¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
23,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI131               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
24,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI138               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
25,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI142               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
26,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI147               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
27,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI155               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
28,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI158               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
29,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI160               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
30,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI166               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
31,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI170               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
32,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI177               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
33,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI194               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
34,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI196               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
35,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI199               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
36,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI210               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
37,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI220               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
38,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI051               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
39,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
40,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI033               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
41,	FCQFN-16OF2D,	ANI016OF2001B       ,	016OFNI037               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
42,	FCQFN-16OF2D,	ANI016OF2001B       ,	016OFNI050               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
43,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI052               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
44,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI108               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
45,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI110               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
46,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI112               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
47,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI122               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
48,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI124               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
49,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI141               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
50,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI146               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
51,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI150               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
52,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI154               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
53,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI158               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
54,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI171               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
55,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI183               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
56,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI201               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
57,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI254               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
58,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI263               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
59,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI284               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
60,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI286               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
61,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI299               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
62,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI303               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
63,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI305               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
64,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI321               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
65,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI329               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
66,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI330               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
67,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI362               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
68,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI372               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
69,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI383               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
70,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI408               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
71,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI414               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
72,	MAT         ,	                    ,	0008WHQ184               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
73,	SMT         ,	AHQ0445T2011A       ,	000SHQ322                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
74,	FPSLGA22O5V ,	AHQ0223R1001B       ,	0223RHQ012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
75,	FPSTLG34AW4V,	AHQ0345V1001A       ,	0345VHQ009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
76,	FPSSLGA41CRV,	AHQ0415L1003B       ,	0415LHQ021               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
77,	WLCSP       ,	                    ,	000IACM163ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
78,	DFN-08YD4AW ,	AAB008YD4001A       ,	008YDCME19ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
79,	DFN-08YD2A  ,	AAS008YD2026A       ,	008YDCME28ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
80,	STDFN08YQ2AW,	AAS008YQ3008A       ,	008YQCME78ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
81,	STDFN08YQ3AW,	AAB008YQ3019A       ,	008YQCME79ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
82,	STBGA24D4U  ,	AAW024XJ4017A       ,	024XJCM063ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
83,	VFBGA90B4U  ,	AAB090NC7001A       ,	090NCCME10ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
84,	STBGA162BAU ,	AAW162KE1002A       ,	162KECM026ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
85,	TSOP2-54ME  ,	ACD054TA1007A       ,	054TNCD014               ,	44.64,	0.00,	0.00,	0.00,	0.00,	0.00,
86,	FBGA96UEL(2),	ACD096EL1002A       ,	096ELCD002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
87,	MBGA24J3U   ,	AAS024MA0006A       ,	024MAAS017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
88,	TSOP1-48/48 ,	AAS048TG2003A       ,	048TGAS017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
89,	FBGA-96UEL-3,	AAS096EL1002A       ,	096ELAS001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
90,	FBGAS-96UEL8,	AAS096EL2001A       ,	096ELAS039               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
91,	FBGA-96UEL-3,	AAS096EL1016A       ,	096ELAS044               ,	0.00,	0.00,	18.44,	0.00,	0.00,	0.00,
92,	STBGA162B4U ,	AAS162KE1008A       ,	162KEAS010               ,	0.00,	0.00,	28.45,	0.00,	0.00,	0.00,
93,	MAT         ,	                    ,	0008WVE020               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
94,	STDFN-08YD2E,	AVE008YD2001A       ,	008YDVE002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
95,	TSOP2-54CMES,	AVE054TS1001E       ,	054TSVE001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
96,	WLCSP       ,	                    ,	000IAQR039               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
97,	MAT         ,	                    ,	0008WSS005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
98,	DFN-08Y62D  ,	ABU008Y62007A       ,	008Y6BU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
99,	FBGA-84UC(2),	ABU084CC2001C       ,	084UCBU004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
100,	FBGA-96LEA  ,	ABU096EA1003A       ,	096EABU008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
101,	SSBGA200BEP ,	ABU200N74002B       ,	200N7BU021               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
102,	QFN88Y23AW  ,	AMF088Y23001A       ,	088Y2MF002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
103,	MAT         ,	                    ,	0008WVG022               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
104,	DFN-08YD2A  ,	ABU008YD2009A       ,	008YDVG009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
105,	DFN-08YQ2A  ,	ABU008YQ2019A       ,	008YQVG024               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
106,	STBGA24J4U  ,	ABU024XJ6003A       ,	024XJVG009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
107,	STBGA24J4U  ,	ABU024XW3011B       ,	024XWVG005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
108,	VFBGA64B4U  ,	ABU064RK1001A       ,	064RKVG004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
109,	STBGA153JAV ,	ABU153XT9002A       ,	153XTVG008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
110,	TSOP1-48A2  ,	AOK048TV1029A       ,	048TVOK056               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
111,	MAT         ,	                    ,	0008WMS044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
112,	TSOP1-48AM  ,	AMS048TW1050A       ,	048TWMS059               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
113,	FBGA-78UEN  ,	AMS078EN1001A       ,	078ENMS009               ,	0.00,	14.32,	413.29,	14.36,	0.00,	0.00,
114,	FBGA-96UEC  ,	AMS096EC3001B       ,	096ECMS013               ,	0.00,	5.59,	37.75,	0.00,	0.00,	5.60,
115,	FBGA-78UEP  ,	ALW078EP1001A       ,	078EPLW008               ,	0.00,	0.00,	8.45,	0.00,	0.00,	0.00,
116,	FBGA-96UEF  ,	ALW096EF2001A       ,	096EFLW006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
117,	MAT         ,	                    ,	0008WAW083               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
118,	MAT         ,	                    ,	0008WAW085               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
119,	MAT         ,	                    ,	0008WAW095               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
120,	SMT         ,	AAW016D53011A       ,	000SAW016                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
121,	SMT         ,	AAW016D53017A       ,	000SAW030                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
122,	SSLGA16DOU  ,	AAW016D53017A       ,	016D5AW048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
123,	MINIBGA24A4L,	AAW024MA6024A       ,	024MAAW047               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
124,	MINIBGA24A4L,	AAW024MA6033B       ,	024MAAW060               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
125,	MINIBGA24A3L,	AAW024MA6041B       ,	024MAAW072               ,	0.00,	0.00,	38.09,	0.00,	0.00,	0.00,
126,	TSOP1-48/M2 ,	AAW048TP1041B       ,	048TPAW086               ,	100.34,	2.88,	105.82,	0.72,	0.00,	0.00,
127,	MAT         ,	                    ,	0008WNV323               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
128,	uSD08AQV-C  ,	ANV0086A1065A       ,	0086ANV209               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
129,	uSD08AQV-C  ,	ANV0086A1070A       ,	0086ANV219               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
130,	uSD08AQV-C  ,	ANV0086A1078A       ,	0086ANV228               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
131,	TSOP1-48MR-C,	ANV048TR2004B       ,	048TRNV033               ,	11.73,	2.16,	0.00,	0.00,	0.00,	8.64,
132,	TSOP1-48MR-C,	ANV048TR2013A       ,	048TRNV047               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
133,	STBGA132G4VT,	ANV132X2C101A       ,	132X2NV203               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
134,	STBGA132C4V ,	ANV132X2B034A       ,	132X2NV229               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
135,	STBGA345FAV ,	ANV345XTE001A       ,	345XTNV076               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
136,	MBGA137J4U  ,	ACR137M82001B       ,	137M8CR001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
137,	FBGA-78UEP  ,	ARK078EP1001B       ,	078EPRK003               ,	0.00,	0.00,	52.45,	0.00,	0.00,	0.00,
138,	STBGA252C4V ,	AEU252X20001A       ,	252X2EU002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
139,	QFN-68YT3RW ,	ATO068YT1001A       ,	068YTTO001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
140,	DFN-08YD4AW ,	AAB008YD4001A       ,	008YDAB027               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
141,	DFN-08YM2D  ,	AAB008YM2025A       ,	008YMAB047               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
142,	DFN-08YQ2A  ,	AAB008YQ2014A       ,	008YQAB053               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
143,	STDFN-08YQ2A,	AAB008YQ2033A       ,	008YQAB080               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
144,	DFN-08YQ3AW ,	AAB008YQ3023A       ,	008YQAB116               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
145,	DFN-08YQ3AW ,	AAB008YQ3027A       ,	008YQAB120               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
146,	MBGA24A2L   ,	AAB024MA6017A       ,	024MAAB038               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
147,	STBGA24D6U  ,	AAB024XJ6011A       ,	024XJAB025               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
148,	TSOP1-48AM  ,	AAB048TW2002A       ,	048TWAB016               ,	0.00,	0.00,	1.05,	0.00,	0.00,	0.00,
149,	TSOP1-48AM2 ,	AAB048TW2009A       ,	048TWAB019               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
150,	VFBGA60B4L  ,	AAB060NR1007A       ,	060NRAB016               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
151,	VFBGA63BFU  ,	AAB063NW3008A       ,	063NWAB006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
152,	TSOP2-66ME  ,	AAB066TN1001A       ,	066TNAB026               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
153,	FBGA-84UC2H ,	AAB084CC9002A       ,	084UCAB028               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
154,	FBGA96UEL(2),	AAB096EL1003A       ,	096ELAB016               ,	0.00,	0.00,	22.96,	0.00,	0.00,	0.00,
155,	TSOP2-66CME ,	ATE066TS1001A       ,	066TSTE002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
156,	FBGA-84UC(2),	AYZ084CC2001A       ,	084UCYZ001               ,	0.00,	0.00,	21.25,	0.00,	0.00,	0.00,
157,	WLCSP       ,	ENG                 ,	000IABW052               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
158,	WLCSP       ,	                    ,	000IABW064               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
159,	WLCSP       ,	                    ,	000IABW074               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
160,	WLCSP       ,	                    ,	000IABW143               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
161,	MBGA90G4U   ,	AQW090MV1016A       ,	090MVQW030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
162,	uSD08AQV-C  ,	AZA0086A1032A       ,	0086AZA042               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
163,	TSOP2-54CMES,	ACS054TS1012A       ,	054TSCS005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
164,	MAT         ,	,	0008WPRT001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
165,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
166,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
167,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
168,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI079               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
169,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI097               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
170,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
171,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
172,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
173,	QFN-10YK2A  ,	ANI010YK3001A       ,	010YKNI054               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
174,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
175,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI053               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
176,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI060               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
177,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI120               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
178,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI139               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
179,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI143               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
180,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI163               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
181,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI190               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
182,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI054               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
183,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
184,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI133               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
185,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI135               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
186,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI145               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
187,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI148               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
188,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI151               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
189,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI187               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
190,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI210               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
191,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI211               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
192,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI219               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
193,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI244               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
194,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI247               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
195,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI267               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
196,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI280               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
197,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI327               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
198,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI346               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
199,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI351               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
200,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI376               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
201,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI400               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
202,	FPSTLGA44YBV,	AHQ0442J3005A       ,	0442JHQ027               ,	74.20,	0.00,	0.00,	0.00,	0.00,	0.00,
203,	WLCSP       ,	ENG                 ,	000IACM120ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
204,	uSD08AQV    ,	ANV0086A1058A       ,	0086ACM130ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
205,	STDFN08YQ3AW,	AAB008YQ3013A       ,	008YQCME67ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
