process_id,Oper,master_desc,detail_desc,detail_id,remark,
	014OL001       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	014OL001       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	09                                      ,
	014OL001       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	014OL001       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	014OL001       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5004       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700/DB-800                           ,
	016D5004       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700/DB-800                           ,
	016D5004       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700/DB-800                           ,
	016D5004       ,	2130,	Entity                                  ,	Other                                             ,	E21300199,	DB-700/DB-800                           ,
	016D5004       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	016D5004       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	016D5004       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	016D5004       ,	2225,	Entity                                  ,	                                                  ,	E22250198,	QMO-2                                   ,
	016D5004       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	016D5004       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	016D5004       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	016D5004       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	420                                     ,
	016D5004       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	016D5004       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	016D5004       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	02                                      ,
	016D5004       ,	2225,	PTN No                                  ,	                                                  ,	R22250198,	05                                      ,
	016D5004       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	016D5004       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016D5004       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5004       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5004       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	SI-25063-315F                           ,
	016D5004       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	016D5012       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-700                          ,
	016D5012       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-700                          ,
	016D5012       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-700                          ,
	016D5012       ,	2130,	Entity                                  ,	Other                                             ,	E21300199,	DB-800; DB-700                          ,
	016D5012       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	016D5012       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	016D5012       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	016D5012       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	016D5012       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	016D5012       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	1280                                    ,
	016D5012       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	016D5012       ,	2051,	PTN No                                  ,	                                                  ,	R20510198,	15                                      ,
	016D5012       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	016D5012       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	02                                      ,
	016D5012       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	016D5012       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016D5012       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	016D5012       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	016D5012       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	SI-25063-315F                           ,
	016D5012       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	016D5012       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SI-25063-315F                           ,
	016D5015ENG    ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-830                          ,
	016D5015ENG    ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-830                          ,
	016D5015ENG    ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-830                          ,
	016D5015ENG    ,	2130,	Entity                                  ,	Other                                             ,	E21300199,	DB-800; DB-830                          ,
	016D5015ENG    ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-2000/2000S                 ,
	016D5015ENG    ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-2000/2000S                 ,
	016D5015ENG    ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra; Iconn; Maxum base; Maxum Plus    ,
	016D5015ENG    ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	016D5015ENG    ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	016D5015ENG    ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	016D5015ENG    ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	1280                                    ,
	016D5015ENG    ,	2051,	PTN No                                  ,	                                                  ,	R20510198,	15                                      ,
	016D5015ENG    ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	016D5015ENG    ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	02                                      ,
	016D5015ENG    ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	016D5015ENG    ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016D5015ENG    ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5015ENG    ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5015ENG    ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	SI-25063-315F                           ,
	016D5015ENG    ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	016D5015ENG    ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SI-25063-315F                           ,
	016D5020       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-830                          ,
	016D5020       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-830                          ,
	016D5020       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-830                          ,
	016D5020       ,	2130,	Entity                                  ,	Other                                             ,	E21300199,	DB-800; DB-830                          ,
	016D5020       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-2000/2000S                 ,
	016D5020       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-2000/2000S                 ,
	016D5020       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Maxum Plus                              ,
	016D5020       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	TEPLA                                   ,
	016D5020       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	1280                                    ,
	016D5020       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	Y                                       ,
	016D5020       ,	2051,	PTN No                                  ,	                                                  ,	R20510198,	15                                      ,
	016D5020       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	11                                      ,
	016D5020       ,	2140,	PTN no                                  ,	                                                  ,	R21400198,	66                                      ,
	016D5020       ,	2140,	PTN no                                  ,	                                                  ,	R21400198,	66                                      ,
	016D5020       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	07                                      ,
	016D5020       ,	2225,	PTN No                                  ,	                                                  ,	R22250198,	05                                      ,
	016D5020       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	016D5020       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016D5020       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5020       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5020       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	SI-25063-315F                           ,
	016D5020       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	016D5020       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SI-25063-315F                           ,
	016D5032       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-830               ,
	016D5032       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-830               ,
	016D5032       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-830               ,
	016D5032       ,	2130,	Entity                                  ,	Other                                             ,	E21300199,	ESEC-2100; DB-800; DB-830               ,
	016D5032       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	UTC-2000/2000S;3000;5000S               ,
	016D5032       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	UTC-2000/2000S;3000;5000S               ,
	016D5032       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Iconn;Iconn Plus;RAPID                  ,
	016D5032       ,	2250,	Entity                                  ,	Tepla 400                                         ,	E22500102,	                                        ,
	016D5032       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	1280                                    ,
	016D5032       ,	2051,	PTN No                                  ,	                                                  ,	R20510198,	15                                      ,
	016D5032       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	016D5032       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	02                                      ,
	016D5032       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	016D5032       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016D5032       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5032       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016D5032       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	SI-25063-315F                           ,
	016D5032       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	016D5032       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SI-25063-315F                           ,
	016D5037       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	016D5037       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	016D5037       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	016D5037       ,	2130,	Entity                                  ,	Other                                             ,	E21300199,	ESEC-2100; DB-800; DB-830               ,
	016D5037       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	UTC-2000/2000S;3000;5000S               ,
	016D5037       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	UTC-2000/2000S;3000;5000S               ,
	016D5037       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Iconn;Iconn Plus;RAPID                  ,
	016D5037       ,	2250,	Entity                                  ,	Tepla 400                                         ,	E22500102,	                                        ,
	016D5037       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	1280                                    ,
	016D5037       ,	2051,	PTN No                                  ,	                                                  ,	R20510198,	15                                      ,
	016D5037       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	016D5037       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	02                                      ,
	016D5037       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	016D5037       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016D5037       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	SI-25063-315F                           ,
	016D5037       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	016D5037       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SI-25063-315F                           ,
	016D5038       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	016D5038       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	016D5038       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	016D5038       ,	2130,	Entity                                  ,	Other                                             ,	E21300199,	ESEC-2100; DB-800; DB-830               ,
	016D5038       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	UTC-2000/2000S;3000;5000S               ,
	016D5038       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	UTC-2000/2000S;3000;5000S               ,
	016D5038       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Iconn;Iconn Plus;RAPID                  ,
	016D5038       ,	2250,	Entity                                  ,	Tepla 400                                         ,	E22500102,	                                        ,
	016D5038       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	1280                                    ,
	016D5038       ,	2051,	PTN No                                  ,	                                                  ,	R20510198,	15                                      ,
	016D5038       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	016D5038       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	02                                      ,
	016D5038       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	016D5038       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016D5038       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	SI-25063-315F                           ,
	016D5038       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	016D5038       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SI-25063-315F                           ,
	016OF001       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF001       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF001       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF001       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	016OF001       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	11760                                   ,
	016OF001       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	016OF001       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	009                                     ,
	016OF001       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016OF001       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	09                                      ,
	016OF001       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	016OF001       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016OF001       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016OF002       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF002       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF002       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF002       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	016OF002       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	11760                                   ,
	016OF002       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	016OF002       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	009                                     ,
	016OF002       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016OF002       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	09                                      ,
	016OF002       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	016OF002       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016OF002       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016OF003       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF003       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF003       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF003       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	016OF003       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	11760                                   ,
	016OF003       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	016OF003       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	009                                     ,
	016OF003       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016OF003       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	09                                      ,
	016OF003       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	016OF003       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016OF003       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016OF004       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF004       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF004       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100FC                             ,
	016OF004       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	016OF004       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	11760                                   ,
	016OF004       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	016OF004       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	009                                     ,
	016OF004       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	016OF004       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	09                                      ,
	016OF004       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	016OF004       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	016OF004       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	020YU001       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	020YU001       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	17280                                   ,
	020YU001       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	020YU001       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	020YU001       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	020YU001       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	020YU001       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	020YU001       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	020YU001       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	020YU001       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	020YU001       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	020YU001       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	020YU001       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	020YU002       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	020YU002       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	17280                                   ,
	020YU002       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	020YU002       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	020YU002       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	020YU002       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	020YU002       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	020YU002       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	020YU002       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	020YU002       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	020YU002       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	020YU002       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	020YU002       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	020YU006       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100                               ,
	020YU006       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100                               ,
	020YU006       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100                               ,
	020YU006       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	020YU006       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	020YU006       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	17280                                   ,
	020YU006       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	020YU006       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	020YU006       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	020YU006       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	020YU006       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	020YU006       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	020YU006       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	020YU006       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	020YU006       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	020YU006       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	020YU006       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	0223R009       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	0223R009       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	0223R009       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	0223R009       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Iconn;Iconn Plus;RAPID                  ,
	0223R009       ,	2250,	Entity                                  ,	Tepla 400                                         ,	E22500102,	                                        ,
	0223R009       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	2640                                    ,
	0223R009       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	Y                                       ,
	0223R009       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	66                                      ,
	0223R009       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	0223R009       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	0223R009       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	0223R009       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	0223R009       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	0223R009       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	0223R009       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SI-23066-283F12                         ,
	0223R009       ,	2300,	Support Entity                          ,	Release Film(k/m)                                 ,	S23000102,	1241E0KN14                              ,
	0223R009       ,	2300,	Support Entity                          ,	Clamp                                             ,	S23000102,	1241E0KN14                              ,
	0223R009       ,	2300,	Support Entity                          ,	LC5                                               ,	S23000102,	1241E0KN14                              ,
	0225H005       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	0225H005       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	0225H005       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	0225H005       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-3000                       ,
	0225H005       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-3000                       ,
	0225H005       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Iconn;Iconn Plus;RAPID                  ,
	0225H005       ,	2250,	Entity                                  ,	Tepla 400                                         ,	E22500102,	                                        ,
	0225H005       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	2640                                    ,
	0225H005       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	Y                                       ,
	0225H005       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	66                                      ,
