assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	RC0MSFI03  ,	2,	2460,	2022/5/17 上午 07:11:47,	WSM       ,	Y,	5060,	RC0MSFI03  ,	ChipMOS      ,	MAT            ,	0008WPRT005              ,	253506B.00L                                       ,	3600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	6202CX-MAT                                        ,	1426292                  ,	N,	N,	0,	0,	20220517,	71146,	2022/5/17 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	6202CX-MAT                                        ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	,	,	 E K B A D                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC0MSFI,	RC0MSFI03  ,	2,	2460,	2022/5/17 上午 07:11:47,	WSM       ,	Y,
	RC0MSFI07  ,	2,	2460,	2022/5/17 上午 07:53:50,	WSM       ,	Y,	5060,	RC0MSFI07  ,	ChipMOS      ,	MAT            ,	0008WPRT005              ,	253506B.00L                                       ,	3600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	6202CX-MAT                                        ,	1426292                  ,	N,	N,	0,	0,	20220517,	75349,	2022/5/17 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	6202CX-MAT                                        ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	,	,	 E K B A D                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC0MSFI,	RC0MSFI07  ,	2,	2460,	2022/5/17 上午 07:53:50,	WSM       ,	Y,
	RC0MSFL03  ,	2,	2460,	2022/5/17 上午 04:01:04,	WSM       ,	Y,	5060,	RC0MSFL03  ,	ChipMOS      ,	MAT            ,	0008WPRT005              ,	253999B.00L                                       ,	3600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	6202CX-MAT                                        ,	1426292                  ,	N,	N,	0,	0,	20220517,	40103,	2022/5/17 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	6202CX-MAT                                        ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	,	,	 E K B A D                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC0MSFL,	RC0MSFL03  ,	2,	2460,	2022/5/17 上午 04:01:04,	WSM       ,	Y,
	RC0MSFL07  ,	2,	2460,	2022/5/17 上午 05:00:48,	WSM       ,	Y,	5060,	RC0MSFL07  ,	ChipMOS      ,	MAT            ,	0008WPRT005              ,	253999B.00L                                       ,	3600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	6202CX-MAT                                        ,	1426292                  ,	N,	N,	0,	0,	20220517,	50048,	2022/5/17 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	6202CX-MAT                                        ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	,	,	 E K B A D                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC0MSFL,	RC0MSFL07  ,	2,	2460,	2022/5/17 上午 05:00:48,	WSM       ,	Y,
	RC0MSGK04  ,	2,	2460,	2022/5/17 上午 03:35:38,	WSM       ,	Y,	5060,	RC0MSGK04  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	613344K.00K                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1428290                  ,	N,	N,	0,	0,	20220517,	33538,	2022/5/16 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/26 上午 12:00:00,	,	,	 C Q D C H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC0MSGK,	RC0MSGK04  ,	2,	2460,	2022/5/17 上午 03:35:38,	WSM       ,	Y,
	RC0MSGK08  ,	2,	2460,	2022/5/17 上午 04:34:42,	WSM       ,	Y,	5060,	RC0MSGK08  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	613344K.00K                                       ,	306,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1428290                  ,	N,	N,	0,	0,	20220517,	43441,	2022/5/16 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/26 上午 12:00:00,	,	,	 C Q D C H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC0MSGK,	RC0MSGK08  ,	2,	2460,	2022/5/17 上午 04:34:42,	WSM       ,	Y,
	RC0MSGN04  ,	2,	2460,	2022/5/17 上午 07:26:42,	WSM       ,	Y,	5060,	RC0MSGN04  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	609806K.00K                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1428290                  ,	N,	N,	0,	0,	20220517,	72641,	2022/5/16 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/26 上午 12:00:00,	,	,	 C Q D C H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC0MSGN,	RC0MSGN04  ,	2,	2460,	2022/5/17 上午 07:26:42,	WSM       ,	Y,
	RC0MSGV02  ,	2,	2460,	2022/5/17 上午 05:32:31,	WSM       ,	Y,	5060,	RC0MSGV02  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	253019B.00L                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1428291                  ,	N,	N,	0,	0,	20220517,	53231,	2022/5/16 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/26 上午 12:00:00,	,	,	 C Q D C H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G771S1               ,	,	,	                                   ,	RC0MSGV,	RC0MSGV02  ,	2,	2460,	2022/5/17 上午 05:32:31,	WSM       ,	Y,
	RC0MSK304  ,	2,	2460,	2022/5/17 上午 07:07:22,	WSM       ,	Y,	5060,	RC0MSK304  ,	ChipMOS      ,	MAT            ,	0008WPRT001              ,	1098966.006                                       ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	STECIL-MAT                                        ,	1428288                  ,	N,	N,	0,	0,	20220517,	70723,	2022/5/18 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	STECIL-MAT                                        ,	PROD        ,	2022/5/21 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/28 上午 12:00:00,	,	  ,	 U Y D L H                                                                      ,	                    ,	0,	Y3,	     ,	MS39    ,	1081G750V5               ,	,	,	                                   ,	RC0MSK3,	RC0MSK304  ,	2,	2460,	2022/5/17 上午 07:07:22,	WSM       ,	Y,
	RC0YZAL01  ,	2,	2460,	2022/5/17 上午 06:47:08,	WSM       ,	Y,	5060,	RC0YZAL01  ,	ChipMOS      ,	MAT            ,	0008WPRT005              ,	250155000                                         ,	4299,	0,	5060,	A2,	N,	TSOP  ,	FQ,	6202CX-MAT                                        ,	SB22050030               ,	N,	N,	0,	0,	20220517,	64707,	2022/5/16 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	6202CX-MAT                                        ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	,	,	 C F A A I                                                                      ,	                    ,	0,	Y3,	     ,	YZ41    ,	108117HFU8               ,	,	,	                                   ,	RC0YZAL,	RC0YZAL01  ,	2,	2460,	2022/5/17 上午 06:47:08,	WSM       ,	Y,
	RC0YZAQ03  ,	2,	2460,	2022/5/17 上午 05:45:24,	WSM       ,	Y,	5060,	RC0YZAQ03  ,	ChipMOS      ,	MAT            ,	0008WPRT005              ,	250159000                                         ,	5600,	0,	5060,	A2,	N,	TSOP  ,	FQ,	6202CX-MAT                                        ,	SB22050030               ,	N,	N,	0,	0,	20220517,	54524,	2022/5/16 上午 12:00:00,	,	,	      ,	M,	                         ,	          ,	               ,	6202CX-MAT                                        ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	,	,	 C F A A I                                                                      ,	                    ,	0,	Y3,	     ,	YZ41    ,	108117HFU8               ,	,	,	                                   ,	RC0YZAQ,	RC0YZAQ03  ,	2,	2460,	2022/5/17 上午 05:45:24,	WSM       ,	Y,
	RXXHQ12    ,	,	2000,	2022/1/10 下午 06:46:38,	S2784     ,	Y,	2070,	RXXHQ12    ,	ChipMOS      ,	FPSLGA22N6V    ,	0225NHQ010               ,	BQ22193                                           ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	DO202201027              ,	N,	N,	0,	0,	20220110,	184638,	2022/1/10 上午 12:00:00,	AHQ0225N1001A       ,	,	      ,	M,	                         ,	          ,	               ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	SWR         ,	,	,	,	,	,	8 ,	 E,	 A C A A C                                                                      ,	A0803CB1267         ,	10,	Y3,	     ,	,	,	20220110001.E  ,	1,	                                   ,	RXXHQ12,	RXXHQ12    ,	,	2000,	2022/1/10 下午 06:46:38,	S2784     ,	Y,
	RXXHQ12    ,	,	2003,	2022/1/10 下午 06:46:38,	S2784     ,	Y,	2070,	RXXHQ12    ,	ChipMOS      ,	FPSLGA22N6V    ,	0225NHQ010               ,	BQ22193                                           ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	DO202201027              ,	N,	N,	0,	0,	20220110,	184638,	2022/1/10 上午 12:00:00,	AHQ0225N1001A       ,	,	      ,	M,	                         ,	          ,	               ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	SWR         ,	,	,	,	,	,	8 ,	 E,	 A C A A C                                                                      ,	A0803CB1267         ,	10,	Y3,	     ,	,	,	20220110001.E  ,	1,	                                   ,	RXXHQ12,	RXXHQ12    ,	,	2003,	2022/1/10 下午 06:46:38,	S2784     ,	Y,
	RXXHQ12    ,	,	2005,	2022/1/10 下午 06:46:38,	S2784     ,	Y,	2070,	RXXHQ12    ,	ChipMOS      ,	FPSLGA22N6V    ,	0225NHQ010               ,	BQ22193                                           ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	DO202201027              ,	N,	N,	0,	0,	20220110,	184638,	2022/1/10 上午 12:00:00,	AHQ0225N1001A       ,	,	      ,	M,	                         ,	          ,	               ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	SWR         ,	,	,	,	,	,	8 ,	 E,	 A C A A C                                                                      ,	A0803CB1267         ,	10,	Y3,	     ,	,	,	20220110001.E  ,	1,	                                   ,	RXXHQ12,	RXXHQ12    ,	,	2005,	2022/1/10 下午 06:46:38,	S2784     ,	Y,
	RXXHQ12    ,	,	2010,	2022/1/10 下午 06:46:38,	S2784     ,	Y,	2070,	RXXHQ12    ,	ChipMOS      ,	FPSLGA22N6V    ,	0225NHQ010               ,	BQ22193                                           ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	DO202201027              ,	N,	N,	0,	0,	20220110,	184638,	2022/1/10 上午 12:00:00,	AHQ0225N1001A       ,	,	      ,	M,	                         ,	          ,	               ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	SWR         ,	,	,	,	,	,	8 ,	 E,	 A C A A C                                                                      ,	A0803CB1267         ,	10,	Y3,	     ,	,	,	20220110001.E  ,	1,	                                   ,	RXXHQ12,	RXXHQ12    ,	,	2010,	2022/1/10 下午 06:46:38,	S2784     ,	Y,
	RXXHQ12    ,	,	2020,	2022/1/10 下午 06:46:38,	S2784     ,	Y,	2070,	RXXHQ12    ,	ChipMOS      ,	FPSLGA22N6V    ,	0225NHQ010               ,	BQ22193                                           ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	DO202201027              ,	N,	N,	0,	0,	20220110,	184638,	2022/1/10 上午 12:00:00,	AHQ0225N1001A       ,	,	      ,	M,	                         ,	          ,	               ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	SWR         ,	,	,	,	,	,	8 ,	 E,	 A C A A C                                                                      ,	A0803CB1267         ,	10,	Y3,	     ,	,	,	20220110001.E  ,	1,	                                   ,	RXXHQ12,	RXXHQ12    ,	,	2020,	2022/1/10 下午 06:46:38,	S2784     ,	Y,
	RXXHQ12    ,	,	2030,	2022/1/10 下午 06:46:38,	S2784     ,	Y,	2070,	RXXHQ12    ,	ChipMOS      ,	FPSLGA22N6V    ,	0225NHQ010               ,	BQ22193                                           ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	DO202201027              ,	N,	N,	0,	0,	20220110,	184638,	2022/1/10 上午 12:00:00,	AHQ0225N1001A       ,	,	      ,	M,	                         ,	          ,	               ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	SWR         ,	,	,	,	,	,	8 ,	 E,	 A C A A C                                                                      ,	A0803CB1267         ,	10,	Y3,	     ,	,	,	20220110001.E  ,	1,	                                   ,	RXXHQ12,	RXXHQ12    ,	,	2030,	2022/1/10 下午 06:46:38,	S2784     ,	Y,
	RXXHQ12    ,	,	2040,	2022/1/10 下午 06:46:38,	S2784     ,	Y,	2070,	RXXHQ12    ,	ChipMOS      ,	FPSLGA22N6V    ,	0225NHQ010               ,	BQ22193                                           ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	DO202201027              ,	N,	N,	0,	0,	20220110,	184638,	2022/1/10 上午 12:00:00,	AHQ0225N1001A       ,	,	      ,	M,	                         ,	          ,	               ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	SWR         ,	,	,	,	,	,	8 ,	 E,	 A C A A C                                                                      ,	A0803CB1267         ,	10,	Y3,	     ,	,	,	20220110001.E  ,	1,	                                   ,	RXXHQ12,	RXXHQ12    ,	,	2040,	2022/1/10 下午 06:46:38,	S2784     ,	Y,
	RXXHQ12    ,	,	2050,	2022/1/10 下午 06:46:38,	S2784     ,	Y,	2070,	RXXHQ12    ,	ChipMOS      ,	FPSLGA22N6V    ,	0225NHQ010               ,	BQ22193                                           ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	DO202201027              ,	N,	N,	0,	0,	20220110,	184638,	2022/1/10 上午 12:00:00,	AHQ0225N1001A       ,	,	      ,	M,	                         ,	          ,	               ,	FSA515RCH004ZSB{MXXX-105-ZDT}{SLF}                ,	SWR         ,	,	,	,	,	,	8 ,	 E,	 A C A A C                                                                      ,	A0803CB1267         ,	10,	Y3,	     ,	,	,	20220110001.E  ,	1,	                                   ,	RXXHQ12,	RXXHQ12    ,	,	2050,	2022/1/10 下午 06:46:38,	S2784     ,	Y,
