,Unnamed: 0,bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time,start_time_trans,end_time_trans,CR,start_time_adj,end_time_adj
26,26,ABU096EF5001A,ACD054TN1001A,-15102.0,BB714,MC,R10BUC104,R14CDBC02,BB714_1,-15186.0,2022-03-23 18:59:00,2022-03-23 20:23:00,7546.47,2022-03-23 18:59:00,2022-03-23 20:23:00
27,27,ANV153XT9078A,AAB060NR1007A,722.62606,BB718,"CWN,SC",R09NVJM07,R14ABDN01,BB718_2,602.62606,2022-04-03 18:07:37,2022-04-03 20:07:37,7545.48,2022-04-03 18:07:37,2022-04-03 20:07:37
28,28,ANV153XT9078A,AAB060EM2001A,142.0,BB728,MC,R09NVJM21,R14ABBG01,BB728_1,58.0,2022-04-03 09:03:00,2022-04-03 10:27:00,7545.14,2022-04-03 09:03:00,2022-04-03 10:27:00
29,29,AMS096EC3001B,AYZ084CC2001A,-36.0,BB730,MC,R14MSCJ03,R13YZAB01,BB730_1,-120.0,2022-04-03 06:05:00,2022-04-03 07:29:00,7557.64,2022-04-03 06:05:00,2022-04-03 07:29:00
30,30,AAB024MA6020A,ACD054TN1001A,153.0,BB733,MC,,R14CDB311,BB733_2,69.0,2022-04-03 09:14:00,2022-04-03 10:38:00,7546.49,2022-04-03 09:14:00,2022-04-03 10:38:00
31,31,ABU024MA6010A,AAB060EM2001A,84.0,BB736,MC,,R14ABBP01,BB736_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.14,2022-04-03 08:05:00,2022-04-03 09:29:00
32,32,AYU096EL2001A,AAB060EM2001A,1079.061703,BB738,"CWN,SC",R14YUE510,R14ABBM04,BB738_2,959.061703,2022-04-04 00:04:03,2022-04-04 02:04:03,7545.11,2022-04-04 00:04:03,2022-04-04 02:04:03
33,33,AMS096EC3001B,AAB024MA5014A,113.0,BB749,MC,,R12ABJG01,BB749_1,29.0,2022-04-03 08:34:00,2022-04-03 09:58:00,7637.04,2022-04-03 08:34:00,2022-04-03 09:58:00
34,34,AYU096EL2001A,ACD054MF2003A,684.0,BB753,MC,R14YUE409,R14CDAS06,BB753_1,600.0,2022-04-03 18:05:00,2022-04-03 19:29:00,7545.43,2022-04-03 18:05:00,2022-04-03 19:29:00
35,35,AYU096EL2001A,ACD054TN1001A,770.0,BB754,MC,R14YUE202,R14CDB308,BB754_1,686.0,2022-04-03 19:31:00,2022-04-03 20:55:00,7546.49,2022-04-03 19:31:00,2022-04-03 20:55:00
36,36,ACD054MF2001A,ACD054MF2003A,52.0,BB757,MC,R14CDA405,R14CDAR05,BB757_1,-32.0,2022-04-03 07:33:00,2022-04-03 08:57:00,7545.45,2022-04-03 07:33:00,2022-04-03 08:57:00
37,37,AYU096EL2001A,AAB060EM2001A,595.0,BB759,MC,R14YUE203,R14ABBG02,BB759_1,511.0,2022-04-03 16:36:00,2022-04-03 18:00:00,7545.14,2022-04-03 16:36:00,2022-04-03 18:00:00
38,38,ANV153XT9078A,AAB060NR1007A,84.0,BB760,MC,,R14ABDP07,BB760_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7546.38,2022-04-03 08:05:00,2022-04-03 09:29:00
39,39,AYU096EL2001A,AAB060EM2001A,1045.08772,BB761,"CWN,SC",R14YUE512,R14ABBR03,BB761_2,925.08772,2022-04-03 23:30:05,2022-04-04 01:30:05,7545.14,2022-04-03 23:30:05,2022-04-04 01:30:05
40,40,AAB024MAA019A,ACD054TN1001A,84.0,BB762,MC,,R14CDBB03,BB762_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7546.47,2022-04-03 08:05:00,2022-04-03 09:29:00
41,41,AYU096EL2001A,ACD054MF2003A,204.0,BB763,MC,R14YUE411,R14CDAR07,BB763_1,120.0,2022-04-03 10:05:00,2022-04-03 11:29:00,7545.3,2022-04-03 10:05:00,2022-04-03 11:29:00
42,42,AYU096EL2001A,AMS078EN1006A,698.0,BB764,MC,R14YUE204,R14MSCX07,BB764_1,614.0,2022-04-03 18:19:00,2022-04-03 19:43:00,7545.08,2022-04-03 18:19:00,2022-04-03 19:43:00
43,43,ACD054MF2001A,AAB060EM2001A,342.0,BB765,MC,R14CDA101,R14ABBR02,BB765_1,258.0,2022-04-03 12:23:00,2022-04-03 13:47:00,7545.14,2022-04-03 12:23:00,2022-04-03 13:47:00
44,44,ACD054MF2001A,AAB162KE1006A,75.0,BB766,MC,R14CDA407,R14ABD810,BB766_1,-9.0,2022-04-03 07:56:00,2022-04-03 09:20:00,7545.64,2022-04-03 07:56:00,2022-04-03 09:20:00
45,45,AAW052XY1002A,ACD054TN1001A,247.0,BB768,MC,R14AWA404,R14CDBC01,BB768_1,163.0,2022-04-03 10:48:00,2022-04-03 12:12:00,7546.47,2022-04-03 10:48:00,2022-04-03 12:12:00
46,46,AYU096EL2001A,AMS078EN1006A,1036.383404,BB773,"CWN,SC",R14YUE513,R14MSCP01,BB773_2,916.383404,2022-04-03 23:21:23,2022-04-04 01:21:23,7545.08,2022-04-03 23:21:23,2022-04-04 01:21:23
47,47,ANV153XT9078A,AAB060EM2001A,181.0,BB778,MC,R09NVJM19,R14ABBM01,BB778_1,97.0,2022-04-03 09:42:00,2022-04-03 11:06:00,7545.14,2022-04-03 09:42:00,2022-04-03 11:06:00
48,48,ANV132X2C057A,ANV132X2C080A,120.0,BB787,"CWN,SC",R14NVP311,R12NVMU01,BB787_1,0.0,2022-04-03 08:05:00,2022-04-03 10:05:00,7545.08,2022-04-03 08:05:00,2022-04-03 10:05:00
49,49,ANV132X2C080A,AYZ084CC2001A,499.051831,BB787,"CWN,SC",R12NVMU01,R13YZAF02,BB787_2,379.051831,2022-04-03 14:24:03,2022-04-03 16:24:03,7545.41,2022-04-03 14:24:03,2022-04-03 16:24:03
50,50,AAB054TN1005A,AUL054TN1003A,321.0,BB788,MC,R14ABAC33,R14ULA204,BB788_1,237.0,2022-04-03 12:02:00,2022-04-03 13:26:00,7545.62,2022-04-03 12:02:00,2022-04-03 13:26:00
51,51,AAS096EL1009B,AAB008YQ2032A,533.192009,BB803,"CWN,SC",R14ASAI01,R14ABMB15,BB803_2,413.192009,2022-04-03 14:58:11,2022-04-03 16:58:11,7553.33,2022-04-03 14:58:11,2022-04-03 16:58:11
52,52,AZA0086A1004A,AAB008YQ2032A,369.496794,BB807,"CWN,SC",R12ZAAB01,R14ABMB10,BB807_2,249.496794,2022-04-03 12:14:29,2022-04-03 14:14:29,7553.33,2022-04-03 12:14:29,2022-04-03 14:14:29
53,53,AAS096EL1009B,AAB008YQ2032A,571.988364,BB809,"CWN,SC",R14ASAK01,R14ABMC01,BB809_2,451.988364,2022-04-03 15:36:59,2022-04-03 17:36:59,,2022-04-03 15:36:59,2022-04-03 17:36:59
54,54,AAS096EL1009B,AAS096EL1002A,432.0,BB811,MC,R14ASA805,R14ASAP01,BB811_1,348.0,2022-04-03 13:53:00,2022-04-03 15:17:00,7570.07,2022-04-03 13:53:00,2022-04-03 15:17:00
55,55,AAB008YQ3020A,AAB008YM2023A,412.0,BB814,MC,R13ABJP01,R14ABM912,BB814_1,328.0,2022-04-03 13:33:00,2022-04-03 14:57:00,7545.34,2022-04-03 13:33:00,2022-04-03 14:57:00
56,56,AAS096EL1009B,AZA0086A1010A,700.73723,BB821,"CWN,SC",R14ASAT01,R12ZAAH03,BB821_2,580.73723,2022-04-03 17:45:44,2022-04-03 19:45:44,7545.08,2022-04-03 17:45:44,2022-04-03 19:45:44
57,57,AAS096EL1009B,AZA0086A1002A,84.0,BB826,MC,R14ASAA04,R12ZAAJ03,BB826_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
58,58,AAS096EL1009B,AZA0086A1002A,84.0,BB827,MC,R14ASA801,R12ZAAJ10,BB827_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
59,59,AAW008Y62029A,ABW048AC1010A,140.0,BB828,MC,R13AWBN02,R13BWH305,BB828_1,56.0,2022-04-03 09:01:00,2022-04-03 10:25:00,7545.08,2022-04-03 09:01:00,2022-04-03 10:25:00
60,60,AAS096EL1009B,AZA0086A1002A,84.0,BB836,MC,R14ASAA03,R12ZAAK01,BB836_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
61,61,AAS096EL1009B,AZA0086A1002A,84.0,BB837,MC,R14ASAH01,R12ZAAJ12,BB837_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
62,62,AZA0086A1002A,AZA0086A1010A,1018.176932,BB837,MC,R12ZAAJ12,R12ZAAH01,BB837_2,934.176932,2022-04-03 23:39:10,2022-04-04 01:03:10,7545.08,2022-04-03 23:39:10,2022-04-04 01:03:10
63,63,AAS096EL1009B,AZA0086A1002A,84.0,BB840,MC,R14ASA803,R12ZAAK07,BB840_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
64,64,AAW008YM2004A,AAB008YM2023A,396.0,BB841,MC,R13AWBT16,R14ABM911,BB841_1,312.0,2022-04-03 13:17:00,2022-04-03 14:41:00,7545.34,2022-04-03 13:17:00,2022-04-03 14:41:00
65,65,AAB008YB2005A,AAB008YQ2032A,525.086142,BB842,"CWN,SC",R14ABA810,R14ABMB04,BB842_3,405.086142,2022-04-03 14:50:05,2022-04-03 16:50:05,7553.33,2022-04-03 14:50:05,2022-04-03 16:50:05
66,66,AAW008YM2004A,ABW048AC1010A,396.0,BB844,MC,R13AWBT18,R13BWH311,BB844_1,312.0,2022-04-03 13:17:00,2022-04-03 14:41:00,7545.08,2022-04-03 13:17:00,2022-04-03 14:41:00
67,67,AAB008YQ3013A,AAW008Y62010C,-213.0,BB853,MC,R13ABL901,R14AWAK08,BB853_1,-297.0,2022-04-03 03:08:00,2022-04-03 04:32:00,7553.88,2022-04-03 03:08:00,2022-04-03 04:32:00
68,68,AAB008YQ3023A,AAW008Y62010C,84.0,BB854,MC,R14ABDE14,R14AWAK07,BB854_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7553.88,2022-04-03 08:05:00,2022-04-03 09:29:00
69,69,AAS096EL1009B,AAB008YQ2032A,613.060624,BB859,"CWN,SC",R14ASAD01,R14ABMB03,BB859_2,493.060624,2022-04-03 16:18:03,2022-04-03 18:18:03,7553.33,2022-04-03 16:18:03,2022-04-03 18:18:03
70,70,AAS162KE1008A,AAB008YM2023A,875.0,BB860,MC,R13ASC803,R14ABM801,BB860_1,791.0,2022-04-03 21:16:00,2022-04-03 22:40:00,7556.87,2022-04-03 21:16:00,2022-04-03 22:40:00
71,71,AAS084CC2007A,ABW048AC1010A,84.0,BB864,MC,,R13BWH303,BB864_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
72,72,AAS162KE1008A,AZA0086A1012A,84.0,BB879,MC,R13ASC807,R12ZAAG01,BB879_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
73,73,AAS096EL1009B,AAS024MA0006A,84.0,BB885,MC,R14ASAB08,R14ASBY07,BB885_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
74,74,ABU008Y62011A,AAB008YQ2032A,298.0,BB887,MC,R13VGDJ10,R14ABMB16,BB887_1,214.0,2022-04-03 11:39:00,2022-04-03 13:03:00,7553.33,2022-04-03 11:39:00,2022-04-03 13:03:00
75,75,AAB008YQ3025A,AAB008YM2023A,84.0,BB888,MC,,R14ABM904,BB888_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.34,2022-04-03 08:05:00,2022-04-03 09:29:00
76,76,AAS096EL1009B,AAS096EL1002A,510.0,BB900,MC,R14ASA806,R14ASAN03,BB900_1,426.0,2022-04-03 15:11:00,2022-04-03 16:35:00,7557.86,2022-04-03 15:11:00,2022-04-03 16:35:00
77,77,AAS008YQ2002B,AAS096EL1016A,84.0,BB902,MC,,R14ASAZ10,BB902_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.559999999999,2022-04-03 08:05:00,2022-04-03 09:29:00
78,78,ABU008YQ2005A,AAB008YQ2032A,305.189265,BB903,"CWN,MC",R13VGDF01,R14ABMB06,BB903_2,191.189265,2022-04-03 11:16:11,2022-04-03 13:10:11,7553.33,2022-04-03 11:16:11,2022-04-03 13:10:11
79,79,AAS008YQ2002B,AAB008YQ2032A,84.0,BB904,MC,,R14ABMB05,BB904_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7553.33,2022-04-03 08:05:00,2022-04-03 09:29:00
80,80,AAS008YQ2002B,AZA0086A1003A,84.0,BB911,MC,,R12ZAA103,BB911_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
81,81,AAB008YQ2019A,ABW048AC1010A,156.0,BB923,MC,R14ABME01,R13BWH308,BB923_1,72.0,2022-04-03 09:17:00,2022-04-03 10:41:00,7545.08,2022-04-03 09:17:00,2022-04-03 10:41:00
82,82,AAB008YQ3004A,AAB008YQ2032A,84.0,BB924,MC,,R14ABMB09,BB924_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7553.33,2022-04-03 08:05:00,2022-04-03 09:29:00
83,83,AAS178NN2001A,AAB008YM2023A,-906.0,BB925,MC,R14ASAR01,R14ABM903,BB925_1,-990.0,2022-04-02 15:35:00,2022-04-02 16:59:00,7545.34,2022-04-02 15:35:00,2022-04-02 16:59:00
84,84,AAB008YQ3023A,AAS096EL1016A,-1891.0,BB932,MC,R14ABDE08,R14ASAZ11,BB932_1,-1975.0,2022-04-01 23:10:00,2022-04-02 00:34:00,7545.559999999999,2022-04-01 23:10:00,2022-04-02 00:34:00
85,85,AAS008YQ2002B,ANI020YU1005C,84.0,BBA10,MC,,R14NIF803,BBA10_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.34,2022-04-03 08:05:00,2022-04-03 09:29:00
86,86,AZA0086A1002A,AHQ0223R1001B,-1228.0,BBA20,MC,R12ZAAK08,R14HQD801,BBA20_1,-1312.0,2022-04-02 10:13:00,2022-04-02 11:37:00,7545.08,2022-04-02 10:13:00,2022-04-02 11:37:00
87,87,AZA0086A1002A,AHQ0225N1002A,-1933.0,BBA24,"CWN,MC",R12ZAAJ16,R14HQDL02,BBA24_1,-2047.0,2022-04-01 21:58:00,2022-04-01 23:52:00,7545.08,2022-04-01 21:58:00,2022-04-01 23:52:00
88,88,AHQ0225N1002A,AHQ0223R1001B,1016.371742,BBA24,"CWN,MC",R14HQDN01,R14HQDB02,BBA24_4,902.371742,2022-04-03 23:07:22,2022-04-04 01:01:22,7545.08,2022-04-03 23:07:22,2022-04-04 01:01:22
89,89,AZA0086A1002A,AHQ0225N1002A,-2380.0,BBA26,"CWN,MC",R12ZAAJ04,R14HQDM01,BBA26_1,-2494.0,2022-04-01 14:31:00,2022-04-01 16:25:00,7545.08,2022-04-01 14:31:00,2022-04-01 16:25:00
90,90,AHQ0225N1002A,AHQ0223R1001B,593.781713,BBA26,"CWN,MC",R14HQDN04,R14HQDA02,BBA26_3,479.781713,2022-04-03 16:04:46,2022-04-03 17:58:46,7545.08,2022-04-03 16:04:46,2022-04-03 17:58:46
91,91,AZA0086A1002A,AHQ0225N1002A,-1968.0,BBA28,MC,R12ZAAJ09,R14HQDM04,BBA28_1,-2052.0,2022-04-01 21:53:00,2022-04-01 23:17:00,7545.08,2022-04-01 21:53:00,2022-04-01 23:17:00
92,92,AZA0086A1002A,AHQ0223R1001B,-2349.0,BBA31,MC,R12ZAAJ02,R14HQDD03,BBA31_1,-2433.0,2022-04-01 15:32:00,2022-04-01 16:56:00,7545.08,2022-04-01 15:32:00,2022-04-01 16:56:00
93,93,ANV132X2C057A,AGA134KM1001A,213.0,BBB03,MC,R14NVP314,R14GAC103,BBB03_1,129.0,2022-04-03 10:14:00,2022-04-03 11:38:00,7545.08,2022-04-03 10:14:00,2022-04-03 11:38:00
94,94,ANV132X2C057A,AAB024MA5014A,214.0,BBB04,MC,R14NVP301,R12ABJG02,BBB04_1,130.0,2022-04-03 10:15:00,2022-04-03 11:39:00,7637.04,2022-04-03 10:15:00,2022-04-03 11:39:00
95,95,ANV132X2A021B,AAB060NR1007A,84.0,BBB09,MC,,R14ABDP04,BBB09_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7546.38,2022-04-03 08:05:00,2022-04-03 09:29:00
96,96,ANV132X2C057A,AYZ084CC2001A,217.0,BBB11,MC,R14NVP327,R13YZAC01,BBB11_1,133.0,2022-04-03 10:18:00,2022-04-03 11:42:00,7557.64,2022-04-03 10:18:00,2022-04-03 11:42:00
97,97,AAB054TN1005A,AAB024MA5014A,237.0,BBB13,MC,R14ABAC23,R12ABJG04,BBB13_1,153.0,2022-04-03 10:38:00,2022-04-03 12:02:00,7546.18,2022-04-03 10:38:00,2022-04-03 12:02:00
98,98,AYU096EL2001A,ACD054MF2003A,792.0,BBB22,MC,R14YUE514,R14CDBA02,BBB22_1,708.0,2022-04-03 19:53:00,2022-04-03 21:17:00,7545.559999999999,2022-04-03 19:53:00,2022-04-03 21:17:00
99,99,AAB084N43003A,AMS078EN1006A,84.0,BBB23,MC,,R14MSCN09,BBB23_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
100,100,AMS096EC3001B,AAB024MA5014A,145.0,BBB25,MC,R14MSCI07,R12ABJG03,BBB25_1,61.0,2022-04-03 09:06:00,2022-04-03 10:30:00,7546.18,2022-04-03 09:06:00,2022-04-03 10:30:00
101,101,AMS096EC3001B,ABU200N74006A,84.0,BBB29,MC,,R14BUAU02,BBB29_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
102,102,ANV153XT9078A,AYZ084CC2001A,104.0,BBB33,MC,R09NVJM18,R13YZAJ03,BBB33_1,20.0,2022-04-03 08:25:00,2022-04-03 09:49:00,7545.41,2022-04-03 08:25:00,2022-04-03 09:49:00
103,103,AAS084CC2007A,AAS096EL1016A,84.0,BBD11,MC,,R14ASAZ02,BBD11_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.559999999999,2022-04-03 08:05:00,2022-04-03 09:29:00
104,104,AAS084CC2007A,ABW072AF1004B,84.0,BBD13,MC,,R13BWH906,BBD13_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.37,2022-04-03 08:05:00,2022-04-03 09:29:00
105,105,ANV0086A1075A,AAB008YM2023A,84.0,BBD15,MC,,R14ABM905,BBD15_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.34,2022-04-03 08:05:00,2022-04-03 09:29:00
106,106,ANV0086A1075A,ABW048AC1010A,84.0,BBD16,MC,,R13BWH301,BBD16_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.08,2022-04-03 08:05:00,2022-04-03 09:29:00
107,107,ANV0086A1075A,AAS096EL1016A,84.0,BBD17,MC,,R14ASB102,BBD17_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.559999999999,2022-04-03 08:05:00,2022-04-03 09:29:00
108,108,AAW008Y62016A,AAS096EL1016A,84.0,BBD21,MC,,R14ASAZ04,BBD21_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.559999999999,2022-04-03 08:05:00,2022-04-03 09:29:00
109,109,AAS084CC2007A,AAB008YM2023A,84.0,BBD36,MC,,R14ABM906,BBD36_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.34,2022-04-03 08:05:00,2022-04-03 09:29:00
110,110,AAS084CC2007A,AAS096EL1016A,84.0,BBD40,MC,,R14ASAZ08,BBD40_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.559999999999,2022-04-03 08:05:00,2022-04-03 09:29:00
111,111,AAS084CC2007A,ABW048AC1010A,146.0,BBD42,MC,R13ASD114,R13BWH309,BBD42_1,62.0,2022-04-03 09:07:00,2022-04-03 10:31:00,7545.08,2022-04-03 09:07:00,2022-04-03 10:31:00
112,112,AAS084CC2007A,ABW072AF1004B,84.0,BBD44,MC,,R13BWHA02,BBD44_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.37,2022-04-03 08:05:00,2022-04-03 09:29:00
113,113,AAS084CC2007A,AAS096EL1016A,84.0,BBD48,MC,,R14ASB101,BBD48_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.559999999999,2022-04-03 08:05:00,2022-04-03 09:29:00
114,114,AAS084CC2007A,AAB008YM2023A,84.0,BBD51,MC,,R14ABM907,BBD51_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.34,2022-04-03 08:05:00,2022-04-03 09:29:00
115,115,AAS084CC2007A,AAB008YM2025A,84.0,BBD52,MC,,R14ABML05,BBD52_1,0.0,2022-04-03 08:05:00,2022-04-03 09:29:00,7545.269999999999,2022-04-03 08:05:00,2022-04-03 09:29:00
