CAN_RUN_MODELS,PROCESS_TIME,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"RAPID,RAPID",516.429332,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN430,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRF1,1,0086A167,0086ANV203,1540,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRF1-1
"RAPID,RAPID",492.955271,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN427,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBR97,1,0086A167,0086ANV203,1470,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBR97-1
"RAPID,RAPID",513.746582,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN431,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRA7,1,0086A167,0086ANV203,1532,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRA7-1
"RAPID,RAPID",529.172393,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN409,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRC6,1,0086A167,0086ANV203,1578,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRC6-1
"RAPID,RAPID",516.764675,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN425,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRD9,1,0086A167,0086ANV203,1541,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRD9-1
"RAPID,RAPID",509.722457,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN402,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1520,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",529.172393,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN406,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1578,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",488.260459,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN410,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1456,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",502.344895,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN414,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1498,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",516.429332,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN418,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1540,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",510.393145,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN422,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1522,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-5
"RAPID,RAPID",492.284584,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN426,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1468,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",1234.400240,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN434,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,3681,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",518.106050,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN407,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1545,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",516.429332,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN415,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1540,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",501.003520,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN423,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1494,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-5
"RAPID,RAPID",509.051770,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN408,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1518,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",528.837049,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN416,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1577,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",529.843081,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN420,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1580,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",521.124144,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN424,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1554,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",499.662146,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN428,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1490,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",512.740551,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN405,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1529,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",533.196518,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN413,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1590,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",526.154300,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN417,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1569,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",521.459487,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN429,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1555,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-5
"RAPID,RAPID",514.417269,62,142,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN433,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1534,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2WB TB
"RAPID,RAPID",536.549955,62,142,N,6A008251,,PHISON,2200,0.000000,N,Y,"Add queue time + -166.000000 for the reason : DA Queue Time||Pass the station(2140), add cure time : 40||Add cure time + 40.000000 for cure station : 2140||Add queue time + 120.000000 for(2140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R13NVNE05,1600,Y,2130,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1600,69.000000,ANV0086A1076A,MBGA558,178.920898,4,
"RAPID,RAPID",529.172393,62,142,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE01,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1578,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",536.214611,62,142,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE09,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1599,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",532.861174,62,142,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE02,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1589,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",536.549955,62,142,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE10,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1600,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",530.513768,62,142,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE03,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1582,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",536.549955,62,142,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE07,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1600,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
