arrival_time,bd_id,cust,end_time,entity,lot_number,oper,part_id,part_no,pin_pkg,process_time,prod_id,qty,start_time
15.000000,AOK048TV1029A,LAPIS,740.971031,BB217,R13OKL409,2200,1091A07C41,A0801CB0655,TSOP1-48A2,725.971031,048TVOK056,2560,15.000000
15.000000,AOK048TV1029A,LAPIS,806.971031,BB234,R13OKL102,2200,1091A07C41,A0801CB0655,TSOP1-48A2,725.971031,048TVOK056,2560,81.000000
15.000000,AAW064MR1009A,MXIC,1066.925650,BB476,R14AWAN01,2200,1091A08T41,A0801CB0746,MBGA64J4U,832.925650,064MRAW029,3960,234.000000
15.000000,AAB178NN2001A,WINBOND,1828.386837,BB505,R14ABCB01,2200,1091A07T21,A0801CB1332,VFBGA178JEU,1154.386837,178NNAB002,2240,674.000000
15.000000,AAB178NN2001A,WINBOND,348.300611,BB520,R14ABCB02,2200,1091A07T21,A0801CB1332,VFBGA178JEU,228.300611,178NNAB002,443,120.000000
15.000000,AAB096EL1003A,WINBOND,1872.497067,BB533,R14ABDI01,2200,1091A07T21,A0801CB1102,FBGA96UEL(2),1657.497067,096ELAB016,5889,215.000000
15.000000,BU054MF1002A,ICSI,895.178167,BB554,R14BUAP07,2200,1091A09C21,A0801CB0248,MINIBGA54A4,880.178167,054MFBU004,3883,15.000000
15.000000,AAB096EL1019A,WINBOND,1522.889108,BB556,R14ABBV08,2200,1091A06T21,A0801CB1331,FBGA96UEL(2),1402.889108,096ELAB057,5063,120.000000
15.000000,BU054MF1002A,ICSI,957.071711,BB559,R14BUAP08,2200,1091A09C21,A0801CB0248,MINIBGA54A4,886.071711,054MFBU004,3909,71.000000
15.000000,AAB096EL1019A,WINBOND,2588.314938,BB580,R14ABBY05,2200,1091A06T21,A0801CB1331,FBGA96UEL(2),1655.314938,096ELAB057,5974,933.000000
15.000000,AAB024MA6020A,WINBOND,341.447781,BB581,R14ABB501,2200,1091A07T21,A0801CB1057,MBGA24D6U,324.447781,024MAAB053,6160,17.000000
15.000000,BU054MF1002A,ICSI,969.697899,BB600,R14BUAP10,2200,1091A09C21,A0801CB0248,MINIBGA54A4,872.697899,054MFBU004,3850,97.000000
15.000000,ABU060C91003A,ICSI,1285.461850,BB604,R14BUA201,2200,1091A08C21,A0801CB0791,FBGA-60U9(2),1270.461850,060U9BU003,6715,15.000000
15.000000,AAB096EL1019A,WINBOND,1618.147864,BB703,R14ABBY04,2200,1091A06T21,A0801CB1331,FBGA96UEL(2),1603.147864,096ELAB057,5928,15.000000
15.000000,ANV132X2C057A,PHISON,622.907054,BB707,R14NVP415,2200,1091A06C41,A0801CB1176,SSBGA132G4VT,497.907054,132X2NV159,1150,125.000000
15.000000,AMS078EN1002A,MTI,835.651662,BB708,R14MSAL07,2200,1091A06T21,A0801CB1169,FBGA-78UEN,723.651662,078ENMS007,2658,112.000000
15.000000,AAB096EL1003A,WINBOND,2088.145746,BB712,R14ABDJ03,2200,1091A07T21,A0801CB1102,FBGA96UEL(2),1760.145746,096ELAB016,5960,328.000000
15.000000,AAB024XJ6011A,WINBOND,490.342545,BB713,R14ABKX01,2200,1091A07T21,A0801CB1190,STBGA24D6U,427.342545,024XJAB025,5854,63.000000
15.000000,ANV153XT9078A,PHISON,665.626060,BB714,R09NVJM07,2200,1091A07C41,A0801CB1072,SSBGA153GEV,587.626060,153XTNV128,902,78.000000
15.000000,ANV153XT9078A,PHISON,732.381925,BB728,R09NVJM11,2200,1091A07C41,A0801CB1072,SSBGA153GEV,612.381925,153XTNV128,940,120.000000
15.000000,AAB054TN1005A,WINBOND,718.814181,BB729,R14ABAC16,2200,1091A07T21,A0801CB0891,TSOP2-54ME,657.814181,054TNAB036,2880,61.000000
15.000000,AAB054TN1005A,WINBOND,672.814181,BB746,R14ABAC12,2200,1091A07T21,A0801CB0891,TSOP2-54ME,657.814181,054TNAB036,2880,15.000000
