,bd_id,oper,Location,Output plan,Original ENT(07:30),Original ENT(11:00),Allocate ENT
50,AAS008YQ2001B,2200,TB-U,59.921,4.0,4.0,4.0
51,AAS008YQ2002B,2200,TB-I,8.64,1.0,1.0,1.0
52,AAS008YQ2002B,2200,TB-U,29.111,3.0,3.0,3.0
53,AAS008YQ2016A,2200,TB-U,38.729,3.0,3.0,0.0
54,AAS024MA0006A,2200,TB-U,36.705,3.0,0.0,1.0
55,AAS048TG2003A,2200,TB-I,46.08,5.0,5.0,5.0
56,AAS048TG2003A,2200,TB-U,12.8,1.0,0.0,2.0
57,AAS067N51014A,2200,TB-U,20.929,2.0,2.0,2.0
58,AAS067N51015A,2200,TB-U,10.22,1.0,1.0,1.0
59,AAS084CC2007A,2200,TB-P,51.912,16.0,16.0,14.0
60,AAS084CC2007A,2200,TB-U,25.965,7.0,7.0,4.0
61,AAS084CC2015B,2200,TB-U,1.34,0.0,1.0,3.0
62,AAS096EL1009B,2200,TB-U,69.605,22.0,22.0,21.0
63,AAS096EL1016A,2200,TB-P,1.814,0.0,3.0,3.0
64,AAS096EL1016A,2200,TB-U,6.243,0.0,0.0,5.0
65,AAS162KE1008A,2200,TB-U,14.916,6.0,6.0,0.0
66,AAW008Y62010C,2200,TB-U,33.28,0.0,0.0,6.5
67,AAW008Y62016A,2200,TB-P,243.684,14.0,14.0,13.0
68,AAW008Y62018A,2200,TB-P,26.676,0.0,1.0,2.0
69,AAW008Y62018A,2200,TB-U,16.64,0.0,0.0,1.0
70,AAW008Y62026A,2200,TB-R,0.0,3.0,1.0,0.0
71,AAW016D53019A,2200,TA-5,0.0,36.0,0.0,1.0
72,AAW024MA6037B,2200,TA-1,23.418,0.0,0.0,1.25
73,AAW024MA6041B,2200,TA-2,25.267,2.0,2.0,0.0
74,AAW024MA6050A,2200,TA-1,0.0,1.0,0.0,0.0
75,AAW024MAA006A,2200,TA-1,4.508,2.0,2.0,0.0
76,AAW024XJ4004A,3400,TA-3,0.0,1.0,0.0,0.0
77,AAW024XJ6010B,2200,TA-2,22.406,3.0,3.0,7.0
78,AAW024XJ6010B,2200,TA-3,8.249,0.0,0.0,2.0
79,AAW024XW3006B,2200,TA-2,0.0,1.0,0.0,0.0
80,AAW048TP1008B,2200,TA-2,0.0,3.0,0.0,0.0
81,AAW048TP1008B,2200,TA-3,0.72,3.0,2.0,0.0
82,AAW048TP1008B,2200,TA-5,0.0,40.0,0.0,0.0
83,AAW052XY1002A,2200,TA-2,17.476,6.0,6.0,2.0
84,AAW064MR1009A,2200,TA-1,39.041,5.0,5.0,5.0
85,AB084CC2001A,2200,TA-U,0.0,2.0,0.0,0.0
86,ABU008Y62011A,2200,TB-U,75.4,2.0,3.0,3.0
87,ABU008YM2003A,2200,TB-U,11.286,0.0,0.0,1.0
88,ABU024MA6010A,2200,TA-1,4.9,0.0,0.0,0.25
89,ABU024MA6011A,2200,TA-1,4.5,0.0,0.0,0.3333333333333333
90,ABU048TG1002A,2200,TA-1,6.187,5.0,4.0,1.0
91,ABU048TP2005A,2200,TA-1,2.311,0.0,0.0,0.3333333333333333
92,ABU048TP2010A,2200,TA-1,0.0,2.0,0.0,0.0
93,ABU054MF6001A,2200,TA-1,0.0,3.0,0.0,0.5
94,ABU060C91003A,2200,TA-1,13.403,2.0,2.0,0.0
95,ABU078EA1001A,2200,TA-1,5.28,2.0,0.0,0.0
96,ABU078EA1001A,2200,TA-2,0.839,2.0,0.0,0.0
97,ABU096EA1001A,2200,TA-1,17.568,4.0,4.0,4.0
98,ABU096EF2001A,2200,TA-1,0.0,2.0,0.0,0.0
99,ABU096EF2001A,2200,TA-5,0.0,6.0,0.0,0.0
100,ABW032YF1006B,2200,TB-P,30.936,5.0,5.0,2.0
101,ABW048AC1007A,2200,TB-P,22.393,3.0,5.0,7.0
102,ACD054MF2001A,2200,TA-2,44.513,7.0,7.0,5.0
103,ACD054MF2003A,2200,TA-1,6.113,1.0,1.0,10.0
104,ACD054TN1001A,2200,TA-1,8.64,0.0,0.0,4.5
105,ACD054TN1001A,2200,TA-2,14.273,0.0,0.0,4.5
106,ACD084CC2002A,2200,TA-1,5.558,1.0,1.0,2.0
107,ACD084CC2002A,2200,TA-2,0.917,0.0,0.0,1.0
108,ACD084CC2002A,2200,TA-3,16.038,0.0,0.0,4.0
109,ACD084CC2004B,2200,TA-2,23.572,6.0,5.0,0.5
110,ACD096EL1001A,2200,TA-2,4.437,1.0,1.0,0.0
111,ACD096EL1002A,2200,TA-1,0.0,1.0,0.0,0.0
112,ACD096EL1002A,2200,TA-2,5.859,6.0,6.0,0.0
113,AGA134KM1001A,2200,TA-2,0.19,0.0,0.0,1.0
114,AHQ0262G1002A,2200,TA-3,0.0,1.0,0.0,0.0
115,AHQ0345V1001A,3200,TB-I,13.707,1.0,0.0,1.0
116,AHQ0415L1003B,2200,TB-I,3.564,2.0,2.0,2.0
117,AHQ0415L1003B,2200,TB-R,5.488,3.0,3.0,3.0
118,AHQ0442J3005A,2200,TB-R,21.244,1.0,1.0,4.0
119,AHQ0442J3005A,3200,TB-R,6.765,3.0,3.0,0.0
120,AHQ0442J3006A,2200,TB-R,0.0,2.0,0.0,0.0
121,AHQ0442J3006A,3200,TB-R,39.113,7.0,7.0,9.0
122,AHQ0442J4004A,3200,TB-I,9.847,1.0,1.0,1.0
123,ALW078C93001A,2200,TA-3,14.609,2.0,2.0,2.0
124,ALW078C93001A,2200,TA-R,17.378,3.0,3.0,3.0
125,ALW078EP1001A,2200,TA-R,27.181,10.0,6.0,6.0
126,AMS048TW1036A,2200,TA-1,0.0,1.0,0.0,0.0
127,AMS078C93001B,2200,TA-1,67.437,10.0,10.0,13.0
128,AMS078C93001B,2200,TA-2,4.619,0.0,0.0,4.0
129,AMS078C93001B,2200,TA-R,20.053,3.0,3.0,3.0
130,AMS078EN1001A,2200,TA-3,11.84,3.0,0.0,0.0
131,AMS078EN1001A,2200,TA-5,3.6,21.0,1.0,1.0
132,AMS078EN1001A,2200,TA-R,107.358,30.0,30.0,30.0
133,AMS078EN1001A,2200,TA-U,0.0,5.0,0.0,0.0
134,AMS078EN1001A,2200,TB-5P,103.409,43.0,30.0,32.0
135,AMS078EN1002A,2200,TA-2,101.952,22.0,22.0,22.0
136,AMS078EN1002A,2200,TA-P,41.713,9.0,11.0,11.0
137,AMS078EN1006A,2200,TA-1,73.942,20.0,11.0,11.0
138,AMS096EC1002A,2200,TA-1,220.087,39.0,26.0,26.0
139,AMS096EC1002A,2200,TA-P,11.12,23.0,2.0,3.0
140,AMS096EC1002A,2200,TB-5P,27.822,32.0,6.0,8.0
141,AMS096EC3001B,2200,TA-1,94.138,20.0,16.0,16.0
142,AMS096EC3001B,2200,TA-2,44.384,11.0,8.0,6.0
143,AMS096EC3001B,2200,TA-5,11.2,2.0,2.0,2.0
144,AMS096EC3001B,2200,TA-P,72.125,25.0,14.0,14.0
145,ANI010YK3001A,2200,TB-R,86.799,3.0,3.0,3.0
146,ANI010YK3001A,2200,TB-U,167.303,6.0,6.0,6.0
147,ANI020YU1005C,2200,TB-I,0.0,0.0,1.0,1.0
148,ANI020YU1005C,2200,TB-R,12.15,0.0,0.0,14.0
149,ANV0086A1075A,2200,TB-P,7.553,6.0,4.0,3.5
150,ANV0086A1076A,2200,TB-R,28.961,9.0,9.0,9.0
151,ANV0086A1106A,2200,TB-R,4.8,3.0,3.0,3.0
152,ANV132X2A021B,2200,TA-2,0.0,1.0,0.0,0.0
153,ANV132X2C057A,2200,TA-2,35.837,11.0,11.0,11.0
154,ANV132X2C057A,2200,TA-R,3.458,2.0,2.0,2.0
155,ANV132X2C059A,2200,TA-R,29.01,23.0,23.0,23.0
156,ANV132X2C080A,2200,TA-2,0.781,0.0,0.0,1.0
157,ANV153XT9022A,2200,TB-IP,0.0,1.0,0.0,0.0
158,ANV153XT9078A,2200,TA-2,10.922,5.0,6.0,5.0
159,ANV153XT9078A,2200,TA-R,0.939,1.0,1.0,1.0
160,ANV153XT9103A,2200,TB-R,0.0,0.0,1.0,0.0
161,ANV345XTA010A,2200,TA-5,0.0,1.0,0.0,0.0
162,ANV345XTB023B,3400,TA-3,0.17,1.0,1.0,0.0
163,ANV345XTE001A,2200,TA-R,1.605,2.0,2.0,2.0
164,ANV345XTG002A,3400,TA-3,3.161,3.0,3.0,2.0
165,AOK048TV1029A,2200,TA-3,48.324,10.0,10.0,7.0
166,AOK048TV1029A,2200,TA-P,10.24,3.0,3.0,3.0
167,AQH072AF1001A,2200,TB-P,3.413,1.0,1.0,1.0
168,ATM132X2B002A,2200,TA-3,0.1,0.0,0.0,1.0
169,ATO132Y23001A,2200,TB-R,0.0,1.0,0.0,0.0
170,AUL054TN1008A,2200,TA-1,4.194,0.0,0.0,1.5
171,AVE048XZ3007A,2200,TA-2,8.405,0.0,1.0,2.0
172,AYU096EL2001A,2200,TA-2,46.651,10.0,10.0,10.0
173,AYZ066TS1001A,2200,TB-U,54.64,12.0,12.0,12.0
174,AZA0086A1002A,2200,TB-I,25.216,15.0,15.0,15.0
175,AZA0086A1003A,2200,TB-U,0.637,0.0,0.0,3.0
176,AZA0086A1004A,2200,TB-U,2.075,1.0,1.0,0.0
177,AZA0086A1006A,2200,TB-U,3.077,2.0,2.0,2.0
178,AZA0086A1007A,2200,TB-U,0.178,0.0,1.0,0.0
179,AZA0086A1013A,2200,TB-U,0.018,0.0,0.0,1.0
180,AZA0086A1016A,2200,TB-U,10.405,7.0,7.0,7.0
181,BU054MF1002A,2200,TA-1,28.073,5.0,5.0,5.0
182,AAB008YB2005A,0,TB-U,0.0,1.0,1.0,0.0
183,AAB008YM2025A,0,TB-IP,0.0,1.0,3.0,2.0
184,AAB008YQ3004A,0,TB-U,0.0,1.0,1.0,0.0
185,AAB008YQ3021A,0,TB-U,0.0,1.0,1.0,0.0
186,AAB024XJ6011A,0,TA-2,0.0,2.0,1.0,0.0
187,AAB054TN1005A,0,TA-5,0.0,4.0,4.0,4.0
188,AAB178NN2001A,0,TA-1,0.0,1.0,0.0,0.0
189,AAS060NR2004A,0,TB-U,0.0,1.0,0.0,0.0
190,AAS060NR2004A,2200,TB-U,0.0,4.0,5.0,5.0
191,AAS084CC2015B,0,TB-U,0.0,1.0,0.0,0.0
192,AAS096EL1016A,0,TB-P,0.0,3.0,0.0,0.0
193,AAW008Y62018A,0,TB-P,0.0,1.0,0.0,0.0
194,AAW008Y62026A,0,TB-R,0.0,1.0,3.0,2.0
195,AAW008Y62026A,0,TB-U,0.0,3.0,3.0,0.0
196,AAW016D53019A,0,TA-5,0.0,1.0,37.0,36.0
197,ABU008Y62011A,0,TB-U,0.0,1.0,0.0,0.0
198,ABU008YQ2005A,0,TB-U,0.0,1.0,0.0,0.0
199,ABU054MF6001A,0,TA-1,0.0,1.0,4.0,0.0
200,ABU096EF5001A,0,TA-2,0.0,1.0,0.0,0.0
201,ABU165MC4001A,0,TA-1,0.0,1.0,1.0,0.0
202,ABW048AC1007A,0,TB-P,0.0,2.0,0.0,0.0
203,ACD084CC2004B,0,TA-2,0.0,1.0,2.0,0.0
204,AHQ0345V1001A,0,TB-I,0.0,2.0,3.0,2.0
205,ALW078C93001A,2200,TA-P,0.0,2.0,2.0,2.0
206,AMS078EN1001A,0,TB-5P,0.0,2.0,15.0,13.0
207,AMS078EN1001A,2200,TA-P,0.0,1.0,0.0,0.0
208,AMS078EN1002A,0,TA-P,0.0,2.0,1.0,1.0
209,AMS078EN1002A,0,TA-R,0.0,1.0,1.0,1.0
210,AMS096EC1002A,0,TA-P,0.0,1.0,22.0,21.0
211,AMS096EC1002A,0,TB-5P,0.0,3.0,29.0,27.0
212,ANI020YU1005C,0,TB-I,0.0,1.0,0.0,0.0
213,ANV0086A1075A,0,TB-P,0.0,1.0,3.0,1.0
214,ANV132X2C086A,0,TA-3,0.0,1.0,0.0,0.0
215,ANV132X2C090A,0,TA-R,0.0,2.0,2.0,2.0
216,ANV132X2C090A,2200,TA-R,0.0,3.0,3.0,3.0
217,ANV132X2C090A,2200,TB-IP,0.0,5.0,5.0,2.0
218,ANV132X2C090A,2200,TB-R,0.0,1.0,1.0,0.0
219,ANV153XT9103A,0,TB-R,0.0,1.0,0.0,0.0
220,AQW024MAA017A,2200,TB-R,0.0,1.0,1.0,1.0
221,AVE048XZ3007A,0,TA-2,0.0,1.0,0.0,0.0
222,AYZ096EI1002A,0,TA-1,0.0,1.0,1.0,1.0
223,AZA0086A1007A,0,TB-U,0.0,1.0,0.0,0.0
224,AAB008YM2025A,0,TB-U,0.0,0.0,7.0,7.0
225,AAB008YQ3025A,0,TB-U,0.0,0.0,1.0,0.0
226,AAB024MAA019A,0,TA-2,0.0,0.0,1.0,0.0
227,AAB084CC9001A,0,TA-P,0.0,0.0,3.0,3.0
228,AAB084CC9002A,0,TA-5,0.0,0.0,4.0,4.0
229,AAB084N43003A,0,TA-2,0.0,0.0,1.0,0.0
230,AAB096EF3001A,0,TA-1,0.0,0.0,8.0,0.0
231,AAB096EL1012A,0,TA-1,0.0,0.0,7.0,0.0
232,AAB096EL1017A,0,TA-1,0.0,0.0,5.0,5.0
233,AAS024MA0006A,0,TB-U,0.0,0.0,3.0,3.0
234,AAS178NN2001A,0,TB-U,0.0,0.0,1.0,1.0
235,AAW024MA6050A,0,TA-1,0.0,0.0,1.0,0.0
236,AAW024XJ4004A,0,TA-3,0.0,0.0,1.0,0.0
237,AAW024XW3006B,0,TA-2,0.0,0.0,1.0,0.0
238,AAW048TP1008B,0,TA-2,0.0,0.0,3.0,0.0
239,AAW048TP1008B,0,TA-3,0.0,0.0,1.0,0.0
240,AAW048TP1008B,0,TA-5,0.0,0.0,40.0,40.0
241,AB084CC2001A,0,TA-U,0.0,0.0,2.0,2.0
242,ABU008YQ2005A,2200,TB-U,0.0,0.0,1.0,0.0
243,ABU048TG1002A,0,TA-1,0.0,0.0,1.0,0.0
244,ABU048TP2010A,0,TA-1,0.0,0.0,2.0,0.0
245,ABU078EA1001A,0,TA-1,0.0,0.0,2.0,2.0
246,ABU078EA1001A,0,TA-2,0.0,0.0,2.0,1.0
247,ABU096EF2001A,0,TA-1,0.0,0.0,2.0,0.0
248,ABU096EF2001A,0,TA-5,0.0,0.0,6.0,6.0
249,ACD096EL1002A,0,TA-1,0.0,0.0,1.0,0.0
250,AHQ0262G1002A,0,TA-3,0.0,0.0,1.0,0.0
251,AHQ0442J3006A,0,TB-R,0.0,0.0,2.0,0.0
252,ALW078EP1001A,0,TA-R,0.0,0.0,4.0,4.0
253,AMS048TW1036A,0,TA-1,0.0,0.0,1.0,0.0
254,AMS078EN1001A,0,TA-3,0.0,0.0,3.0,3.0
255,AMS078EN1001A,0,TA-5,0.0,0.0,20.0,20.0
256,AMS078EN1001A,0,TA-U,0.0,0.0,5.0,5.0
257,AMS078EN1006A,0,TA-1,0.0,0.0,9.0,9.0
258,AMS096EC1002A,0,TA-1,0.0,0.0,13.0,13.0
259,AMS096EC3001B,0,TA-1,0.0,0.0,4.0,4.0
260,AMS096EC3001B,0,TA-2,0.0,0.0,3.0,1.0
261,AMS096EC3001B,0,TA-P,0.0,0.0,11.0,11.0
262,ANV132X2A021B,0,TA-2,0.0,0.0,1.0,0.0
263,ANV132X2C086A,2200,TA-3,0.0,0.0,1.0,0.0
264,ANV153XT9022A,0,TB-IP,0.0,0.0,1.0,1.0
265,ANV345XTA010A,0,TA-5,0.0,0.0,1.0,1.0
266,ATO132Y23001A,0,TB-R,0.0,0.0,1.0,1.0
267,AAW064MR1009A,2200,TA-2,0.0,0.0,0.0,1.0
268,ABU024MA6002B,2200,TA-1,0.0,0.0,0.0,1.0
269,ABW072AF1004B,2200,TB-P,0.0,0.0,0.0,1.5
270,ABW072AF1004B,2200,TB-U,0.0,0.0,0.0,0.3333333333333333
271,ANI020YU1005C,2200,TB-IP,0.0,0.0,0.0,3.0
272,ANV132X2C059A,2200,TA-2,0.0,0.0,0.0,4.0
273,ANV132X2C059A,2200,TA-3,0.0,0.0,0.0,3.0
274,AYZ084CC2001A,2200,TA-1,0.0,0.0,0.0,0.5
275,AYZ084CC2001A,2200,TA-2,0.0,0.0,0.0,1.0
276,AYZ084CC2001A,2200,TA-3,0.0,0.0,0.0,1.0
277,AZA0086A1012A,2200,TB-U,0.0,0.0,0.0,1.0
278,IS048XJ2006A,2200,TA-1,0.0,0.0,0.0,0.25
