ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB223,UTC3000,RUNNING,R14ABD501,3200,162KEAB011,AAB162KE1006A,22-04-07 08:22,22-04-06 01:25,WINBOND,STBGA162B4U,3265,04/13/2022 MP,,,R14MSBT07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,412.5821,22-04-07 08:22,3200
BB224,UTC3000,ENG,R14CDC502,2200,084UCCD007,ACD084CC2003A,22-04-06 02:40,22-04-06 02:40,ETRON,FBGA-84UC(2),5560,04/14/2022 MP,,,R14CDAL02,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,378.2577,22-04-06 10:05,2200
BB225,UTC3000,RUNNING,R14ABK301,3200,162KEAB011,AAB162KE1006A,22-04-06 13:29,22-04-05 06:54,WINBOND,STBGA162B4U,3226,04/15/2022 MP,,,R13LWAG02,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,412.5821,22-04-06 13:29,3200
BB226,UTC3000,IDLE,,,,ACD096EF2001B,,22-04-05 21:13,,,,04/16/2022 MP,,,R14CDB201,FBGA-96UEF,ETRON,ACD096EF2001B,1091A07T41,262.6932,,2200
BB227,UTC3000,IDLE,,,,ACD096EF2001B,,22-04-05 23:48,,,,04/17/2022 MP,,,R14CDB803,FBGA-96UEF,ETRON,ACD096EF2001B,1091A07T41,262.6932,,2200
BB228,UTC3000,ENG,R14CDC501,2200,084UCCD007,ACD084CC2003A,22-04-06 02:41,22-04-06 02:41,ETRON,FBGA-84UC(2),5552,04/18/2022 MP,,,R14CDAN01,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,378.2577,22-04-06 10:25,2200
BB229,UTC3000,RUNNING,R14CDB801,2200,096EFCD001,ACD096EF2001B,22-04-06 16:24,22-04-05 21:22,ETRON,FBGA-96UEF,5000,04/19/2022 MP,1091A07T41,,R14CDB701,FBGA-96UEF,ETRON,ACD096EF2001B,1091A07T41,262.6932,22-04-06 16:24,2200
BB230,UTC3000,ENG,R14CDC902,2200,084UCCD007,ACD084CC2003A,22-04-06 02:43,22-04-06 02:43,ETRON,FBGA-84UC(2),5534,04/20/2022 MP,1091A07T41,,R14CDAM03,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,378.2577,22-04-06 09:35,2200
BB231,UTC3000,IDLE,,,,ACD096EF2001B,,22-04-06 03:30,,,,04/21/2022 MP,,,R14CDB501,FBGA-96UEF,ETRON,ACD096EF2001B,1091A07T41,262.6932,,2200
BB232,UTC3000,ENG,R14CDC903,2200,084UCCD007,ACD084CC2003A,22-04-06 02:44,22-04-06 02:44,ETRON,FBGA-84UC(2),5600,04/22/2022 MP,1091A07T41,,R14CDCA02,FBGA-84UC(2),ETRON,ACD084CC2003A,1091A07T41,378.2577,22-04-06 06:47,2200
BB233,UTC3000,ENG,R14CDCB02,2200,084UCCD007,ACD084CC2003A,22-04-06 02:45,22-04-06 02:45,ETRON,FBGA-84UC(2),5600,04/23/2022 MP,1091A07T41,,R14CDCA01,FBGA-84UC(2),ETRON,ACD084CC2003A,1091A07T41,378.2577,22-04-06 09:34,2200
BB234,UTC3000,IDLE,,,,AAB024XJ6011A,,22-04-04 18:36,,,,04/24/2022 MP,,,R13OKL602,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,1077.1637,,3200
BB235,UTC3000,ENG,R14CDC901,2200,084UCCD007,ACD084CC2003A,22-04-06 02:47,22-04-06 02:47,ETRON,FBGA-84UC(2),5520,04/25/2022 MP,1091A07T41,,R13OKL614,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,378.2577,22-04-06 07:41,2200
BB441,UTC1000S,RUNNING,R14ABNH04,2200,096ELAB047,AAB096EL1017A,22-04-06 14:49,22-04-06 01:17,WINBOND,FBGA96UEL(2),2920,04/26/2022 MP,,,R14ABNG07,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,22-04-06 14:49,2200
BB442,UTC1000S,RUNNING,R14ABNH02,2200,096ELAB047,AAB096EL1017A,22-04-06 10:58,22-04-05 21:10,WINBOND,FBGA96UEL(2),2977,04/27/2022 MP,,,R14ABNG01,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,22-04-06 10:58,2200
BB443,UTC1000S,RUNNING,R14ABMS01,2200,096ELAB016,AAB096EL1003A,22-04-06 23:07,22-04-05 22:26,WINBOND,FBGA96UEL(2),6000,,1091A07T21,4,R13ABN503,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,22-04-06 23:07,2200
BB444,UTC1000S,RUNNING,R14MSEF01,2200,078ENMS018,AMS078EN1006A,22-04-06 19:35,22-04-06 02:19,MTI,FBGA-78UEN,3600,,,,R14MSDT01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 19:35,2200
BB445,UTC1000S,RUNNING,R14MSLX07,2200,096ECMS003,AMS096EC1002A,22-04-06 09:31,22-04-05 22:29,MTI,FBGA-96UEC,3102,,,,R14MSC101,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 09:31,2200
BB446,UTC1000S,RUNNING,R14ABNK01,2200,054NBAB001,AB054NB2002A,22-04-06 09:02,22-04-05 23:11,WINBOND,VFBGA54B4,3982,,1091A08T21,,R14ABNI04,VFBGA54B4,WINBOND,AB054NB2002A,1091A08T21,404.483,22-04-06 09:02,2200
BB447,UTC1000S,IDLE,,,,AAB060EM2001A,,22-04-06 02:59,,,,,,,R14ABBR01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,,2200
BB448,UTC1000S,RUNNING,R14MSKJ04,2200,078ENMS007,AMS078EN1002A,22-04-06 19:38,22-04-06 05:01,MTI,FBGA-78UEN,3580,04/06/2022 MP,,,R14MSKB06,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-06 19:38,2200
BB449,UTC1000S,RUNNING,R14MSKN01,2200,078ENMS007,AMS078EN1002A,22-04-06 19:34,22-04-06 05:03,MTI,FBGA-78UEN,3559,04/07/2022 MP,,,R14MSBC03,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-06 19:34,2200
BB450,UTC1000S,IDLE,,,,AAB060EM2001A,,22-04-06 02:43,,,,04/08/2022 MP,,,R14ABNU02,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,,2200
BB451,UTC1000S,RUNNING,R14MSKJ06,2200,078ENMS007,AMS078EN1002A,22-04-06 21:35,22-04-06 06:59,MTI,FBGA-78UEN,3580,04/09/2022 SP,,,R14MSKC04,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-06 21:35,2200
BB452,UTC1000S,RUNNING,R14MSEB01,2200,078ENMS018,AMS078EN1006A,22-04-06 07:22,22-04-06 01:54,MTI,FBGA-78UEN,1126,04/10/2022 SP,,,R14MSDI02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 07:22,2200
BB453,UTC1000S,RUNNING,R14MSE601,2200,078ENMS018,AMS078EN1006A,22-04-06 09:05,22-04-06 03:34,MTI,FBGA-78UEN,1137,04/11/2022 SP,,,R14MSDU01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 09:05,2200
BB454,UTC1000S,RUNNING,R14MSLR03,2200,096ECMS003,AMS096EC1002A,22-04-06 12:02,22-04-05 16:11,MTI,FBGA-96UEC,5600,04/12/2022 SP,1091A06T41,,R14MSLN04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 12:02,2200
BB455,UTC1000S,RUNNING,R14MSLX05,2200,096ECMS003,AMS096EC1002A,22-04-06 12:00,22-04-05 16:09,MTI,FBGA-96UEC,5600,04/13/2022 SP,,,R14MSLN02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 12:00,2200
BB456,UTC1000S,RUNNING,R14LWA101,2200,132NYLW078,ALW132NY4049A,22-04-06 11:16,22-04-06 05:51,MTI-S,VFBGA132B4U,2364,04/14/2022 SP,1091A06C21,,R13YZAI01,FBGA-84UC(2),ZJP,AYZ084CC2001A,1091A07T21,436.6945,22-04-06 11:16,2200
BB457,UTC1000S,RUNNING,R14MSKE08,2200,078ENMS007,AMS078EN1002A,22-04-06 16:33,22-04-06 02:06,MTI,FBGA-78UEN,3540,04/15/2022 SP,1091A06T21,,R14MSB305,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-06 16:33,2200
BB458,UTC1000S,RUNNING,R14MSLR02,2200,096ECMS003,AMS096EC1002A,22-04-06 13:32,22-04-05 17:40,MTI,FBGA-96UEC,5600,04/16/2022 SP,1091A06T41,,R14MSLI05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 13:32,2200
BB459,UTC1000S,RUNNING,R14MSLR05,2200,096ECMS003,AMS096EC1002A,22-04-06 18:23,22-04-05 22:32,MTI,FBGA-96UEC,5600,04/17/2022 SP,1091A06T41,,R14MSD407,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 18:23,2200
BB460,UTC1000S,ENG,,,,CU048MA2012A,22-04-04 22:20,22-04-04 22:20,,,,04/18/2022 SP,,,R14BUA701,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,434.4219,,2200
BB461,UTC1000S,RUNNING,R14BUBK07,2200,060C3BU001,ABU060C32001D,22-04-06 13:11,22-04-06 03:47,ICSI,FBGA-60M3,3200,04/19/2022 MP,1091A08C21,,R14BUBK05,FBGA-60M3,ICSI,ABU060C32001D,1091A08C21,340.5765,22-04-06 13:11,2200
BB462,UTC1000S,RUNNING,R14CDBG07,2200,054MFCD001,ACD054MF2003A,22-04-06 15:42,22-04-06 02:32,ETRON,MBGA54A2L,4045,04/20/2022 MP,,,R14CDBF07,MBGA54A2L,ETRON,ACD054MF2003A,1091A07T41,308.1811,22-04-06 15:42,2200
BB463,UTC1000S,RUNNING,R14MSLX03,2200,096ECMS003,AMS096EC1002A,22-04-06 17:24,22-04-05 21:32,MTI,FBGA-96UEC,5600,04/21/2022 MP,,,R14MSLN01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 17:24,2200
BB465,UTC1000S,RUNNING,R14CDC301,2200,096ELCD002,ACD096EL1002A,22-04-06 21:52,22-04-06 02:26,ETRON,FBGA96UEL(2),3669,04/22/2022 MP,,,R14CDC201,FBGA96UEL(2),ETRON,ACD096EL1002A,1091A07C41,189.2396,22-04-06 21:52,2200
BB466,UTC1000S,RUNNING,R14AWBZ03,2200,052XYAW004,AAW052XY1002A,22-04-06 20:10,22-04-05 15:03,MXIC,STBGA52D4L,5700,04/23/2022 MP,1091A07T41,,R14MSJH02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,195.804,22-04-06 20:10,2200
BB467,UTC1000S,RUNNING,R14MSDV01,2200,078ENMS018,AMS078EN1006A,22-04-06 09:14,22-04-05 22:28,MTI,FBGA-78UEN,2235,04/24/2022 MP,,,R14MSK906,TSOP1-48AM,MTI,AMS048TW1060A,1091A07T41,208.3434,22-04-06 09:14,2200
BB468,UTC1000S,RUNNING,R14MSLS03,2200,096ECMS003,AMS096EC1002A,22-04-06 17:05,22-04-05 21:31,MTI,FBGA-96UEC,5518,04/25/2022 MP,1091A06T41,,R14MSLI02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 17:05,2200
BB469,UTC1000S,RUNNING,R14AWBZ02,2200,052XYAW004,AAW052XY1002A,22-04-06 20:39,22-04-05 15:26,MXIC,STBGA52D4L,5720,04/26/2022 MP,1091A07T41,,R14MSJH01,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,195.804,22-04-06 20:39,2200
BB470,UTC1000S,RUNNING,R13MSHL02,2200,078U9MS017,AMS078C93001B,22-04-06 12:40,22-04-05 08:30,MTI,FBGA-78U9,6720,04/27/2022 MP,1091A06T21,,R14MSF101,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-06 12:40,2200
BB471,UTC1000S,RUNNING,R14ABNH03,2200,096ELAB047,AAB096EL1017A,22-04-06 14:39,22-04-06 01:07,WINBOND,FBGA96UEL(2),2920,04/28/2022 MP,,,R14ABNG08,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,22-04-06 14:39,2200
BB472,UTC1000S,RUNNING,R14BUB903,2200,096EABU001,ABU096EA1001A,22-04-06 16:32,22-04-06 04:51,ICSI,FBGA-96LEA,2640,04/29/2022 MP,1091A07C21,,R14BUBN04,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-06 16:32,2200
BB473,UTC1000S,RUNNING,R14MSBG05,2200,078U9MS017,AMS078C93001B,22-04-07 07:25,22-04-06 03:15,MTI,FBGA-78U9,6720,04/30/2022 MP,1091A06T21,,R13MSEZ03,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-07 07:25,2200
BB474,UTC1000S,ENG,,,,ABU165MC4001A,22-03-29 01:29,22-03-29 01:29,,,,04/30/2022 MP,,,R80CMJX01,MBGA165D2U,ENG,ABU165MC4001A,1091A10C41,56.1032,,2200
BB475,UTC1000S,IDLE,,,,AMS078EN1002A,,22-04-06 07:59,,,,,,,R14MSKB11,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,,2200
BB476,UTC1000S,IDLE,,,,AAB063NW3008A,,22-04-06 06:56,,,,,,,R14ABM608,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,776.9505,,2200
BB477,UTC1000S,RUNNING,R14MSLR04,2200,096ECMS003,AMS096EC1002A,22-04-06 17:25,22-04-05 21:34,MTI,FBGA-96UEC,5600,,1091A06T41,,R14MSD505,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 17:25,2200
BB478,UTC1000S,RUNNING,R14MSLR01,2200,096ECMS003,AMS096EC1002A,22-04-06 12:00,22-04-05 16:08,MTI,FBGA-96UEC,5600,,1091A06T41,,R14MSJN02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 12:00,2200
BB479,UTC1000S,RUNNING,R14MSJV02,2200,078U9MS017,AMS078C93001B,22-04-07 05:57,22-04-06 01:47,MTI,FBGA-78U9,6720,,,,R13MSJC01,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,238.6039,22-04-07 05:57,2200
BB480,UTC1000S,RUNNING,R14ABNK04,2200,054NBAB001,AB054NB2002A,22-04-06 08:31,22-04-06 02:00,WINBOND,VFBGA54B4,2627,04/06/2022 MP,1091A08T21,,R14ABNI01,VFBGA54B4,WINBOND,AB054NB2002A,1091A08T21,404.483,22-04-06 08:31,2200
BB481,UTC1000S,RUNNING,R14MSLV01,2200,096ECMS003,AMS096EC1002A,22-04-06 18:28,22-04-05 22:46,MTI,FBGA-96UEC,5556,04/07/2022 MP,1091A06T41,,R14MSLG07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 18:28,2200
BB482,UTC1000S,SETUP,,,,AAB060NR1004B,22-04-06 09:13,22-04-06 07:49,,,,04/08/2022 MP,,,R14AWB705,MINIBGA24A3L,MXIC,AAW024MA6012A,1091A07T41,293.98,,2200
BB483,UTC1000S,RUNNING,R14ABP401,2200,060EMAB004,AAB060EM2001A,22-04-06 22:27,22-04-05 23:01,WINBOND,FBGA60UEM2-1,7244,04/09/2022 MP,,,R14ABBH04,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,22-04-06 22:27,2200
BB484,UTC1000S,RUNNING,R14MSE708,2200,078ENMS018,AMS078EN1006A,22-04-06 08:36,22-04-05 15:19,MTI,FBGA-78UEN,3600,04/10/2022 MP,1091A06T21,,R14MSCV05,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 08:36,2200
BB485,UTC1000S,RUNNING,R14MSJG07,2200,096ECMS010,AMS096EC3001B,22-04-06 09:22,22-04-05 10:14,MTI,FBGA-96UEC,5560,04/11/2022 MP,1091A06T21,,R14MSJF03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-06 09:22,2200
BB486,UTC1000S,RUNNING,R14ABNH06,2200,096ELAB047,AAB096EL1017A,22-04-06 16:33,22-04-06 02:50,WINBOND,FBGA96UEL(2),2960,04/12/2022 MP,,,R14ABNG05,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,22-04-06 16:33,2200
BB487,UTC1000S,RUNNING,R14ULA307,2200,054TNUL006,AUL054TN1003A,22-04-06 21:27,22-04-06 03:26,SCS,TSOP2-54ME,2880,04/13/2022 MP,1091A08C41,,R14ULA310,TSOP2-54ME,SCS,AUL054TN1003A,1091A08C41,159.8476,22-04-06 21:27,2200
BB488,UTC1000S,RUNNING,R14MSKD05,2200,078ENMS007,AMS078EN1002A,22-04-06 19:59,22-04-06 05:35,MTI,FBGA-78UEN,3528,04/14/2022 MP,1091A06T21,,R14MSBB06,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,245.0786,22-04-06 19:59,2200
BB489,UTC1000S,RUNNING,R14MSEL01,2200,078ENMS018,AMS078EN1006A,22-04-06 17:45,22-04-06 06:35,MTI,FBGA-78UEN,2321,04/15/2022 MP,,,R14MSDT02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 17:45,2200
BB490,UTC1000S,RUNNING,R14ABQD06,2200,054TNAB029,AAB054TN1004A,22-04-06 15:02,22-04-06 04:32,WINBOND,TSOP2-54ME,2880,04/16/2022 MP,1091A07T21,,R14ABQD07,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,274.569,22-04-06 15:02,2200
BB496,UTC1000S,IDLE,,,,AAB060EM2001A,,22-04-06 01:18,,,,04/17/2022 MP,,,R14ABNV01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,,2200
BB497,UTC1000S,WAIT-REPAIR,,,,AAB096EL1019A,,22-04-05 19:32,,,,04/18/2022 MP,,,R14ABBY08,FBGA96UEL(2),WINBOND,AAB096EL1019A,1091A06T21,246.8543,,2200
BB498,UTC1000S,RUNNING,R14ABQE09,2200,054TNAB029,AAB054TN1004A,22-04-06 05:36,22-04-05 19:07,WINBOND,TSOP2-54ME,2880,04/19/2022 MP,1091A07T21,,R14ABMP01,MBGA24J3U,WINBOND,AAB024MAA005A,1091A07T21,274.569,22-04-06 05:36,2200
BB499,UTC1000S,RUNNING,R14BUBA01,2200,096EABU001,ABU096EA1001A,22-04-06 11:52,22-04-06 00:15,ICSI,FBGA-96LEA,2626,04/20/2022 MP,1091A07C21,,R14BUBN01,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-06 11:52,2200
BB500,UTC1000S,RUNNING,R14MSE801,2200,078ENMS018,AMS078EN1006A,22-04-06 14:25,22-04-05 21:19,MTI,FBGA-78UEN,3560,04/21/2022 MP,1091A06T21,,R14MSDE01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 14:25,2200
BB501,UTC1000S,RUNNING,R14MSE501,2200,078ENMS018,AMS078EN1006A,22-04-06 10:23,22-04-05 22:58,MTI,FBGA-78UEN,2370,04/22/2022 MP,,,R14CDBD11,TSOP2-54ME,ETRON,ACD054TN1001A,1091A07T21,208.3434,22-04-06 10:23,2200
BB502,UTC1000S,WAIT-REPAIR,R14MSEQ01,2200,078ENMS018,AMS078EN1006A,22-04-06 23:25:30,22-04-06 06:32,MTI,FBGA-78UEN,3580,04/23/2022 MP,,,R14MSDN03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 23:25,2200
BB503,UTC1000S,RUNNING,R14MSE706,2200,078ENMS018,AMS078EN1006A,22-04-06 07:36,22-04-05 14:19,MTI,FBGA-78UEN,3600,04/24/2022 MP,1091A06T21,,R14MSDP02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 07:36,2200
BB504,UTC1000S,RUNNING,R14MSE707,2200,078ENMS018,AMS078EN1006A,22-04-06 10:30,22-04-05 17:14,MTI,FBGA-78UEN,3600,04/25/2022 MP,1091A06T21,,R14MSD901,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 10:30,2200
BB505,UTC1000S,RUNNING,R14ABM607,2200,063NWAB006,AAB063NW3008A,22-04-06 13:17,22-04-06 05:34,WINBOND,VFBGA63BFU,6000,04/26/2022 MP,1091A07T21,,R14ABM604,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,776.9505,22-04-06 13:17,2200
BB506,UTC1000S,RUNNING,R14MSFJ01,2200,078ENMS018,AMS078EN1006A,22-04-06 20:55,22-04-06 03:54,MTI,FBGA-78UEN,3547,04/27/2022 MP,,,R14MSE802,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-06 20:55,2200
BB507,UTC1000S,RUNNING,R14ABNJ01,2200,054NBAB001,AB054NB2002A,22-04-06 16:30,22-04-06 06:37,WINBOND,VFBGA54B4,3999,04/28/2022 MP,,,R14ABNI06,VFBGA54B4,WINBOND,AB054NB2002A,1091A08T21,404.483,22-04-06 16:30,2200
BB508,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 01:54,,,,04/29/2022 MP,,,R13MSK504,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB509,UTC1000S,RUNNING,R14BUBK08,2200,060C3BU001,ABU060C32001D,22-04-06 14:51,22-04-06 05:28,ICSI,FBGA-60M3,3200,04/30/2022 MP,1091A08C21,,R14BUBK06,FBGA-60M3,ICSI,ABU060C32001D,1091A08C21,340.5765,22-04-06 14:51,2200
BB510,UTC1000S,RUNNING,R14MSLX02,2200,096ECMS003,AMS096EC1002A,22-04-06 11:55,22-04-05 16:03,MTI,FBGA-96UEC,5600,04/30/2022 MP,,,R14MSLT04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-06 11:55,2200
BB511,UTC1000S,RUNNING,R14MSEH01,2200,078ENMS018,AMS078EN1006A,22-04-06 08:37,22-04-05 21:18,MTI,FBGA-78UEN,2351,,,,R14ABM508,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,208.3434,22-04-06 08:37,2200
BB512,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-06 05:31,,,,,,,R14MSLQ05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB513,UTC1000S,RUNNING,R14MSDK01,2200,078ENMS018,AMS078EN1006A,22-04-06 13:20,22-04-05 21:24,MTI,FBGA-78UEN,3320,,,,R14CDBD07,TSOP2-54ME,ETRON,ACD054TN1001A,1091A07T21,208.3434,22-04-06 13:20,2200
BB514,UTC1000S,RUNNING,R14ABQD05,2200,054TNAB029,AAB054TN1004A,22-04-06 15:11,22-04-06 04:41,WINBOND,TSOP2-54ME,2880,,1091A07T21,,R14ABQD04,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,274.569,22-04-06 15:11,2200
BB515,UTC1000S,RUNNING,R14MSE901,2200,078ENMS018,AMS078EN1006A,22-04-06 13:52,22-04-05 21:54,MTI,FBGA-78UEN,3328,,,,R14CDBD06,TSOP2-54ME,ETRON,ACD054TN1001A,1091A07T21,208.3434,22-04-06 13:52,2200
BB516,UTC1000S,RUNNING,R14MSLS04,2200,096ECMS003,AMS096EC1002A,22-04-07 02:43,22-04-06 07:00,MTI,FBGA-96UEC,5560,04/06/2022 SP,1091A06T41,,R14MSLM02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-07 02:43,2200
