ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB736,UTC2000,RUNNING,R14CDAE05,2200,096ELCD002,ACD096EL1002A,22-04-02 00:24,22-04-01 04:51,ETRON,FBGA96UEL(2),6000,04/03/2022 MP,1091A07C41,,R13GJEA07,STBGA252G4V,A-DATA,AGJ252X02001A,1091A07C41,306.8138,22-04-02 00:24,2200
BB737,UTC2000,RUNNING,R14CDA404,2200,054MFCD002,ACD054MF2001A,22-04-03 01:09,22-04-02 06:28,ETRON,MBGA54A2L,6199,04/04/2022 MP,1091A07T41,,R14CDA207,MBGA54A2L,ETRON,ACD054MF2001A,1091A07T41,331.7531,22-04-03 01:09,2200
BB738,UTC2000,RUNNING,R14YUE108,2200,096ELYU001,AYU096EL2001A,22-04-02 19:43,22-04-02 06:22,DOSILICO,FBGA-96UEL-2,2960,04/05/2022 MP,1091A07T21,,R14YUE506,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 19:43,2200
BB745,UTC2000,RUNNING,R14ABAC08,2200,054TNAB036,AAB054TN1005A,22-04-02 13:57,22-04-02 04:20,WINBOND,TSOP2-54ME,2880,04/06/2022 MP,1091A07T21,,R14ABAC10,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-02 13:57,2200
BB746,UTC2000,RUNNING,R14ABAC11,2200,054TNAB036,AAB054TN1005A,22-04-02 08:02,22-04-01 22:25,WINBOND,TSOP2-54ME,2880,04/07/2022 MP,1091A07T21,,R14ABAC02,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-02 08:02,2200
BB747,UTC2000,SETUP,,,,AVE048XZ3007A,22-04-02 09:06,22-04-02 07:42,,,,04/08/2022 MP,,,R14CDA801,FBGA-84UC(2),ETRON,ACD084CC2004B,1091A07T41,260.9469,,2200
BB748,UTC2000,RUNNING,R14ABDH04,2200,096ELAB016,AAB096EL1003A,22-04-03 04:28,22-04-02 02:34,WINBOND,FBGA96UEL(2),6000,04/09/2022 MP,1091A07T21,4,R13ABK601,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,231.6081,22-04-03 04:28,2200
BB749,UTC2000,RUNNING,R14MSAF07,2200,096ECMS010,AMS096EC3001B,22-04-03 03:22,22-04-02 04:00,MTI,FBGA-96UEC,5600,04/10/2022 MP,1091A06T21,,R14MSA905,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,22-04-03 03:22,2200
BB750,UTC2000,RUNNING,R14CDA205,2200,054MFCD002,ACD054MF2001A,22-04-02 12:42,22-04-01 17:53,ETRON,MBGA54A2L,6240,04/11/2022 MP,1091A07T41,,R14CDA304,MBGA54A2L,ETRON,ACD054MF2001A,1091A07T41,331.7531,22-04-02 12:42,2200
BB751,UTC2000,RUNNING,R14NVP437,2200,132X2NV159,ANV132X2C057A,22-04-02 14:00,22-04-02 07:17,PHISON,SSBGA132G4VT,1060,04/12/2022 MP,1091A06C41,4,R14NVP414,SSBGA132G4VT,PHISON,ANV132X2C057A,1091A06C41,157.9813,22-04-02 14:00,2200
BB752,UTC2000,RUNNING,R14ABBY02,2200,096ELAB057,AAB096EL1019A,22-04-03 06:18,22-04-02 06:44,WINBOND,FBGA96UEL(2),5962,04/13/2022 MP,,,R14ABBV04,FBGA96UEL(2),WINBOND,AAB096EL1019A,1091A06T21,252.9244,22-04-03 06:18,2200
BB753,UTC2000,RUNNING,R14YUE111,2200,096ELYU001,AYU096EL2001A,22-04-02 12:19,22-04-01 22:57,DOSILICO,FBGA-96UEL-2,2960,04/14/2022 MP,1091A07T21,,R14YUE103,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 12:19,2200
BB754,UTC2000,RUNNING,R14YUE404,2200,096ELYU001,AYU096EL2001A,22-04-02 11:38,22-04-01 22:06,DOSILICO,FBGA-96UEL-2,3000,04/15/2022 MP,1091A07T21,,R14YUE503,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 11:38,2200
BB755,UTC2000,RUNNING,R13MSD204,2200,078ENMS007,AMS078EN1002A,22-04-02 17:49,22-04-02 03:49,MTI,FBGA-78UEN,3515,04/16/2022 MP,1091A06T21,,R13MSCZ06,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 17:49,2200
BB756,UTC2000,RUNNING,R14MSAL02,2200,078ENMS007,AMS078EN1002A,22-04-02 19:04,22-04-02 04:54,MTI,FBGA-78UEN,3560,04/17/2022 MP,,,R14MSB609,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 19:04,2200
BB757,UTC2000,RUNNING,R14CDA206,2200,054MFCD002,ACD054MF2001A,22-04-02 11:48,22-04-01 17:14,ETRON,MBGA54A2L,6162,04/18/2022 MP,1091A07T41,,R14CDA202,MBGA54A2L,ETRON,ACD054MF2001A,1091A07T41,331.7531,22-04-02 11:48,2200
BB758,UTC2000,IN-REPAIR,R14CDAA04,2200,084UCCD009,ACD084CC2004B,22-04-02 16:41:50,22-04-02 07:48,ETRON,FBGA-84UC(2),5480,04/19/2022 MP,1091A07T41,,R14CDA601,FBGA-84UC(2),ETRON,ACD084CC2004B,1091A07T41,375.4959,22-04-02 16:41,2200
BB759,UTC2000,RUNNING,R14YUE403,2200,096ELYU001,AYU096EL2001A,22-04-02 10:03,22-04-01 20:31,DOSILICO,FBGA-96UEL-2,3000,04/20/2022 MP,1091A07T21,,R14YUE504,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 10:03,2200
BB760,UTC2000,RUNNING,R09NVJM06,2200,153XTNV128,ANV153XT9078A,22-04-02 14:43,22-04-02 06:42,PHISON,SSBGA153GEV,841,04/21/2022 MP,1091A07C41,4,R13BUF602,STBGA84D4P,ICSI,ABU084XU2001B,1091A09C21,104.9933,22-04-02 14:43,2200
BB761,UTC2000,RUNNING,R14YUE112,2200,096ELYU001,AYU096EL2001A,22-04-02 11:32,22-04-01 22:10,DOSILICO,FBGA-96UEL-2,2960,04/22/2022 MP,1091A07T21,,R14YUE104,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 11:32,2200
BB762,UTC2000,IDLE,,,,AAB024MAA019A,,22-04-01 00:58,,,,04/23/2022 MP,,,R13ABL701,MBGA24J3U,WINBOND,AAB024MAA019A,1091A07T21,,,2200
BB763,UTC2000,RUNNING,R14YUE107,2200,096ELYU001,AYU096EL2001A,22-04-02 18:47,22-04-02 05:26,DOSILICO,FBGA-96UEL-2,2960,04/24/2022 MP,1091A07T21,,R14YUE507,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 18:47,2200
BB764,UTC2000,RUNNING,R14YUE406,2200,096ELYU001,AYU096EL2001A,22-04-02 08:51,22-04-01 19:19,DOSILICO,FBGA-96UEL-2,2999,04/25/2022 MP,1091A07T21,,R14YUE102,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 08:51,2200
BB765,UTC2000,RUNNING,R14CDA406,2200,054MFCD002,ACD054MF2001A,22-04-02 16:38,22-04-01 22:17,ETRON,MBGA54A2L,6088,04/26/2022 MP,1091A07T41,,R14CDA306,MBGA54A2L,ETRON,ACD054MF2001A,1091A07T41,331.7531,22-04-02 16:38,2200
BB766,UTC2000,RUNNING,R14CDA403,2200,054MFCD002,ACD054MF2001A,22-04-02 14:53,22-04-01 20:19,ETRON,MBGA54A2L,6160,04/27/2022 MP,1091A07T41,,R14CDA307,MBGA54A2L,ETRON,ACD054MF2001A,1091A07T41,331.7531,22-04-02 14:53,2200
BB767,UTC2000,RUNNING,R14MSAL05,2200,078ENMS007,AMS078EN1002A,22-04-02 19:10,22-04-02 05:07,MTI,FBGA-78UEN,3528,04/28/2022 MP,,,R14MSB610,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 19:10,2200
BB768,UTC2000,RUNNING,R14AWA404,2200,052XYAW004,AAW052XY1002A,22-04-03 10:48,22-04-02 03:50,MXIC,STBGA52D4L,5636,04/29/2022 MP,1091A07T41,,R13AWC101,STBGA52D4L,MXIC,AAW052XY1002A,1091A07T41,182.0413,22-04-03 10:48,2200
BB769,UTC2000,RUNNING,R13MSFQ04,2200,078ENMS007,AMS078EN1002A,22-04-02 18:50,22-04-02 04:48,MTI,FBGA-78UEN,3522,04/30/2022 MP,1091A06T21,,R14MSB606,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 18:50,2200
BB770,UTC2000,RUNNING,R14CDAE04,2200,096ELCD002,ACD096EL1002A,22-04-02 02:47,22-04-01 07:21,ETRON,FBGA96UEL(2),5960,04/30/2022 MP,1091A07C41,,R13AWB812,TSOP1-48/M2,MXIC,AAW048TP1045A,1091A08T41,306.8138,22-04-02 02:47,2200
BB771,UTC2000,RUNNING,R13MSFQ02,2200,078ENMS007,AMS078EN1002A,22-04-02 19:06,22-04-02 04:54,MTI,FBGA-78UEN,3566,,1091A06T21,,R14MSB605,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 19:06,2200
BB772,UTC2000,RUNNING,R14CDAE06,2200,096ELCD002,ACD096EL1002A,22-04-02 07:26,22-04-01 11:52,ETRON,FBGA96UEL(2),6000,04/02/2022 MP,1091A07C41,,R14CDAD02,FBGA96UEL(2),ETRON,ACD096EL1002A,1091A07C41,306.8138,22-04-02 07:26,2200
BB773,UTC2000,RUNNING,R14YUE105,2200,096ELYU001,AYU096EL2001A,22-04-02 18:51,22-04-02 05:29,DOSILICO,FBGA-96UEL-2,2960,04/03/2022 MP,1091A07T21,,R14YUE505,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 18:51,2200
BB774,UTC2000,RUNNING,R14NVP410,2200,132X2NV159,ANV132X2C057A,22-04-02 09:46,22-04-02 02:18,PHISON,SSBGA132G4VT,1180,04/04/2022 MP,1091A06C41,4,R14NVP424,SSBGA132G4VT,PHISON,ANV132X2C057A,1091A06C41,157.9813,22-04-02 09:46,2200
BB775,UTC2000,RUNNING,R14MSAL06,2200,078ENMS007,AMS078EN1002A,22-04-02 19:12,22-04-02 04:57,MTI,FBGA-78UEN,3580,04/05/2022 MP,,,R14MSB603,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 19:12,2200
BB776,UTC2000,RUNNING,R14NVP406,2200,132X2NV159,ANV132X2C057A,22-04-02 14:10,22-04-02 06:49,PHISON,SSBGA132G4VT,1160,04/06/2022 MP,1091A06C41,4,R14NVP413,SSBGA132G4VT,PHISON,ANV132X2C057A,1091A06C41,157.9813,22-04-02 14:10,2200
BB777,UTC2000,RUNNING,R14CDAE03,2200,096ELCD002,ACD096EL1002A,22-04-02 06:34,22-04-01 11:09,ETRON,FBGA96UEL(2),5960,04/07/2022 MP,1091A07C41,,R14CDAD03,FBGA96UEL(2),ETRON,ACD096EL1002A,1091A07C41,306.8138,22-04-02 06:34,2200
BB778,UTC2000,RUNNING,R09NVJM10,2200,153XTNV128,ANV153XT9078A,22-04-02 15:38,22-04-02 06:44,PHISON,SSBGA153GEV,934,04/08/2022 MP,1091A07C41,4,R14ABAB04,TSOP2-54CME,WINBOND,AAB054TS1004A,1091A07T21,104.9933,22-04-02 15:38,2200
BB779,UTC2000,RUNNING,R14ABAC36,2200,054TNAB036,AAB054TN1005A,22-04-02 08:39,22-04-01 23:02,WINBOND,TSOP2-54ME,2880,04/09/2022 MP,1091A07T21,,R14ABAC29,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-02 08:39,2200
BB780,UTC2000,RUNNING,R14NVP411,2200,132X2NV159,ANV132X2C057A,22-04-02 12:21,22-04-02 04:53,PHISON,SSBGA132G4VT,1180,04/10/2022 MP,1091A06C41,4,R14NVP428,SSBGA132G4VT,PHISON,ANV132X2C057A,1091A06C41,157.9813,22-04-02 12:21,2200
BB781,UTC2000,RUNNING,R13MSD207,2200,078ENMS007,AMS078EN1002A,22-04-02 15:11,22-04-02 01:16,MTI,FBGA-78UEN,3494,04/11/2022 MP,1091A06T21,,R13MSCZ09,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 15:11,2200
BB782,UTC2000,IDLE,,,,ABU078EA1001A,,22-04-01 01:48,,,,04/12/2022 MP,,,R13BUFV02,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,266.2409,,2200
BB783,UTC2000,RUNNING,R13MSD206,2200,078ENMS007,AMS078EN1002A,22-04-02 20:52,22-04-02 06:32,MTI,FBGA-78UEN,3600,04/13/2022 MP,1091A06T21,,R13MSFQ09,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 20:52,2200
BB784,UTC2000,RUNNING,R13MSFQ01,2200,078ENMS007,AMS078EN1002A,22-04-02 14:51,22-04-02 00:36,MTI,FBGA-78UEN,3580,04/14/2022 MP,1091A06T21,,R13MSCZ03,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 14:51,2200
BB785,UTC2000,RUNNING,R14ABAC14,2200,054TNAB036,AAB054TN1005A,22-04-02 11:17,22-04-02 01:40,WINBOND,TSOP2-54ME,2880,04/15/2022 MP,1091A07T21,,R14ABAC05,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-02 11:17,2200
BB786,UTC2000,RUNNING,R14ABAC21,2200,054TNAB036,AAB054TN1005A,22-04-02 12:58,22-04-02 03:21,WINBOND,TSOP2-54ME,2880,04/16/2022 MP,1091A07T21,,R14ABAC09,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-02 12:58,2200
BB787,UTC2000,RUNNING,R14NVP423,2200,132X2NV159,ANV132X2C057A,22-04-02 12:20,22-04-02 04:50,PHISON,SSBGA132G4VT,1186,04/17/2022 MP,1091A06C41,4,R14NVP435,SSBGA132G4VT,PHISON,ANV132X2C057A,1091A06C41,157.9813,22-04-02 12:20,2200
BB788,UTC2000,RUNNING,R14ABAC22,2200,054TNAB036,AAB054TN1005A,22-04-02 16:44,22-04-02 07:07,WINBOND,TSOP2-54ME,2880,04/18/2022 MP,1091A07T21,,R14ABAC38,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-02 16:44,2200
BB789,UTC2000,RUNNING,R13MSD205,2200,078ENMS007,AMS078EN1002A,22-04-02 18:16,22-04-02 03:56,MTI,FBGA-78UEN,3600,04/19/2022 MP,1091A06T21,,R13MSCZ04,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 18:16,2200
BB790,UTC2000,IDLE,,,,ABU078EA1001A,,22-03-31 23:08,,,,04/20/2022 MP,,,R13BUFV01,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,266.2409,,2200
BB791,UTC2000,IDLE,,,,AMS096EC3001B,,22-04-01 11:20,,,,04/21/2022 MP,,,R14MSAE05,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,,2200
BB801,MAXUM,RUNNING,R10ASBJ03,2200,060NRAS002,AAS060NR2004A,22-04-03 12:23,22-04-01 23:53,EliteMT,VFBGA60H4U,7125,04/27/2022 SP,,,R13ASC703,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,195.2264,22-04-03 12:23,2200
BB802,MAXUM,IN-REPAIR,R13ASC803,2200,162KEAS010,AAS162KE1008A,22-04-03 07:08:42,22-04-02 06:40,EliteMT,STBGA162B4U,3200,04/28/2022 SP,1091G08PA4,4,R13ASC704,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-04-03 07:08,2200
BB803,MAXUM,RUNNING,R14ASAS04,2200,096ELAS043,AAS096EL1009B,22-04-02 12:07,22-04-01 15:36,EliteMT,FBGA-96UEL,3000,04/29/2022 SP,1091G08PA4,,R14ASA507,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 12:07,2200
BB804,MAXUM,RUNNING,R13ASC806,2200,162KEAS010,AAS162KE1008A,22-04-02 14:58,22-04-01 03:03,EliteMT,STBGA162B4U,3300,04/30/2022 SP,1091G08PA4,4,R13ASC508,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-04-02 14:58,2200
BB805,MAXUM,RUNNING,R12ZAAM12,2200,0086AZA021,AZA0086A1016A,22-04-02 04:57,22-04-01 16:09,Auton,uSD08AQV-C,1580,,1091G07PA4,,R12ZAAM02,uSD08AQV-C,Auton,AZA0086A1016A,1091G07PA4,123.4965,22-04-02 04:57,2200
BB806,MAXUM,RUNNING,R14YZA307,2200,066TSYZ002,AYZ066TS1001A,22-04-02 15:40,22-04-02 02:19,ZJP,TSOP2-66CME,2880,04/02/2022 MP,1091G08PA4,,R14YZA203,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-02 15:40,2200
BB807,MAXUM,RUNNING,R12ZAA201,2200,0086AZA011,AZA0086A1004A,22-04-02 07:02,22-04-01 21:30,Auton,uSD08AQV-C,1185,04/03/2022 MP,,,R13ASC601,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,124.651,22-04-02 07:02,2200
BB808,MAXUM,RUNNING,R14ABA906,2200,008YBAB011,AAB008YB2005A,22-04-02 11:28,22-04-02 05:55,WINBOND,DFN-08YB2G,6240,04/04/2022 MP,1091A07T21,,R14ABA909,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,1124.4932,22-04-02 11:28,2200
BB809,MAXUM,RUNNING,R11ASA605,2200,096ELAS043,AAS096EL1009B,22-04-02 14:46,22-04-01 18:31,EliteMT,FBGA-96UEL,2959,04/05/2022 MP,,,R14ASA906,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 14:46,2200
BB810,MAXUM,RUNNING,R14YZA211,2200,066TSYZ002,AYZ066TS1001A,22-04-02 15:17,22-04-02 01:56,ZJP,TSOP2-66CME,2880,04/06/2022 MP,1091G08PA4,,R14YZA302,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-02 15:17,2200
BB811,MAXUM,WAIT-REPAIR,R14ASAB06,2200,096ELAS043,AAS096EL1009B,22-04-02 11:58:39,22-04-02 07:58,EliteMT,FBGA-96UEL,2980,04/07/2022 MP,1091G08PA4,,R14ASA904,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 11:58,2200
BB812,MAXUM,RUNNING,R14YZA212,2200,066TSYZ002,AYZ066TS1001A,22-04-02 16:53,22-04-02 03:32,ZJP,TSOP2-66CME,2880,04/08/2022 MP,1091G08PA4,,R14YZA205,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-02 16:53,2200
BB813,MAXUM,IDLE,,,,AAS024MA0006A,,22-03-31 13:10,,,,04/09/2022 MP,,,R12ASA203,MBGA24J3U,EliteMT,AAS024MA0006A,1091G08PA4,974.0114,,2200
BB814,MAXUM,ENG,R13ABJN01,2200,008YQAB117,AAB008YQ3020A,22-04-01 21:46,22-04-01 21:46,WINBOND,DFN-08YQ3AW,2191,04/10/2022 MP,,,R13ABHL04,DFN-08Y62D,WINBOND,AAB008Y62014A,1091A07T21,587.5324,22-04-01 10:42,2200
BB815,MAXUM,RUNNING,R14ABA908,2200,008YBAB011,AAB008YB2005A,22-04-02 04:46,22-04-01 23:13,WINBOND,DFN-08YB2G,6240,04/11/2022 MP,1091A07T21,,R13ABLN12,STDFN-08YQ2A,WINBOND,AAB008YQ2041A,1091A09C21,1124.4932,22-04-02 04:46,2200
BB816,MAXUM,RUNNING,R13ABLV06,2200,008YQAB114,AAB008YQ3021A,22-04-02 14:06,22-04-02 02:42,WINBOND,STDFN08YQ3AW,5600,04/12/2022 MP,,,R13ABLU06,STDFN08YQ3AW,WINBOND,AAB008YQ3021A,1091A08T21,491.3119,22-04-02 14:06,2200
BB817,MAXUM,RUNNING,R14YZA310,2200,066TSYZ002,AYZ066TS1001A,22-04-02 19:26,22-04-02 06:04,ZJP,TSOP2-66CME,2880,04/13/2022 MP,1091G08PA4,,R14YZA304,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-02 19:26,2200
BB818,MAXUM,IDLE,,,,AAB008YQ3021A,,22-04-02 07:59,,,,04/14/2022 MP,,,R13ABLU14,STDFN08YQ3AW,WINBOND,AAB008YQ3021A,1091A08T21,491.3119,,2200
BB819,MAXUM,RUNNING,R14YZA303,2200,066TSYZ002,AYZ066TS1001A,22-04-02 03:00,22-04-01 13:38,ZJP,TSOP2-66CME,2880,04/15/2022 MP,1091G08PA4,,R13YZA808,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-02 03:00,2200
BB821,MAXUM,RUNNING,R14ASAS06,2200,096ELAS043,AAS096EL1009B,22-04-02 14:51,22-04-01 19:01,EliteMT,FBGA-96UEL,2900,04/17/2022 MP,1091G08PA4,,R14ASA302,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 14:51,2200
BB822,MAXUM,RUNNING,R13ASCI07,2200,008YQAS021,AAS008YQ2001B,22-04-02 12:50,22-04-02 07:07,EliteMT,DFN-08YQ2A,4320,04/18/2022 MP,1091G08PA4,,R13ASCI06,DFN-08YQ2A,EliteMT,AAS008YQ2001B,1091G08PA4,755.619,22-04-02 12:50,2200
BB823,MAXUM,SETUP,R14ASAB07,2200,096ELAS043,AAS096EL1009B,22-04-02 07:58,22-04-02 07:58,EliteMT,FBGA-96UEL,2980,04/19/2022 MP,1091G08PA4,,R14ASA905,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 15:20,2200
BB824,MAXUM,SETUP,R14YZA210,2200,066TSYZ002,AYZ066TS1001A,22-04-02 08:00,22-04-02 07:30,ZJP,TSOP2-66CME,2880,04/20/2022 MP,1091G08PA4,,R14YZA206,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-02 18:28,2200
BB825,MAXUM,WAIT-SETUP,,,,AAS084CC2015B,,22-04-02 06:56,,,,04/21/2022 MP,,,R13ASC801,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,118.5589,,2200
BB826,MAXUM,SETUP,R14ASAA04,2200,096ELAS043,AAS096EL1009B,22-04-02 07:58,22-04-02 07:58,EliteMT,FBGA-96UEL,2987,04/22/2022 MP,,,R14ASAB02,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-03 00:39,2200
BB827,MAXUM,RUNNING,R14ASA801,2200,096ELAS043,AAS096EL1009B,22-04-02 23:02,22-04-02 02:44,EliteMT,FBGA-96UEL,2968,04/23/2022 MP,,,R14ASAB01,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 23:02,2200
BB828,MAXUM,ENG,,,,AAW008Y62026A,22-04-01 06:23,22-04-01 06:23,,,,04/24/2022 MP,,,R13AWBN02,DFN-08Y62D,MXIC,AAW008Y62029A,1091A07T41,1014.4898,,2200
BB831,MAXUM,RUNNING,R13NIZM02,2200,010YKNI037,ANI010YK3001A,22-04-02 12:38,22-04-02 06:09,DIALOG,QFN-10YK2A,8998,04/27/2022 MP,1091A08T41,,R13NIZW03,QFN-10YK2A,DIALOG,ANI010YK3001A,1091A08T41,1391.0823,22-04-02 12:38,2200
BB832,MAXUM,RUNNING,R13ABLV07,2200,008YQAB114,AAB008YQ3021A,22-04-02 12:51,22-04-02 01:27,WINBOND,STDFN08YQ3AW,5600,04/28/2022 MP,,,R13ABLU03,STDFN08YQ3AW,WINBOND,AAB008YQ3021A,1091A08T21,491.3119,22-04-02 12:51,2200
BB833,MAXUM,RUNNING,R12ZAAM19,2200,0086AZA021,AZA0086A1016A,22-04-01 07:18,22-03-31 19:07,Auton,uSD08AQV-C,1504,04/29/2022 MP,1091G07PA4,,R13ASBT01A,MINIBGA48J3U,EliteMT,AAS048MAB006A,1091G08PA4,123.4965,22-04-01 07:18,2200
BB834,MAXUM,RUNNING,R14ASAY03,2200,008YQAS032,AAS008YQ2016A,22-04-02 07:43,22-04-02 00:55,EliteMT,DFN-08YQ2AW,6160,04/30/2022 MP,1091G08PA4,,R14ASAY01,DFN-08YQ2AW,EliteMT,AAS008YQ2016A,1091G08PA4,906.3192,22-04-02 07:43,2200
BB835,MAXUM,RUNNING,R14ASAA01,2200,096ELAS043,AAS096EL1009B,22-04-02 20:37,22-04-02 00:50,EliteMT,FBGA-96UEL,2892,,,,R14ASA305,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 20:37,2200
BB836,MAXUM,RUNNING,R14ASAA03,2200,096ELAS043,AAS096EL1009B,22-04-02 23:07,22-04-02 02:44,EliteMT,FBGA-96UEL,2980,04/02/2022 MP,,,R14ASA306,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 23:07,2200
BB837,MAXUM,RUNNING,R14ASAS09,2200,096ELAS043,AAS096EL1009B,22-04-02 19:38,22-04-02 03:04,EliteMT,FBGA-96UEL,2420,04/03/2022 MP,1091G08PA4,,R14ASA303,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 19:38,2200
BB838,MAXUM,RUNNING,R13VGDJ07,2200,008Y6VG008,ABU008Y62011A,22-04-02 13:06,22-04-02 07:19,ISSI-VG,DFN-08Y62D,7540,04/04/2022 MP,1091A07C41,,R13ABKT08,DFN-08YM2D,WINBOND,AAB008YM2025A,1091A07T21,1305.0184,22-04-02 13:06,2200
BB839,MAXUM,RUNNING,R12ZAA301,2200,0086AZA009,AZA0086A1006A,22-04-01 23:18,22-04-01 11:09,Auton,uSD08AQV-C,1500,04/05/2022 MP,1091G07PA4,,R13ABLN17,STDFN-08YQ2A,WINBOND,AAB008YQ2041A,1091A09C21,123.4965,22-04-01 23:18,2200
BB840,MAXUM,RUNNING,R14ASAS02,2200,096ELAS043,AAS096EL1009B,22-04-02 08:22,22-04-01 12:30,EliteMT,FBGA-96UEL,2905,04/06/2022 MP,1091G08PA4,,R14ASA903,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 08:22,2200
BB841,MAXUM,ENG,,,,AAW008Y62026A,22-03-31 22:02,22-03-31 22:02,,,,04/07/2022 MP,,,R13AWBT16,DFN-08YM2D,MXIC,AAW008YM2004A,1091A07T41,1014.4898,,2200
BB842,MAXUM,WAIT-SETUP,R14ABA708,2200,008YBAB011,AAB008YB2005A,22-04-02 12:53:03,22-04-02 07:20,WINBOND,DFN-08YB2G,6240,04/08/2022 MP,1091A07T21,,R14ABA702,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,1124.4932,22-04-02 12:53,2200
BB843,MAXUM,WAIT-SETUP,R14ASAS07,2200,096ELAS043,AAS096EL1009B,22-04-02 18:55:05,22-04-02 07:59,EliteMT,FBGA-96UEL,2948,04/09/2022 MP,1091G08PA4,,R14ASA908,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,146.181,22-04-02 18:55,2200
