¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
33,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI139               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
34,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI151               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
35,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI211               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
36,	FPSTLGA44YBV,	AHQ0442J3005A       ,	0442JHQ027               ,	0.00,	0.00,	59.78,	0.00,	0.00,	0.00,
37,	STDFN08YQ3AW,	AAB008YQ3013A       ,	008YQCME67ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
38,	FPSLGA28Y6P ,	AHQ0282D3001A       ,	0282DCM001ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
39,	FBGA-78UEA  ,	ABU078EA4001A       ,	078EACM004ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
40,	DFN-08YQ2A  ,	AAS008YQ2001B       ,	008YQAS021               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
41,	DFN-08YQ2AW ,	AAS008YQ2016A       ,	008YQAS032               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
42,	FBGA-96UEJ  ,	AAS096EI2001A       ,	096EIAS005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
43,	MINIBGA48A2L,	BU048MA4005B        ,	048MABU043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
44,	MINIBGA48A1 ,	BU048MA2009B        ,	048MABU061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
45,	MINIBGA48J3U,	ABU048MA7002A       ,	048MABU065               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
46,	MINIBGA48A1 ,	BU048MW2005C        ,	048MWBU004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
47,	FBGA-96UEF  ,	ABU096EF2001A       ,	096EFBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
48,	MBGA24J4U   ,	ABU024MAA007A       ,	024MAVG026               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
49,	MINIBGA48J3U,	ABU048MA3002A       ,	048MAVG003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
50,	SSBGA100D4U ,	ABU100X69003A       ,	100X6VG003               ,	14.93,	0.00,	0.00,	0.00,	0.00,	0.00,
51,	FBGA-78UEP  ,	AMS078EP1001A       ,	078EPMS003               ,	9.10,	0.00,	325.19,	0.00,	0.00,	0.00,
52,	FBGA-78U9   ,	AMS078C93001B       ,	078U9MS017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
53,	VFBGA90K8L  ,	AMS090NC4003A       ,	090NCMS008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
54,	MAT         ,	ENG                 ,	0008WAW065               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
55,	SSLGA16DOU  ,	AAW016D53004A       ,	016D5AW011               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
56,	MAT         ,	                    ,	0008WNV366               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
57,	MAT         ,	                    ,	0008WNV425               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
58,	SMT         ,	ANV0086A1065A       ,	000SNV295                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
59,	uSD08AQV-C  ,	ANV0086A1069A       ,	0086ANV162               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
60,	uSD08AQV-C  ,	ANV0086A1078A       ,	0086ANV211               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
61,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV213               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
62,	STBGA132C4V ,	ANV132X2B031A       ,	132X2NV208               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
63,	FCCSP319A3G ,	ANV319UK1002A       ,	319UKNV001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
64,	STBGA345NBC ,	ANV345XTG002A       ,	345XTNV080               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
65,	STBGA345FBC ,	ANV345XTC011A       ,	345XTNV085               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
66,	DFN-08YQ2A  ,	AAB008YQ2038A       ,	008YQAB088               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
67,	STDFN08YQ3AW,	AAB008YQ3013A       ,	008YQAB113               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
68,	TSOP2-54CMES,	ACS054TS1009A       ,	054TSCS017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
69,	MAT         ,	,	0008WFCB001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
70,	MAT         ,	,	0008WSMT001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
71,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI046               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
72,	DFN-08YK2A  ,	ANI008YK3002A       ,	008YKNI092               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
73,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI242               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
74,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI333               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
75,	TSOP2-54ME  ,	ACD054TN1008A       ,	054TNCM132ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
76,	TSOP2-54ME  ,	ACD054TN1002B       ,	054TNCD027               ,	0.00,	0.00,	1.52,	0.00,	0.00,	0.00,
77,	SOP-8G      ,	AAS008FG1009A       ,	008FGAS006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
78,	STBGA48D4L  ,	AVE048XV7001A       ,	048XVVE001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
79,	MINIBGA48A1 ,	BU048MW2002C        ,	048MWBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
80,	TSOP1-48AM  ,	AMS048TW1048A       ,	048TWMS095               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
81,	MAT         ,	ENG                 ,	0008WAW036               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
82,	MINIBGA24A3L,	AAW024MA6008A       ,	024MAAW012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
83,	STBGA24A4L  ,	AAW024XJ6011B       ,	024XJAW017               ,	22.81,	0.00,	48.37,	0.00,	0.00,	3.56,
84,	SMT         ,	ANV345XTB016A       ,	000SNV332                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
85,	uSD08AQV-C  ,	ANV0086A1070A       ,	0086ANV163               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
86,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV212               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
87,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV214               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
88,	MBGA132G4VT ,	ANV132X2C081A       ,	132X2NV207               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
89,	STBGA345NBC ,	ANV345XTG001A       ,	345XTNV079               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
90,	uSD08GEV-C  ,	AEU0086B1009A       ,	0086BEU015               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
91,	DFN-08YB2G  ,	AAB008YB2005A       ,	008YBAB011               ,	20.61,	0.00,	50.31,	12.48,	0.00,	0.00,
92,	DFN-08YB2G  ,	AAB008YB2011A       ,	008YBAB023               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
93,	DFN-08YM2D  ,	AAB008YM2018A       ,	008YMAB068               ,	1126.76,	32.00,	197.07,	0.00,	0.00,	128.00,
94,	FBGA96UEF3-2,	AAB096EF3001A       ,	096EFAB009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
95,	FBGA-96UEF  ,	AYZ096EF2003A       ,	096EFYZ004               ,	22.50,	0.00,	0.00,	0.00,	0.00,	5.00,
96,	STBGA252G4V ,	AGJ252X02001A       ,	252X0GJ004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
97,	QFN-64AE1   ,	ABW064AE1008A       ,	064AEBW035               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
98,	MAT         ,	,	0008WDAE001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
99,	MAT         ,	,	0008WDAF001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
100,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI042               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
101,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI029               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
102,	FCDFN-09YZ2A,	ANI009YZ1001A       ,	009YZNI012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
103,	FCQFN-16OF2D,	ANI016OF2003A       ,	016OFNI035               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
104,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI175               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
105,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI207               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
106,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI248               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
107,	FBGA-96UEL-2,	AYU096EL2001A       ,	096ELYU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
108,	SMT         ,	AHQ0282D3001A       ,	000SHQ307                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
109,	FPSLGA22N6V ,	AHQ0225N1001A       ,	0225NHQ010               ,	0.00,	0.00,	21.59,	0.00,	0.00,	5.40,
110,	MAT         ,	                    ,	0008WCME26ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
111,	STDFN08YQ3AW,	AAB008YQ3004A       ,	008YQCME58               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
112,	TSOP2-54ME  ,	ACD054TN1003A       ,	054TNCD030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
113,	MINIBGA48J3U,	AAS048MAB006A       ,	048MAAS008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
114,	SSBGA153JAU ,	ASS153XT3001A       ,	153XTSS004               ,	28.27,	0.00,	41.50,	0.00,	0.00,	0.00,
115,	MINIBGA54J4U,	ABU054MF6001A       ,	054MFBU009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
116,	FBGA-78LEA  ,	ABU078EA1001A       ,	078EABU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
117,	STBGA84D4P  ,	ABU084XU2001B       ,	084XUBU007               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
118,	MAT         ,	                    ,	0008WVG016               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
119,	TSOP1-48AM  ,	AMS048TW1037A       ,	048TWMS046               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
120,	TSOP1-48AM  ,	AMS048TW1046A       ,	048TWMS087               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
121,	FBGA-78UEN  ,	AMS078EN1001A       ,	078ENMS004               ,	0.00,	3.56,	392.72,	0.00,	0.00,	21.83,
122,	MAT         ,	                    ,	0008WAW086               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
123,	SSLGA16DOU  ,	AAW016D53011A       ,	016D5AW040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
124,	STBGA24A4L  ,	AAW024XJ6010B       ,	024XJAW020               ,	37.17,	0.00,	19.47,	0.00,	0.00,	4.30,
125,	STBGA24J3U  ,	AAW024XW3013A       ,	024XWAW032               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
126,	MAT         ,	                    ,	0008WNV501               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
127,	SMT         ,	ANV0086A1032A       ,	000SNV294                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
128,	uSD08AQV-C  ,	ANV0086A1069A       ,	0086ANV208               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
129,	STBGA132G4VT,	ANV132X2C044A       ,	132X2NV133               ,	0.00,	0.00,	3.23,	0.00,	0.00,	0.00,
130,	STBGA345SBC ,	ANV345XTB029A       ,	345XTNV086               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
131,	STBGA345UBC ,	ANV345XTA010A       ,	345XTNV087               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
132,	FBGA-84UC(2),	AB084CC2001A        ,	084UCAB001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
133,	VFBGA178JEU ,	AAB178NN2001A       ,	178NNAB002               ,	83.79,	0.00,	22.78,	0.00,	0.00,	0.00,
134,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI089               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
135,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI131               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
136,	FPSTLG34AW4V,	AHQ0345V1001A       ,	0345VHQ009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
137,	LQFP-48F    ,	ABW048LF1018A       ,	048LFCM023ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
138,	FBGA-78UEN  ,	AMS078EN1001A       ,	078ENCM013ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
139,	FBGA96UEL(2),	ACD096EL1002A       ,	096ELCD002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
140,	FBGA-84UC   ,	AAS084CC2011A       ,	084UCAS104               ,	0.00,	0.00,	6.66,	0.00,	0.00,	0.00,
141,	SSBGA153JAVT,	AAS153XT9016B       ,	153XTAS009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
142,	STDFN-08YD2E,	AVE008YD2002A       ,	008YDVE004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
143,	VFBGA54B4   ,	ABU054NB2004C       ,	054NBBU006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
144,	MINIBGA60J3U,	ABU060MV4003A       ,	060MVBU013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
145,	STBGA134DEU ,	ABU134KM3002A       ,	134KMBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
146,	STBGA24J4U  ,	ABU024XJ6003A       ,	024XJVG009               ,	0.00,	0.00,	10.28,	0.00,	0.00,	0.00,
147,	SSBGA153JAV ,	ABU153XT9001A       ,	153XTVG006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
148,	TSOP1-48A2  ,	AOK048TV1029A       ,	048TVOK056               ,	0.00,	0.00,	17.18,	0.00,	0.00,	0.00,
149,	FBGA-78UEN  ,	AMS078EN1001A       ,	078ENMS009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
150,	FBGA-96UEC  ,	AMS096EC3001B       ,	096ECMS013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
151,	MAT         ,	                    ,	0008WAW083               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
152,	MAT         ,	                    ,	0008WAW085               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
153,	DFN-08YQ3AW ,	AAW008YQ3004A       ,	008YQAW001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.56,
154,	MINIBGA24A3L,	AAW024MA6036A       ,	024MAAW065               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
155,	TSOP1-48/M2 ,	AAW048TP1041B       ,	048TPAW086               ,	392.35,	0.00,	136.06,	5.76,	0.00,	0.00,
156,	uSD08AQV-C  ,	ANV0086A1065A       ,	0086ANV209               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
157,	SSBGA153GEV ,	ANV153XT9078A       ,	153XTNV128               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
158,	STBGA153JAVT,	ANV153XT9069A       ,	153XTNV136               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
159,	MBGA137J4U  ,	ACR137M82001B       ,	137M8CR001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
160,	STDFN-08YD2A,	AAB008YD2007A       ,	008YDAB015               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
161,	FBGA-84UC2H ,	AAB084CC9002A       ,	084UCAB028               ,	0.00,	0.00,	0.13,	0.00,	0.00,	0.00,
162,	FBGA96UEL(2),	AAB096EL1003A       ,	096ELAB016               ,	0.00,	5.92,	80.04,	0.00,	0.00,	0.00,
163,	QFN-32YB1A  ,	ABW032YB1005B       ,	032YBBW010               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
164,	MAT         ,	,	0008WLAS001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
165,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI002               ,	152.08,	0.00,	0.00,	0.00,	0.00,	0.00,
166,	FCQFN-16OF2D,	ANI016OF2003A       ,	016OFNI010               ,	105.77,	11.75,	0.00,	0.00,	0.00,	0.00,
167,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI112               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
168,	FPSLGA22O5V ,	AHQ0223R1001B       ,	0223RHQ012               ,	0.00,	0.00,	13.92,	2.64,	0.00,	0.00,
169,	FPSSLGA41CRV,	AHQ0415L1003B       ,	0415LHQ021               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
170,	SOP-8G      ,	AAS008FG1010A       ,	008FGAS005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
171,	FBGA-84UC   ,	AAS084CC2007A       ,	084UCAS067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
172,	FBGA-96UEL-3,	AAS096EL1002A       ,	096ELAS001               ,	0.00,	0.00,	113.73,	0.00,	0.00,	14.39,
173,	FBGA-96UEL-3,	AAS096EL1001A       ,	096ELAS005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
174,	STBGA162B4U ,	AAS162KE1008A       ,	162KEAS010               ,	0.00,	0.00,	11.99,	0.00,	0.00,	0.00,
175,	STDFN-08YD2E,	AVE008YD2001A       ,	008YDVE002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
176,	STBGA48P4L  ,	AVE048XZ3002C       ,	048XZVE001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
177,	TSOP2-54CMES,	AVE054TS1001E       ,	054TSVE001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
178,	VFBGA64B4U  ,	ABU064RK1007A       ,	064RKVG005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
179,	STBGA153JAV ,	ABU153XT9002A       ,	153XTVG008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
180,	TSOP1-48AM  ,	AMS048TW1050A       ,	048TWMS059               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
181,	TSOP1-48AM  ,	AMS048TW1057A       ,	048TWMS067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
182,	FBGA-78UEP  ,	ALW078EP1001A       ,	078EPLW008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
183,	MINIBGA24A4L,	AAW024MA6024A       ,	024MAAW047               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
184,	TSOP1-48/48M,	AAW048TP1043B       ,	048TPAW105               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
185,	MAT         ,	                    ,	0008WNV323               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
186,	uSD08AQV-C  ,	ANV0086A1078A       ,	0086ANV210               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
187,	FBGA-78UEP  ,	ARK078EP1001B       ,	078EPRK003               ,	0.00,	0.00,	107.41,	5.90,	0.00,	0.00,
188,	uSD08fEV    ,	AEU0086B1003A       ,	0086BEU003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
189,	DFN-08YD2A  ,	AAB008YD2003A       ,	008YDAB014               ,	0.00,	0.00,	99.75,	7.04,	0.00,	0.00,
190,	DFN-08YM2D  ,	AAB008YM2019A       ,	008YMAB051               ,	53.42,	0.00,	41.77,	0.00,	0.00,	16.00,
191,	DFN-08YQ2A  ,	AAB008YQ2036A       ,	008YQAB087               ,	10.82,	4.32,	35.79,	4.32,	0.00,	8.64,
192,	TSOP1-48AM  ,	AAB048TW2002A       ,	048TWAB016               ,	0.00,	0.00,	26.91,	0.00,	0.00,	0.00,
193,	VFBGA63BFU  ,	AAB063NW3008A       ,	063NWAB006               ,	0.00,	0.00,	2.50,	0.00,	0.00,	0.00,
194,	QFN-48AC1   ,	ABW048AC1006A       ,	048ACBW025               ,	28.88,	0.00,	0.00,	0.00,	0.00,	5.60,
195,	MAT         ,	                    ,	0008WZI012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
196,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI003               ,	131.27,	0.00,	0.00,	0.00,	0.00,	0.00,
197,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
198,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
199,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI145               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
200,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI274               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
201,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI315               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
202,	STBGA345UBC ,	ANV345XTA010A       ,	345XTCM027ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
203,	VTLGA08J4U  ,	AAS008DR1006A       ,	008DRAS008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
204,	VTLGA08J4U  ,	AAS008DR1006A       ,	008DRAS009               ,	28.52,	0.00,	11.48,	0.00,	0.00,	5.70,
205,	TSOP2-54CME ,	AAS054TS1001B       ,	054TSAS004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
206,	MINIBGA48A2 ,	GA048MA2012A        ,	048MAGA019               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
