code_flag,gw_part_no,serialn_no,op_id,trans_date,trans_time,mc_no,area,roll_length,no_208,item_208,date_208,roll_weight,roll_weight_old,roll_length_inch,roll_length_old,roll_length_inch_old,roll_weight_dif,roll_length_dif,roll_length_inch_dif,transaction,txt_trans_date,txt_trans_time,trans_ways,assy_lot,oper,cimes_hist_seq,cimes_ent_hist_seq,die_count,die_count_old,die_count_dif,cimes_transaction,
O  ,1091A07T21               ,S21Y0851-6310  ,22785     ,20220211,73313,BBU24     ,TA,753.311,2022006772,1,20220209,0.000,0.000,2470.859,815.798,2675.819,0.000,-62.487,-204.960,USE       ,20220217,171623,A,R07YZA202   ,2200,9,0,2482,1860,622,MVOU      ,
O  ,1091G08PA1               ,M9AG-0108      ,24254     ,20220216,155332,BBD56     ,TB,378.188,2022005913,1,20220204,0.000,0.000,1240.457,583.017,1912.297,0.000,-204.829,-671.840,USE       ,20220217,172522,A,R07ASCN06   ,2200,9,0,2905,0,2905,MVOU      ,
O  ,1091A06T21               ,S21Y0885-6605  ,22630     ,20220213,143437,BBC25     ,TB,1335.775,2022005913,4,20220204,0.000,0.000,4381.342,1496.555,4908.700,0.000,-160.780,-527.358,USE       ,20220217,172816,A,R08MSLJ01   ,2200,9,0,3601,1440,2161,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6333  ,23322     ,20220216,143149,BB476     ,TA,2792.593,2022007332,1,20220211,0.000,0.000,9159.705,3000.000,9840.000,0.000,-207.407,-680.295,USE       ,20220217,173113,A,R07ABLG01   ,2200,9,0,2107,0,2107,MVOU      ,
O  ,1091G08PA1               ,M9AG-0101      ,19432     ,20220213,181901,BB864     ,TB,30.012,2022005913,1,20220204,0.000,0.000,98.439,261.330,857.163,0.000,-231.318,-758.724,USE       ,20220217,173114,A,R07ASCB08   ,2200,9,0,3242,0,3242,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6450  ,24254     ,20220215,182956,BBRD1     ,TB,2377.139,2022005529,2,20220130,0.000,0.000,7797.016,2502.355,8207.723,0.000,-125.216,-410.707,USE       ,20220217,173604,A,R07ABM802   ,2200,13,0,3519,0,3519,MVOU      ,
O  ,1091A06T21               ,S21Z0313-7665  ,16131     ,20220214,91520,BB553     ,TA,1930.721,2022005995,2,20220205,0.000,0.000,6332.765,2276.462,7466.795,0.000,-345.741,-1134.030,USE       ,20220217,173745,A,R08MSK704   ,2200,9,0,5561,0,5561,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6397  ,19432     ,20220217,173940,BB858     ,TB,3000.000,2022006751,1,20220209,0.000,0.000,9840.000,3000.000,9840.000,0.000,0.000,0.000,MC        ,20220217,173940,M,            ,0,0,0,0,0,0,          ,
O  ,1091A08T41               ,S21Z0632-7816  ,20746     ,20220214,142929,BBRA7     ,TB,1262.106,2022002893,1,20220117,0.000,0.000,4139.708,1404.624,4607.166,0.000,-142.518,-467.458,USE       ,20220217,174243,A,R07NIGF02   ,2200,9,0,16921,8460,8461,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6431  ,24249     ,20220208,155423,BB515     ,TA,611.986,2022005763,2,20220202,0.000,0.000,2007.315,752.546,2468.352,0.000,-140.560,-461.037,USE       ,20220217,174419,A,R07ABLG10   ,2200,9,0,2165,778,1387,MVOU      ,
