¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
36,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI128               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
37,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI132               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
38,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI134               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
39,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI138               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
40,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI140               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
41,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI147               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
42,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI151               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
43,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI155               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
44,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI156               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
45,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI160               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
46,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI166               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
47,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI170               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
48,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI175               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
49,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI188               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
50,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI194               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
51,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI200               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
52,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI204               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
53,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI211               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
54,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI049               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
55,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
56,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
57,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
58,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
59,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
60,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI041               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
61,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI058               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
62,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI068               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
63,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
64,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI089               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
65,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI108               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
66,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI111               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
67,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI117               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
68,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI119               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
69,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI124               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
70,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI131               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
71,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI136               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
72,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI150               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
73,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI154               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
74,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI158               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
75,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI169               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
76,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI174               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
77,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI185               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
78,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI201               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
79,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI209               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
80,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI242               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
81,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI246               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
82,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI254               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
83,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI256               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
84,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI265               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
85,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI271               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
86,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI289               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
87,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI299               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
88,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI300               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
89,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI303               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
90,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI307               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
91,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI311               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
92,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI314               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
93,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI319               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
94,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI333               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
95,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI339               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
96,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI341               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
97,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI353               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
98,	SMT         ,	AHQ0442J3006A       ,	000SHQ294                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
99,	FPSLGA229JV ,	AHQ0225S1001B       ,	0225SHQ001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
100,	FPSSLGA28N6V,	AHQ0282J2006B       ,	0282JHQ034               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
101,	FPSTLG34AW4V,	AHQ0345V1001A       ,	0345VHQ009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
102,	MAT         ,	                    ,	0008WCMA153ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
103,	MAT         ,	                    ,	0008WNV069               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
104,	WLCSP       ,	                    ,	000IACM163ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
105,	WLCSP       ,	                    ,	000IACM241ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
106,	DFN-08YD2A  ,	AAS008YD2011A       ,	008YDCM025ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
107,	DFN-08YM2G  ,	AAS008YM2020A       ,	008YMCM092ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
108,	DFN-08YQ2AW ,	AAS008YQ9001B       ,	008YQCM114ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
109,	DFN-08YQ2AW ,	AAS008YQ2014A       ,	008YQCME22ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
110,	SSLGA16DOU  ,	AAW016D53011A       ,	016D5CM041ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
111,	MBGA24J3U   ,	AQW024MAA014A       ,	024MACM126ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
112,	LQFP-48F    ,	ABW048LF1018A       ,	048LFCM023ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
113,	STBGA63BAU  ,	AAW063XM5002A       ,	063XMCM009ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
114,	FBGA-78UEN  ,	AMS078EN1005A       ,	078ENCM015ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
115,	FBGA-78UEN  ,	ATF078EN1001B       ,	078ENCM018ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
116,	FBGA-84UC(2),	ABU084CC2004B       ,	084UCCM137ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
117,	FBGAS-96UEL9,	AAS096EL4005A       ,	096ELCME33ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
118,	FBGA96UEL(2),	AAB096EL1022A       ,	096ELCME43ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
119,	STBGA132C4V ,	ANV132X2B031A       ,	132X2CME54ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
120,	SSBGA153JAVT,	ASS153XT9007A       ,	153XTCME011ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
121,	TSOP2-54ME  ,	ACD054TN1001A       ,	054TNCD017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
122,	TSOP2-54ME  ,	ACD054TN1002B       ,	054TNCD027               ,	0.00,	0.00,	2.88,	0.00,	0.00,	0.00,
123,	FBGA-84UC(2),	ACD084CC2002A       ,	084UCCD006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
124,	FBGA96UEL(2),	ACD096EL1002A       ,	096ELCD002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
125,	MAT         ,	                    ,	0008WAS124               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
126,	DFN-08YQ3AW ,	AAS008YQ2044A       ,	008YQAS052               ,	0.00,	0.00,	1.60,	0.00,	0.00,	0.00,
127,	FBGA-84UC   ,	AAS084CC2011A       ,	084UCAS104               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
128,	SSBGA153JAVT,	AAS153XT9016B       ,	153XTAS009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
129,	MAT         ,	                    ,	0008WVE013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
130,	STDFN-08YD2E,	AVE008YD2002A       ,	008YDVE004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
131,	STBGA48D4L  ,	AVE048XV7001A       ,	048XVVE001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
132,	WLCSP       ,	                    ,	000IAQR037               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
133,	WLCSP       ,	                    ,	000IAQR039               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
134,	MINIBGA48J3U,	ABU048MA7004A       ,	048MABU066               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
135,	MINIBGA48A1 ,	BU048MW2002C        ,	048MWBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
136,	TSOP1-48/48 ,	ABU048TG1002A       ,	048TGBU008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
137,	VFBGA54B4   ,	ABU054NB2004C       ,	054NBBU006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
138,	MAT         ,	                    ,	0008WVG022               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
139,	MAT         ,	                    ,	0008WVG059               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
140,	DFN-08YD2A  ,	ABU008YD2012A       ,	008YDVG013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
141,	DFN-08YM2D  ,	ABU008YM2002A       ,	008YMVG003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
142,	DFN-08YM2D  ,	ABU008YM2002A       ,	008YMVG004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
143,	DFN-08YQ2A  ,	ABU008YQ2009A       ,	008YQVG015               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
144,	MINIBGA24J4U,	ABU024MA6008A       ,	024MAVG008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
145,	MBGA24J4U   ,	ABU024MAA008A       ,	024MAVG023               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
146,	STBGA24J4U  ,	ABU024XJ6003A       ,	024XJVG009               ,	0.00,	0.00,	39.62,	0.00,	0.00,	0.00,
147,	STBGA24J4U  ,	ABU024XW3011A       ,	024XWVG005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
148,	STBGA100D4U ,	ABU100X69004A       ,	100X6VG004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
149,	MAT         ,	                    ,	0008WOK059               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
150,	SSLGA16DOU  ,	AOK016D53002A       ,	016D5OK004               ,	22.26,	1.20,	0.00,	0.00,	0.00,	2.95,
151,	TSOP1-48A2  ,	AOK048TV1029A       ,	048TVOK056               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
152,	MAT         ,	                    ,	0008WMS044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
153,	TSOP1-48AM4 ,	AMS048TW1062A       ,	048TWMS077               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
154,	FBGA-78UEN  ,	AMS078EN1001A       ,	078ENMS009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
155,	FBGA-96UEC  ,	AMS096EC3001B       ,	096ECMS013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
156,	FBGA-96UEF  ,	AMS096EF2001A       ,	096EFMS006               ,	348.77,	4.88,	204.12,	4.96,	0.00,	0.00,
157,	FBGA-78U9   ,	ALW078C93001A       ,	078U9LW013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
158,	MAT         ,	ENG                 ,	0008WAW069               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
159,	MAT         ,	                    ,	0008WAW085               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
160,	DFN-08Y62D  ,	AAW008Y62016A       ,	008Y6AW035               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
161,	DFN-08YQ3AW ,	AAW008YQ3004A       ,	008YQAW001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
162,	SSLGA16DOU  ,	AAW016D53008A       ,	016D5AW030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.77,
163,	MINIBGA24A3L,	AAW024MA6008A       ,	024MAAW012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
164,	MINIBGA24A3L,	AAW024MA6006C       ,	024MAAW016               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
165,	MINIBGA24A3L,	AAW024MA6013C       ,	024MAAW023               ,	3.13,	0.00,	63.38,	0.00,	0.00,	0.00,
166,	STBGA24A4L  ,	AAW024XJ6011B       ,	024XJAW017               ,	0.00,	0.00,	30.10,	0.00,	0.00,	0.00,
167,	TSOP1-48/M2 ,	AAW048TP1041B       ,	048TPAW086               ,	34.04,	0.72,	98.71,	0.00,	0.00,	0.00,
168,	TSOP1-48/M2 ,	AAW048TP1008B       ,	048TPAW103               ,	226.54,	0.00,	41.87,	0.72,	0.00,	0.00,
169,	MBGA64J4U   ,	AAW064MR1007A       ,	064MRAW028               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
170,	MAT         ,	                    ,	0008WNV532               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
171,	SMT         ,	ANV345XTB016A       ,	000SNV332                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
172,	SMT         ,	ANV345XTB026A       ,	000SNV379                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
173,	uSD08AQV    ,	ANV0086A1055A       ,	0086ANV156               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
174,	uSD08AQV-C  ,	ANV0086A1070A       ,	0086ANV163               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
175,	uSD08AQV    ,	ANV0086A1073A       ,	0086ANV196               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
176,	uSD08AQV-C  ,	ANV0086A1065A       ,	0086ANV209               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
177,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV212               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
178,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV214               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
179,	STBGA132G4VT,	ANV132X2C025A       ,	132X2NV126               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
180,	MBGA132G4VT ,	ANV132X2C081A       ,	132X2NV207               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
181,	SSBGA153GEV ,	ANV153XT9078A       ,	153XTNV128               ,	28.50,	0.00,	0.00,	0.00,	0.00,	0.00,
182,	STBGA153JAVT,	ANV153XT9103A       ,	153XTNV147               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
183,	FCCSP319A3G ,	ANV319UK1001A       ,	319UKNV002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
184,	STBGA345NBC ,	ANV345XTG001A       ,	345XTNV079               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
185,	MBGA137J4U  ,	ACR137M82001B       ,	137M8CR001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
186,	WLCSP       ,	                    ,	000IAVT006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
187,	uSD08GEV-C  ,	AEU0086B1009A       ,	0086BEU015               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
188,	MAT         ,	ENG                 ,	0008WAB043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
189,	MAT         ,	ENG                 ,	0008WAB147               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
190,	DFN-08YB2G  ,	AAB008YB2004A       ,	008YBAB009               ,	31.38,	6.24,	0.00,	0.00,	0.00,	0.00,
191,	DFN-08YB2G  ,	AAB008YB2005A       ,	008YBAB011               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
192,	DFN-08YB2G  ,	AAB008YB2003A       ,	008YBAB012               ,	7.20,	0.00,	14.73,	0.00,	0.00,	0.00,
193,	STDFN-08YD2A,	AAB008YD2007A       ,	008YDAB015               ,	0.00,	0.00,	34.41,	3.52,	0.00,	0.00,
194,	DFN-08YM2D  ,	AAB008YM2025A       ,	008YMAB072               ,	0.00,	0.00,	92.84,	0.00,	0.00,	0.00,
195,	DFN-08YQ2A  ,	AAB008YQ2002A       ,	008YQAB013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	3.40,
196,	MBGA24A2L   ,	AAB024MA6008A       ,	024MAAB023               ,	0.00,	0.00,	8.20,	0.00,	0.00,	0.00,
197,	MBGA24D6U   ,	AAB024MA6020A       ,	024MAAB053               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
198,	MBGA24J3U   ,	AAB024MA6021A       ,	024MAAB061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
199,	MBGA24A2L   ,	AAB024MA6017A       ,	024MAAB101               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
200,	TSOP1-48AM2 ,	AAB048TW2009A       ,	048TWAB019               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
201,	TSOP1-48AM  ,	AAB048TW2002A       ,	048TWAB023               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
202,	VFBGA54B4   ,	AAB054NB2001A       ,	054NBAB002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
203,	TSOP2-54ME  ,	AAB054TN1005A       ,	054TNAB036               ,	47.92,	0.00,	0.00,	0.00,	0.00,	9.61,
204,	TSOP2-54ME  ,	AAB054TN1004A       ,	054TNAB037               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
205,	FBGA-84UC2H ,	AAB084CC9002A       ,	084UCAB028               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
206,	FBGA96UEF3-2,	AAB096EF3001A       ,	096EFAB009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
