,bd_id,oper,Location,Output plan,Original ENT(07:30),Original ENT(11:00),Allocate ENT
171,ANV153XT9075A,2200,TA-R,12.724,8.0,8.0,8.0
172,ANV153XT9078A,2200,TA-2,0.0,2.0,0.0,0.0
173,ANV345XTA010A,2200,TA-5,0.0,1.0,0.0,0.0
174,ANV345XTE001A,2200,TA-R,2.457,3.0,3.0,3.0
175,AOK048TV1029A,2200,TA-3,17.862,9.0,5.0,3.0
176,AOK048TV1029A,2200,TA-P,5.044,3.0,2.0,2.0
177,ASS153XT9007A,2200,TB-I,14.202,9.0,17.0,3.0
178,AUL054TN1003A,2200,TA-1,5.76,0.0,0.0,3.0
179,AUL054TN1003A,2200,TA-2,10.924,1.0,2.0,4.0
180,AUL054TN1008A,2200,TA-1,8.64,2.0,2.0,2.0
181,AVE048XZ3007A,2200,TA-2,0.0,1.0,0.0,0.0
182,AYZ066TS1001A,2200,TB-U,49.684,11.0,12.0,12.0
183,AYZ084CC2001A,2200,TA-1,56.493,8.0,8.0,8.0
184,AZA0086A1002A,2200,TB-I,7.917,0.0,0.0,4.0
185,AZA0086A1002A,2200,TB-U,19.473,7.0,7.0,7.0
186,AZA0086A1003A,2200,TB-U,3.178,2.0,2.0,2.0
187,AZA0086A1006A,2200,TB-U,2.95,2.0,2.0,2.0
188,AZA0086A1007A,2200,TB-U,3.85,3.0,3.0,2.0
189,AZA0086A1010A,2200,TB-U,4.219,0.0,0.0,3.0
190,AZA0086A1012A,2200,TB-U,1.58,1.0,1.0,1.0
191,AZA0086A1013A,2200,TB-U,3.245,1.0,1.0,1.0
192,AZA0086A1016A,2200,TB-U,12.149,7.0,7.0,7.0
193,BU054MF1002A,2200,TA-1,54.455,10.0,10.0,10.0
194,CU048MA2012A,2200,TA-1,3.609,0.0,0.0,2.0
195,IS048XJ2006A,2200,TA-1,2.607,0.0,1.0,1.0
196,AAB024MAA017A,2200,TA-2,0.0,1.0,1.0,0.0
197,AAB024XJ6011A,0,TA-3,0.0,1.0,1.0,1.0
198,AAB054TN1005A,0,TA-5,0.0,3.0,4.0,4.0
199,AAB096EF3001A,0,TA-1,0.0,1.0,4.0,3.0
200,AAB096EL1003A,0,TA-2,0.0,1.0,2.0,0.0
201,AAB096EL1019A,0,TA-2,0.0,1.0,1.0,0.0
202,AAB178NN2001A,0,TA-1,0.0,1.0,1.0,1.0
203,AAS067N51014A,0,TB-U,0.0,1.0,1.0,0.0
204,AAS096EL1016A,0,TB-P,0.0,6.0,0.0,0.0
205,AAW008Y62026A,0,TB-R,0.0,3.0,2.0,1.0
206,ABU024MAA004A,0,TA-1,0.0,1.0,0.0,0.0
207,ABU048TP2005A,0,TA-1,0.0,2.0,1.0,0.0
208,ABU165MC4001A,0,TA-1,0.0,1.0,1.0,0.0
209,ACD054MF2003A,0,TA-2,0.0,1.0,0.0,0.0
210,ACD096EF2001B,0,TA-3,0.0,1.0,1.0,0.0
211,AHQ0225N1002A,0,TB-IP,0.0,1.0,1.0,0.0
212,AMS078EN1001A,0,TA-R,0.0,1.0,0.0,0.0
213,AMS078EN1001A,0,TA-U,0.0,1.0,1.0,0.0
214,AMS078EN1002A,0,TA-R,0.0,12.0,0.0,0.0
215,AMS078EN1006A,0,TA-2,0.0,4.0,0.0,0.0
216,AMS096EC1002A,0,TA-1,0.0,1.0,21.0,20.0
217,AMS096EC1002A,0,TA-P,0.0,1.0,23.0,22.0
218,AMS096EC1002A,0,TB-5P,0.0,1.0,2.0,1.0
219,AMS096EC3001B,0,TA-P,0.0,1.0,7.0,6.0
220,ANV132X2C090A,0,TA-R,0.0,1.0,1.0,1.0
221,ANV132X2C090A,0,TB-IP,0.0,1.0,1.0,0.0
222,ANV132X2C090A,2200,TA-R,0.0,3.0,3.0,3.0
223,ANV132X2C090A,2200,TB-R,0.0,1.0,1.0,1.0
224,ANV132X2C098A,0,TA-R,0.0,1.0,0.0,0.0
225,AQW024MAA017A,0,TB-R,0.0,1.0,1.0,1.0
226,ASS153XT9007A,0,TB-I,0.0,8.0,0.0,0.0
227,AUL054TN1003A,0,TA-2,0.0,1.0,0.0,0.0
228,AYZ066TS1001A,0,TB-U,0.0,1.0,0.0,0.0
229,AZA0086A1004A,2200,TB-U,0.0,1.0,1.0,0.0
230,IS048XJ2006A,0,TA-1,0.0,1.0,0.0,0.0
231,AAB008YB2005A,0,TB-P,0.0,0.0,1.0,0.0
232,AAB008YB2005A,0,TB-U,0.0,0.0,4.0,1.0
233,AAB008YQ2019A,0,TB-U,0.0,0.0,1.0,0.0
234,AAB008YQ2022A,0,TB-P,0.0,0.0,4.0,2.0
235,AAB008YQ3020A,0,TB-U,0.0,0.0,1.0,1.0
236,AAB008YQ3023A,0,TB-U,0.0,0.0,1.0,1.0
237,AAB008YQ3025A,0,TB-U,0.0,0.0,1.0,0.0
238,AAB024MA5012A,0,TA-2,0.0,0.0,2.0,0.0
239,AAB024XJ6011A,0,TA-2,0.0,0.0,1.0,0.0
240,AAB054TN1005A,0,TA-2,0.0,0.0,9.0,9.0
241,AAB084CC9002A,0,TA-5,0.0,0.0,4.0,4.0
242,AAB084N43003A,0,TA-2,0.0,0.0,1.0,0.0
243,AAB096EL1003A,0,TA-1,0.0,0.0,5.0,0.0
244,AAS008YQ2001B,0,TB-I,0.0,0.0,1.0,1.0
245,AAS008YQ2002B,0,TB-U,0.0,0.0,3.0,2.0
246,AAS024MA0006A,0,TB-U,0.0,0.0,1.0,0.0
247,AAS096EL1009B,0,TB-U,0.0,0.0,4.0,3.0
248,AAS162KE1008A,0,TB-U,0.0,0.0,1.0,0.0
249,AAS178NN2001A,0,TB-U,0.0,0.0,1.0,1.0
250,AAW008Y62016A,0,TB-P,0.0,0.0,5.0,2.0
251,AAW008Y62018A,0,TB-P,0.0,0.0,3.0,1.0
252,AAW008Y62026A,0,TB-U,0.0,0.0,2.0,0.0
253,AAW016D53019A,0,TA-5,0.0,0.0,37.0,37.0
254,AAW024MA6037B,0,TA-2,0.0,0.0,1.0,0.0
255,AAW048TP1008B,0,TA-5,0.0,0.0,40.0,40.0
256,ABU008Y62011A,0,TB-U,0.0,0.0,3.0,2.0
257,ABU008YM2003A,0,TB-U,0.0,0.0,1.0,1.0
258,ABU024MAA004A,2200,TA-1,0.0,0.0,1.0,0.0
259,ABU078EA1001A,0,TA-1,0.0,0.0,2.0,0.0
260,ABU078EA1001A,0,TA-2,0.0,0.0,2.0,0.0
261,ABU096EF2001A,0,TA-5,0.0,0.0,6.0,6.0
262,ABU096EF5001A,0,TA-2,0.0,0.0,1.0,1.0
263,ABW032YF1006B,0,TB-P,0.0,0.0,1.0,1.0
264,ABW048AC1007A,0,TB-P,0.0,0.0,5.0,4.0
265,AHQ0442J3005A,0,TB-R,0.0,0.0,3.0,0.0
266,ALW078C93001A,0,TA-3,0.0,0.0,1.0,0.0
267,ALW078C93001A,0,TA-P,0.0,0.0,2.0,2.0
268,ALW078C93001A,0,TA-R,0.0,0.0,1.0,1.0
269,ALW078EP1001A,0,TA-R,0.0,0.0,4.0,4.0
270,AMS078EN1001A,0,TA-5,0.0,0.0,17.0,17.0
271,AMS078EN1002A,0,TA-P,0.0,0.0,1.0,1.0
272,AMS096EC3001B,0,TA-1,0.0,0.0,2.0,2.0
273,AMS096EC3001B,0,TA-2,0.0,0.0,3.0,3.0
274,ANV0086A1075A,0,TB-P,0.0,0.0,5.0,2.0
275,ANV132X2A021B,0,TA-2,0.0,0.0,1.0,0.0
276,ANV132X2C057A,0,TA-2,0.0,0.0,4.0,0.0
277,ANV132X2C059A,0,TA-R,0.0,0.0,3.0,3.0
278,ANV153XT9078A,0,TA-2,0.0,0.0,2.0,0.0
279,ANV345XTA010A,0,TA-5,0.0,0.0,1.0,1.0
280,AOK048TV1029A,0,TA-3,0.0,0.0,4.0,2.0
281,AOK048TV1029A,0,TA-P,0.0,0.0,1.0,1.0
282,AVE048XZ3007A,0,TA-2,0.0,0.0,1.0,0.0
283,AAB060NR1004B,2200,TA-1,0.0,0.0,0.0,1.5
284,AAB060NR1004B,2200,TA-2,0.0,0.0,0.0,2.5
285,AAB162KE1006A,3200,TA-2,0.0,0.0,0.0,3.5
286,ACD096EL1002A,2200,TA-2,0.0,0.0,0.0,0.3333333333333333
287,ANV132X2C059A,2200,TA-2,0.0,0.0,0.0,2.0
