process_id,Oper,master_desc,detail_desc,detail_id,remark,
	008YD106       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YD106       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YD106       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YD106       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	7040                                    ,
	008YD106       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	008YD106       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YD106       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YD106       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YD106       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	008YD106       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YD106       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	008YD106       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	008YD106       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YD106       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YD110       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD110       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD110       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD110       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YD110       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra; Iconn                            ,
	008YD110       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YD110       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	7040                                    ,
	008YD110       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	008YD110       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	11                                      ,
	008YD110       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YD110       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YD110       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	008YD110       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YD110       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	008YD110       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	008YD110       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YD110       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YD112       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD112       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD112       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD112       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YD112       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YD112       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YD112       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	7040                                    ,
	008YD112       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	008YD112       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	11                                      ,
	008YD112       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YD112       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YD112       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	008YD112       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YD112       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	008YD112       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	008YD112       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YD112       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YD119       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD119       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD119       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD119       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YD119       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YD119       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YD119       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	7040                                    ,
	008YD119       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	008YD119       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	11                                      ,
	008YD119       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YD119       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YD119       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	008YD119       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YD119       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YD119       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YD119       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YD119       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YD120       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD120       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD120       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YD120       ,	2130,	Entity                                  ,	Other                                             ,	E21300199,	ESEC-2100                               ,
	008YD120       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YD120       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YD120       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YD120       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	3520                                    ,
	008YD120       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	S                                       ,
	008YD120       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YD120       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YD120       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YD120       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	07                                      ,
	008YD120       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YD120       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YD120       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YD120       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YD120       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YK027       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	008YK027       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	008YK027       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	008YK027       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YK027       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YK027       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YK027       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	24000                                   ,
	008YK027       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	Y                                       ,
	008YK027       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	07                                      ,
	008YK027       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YK027       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YK027       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	008YK027       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YK027       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YK027       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YK027       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YK027       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YK027       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	FG10A-CD3513-05A                        ,
	008YK046       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YK046       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YK046       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YK046       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Maxum Plus;Ultra;Iconn;Iconn Plus;RAPID ,
	008YK046       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YK046       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	23000                                   ,
	008YK046       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	Y                                       ,
	008YK046       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	07                                      ,
	008YK046       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YK046       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YK046       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	008YK046       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YK046       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YK046       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YK046       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YK046       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YK046       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YM098       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM098       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM098       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM098       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YM098       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YM098       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YM098       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	16000                                   ,
	008YM098       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	008YM098       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YM098       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YM098       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YM098       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	07                                      ,
	008YM098       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YM098       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YM098       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM098       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM098       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YM098       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YM110       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM110       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM110       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM110       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	008YM110       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YM110       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YM110       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YM110       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	008YM110       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	008YM110       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	008YM110       ,	2400,	Entity                                  ,	YAMADA A-COMBO                                    ,	E24000101,	                                        ,
	008YM110       ,	2410,	SP Entity                               ,	MECO EDF+EPL 2400                                 ,	E24100101,	                                        ,
	008YM110       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	16000                                   ,
	008YM110       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	008YM110       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YM110       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YM110       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YM110       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	008YM110       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YM110       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM110       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM110       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YM110       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YM111       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM111       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM111       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM111       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	008YM111       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YM111       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YM111       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YM111       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	008YM111       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	008YM111       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	008YM111       ,	2400,	Entity                                  ,	YAMADA A-COMBO                                    ,	E24000101,	                                        ,
	008YM111       ,	2410,	SP Entity                               ,	MECO EDF+EPL 2400                                 ,	E24100101,	                                        ,
	008YM111       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	16000                                   ,
	008YM111       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	008YM111       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YM111       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YM111       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YM111       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	008YM111       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YM111       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM111       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM111       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YM111       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YM112       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM112       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM112       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM112       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	008YM112       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YM112       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YM112       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YM112       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	008YM112       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	008YM112       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	008YM112       ,	2400,	Entity                                  ,	YAMADA A-COMBO                                    ,	E24000101,	                                        ,
	008YM112       ,	2410,	SP Entity                               ,	MECO EDF+EPL 2400                                 ,	E24100101,	                                        ,
	008YM112       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	16000                                   ,
	008YM112       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	008YM112       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YM112       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YM112       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YM112       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	008YM112       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YM112       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM112       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM112       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YM112       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YM116       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM116       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM116       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM116       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YM116       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YM116       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YM116       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	16000                                   ,
	008YM116       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	008YM116       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YM116       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YM116       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YM116       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	07                                      ,
	008YM116       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YM116       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YM116       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	80                                      ,
	008YM116       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	80                                      ,
	008YM116       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YM116       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405F15                         ,
	008YM133       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM133       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM133       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM133       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YM133       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YM133       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	16000                                   ,
	008YM133       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	M                                       ,
	008YM133       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YM133       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YM133       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YM133       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	008YM133       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YM133       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YM133       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM133       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM133       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YM133       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25075-325F15                         ,
	008YM141       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM141       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM141       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM141       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	NEMST-2002ILV                           ,
	008YM141       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra                                   ,
	008YM141       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YM141       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	16000                                   ,
	008YM141       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	008YM141       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	01                                      ,
	008YM141       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	04                                      ,
	008YM141       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	013                                     ,
	008YM141       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	07                                      ,
	008YM141       ,	2425,	PTN no                                  ,	                                                  ,	R24250398,	08                                      ,
	008YM141       ,	2472,	PTN no                                  ,	                                                  ,	R24720298,	09                                      ,
	008YM141       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM141       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	008YM141       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	008YM141       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	SU-25090-405FR3                         ,
	008YM153       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM153       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM153       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100                               ,
	008YM153       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra; Iconn; Maxum Plus                ,
	008YM153       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	NEMST-2002ILV                           ,
	008YM153       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	16000                                   ,
