¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
284,	WLCSP       ,	                    ,	000IAQR040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
285,	MAT         ,	                    ,	0008WBU055               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
286,	FBGA-78LEA  ,	ABU078EA1001A       ,	078EABU001               ,	0.00,	0.00,	25.20,	2.62,	0.00,	0.00,
287,	STBGA84D4P  ,	ABU084XU2001B       ,	084XUBU007               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
288,	TSOP2-86E   ,	ABU086TA1007A       ,	086TABU026               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
289,	MAT         ,	                    ,	0008WVG015               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
290,	DFN-08YQ2A  ,	ABU008YQ2007A       ,	008YQVG010               ,	0.00,	0.00,	25.96,	0.00,	0.00,	5.05,
291,	QFN-72AF1   ,	AQH072AF1001A       ,	072AFQH001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
292,	TSOP1-48AM  ,	AMS048TW1046A       ,	048TWMS087               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
293,	FBGA-78UEN  ,	AMS078EN1001A       ,	078ENMS004               ,	0.00,	0.00,	453.99,	7.14,	0.00,	0.00,
294,	FBGA-78UEN  ,	AMS078EN1005A       ,	078ENMS013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
295,	MAT         ,	                    ,	0008WAW086               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
296,	STBGA24A4L  ,	AAW024XJ6010B       ,	024XJAW020               ,	0.00,	0.00,	11.05,	0.00,	0.00,	0.00,
297,	STBGA52D4L  ,	AAW052XY1002A       ,	052XYAW004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
298,	MBGA64J4U   ,	AAW064MR1016A       ,	064MRAW019               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
299,	MAT         ,	                    ,	0008WNV261               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
300,	MAT         ,	                    ,	0008WNV448               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
301,	MAT         ,	                    ,	0008WNV501               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
302,	SMT         ,	ANV0086A1032A       ,	000SNV294                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
303,	uSD08AQV-C  ,	ANV0086A1069A       ,	0086ANV208               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
304,	STBGA132G4VT,	ANV132X2C059A       ,	132X2NV158               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
305,	STBGA345SBC ,	ANV345XTB029A       ,	345XTNV086               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
306,	STBGA345UBC ,	ANV345XTA010A       ,	345XTNV087               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
307,	WLCSP       ,	ENG                 ,	000IAVT001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
308,	DFN-08Y62D  ,	AAB008Y62011A       ,	008Y6AB025               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
309,	DFN-08YD2A  ,	AAB008YD2006A       ,	008YDAB004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
310,	DFN-08YM2D  ,	AAB008YM2020A       ,	008YMAB052               ,	0.00,	0.00,	95.22,	0.00,	0.00,	0.00,
311,	MBGA24J3U   ,	AAB024MAA005A       ,	024MAAB081               ,	0.00,	0.00,	0.00,	0.00,	0.00,	24.47,
312,	FBGA60UEM2-1,	AAB060EM2002A       ,	060EMAB003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
313,	TSOP2-66ME  ,	AAB066TN1003A       ,	066TNAB031               ,	0.00,	0.00,	17.10,	0.00,	0.00,	0.00,
314,	FBGA-84UC(2),	AB084CC2001A        ,	084UCAB001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
315,	FCBGA84A4G  ,	AAB084UN2001A       ,	084UNAB002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
316,	VFBGA90B4U  ,	AAB090NC7001A       ,	090NCAB017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
317,	VFBGA178JEU ,	AAB178NN2001A       ,	178NNAB002               ,	50.44,	2.14,	14.96,	0.00,	0.00,	9.35,
318,	WLCSP       ,	ENG                 ,	000IABW036               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
319,	WLCSP       ,	                    ,	000IABW067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
320,	WLCSP       ,	                    ,	000IABW075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
321,	QFN-32YB1A  ,	ABW032YB1005B       ,	032YBBW010               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
322,	MBGA24J3U   ,	AQW024MAA014A       ,	024MAQW016               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
323,	MBGA24J3U   ,	AQW024MAA017A       ,	024MAQW017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
324,	TSOP2-54CME ,	ACS054TS1007A       ,	054TSCS002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
325,	MAT         ,	,	0008WLAS001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
326,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI024               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
327,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI047               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
328,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI069               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
329,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI091               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
330,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI092               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
331,	DFN-08YK2A  ,	ANI008YK3002A       ,	008YKNI090               ,	0.00,	0.00,	58.24,	0.00,	0.00,	0.00,
332,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
333,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI131               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
334,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI142               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
335,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI153               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
336,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI158               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
337,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI177               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
338,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI196               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
339,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI199               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
340,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI210               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
341,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI051               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
342,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI033               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
343,	FCQFN-16OF2D,	ANI016OF2003A       ,	016OFNI010               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
344,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI105               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
345,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI110               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
346,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI112               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
347,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI122               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
348,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI141               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
349,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI146               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
350,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI171               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
351,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI183               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
352,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI263               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
353,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI284               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
354,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI286               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
355,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI305               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
356,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI321               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
357,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI329               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
358,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI330               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
359,	MAT         ,	                    ,	0008WHQ166               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
360,	MAT         ,	                    ,	0008WHQ171               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
361,	FPSLGA22O5V ,	AHQ0223R1001B       ,	0223RHQ012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
362,	FPSLGA22AZ6V,	AHQ0225N1001B       ,	0225NHQ011               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
363,	FPSSLGA41CRV,	AHQ0415L1003B       ,	0415LHQ021               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
364,	FPSTLGA44X4V,	AHQ0442J4001A       ,	0442JHQ031               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
365,	MAT         ,	                    ,	0008WCM271ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
366,	MAT         ,	                    ,	0008WCMA113ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
367,	MAT         ,	                    ,	0008WCME153ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
368,	MAT         ,	                    ,	0008WCME463ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
369,	MAT         ,	                    ,	0008WCME536ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
370,	STBGA162BAU ,	AAW162KE1002A       ,	162KECM026ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
371,	SOP-8G      ,	AAS008FG1010A       ,	008FGAS005               ,	135.98,	0.00,	10.42,	0.00,	0.00,	0.00,
372,	FBGA-96UEL-3,	AAS096EL1002A       ,	096ELAS001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
373,	FBGA-96UEL-3,	AAS096EL1001A       ,	096ELAS005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
374,	STBGA162B4U ,	AAS162KE1008A       ,	162KEAS010               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
375,	STDFN-08YD2E,	AVE008YD2001A       ,	008YDVE002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
376,	STBGA48P4L  ,	AVE048XZ3002C       ,	048XZVE001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
377,	FBGA-96LEA  ,	ABU096EA1003A       ,	096EABU008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
378,	VFBGA64B4U  ,	ABU064RK1007A       ,	064RKVG005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
379,	SSBGA100D4U ,	ABU100X69001A       ,	100X6VG002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
380,	TSOP1-48AM  ,	AMS048TW1050A       ,	048TWMS059               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
381,	FBGA-78UEP  ,	ALW078EP1001A       ,	078EPLW008               ,	0.00,	0.00,	50.81,	0.00,	0.00,	0.00,
382,	DFN-08Y62D  ,	AAW008Y62018A       ,	008Y6AW036               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
383,	DFN-08Y62D  ,	AAW008Y62029A       ,	008Y6AW046               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
384,	MINIBGA24A4L,	AAW024MA6024A       ,	024MAAW047               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
385,	MINIBGA24A4L,	AAW024MA6033B       ,	024MAAW060               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
386,	TSOP1-48/48M,	AAW048TP1043B       ,	048TPAW105               ,	35.93,	4.32,	0.00,	0.00,	0.00,	12.96,
387,	MBGA64J4U   ,	AAW064MR1002B       ,	064MRAW024               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
388,	MAT         ,	                    ,	0008WNV207               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
389,	MAT         ,	                    ,	0008WNV323               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
390,	MAT         ,	                    ,	0008WNV534               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
391,	uSD08AQV-C  ,	ANV0086A1078A       ,	0086ANV210               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
392,	STBGA132G4VT,	ANV132X2C047A       ,	132X2NV192               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
393,	FBGA-78UEP  ,	ARK078EP1001B       ,	078EPRK003               ,	0.00,	0.00,	9.00,	0.00,	0.00,	0.00,
394,	DFN-08YD2A  ,	AAB008YD2003A       ,	008YDAB014               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
395,	DFN-08YM2D  ,	AAB008YM2025A       ,	008YMAB047               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
396,	DFN-08YQ2A  ,	AAB008YQ2036A       ,	008YQAB087               ,	0.00,	0.00,	40.21,	0.00,	0.00,	0.00,
397,	MBGA24A2L   ,	AAB024MA6017A       ,	024MAAB038               ,	26.78,	0.00,	0.00,	0.00,	0.00,	0.00,
398,	TSOP1-48AM  ,	AAB048TW2002A       ,	048TWAB016               ,	0.00,	0.00,	19.66,	0.00,	0.00,	0.00,
399,	VFBGA60B4L  ,	AAB060NR1007A       ,	060NRAB016               ,	32.77,	0.00,	0.00,	0.00,	0.00,	5.68,
400,	VFBGA63BFU  ,	AAB063NW3008A       ,	063NWAB006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
401,	FBGA-84UC(2),	ATE084CC2004A       ,	084UCTE001               ,	0.00,	0.00,	4.24,	0.00,	0.00,	0.00,
402,	WLCSP       ,	                    ,	000IABW072               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
403,	WLCSP       ,	                    ,	000IABW107               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
404,	WLCSP       ,	                    ,	000IABW123               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
405,	QFN-48AC1   ,	ABW048AC1006A       ,	048ACBW025               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
406,	QFN-72AF1   ,	ABW072AF1004B       ,	072AFBW022               ,	17.93,	1.60,	0.00,	0.00,	0.00,	0.00,
407,	MAT         ,	                    ,	0008WZI012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
408,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI037               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
409,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI050               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
410,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI065               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
411,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI087               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
412,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI094               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
413,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
414,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
415,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI057               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
416,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI004               ,	156.79,	0.00,	0.00,	0.00,	0.00,	0.00,
417,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI096               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
418,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI122               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
419,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI126               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
420,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI129               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
421,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI144               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
422,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI145               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
423,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI146               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
424,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI162               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
425,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI169               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
426,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI197               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
427,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI208               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
428,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI052               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
429,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI055               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
430,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI060               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
431,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI029               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
432,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI031               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
433,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI042               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
434,	FCQFN-16OF2D,	ANI016OF2001B       ,	016OFNI045               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
435,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI059               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
436,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI092               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
437,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI101               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
438,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI125               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
439,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI156               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
440,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI162               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
441,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI205               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
442,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI250               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
443,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI252               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
444,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI274               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
445,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI293               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
446,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI296               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
447,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI306               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
448,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI315               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
449,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI349               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
450,	MAT         ,	                    ,	0008WHQ168               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
451,	FPSTLGA44X4V,	AHQ0442J4004A       ,	0442JHQ034               ,	0.00,	0.00,	4.62,	0.00,	0.00,	0.00,
452,	DFN-08Y62DW ,	AAS008Y62009A       ,	008Y6CM043ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
453,	DFN-08Y62D  ,	ABU008Y62012A       ,	008Y6CME15ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
454,	QFN-32YF1A  ,	ABW032YF1002B       ,	032YFCM022ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
455,	FPSSLGA41CRV,	AHQ0415L1003B       ,	0415LCM006ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
456,	FBGA-96UEI  ,	AQB096EI1001A       ,	096EICME001ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
457,	STBGA132C4V ,	ANV132X2B006A       ,	132X2CM095ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
458,	MBGA165D2U  ,	ABU165MC4001A       ,	165MCCM016ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
459,	STBGA345UBC ,	ANV345XTA010A       ,	345XTCM027ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
460,	STLGA08J4U  ,	ACD008DR1009B       ,	008DRCD040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
461,	VTLGA08J4U  ,	AAS008DR1006A       ,	008DRAS009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
462,	DFN-08YB2G  ,	AAS008YB2005A       ,	008YBAS003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
463,	SSBGA153JAVT,	AAS153XT9015A       ,	153XTAS008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
464,	MAT         ,	                    ,	0008WVE014               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
465,	MINIBGA48A2 ,	GA048MA2012A        ,	048MAGA019               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
466,	WLCSP       ,	                    ,	000IAQR004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
467,	WLCSP       ,	                    ,	000IAQR014               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
468,	MBGA24J3U   ,	ABU024MA6002B       ,	024MABU002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
469,	TSOP1-48/48M,	ABU048TP2002B       ,	048TPBU012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
470,	MINIBGA54A4 ,	BU054MF1002A        ,	054MFBU004               ,	24.02,	0.00,	30.73,	0.00,	0.00,	3.06,
471,	VFBGA54B4L  ,	ABU054NO2009A       ,	054NOBU012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
472,	FBGAS-96UEF7,	ABU096EF5001A       ,	096EFBU003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
473,	FBGA-126UCT ,	ABU126CT2001B       ,	126CTBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
474,	DFN-08Y62D  ,	ABU008Y62011A       ,	008Y6VG008               ,	74.44,	0.00,	49.92,	8.32,	0.00,	0.00,
475,	DFN-08YD2A  ,	ABU008YD2005A       ,	008YDVG012               ,	0.00,	0.00,	18.82,	3.66,	0.00,	0.00,
476,	STBGA24D4U  ,	ABU024XJ8004A       ,	024XJVG008               ,	0.00,	0.00,	2.38,	0.00,	0.00,	0.00,
477,	SSLGA16DOU  ,	AOK016D54001A       ,	016D5OK013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
478,	TSOP1-48AM  ,	AMS048TW1058A       ,	048TWMS068               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
479,	TSOP1-48AM  ,	AMS048TW1036A       ,	048TWMS097               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
480,	FBGA-96UEC  ,	AMS096EC1002A       ,	096ECMS003               ,	177.61,	0.00,	158.10,	0.00,	0.00,	11.12,
481,	FBGA-78UEP  ,	ALW078EP1001A       ,	078EPLW009               ,	0.00,	0.00,	58.42,	0.00,	0.00,	0.00,
482,	VFBGA132B4U ,	ALW132NY4039A       ,	132NYLW077               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
483,	SSLGA16DOU  ,	AAW016D53018A       ,	016D5AW043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
484,	MBGA24J3U   ,	AAW024MAA006A       ,	024MAAW083               ,	13.68,	0.00,	0.00,	0.00,	0.00,	0.00,
485,	STBGA63BAU  ,	AAW063XM5002A       ,	063XMAW005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
486,	MAT         ,	                    ,	0008WNV312               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
487,	MAT         ,	                    ,	0008WNV492               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
488,	MAT         ,	                    ,	0008WNV533               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
489,	SMT         ,	ANV0086A1075A       ,	000SNV319                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
490,	uSD08AQV-C  ,	ANV0086A1065A       ,	0086ANV161               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
491,	STBGA132G4VT,	ANV132X2C034A       ,	132X2NV154               ,	0.00,	0.00,	11.02,	2.34,	0.00,	0.00,
