ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER,ent_weight
BB716,UTC2000,RUNNING,R21BUB503,2200.0,096EABU001,ABU096EA1001A,22-05-23 12:15,22-05-23 01:08,ICSI,FBGA-96LEA,2640.0,,1091A07C21,,R20BUBM02,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,237.7557,22-05-23 12:15,2200,4575.732026143791
BB717,UTC2000,RUNNING,R21CDAC02,2200.0,096ELCD003,ACD096EL1003A,22-05-24 02:43,22-05-22 18:50,ETRON,FBGA96UEL(2),5960.0,,,,R21CDA702,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 02:43,2200,23579.65
BB718,UTC2000,RUNNING,R20AWEA33,2200.0,048TPAW103,AAW048TP1008B,22-05-23 16:55,22-05-23 05:28,MXIC,TSOP1-48/M2,720.0,,1091A08T41,,R20BUBM04,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,62.8647,22-05-23 16:55,2200,21595.535714285714
BB719,UTC2000,RUNNING,R21AWAH01,3200.0,024XJAW021,AAW024XJ6014A,22-05-23 15:31,22-05-23 05:26,MXIC,STBGA24A3L,4320.0,,,,R21AWAJ03,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,421.8269,22-05-23 15:31,3200,0.0
BB720,UTC2000,RUNNING,R21CDAC05,2200.0,096ELCD003,ACD096EL1003A,22-05-24 04:23,22-05-22 20:54,ETRON,FBGA96UEL(2),5885.0,05/23/2022 MP,,,R21CDA505,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 04:23,2200,23579.65
BB721,UTC2000,RUNNING,R21ABEH11,2200.0,063NWAB006,AAB063NW3008A,22-05-23 12:39,22-05-23 07:15,WINBOND,VFBGA63BFU,4089.0,05/24/2022 SP,1091A07T21,,R21ABEH07,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,762.1467,22-05-23 12:39,2200,1345.1333333333334
BB722,UTC2000,RUNNING,R21AWBS03,2200.0,024MAAW045,AAW024MA6022C,22-05-23 10:44,22-05-23 03:58,MXIC,MINIBGA24A4L,4526.0,05/25/2022 SP,1091A07T41,,R21AWBT02,MINIBGA24A4L,MXIC,AAW024MA6022C,1091A07T41,673.2555,22-05-23 10:44,2200,18262.942857142858
BB723,UTC2000,WAIT-SETUP,R20AWEA23,2200.0,048TPAW103,AAW048TP1008B,22-05-23 15:32:33,22-05-23 07:23,MXIC,TSOP1-48/M2,720.0,05/26/2022 SP,1091A08T41,,R20AWDG39,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,62.8647,22-05-23 15:32,2200,21595.535714285714
BB724,UTC2000,RUNNING,R21SSH104,3200.0,153XTSS005,ASS153XT3003A,22-05-23 10:08,22-05-22 20:03,HOSIN,STBGA153JAU,906.0,05/27/2022 SP,1091A07C41,4,R20YZAT01,FBGA-84UC(2),ZJP,AYZ084CC2001A,1091A07T21,179.0342,22-05-23 10:08,3200,16953.066666666666
BB725,UTC2000,RUNNING,R21CDAB02,2200.0,096ELCD003,ACD096EL1003A,22-05-24 02:16,22-05-22 18:39,ETRON,FBGA96UEL(2),5907.0,05/28/2022 SP,,,R21CDA901,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 02:16,2200,23579.65
BB726,UTC2000,WAIT-REPAIR,,,,AAW048TP1008B,,22-05-23 00:04,,,,05/29/2022 SP,,,R20AWEA14,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,62.8647,,2200,21595.535714285714
BB727,UTC2000,RUNNING,R21BUAQ05,2200.0,126CTBU001,ABU126CT2001B,22-05-23 23:08,22-05-22 20:12,ICSI,FBGA-126UCT,4160.0,05/30/2022 SP,1091A08C21,,R21SSH147,STBGA153JAU,HOSIN,ASS153XT3003A,1091A07C41,154.4638,22-05-23 23:08,2200,9007.241666666667
BB728,UTC2000,RUNNING,R21VGHN05,2200.0,056THVG001,ABU056TH2001A,22-05-23 19:29,22-05-23 07:41,ISSI-VG,TSOP1-56/56,2560.0,05/31/2022 SP,,,R21VGHE06,TSOP1-56/56,ISSI-VG,ABU056TH2001A,1091A10C41,216.9277,22-05-23 19:29,2200,4699.828571428571
BB729,UTC2000,RUNNING,R21AWAH03,3200.0,024XJAW021,AAW024XJ6014A,22-05-23 11:53,22-05-23 02:54,MXIC,STBGA24A3L,3843.0,,,,R21AWAJ04,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,421.8269,22-05-23 11:53,3200,0.0
BB730,UTC2000,WAIT-REPAIR,R21NVXD05,2200.0,132X2NV158,ANV132X2C059A,22-05-23 15:52:03,22-05-23 06:09,PHISON,STBGA132G4VT,1151.0,,1091A06C41,,R99CMBG01,SSBGA153JAU,ENG,ASS153XT3001A,1091A07C41,66.3136,22-05-23 15:52,2200,4694.4
BB731,UTC2000,RUNNING,R21MSAX01,2200.0,078U9MS017,AMS078C93001B,22-05-24 03:26,22-05-23 03:57,MTI,FBGA-78U9,6720.0,,1091A06T21,,R20MSLP03,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,286.2193,22-05-24 03:26,2200,43971.025
BB732,UTC2000,RUNNING,R21CDA703,2200.0,096ELCD003,ACD096EL1003A,22-05-23 11:16,22-05-22 03:24,ETRON,FBGA96UEL(2),5954.0,,1091A07T41,,R21CDA202,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 11:16,2200,23579.65
BB733,UTC2000,RUNNING,R20AWEB25,2200.0,048TPAW103,AAW048TP1008B,22-05-23 13:32,22-05-23 02:05,MXIC,TSOP1-48/M2,720.0,,,,R20AWDC04,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,62.8647,22-05-23 13:32,2200,21595.535714285714
BB734,UTC2000,RUNNING,R21CDAC06,2200.0,096ELCD003,ACD096EL1003A,22-05-23 07:09,22-05-22 14:01,ETRON,FBGA96UEL(2),3193.0,,,,R21CDA503,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 07:09,2200,23579.65
BB735,UTC2000,RUNNING,R21CDAC03,2200.0,096ELCD003,ACD096EL1003A,22-05-24 01:19,22-05-22 17:38,ETRON,FBGA96UEL(2),5920.0,,,,R21CDA708,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 01:19,2200,23579.65
BB736,UTC2000,RUNNING,R21AWBE01,2200.0,024XJAW017,AAW024XJ6011B,22-05-23 18:50,22-05-23 05:33,MXIC,STBGA24A4L,4225.0,,,,R21AWBD01,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,317.9003,22-05-23 18:50,2200,10442.333333333332
BB737,UTC2000,RUNNING,R21SSH205,2200.0,153XTSS005,ASS153XT3003A,22-05-22 12:54,22-05-22 08:20,HOSIN,STBGA153JAU,816.0,,1091A07C41,4,R21SSH221,STBGA153JAU,HOSIN,ASS153XT3003A,1091A07C41,179.0342,22-05-22 12:54,2200,16953.066666666666
BB738,UTC2000,RUNNING,R21BUAQ04,2200.0,126CTBU001,ABU126CT2001B,22-05-24 01:09,22-05-22 22:13,ICSI,FBGA-126UCT,4159.0,,1091A08C21,,R20BUB903,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,154.4638,22-05-24 01:09,2200,9007.241666666667
BB745,UTC2000,RUNNING,R21BUAD04,2200.0,078EABU001,ABU078EA1001A,22-05-23 06:27,22-05-22 20:32,ICSI,FBGA-78LEA,2640.0,,1091A07C21,,R21BUAD05,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,266.2409,22-05-23 06:27,2200,4520.169934640523
BB746,UTC2000,RUNNING,R21AWBE02,2200.0,024XJAW017,AAW024XJ6011B,22-05-23 20:59,22-05-23 07:53,MXIC,STBGA24A4L,4160.0,,,,R21AWBD03,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,317.9003,22-05-23 20:59,2200,10442.333333333332
BB747,UTC2000,RUNNING,R20AWEB15,2200.0,048TPAW103,AAW048TP1008B,22-05-23 12:01,22-05-23 00:34,MXIC,TSOP1-48/M2,720.0,,,,R20AWDC12,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,62.8647,22-05-23 12:01,2200,21595.535714285714
BB748,UTC2000,RUNNING,R20AWEB20,2200.0,048TPAW103,AAW048TP1008B,22-05-23 18:24,22-05-23 06:57,MXIC,TSOP1-48/M2,720.0,,,,R20BUB801,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,62.8647,22-05-23 18:24,2200,21595.535714285714
BB749,UTC2000,RUNNING,R21VGHK09,2200.0,024MAVG009,ABU024MA6009A,22-05-23 08:24,22-05-23 03:49,ISSI-VG,MBGA24J4U,5885.0,,1091A07C41,,R21VGHK06,MBGA24J4U,ISSI-VG,ABU024MA6009A,1091A07C41,1284.746,22-05-23 08:24,2200,3881.152380952381
BB750,UTC2000,RUNNING,R20AWDJ08,2200.0,016D5AW042,AAW016D53017A,22-05-23 20:33,22-05-23 06:11,MXIC,SSLGA16DOU,1239.0,,1091A07T41,,R20AWD721,SSLGA16DOU,MXIC,AAW016D53017A,1091A07T41,86.2466,22-05-23 20:33,2200,6589.380952380952
BB751,UTC2000,RUNNING,R21CDAC04,2200.0,096ELCD003,ACD096EL1003A,22-05-23 17:31,22-05-22 09:50,ETRON,FBGA96UEL(2),5920.0,,,,R21CDA504,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 17:31,2200,23579.65
BB752,UTC2000,RUNNING,R20AWDJ03,2200.0,016D5AW042,AAW016D53017A,22-05-23 08:49,22-05-22 18:21,MXIC,SSLGA16DOU,1248.0,,1091A07T41,,R20AWD716,SSLGA16DOU,MXIC,AAW016D53017A,1091A07T41,86.2466,22-05-23 08:49,2200,6589.380952380952
BB753,UTC2000,RUNNING,R21CDAB01,2200.0,096ELCD003,ACD096EL1003A,22-05-24 00:05,22-05-22 16:23,ETRON,FBGA96UEL(2),5924.0,,,,R21CDA601,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 00:05,2200,23579.65
BB754,UTC2000,RUNNING,R21AWAC20,2200.0,048TPAW086,AAW048TP1041B,22-05-23 10:42,22-05-23 00:10,MXIC,TSOP1-48/M2,720.0,,1091A08T41,,R20AWEC44,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,68.3815,22-05-23 10:42,2200,30949.714285714286
BB755,UTC2000,RUNNING,R21AWBD04,2200.0,024XJAW017,AAW024XJ6011B,22-05-23 14:38,22-05-23 01:18,MXIC,STBGA24A4L,4240.0,,1091A07T41,,R21AWBD02,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,317.9003,22-05-23 14:38,2200,10442.333333333332
BB756,UTC2000,IDLE,,,,AMS048TW1053A,,22-05-23 05:26,,,,,,,R21MSDL08,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,348.5464,,2200,2868.190476190476
BB757,UTC2000,RUNNING,R20AWEB12,2200.0,048TPAW103,AAW048TP1008B,22-05-23 15:54,22-05-23 04:27,MXIC,TSOP1-48/M2,720.0,05/23/2022 SP,,,R20AWEA21,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,62.8647,22-05-23 15:54,2200,21595.535714285714
BB758,UTC2000,IDLE,,,,AMS048TW1053A,,22-05-23 04:28,,,,05/24/2022 SP,,,R21MSDL11,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,348.5464,,2200,2868.190476190476
BB759,UTC2000,RUNNING,R21SSH111,3200.0,153XTSS005,ASS153XT3003A,22-05-23 19:23,22-05-23 05:24,HOSIN,STBGA153JAU,899.0,05/25/2022 SP,1091A07C41,4,R20YZAP01,FBGA-84UC(2),ZJP,AYZ084CC2001A,1091A07T21,179.0342,22-05-23 19:23,3200,16953.066666666666
BB760,UTC2000,RUNNING,R21SSH115,2200.0,153XTSS005,ASS153XT3003A,22-05-22 22:59,22-05-22 19:04,HOSIN,STBGA153JAU,695.0,05/26/2022 SP,1091A07C41,4,R21SSH235,STBGA153JAU,HOSIN,ASS153XT3003A,1091A07C41,179.0342,22-05-22 22:59,2200,16953.066666666666
BB761,UTC2000,WAIT-SETUP,,,,ASS153XT3003A,,22-05-23 06:52,,,,05/27/2022 MP,,,R20AWCU06,MINIBGA24A3L,MXIC,AAW024MA6045A,1091A07T41,179.0342,,2200,16953.066666666666
BB762,UTC2000,RUNNING,R20AWD722,2200.0,016D5AW042,AAW016D53017A,22-05-23 22:34,22-05-22 13:23,MXIC,SSLGA16DOU,2872.0,05/28/2022 MP,1091A07T41,,R20AWD712,SSLGA16DOU,MXIC,AAW016D53017A,1091A07T41,86.2466,22-05-23 22:34,2200,6589.380952380952
BB763,UTC2000,RUNNING,R20AWEA44,2200.0,048TPAW103,AAW048TP1008B,22-05-23 11:26,22-05-23 04:05,MXIC,TSOP1-48/M2,460.0,05/29/2022 SP,1091A08T41,,R20AWEA08,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,62.8647,22-05-23 11:26,2200,21595.535714285714
BB764,UTC2000,RUNNING,R21CDAD03,2200.0,096ELCD003,ACD096EL1003A,22-05-23 23:55,22-05-22 16:02,ETRON,FBGA96UEL(2),5960.0,05/30/2022 SP,,,R21CDA602,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 23:55,2200,23579.65
BB765,UTC2000,RUNNING,R20AWD714,2200.0,016D5AW042,AAW016D53017A,22-05-23 12:15,22-05-22 22:02,MXIC,SSLGA16DOU,1226.0,05/31/2022 SP,1091A07T41,,R20AWD704,SSLGA16DOU,MXIC,AAW016D53017A,1091A07T41,86.2466,22-05-23 12:15,2200,6589.380952380952
BB766,UTC2000,RUNNING,R21MSDN02,2200.0,048TWMS063,AMS048TW1053A,22-05-23 13:01,22-05-23 06:49,MTI,TSOP1-48AM,2160.0,,,,R21MSDL12,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,348.5464,22-05-23 13:01,2200,2868.190476190476
BB767,UTC2000,WAIT-SETUP,R21CDAD02,2200.0,096ELCD003,ACD096EL1003A,22-05-24 06:29:22,22-05-23 07:36,ETRON,FBGA96UEL(2),5960.0,,,,R21CDA801,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 06:29,2200,23579.65
BB768,UTC2000,RUNNING,R21NVXD06,2200.0,132X2NV158,ANV132X2C059A,22-05-23 12:55,22-05-22 20:16,PHISON,STBGA132G4VT,1104.0,,1091A06C41,,R21ABEK01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,66.3136,22-05-23 12:55,2200,4694.4
BB769,UTC2000,RUNNING,R21BUAQ03,2200.0,126CTBU001,ABU126CT2001B,22-05-23 22:07,22-05-22 19:25,ICSI,FBGA-126UCT,4122.0,,1091A08C21,,R21AWAL01,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,154.4638,22-05-23 22:07,2200,9007.241666666667
BB770,UTC2000,RUNNING,R20MSE202,2200.0,078U9MS017,AMS078C93001B,22-05-23 07:35,22-05-22 08:06,MTI,FBGA-78U9,6720.0,,1091A06T21,,R20BUC501,FBGAS-96UEF7,ICSI,ABU096EF5001A,1091A07C21,286.2193,22-05-23 07:35,2200,43971.025
BB771,UTC2000,RUNNING,R21SSH251,2200.0,153XTSS005,ASS153XT3003A,22-05-23 11:57,22-05-23 06:55,HOSIN,STBGA153JAU,902.0,,1091A07C41,4,R21SSH249,STBGA153JAU,HOSIN,ASS153XT3003A,1091A07C41,179.0342,22-05-23 11:57,2200,16953.066666666666
BB772,UTC2000,RUNNING,R21ABH505,2200.0,096ELAB016,AAB096EL1003A,22-05-24 08:53,22-05-23 07:09,WINBOND,FBGA96UEL(2),5960.0,,1091A07T21,,R21ABGS01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,231.6081,22-05-24 08:53,2200,27968.933333333334
BB773,UTC2000,RUNNING,R21CDA905,2200.0,096ELCD003,ACD096EL1003A,22-05-23 13:15,22-05-22 05:21,ETRON,FBGA96UEL(2),5961.0,,1091A07T41,,R21CDA402,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 13:15,2200,23579.65
BB774,UTC2000,RUNNING,R21NVXD07,2200.0,132X2NV158,ANV132X2C059A,22-05-23 12:45,22-05-22 20:10,PHISON,STBGA132G4VT,1100.0,,1091A06C41,,R21ABEL01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,66.3136,22-05-23 12:45,2200,4694.4
BB775,UTC2000,RUNNING,R20BUBZ03,3200.0,096EFBU003,ABU096EF5001A,22-05-23 16:53,22-05-22 02:15,ICSI,FBGAS-96UEF7,2458.0,,1091A07C21,,R20BUBZ01,FBGAS-96UEF7,ICSI,ABU096EF5001A,1091A07C21,251.6005,22-05-23 16:53,3200,0.0
BB776,UTC2000,RUNNING,R21CDAA03,2200.0,096ELCD003,ACD096EL1003A,22-05-23 16:03,22-05-22 08:17,ETRON,FBGA96UEL(2),5938.0,,,,R21CDA802,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 16:03,2200,23579.65
BB777,UTC2000,RUNNING,R21ABH603,2200.0,096ELAB016,AAB096EL1003A,22-05-23 17:41,22-05-22 15:46,WINBOND,FBGA96UEL(2),6000.0,,,,R21ABEC01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,231.6081,22-05-23 17:41,2200,27968.933333333334
BB778,UTC2000,RUNNING,R20BUC404,3200.0,096EFBU003,ABU096EF5001A,22-05-23 23:43,22-05-22 09:41,ICSI,FBGAS-96UEF7,2420.0,,,,R20BUBZ02,FBGAS-96UEF7,ICSI,ABU096EF5001A,1091A07C21,251.6005,22-05-23 23:43,3200,0.0
BB779,UTC2000,RUNNING,R20MSLN05,2200.0,078U9MS017,AMS078C93001B,22-05-24 01:51,22-05-23 02:22,MTI,FBGA-78U9,6720.0,,1091A06T21,,R20MSE201,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,286.2193,22-05-24 01:51,2200,43971.025
BB780,UTC2000,RUNNING,R21BUAQ02,2200.0,126CTBU001,ABU126CT2001B,22-05-23 19:24,22-05-22 16:44,ICSI,FBGA-126UCT,4120.0,,1091A08C21,,R21MSBF03,TSOP1-48AM4,MTI,AMS048TW1062A,1091A08T41,154.4638,22-05-23 19:24,2200,9007.241666666667
BB781,UTC2000,RUNNING,R20AWEB30,2200.0,048TPAW103,AAW048TP1008B,22-05-23 14:36,22-05-23 03:09,MXIC,TSOP1-48/M2,720.0,,,,R20AWEA15,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,62.8647,22-05-23 14:36,2200,21595.535714285714
BB782,UTC2000,IDLE,,,,ABU096EA1001A,,22-05-22 12:14,,,,,,,R20BUBM03,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,237.7557,,2200,4575.732026143791
BB783,UTC2000,RUNNING,R21ABH501,2200.0,096ELAB016,AAB096EL1003A,22-05-23 17:34,22-05-22 15:50,WINBOND,FBGA96UEL(2),5960.0,,1091A07T21,,R21ABE701,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,231.6081,22-05-23 17:34,2200,27968.933333333334
BB784,UTC2000,RUNNING,R21ABH503,2200.0,096ELAB016,AAB096EL1003A,22-05-24 05:00,22-05-23 03:13,WINBOND,FBGA96UEL(2),5971.0,,1091A07T21,,R21ABGR02,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,231.6081,22-05-24 05:00,2200,27968.933333333334
BB785,UTC2000,SETUP,,,,ASS153XT3003A,22-05-23 09:01,22-05-23 07:37,,,,,,,R20AWCU09,MINIBGA24A3L,MXIC,AAW024MA6045A,1091A07T41,179.0342,,2200,16953.066666666666
BB786,UTC2000,RUNNING,R21CDAA01,2200.0,096ELCD003,ACD096EL1003A,22-05-24 00:22,22-05-22 17:07,ETRON,FBGA96UEL(2),5841.0,,,,R21CDA603,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 00:22,2200,23579.65
BB787,UTC2000,RUNNING,R20BUC501,3200.0,096EFBU003,ABU096EF5001A,22-05-24 06:56,22-05-22 15:38,ICSI,FBGAS-96UEF7,2500.0,,1091A07C21,,R20BUBZ05,FBGAS-96UEF7,ICSI,ABU096EF5001A,1091A07C21,251.6005,22-05-24 06:56,3200,0.0
BB788,UTC2000,RUNNING,R20VEH501,2200.0,054TSVE001,AVE054TS1001E,22-05-23 07:24,22-05-22 14:25,Everspin,TSOP2-54CMES,2425.0,05/23/2022 MP,,,R20VEH802,TSOP2-54CMES,Everspin,AVE054TS1001E,1091A08T21,142.9056,,2200,2619.4285714285716
BB789,UTC2000,RUNNING,R21BUAQ01,2200.0,126CTBU001,ABU126CT2001B,22-05-23 20:30,22-05-22 17:42,ICSI,FBGA-126UCT,4139.0,05/24/2022 MP,1091A08C21,,R21ABET02,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,154.4638,22-05-23 20:30,2200,9007.241666666667
BB790,UTC2000,RUNNING,R21NVXD11,2200.0,132X2NV158,ANV132X2C059A,22-05-23 14:50,22-05-22 21:12,PHISON,STBGA132G4VT,1169.0,05/25/2022 MP,1091A06C41,,R21ABEP01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,66.3136,22-05-23 14:50,2200,4694.4
BB791,UTC2000,RUNNING,R21SSH239,2200.0,153XTSS005,ASS153XT3003A,22-05-23 09:03,22-05-23 04:01,HOSIN,STBGA153JAU,900.0,05/26/2022 MP,1091A07C41,4,R21SSH150,STBGA153JAU,HOSIN,ASS153XT3003A,1091A07C41,179.0342,22-05-23 09:03,2200,16953.066666666666
BB801,MAXUM,RUNNING,R21ASAW06,2200.0,162KEAS010,AAS162KE1008A,22-05-23 19:33,22-05-22 08:28,EliteMT,STBGA162B4U,3222.0,05/27/2022 MP,,,R21ASAR01,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-05-23 19:33,2200,25517.285714285714
BB802,MAXUM,RUNNING,R20GAA203,2200.0,090NCGA040,AGA090NC4006A,22-05-24 06:04,22-05-23 05:43,FIDELIX,VFBGA90B4L,4083.0,05/28/2022 MP,1091G08PA1,,R21ABB101,STDFN-08YQ2A,WINBOND,AAB008YQ2033A,1091A07T21,167.6199,22-05-24 06:04,2200,2740.197802197802
BB803,MAXUM,RUNNING,R21ABFL02,2200.0,008YDAB027,AAB008YD4001A,22-05-23 12:09,22-05-23 00:43,WINBOND,DFN-08YD4AW,9120.0,05/29/2022 MP,,,R21ABF201,STDFN08YD4AW,WINBOND,AAB008YD4004A,1091A07T21,797.3073,22-05-23 12:09,2200,9642.190476190475
BB804,MAXUM,IDLE,,,,AAS008YQ2001B,,22-05-23 01:45,,,,05/30/2022 MP,,,R21ASA605,DFN-08YQ2A,EliteMT,AAS008YQ2001B,1091G08PA4,755.619,,2200,27638.790476190476
BB805,MAXUM,RUNNING,R21TEA607,2200.0,066TSTE002,ATE066TS1001A,22-05-23 15:53,22-05-23 02:32,ZCN,TSOP2-66CME,2880.0,05/31/2022 MP,1091G08PA4,,R21TEA508,TSOP2-66CME,ZCN,ATE066TS1001A,1091G08PA4,215.55,22-05-23 15:53,2200,16548.52380952381
BB806,MAXUM,RUNNING,R21AWAU01,2200.0,008Y6AW034,AAW008Y62015A,22-05-23 15:42,22-05-23 07:52,MXIC,DFN-08Y62D,8320.0,,,,R20AWDT07,DFN-08Y62D,MXIC,AAW008Y62015A,1091A07T41,1062.3914,22-05-23 15:42,2200,94782.40952380952
BB807,MAXUM,RUNNING,R21ASAS01,2200.0,162KEAS010,AAS162KE1008A,22-05-24 12:00,22-05-23 01:06,EliteMT,STBGA162B4U,3205.0,,,,R21ASAR08,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-05-24 12:00,2200,25517.285714285714
BB808,MAXUM,RUNNING,R21ASAS02,2200.0,162KEAS010,AAS162KE1008A,22-05-24 09:13,22-05-22 21:03,EliteMT,STBGA162B4U,3322.0,,,,R21ASAR07,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-05-24 09:13,2200,25517.285714285714
BB809,MAXUM,RUNNING,R21GAA101,2200.0,048MAGA037,AGA048MA7001A,22-05-23 18:44,22-05-21 22:12,FIDELIX,MBGA48J2U,12186.0,,,,R21ASAY09,DFN-08YM2G,EliteMT,AAS008YM2020A,1091G08PA4,273.6383,22-05-23 18:44,2200,3352.7238095238095
BB810,MAXUM,RUNNING,R21TEA608,2200.0,066TSTE002,ATE066TS1001A,22-05-23 16:04,22-05-23 02:42,ZCN,TSOP2-66CME,2880.0,,1091G08PA4,,R21TEA408,TSOP2-66CME,ZCN,ATE066TS1001A,1091G08PA4,215.55,22-05-23 16:04,2200,16548.52380952381
BB811,MAXUM,RUNNING,R21ASAZ02,2200.0,008DRAS008,AAS008DR1006A,22-05-23 06:31,22-05-23 00:47,EliteMT,VTLGA08J4U,5511.0,,1091G08PA4,4,R21ABF502,STDFN08YQ3AW,WINBOND,AAB008YQ3021A,1091A08T21,963.6673,22-05-23 06:31,2200,10855.733333333332
BB812,MAXUM,RUNNING,R21TEA712,2200.0,066TSTE002,ATE066TS1001A,22-05-23 10:59,22-05-23 02:35,ZCN,TSOP2-66CME,1802.0,,1091G08PA4,,R21TEA506,TSOP2-66CME,ZCN,ATE066TS1001A,1091G08PA4,215.55,22-05-23 10:59,2200,16548.52380952381
BB813,MAXUM,RUNNING,R21AWBN06,2200.0,008YMAW020,AAW008YM2004A,22-05-23 09:51,22-05-22 21:51,MXIC,DFN-08YM2D,16000.0,,1091A07T41,,R21AWAW15,DFN-08YM2D,MXIC,AAW008YM2004A,1091A07T41,1333.3025,22-05-23 09:51,2200,24485.438095238096
BB814,MAXUM,RUNNING,R21ASAZ05,2200.0,008DRAS008,AAS008DR1006A,22-05-23 06:00,22-05-23 00:12,EliteMT,VTLGA08J4U,5577.0,,1091G08PA4,4,R21ASAZ01,VTLGA08J4U,EliteMT,AAS008DR1006A,1091G08PA4,963.6673,22-05-23 06:00,2200,10855.733333333332
BB815,MAXUM,RUNNING,R21ASBC01,2200.0,084UCAS104,AAS084CC2011A,22-05-23 09:13,22-05-22 16:21,EliteMT,FBGA-84UC,2800.0,,1091G08PA1,,R20MSG508,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,165.9396,22-05-23 09:13,2200,7319.980392156863
BB816,MAXUM,RUNNING,R21TEA711,2200.0,066TSTE002,ATE066TS1001A,22-05-23 18:31,22-05-22 17:53,ZCN,TSOP2-66CME,2880.0,,1091G08PA4,,R21TEA703,TSOP2-66CME,ZCN,ATE066TS1001A,1091G08PA4,215.55,22-05-23 18:31,2200,16548.52380952381
BB817,MAXUM,RUNNING,R21TEA708,2200.0,066TSTE002,ATE066TS1001A,22-05-23 08:27,22-05-22 19:05,ZCN,TSOP2-66CME,2880.0,,1091G08PA4,,R21TEA411,TSOP2-66CME,ZCN,ATE066TS1001A,1091G08PA4,215.55,22-05-23 08:27,2200,16548.52380952381
BB818,MAXUM,RUNNING,R21ASAW01,2200.0,162KEAS010,AAS162KE1008A,22-05-24 01:06,22-05-22 14:02,EliteMT,STBGA162B4U,3220.0,,,,R21ASAR04,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-05-24 01:06,2200,25517.285714285714
