assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R21NIB2    ,	25,	2415,	2022/5/22 下午 08:57:16,	WSM1      ,	Y,	2070,	R21NIB2    ,	DIALOG       ,	FCQFN-08OK2D   ,	008OKNI002               ,	Q2TU96.32                                         ,	0,	2,	2070,	A2,	N,	TSOP  ,	NI,	D2944AB8B-KBABV01{A}                              ,	1833408                  ,	Y,	N,	20220522,	205715,	20220522,	221742,	2022/5/20 上午 12:00:00,	ANI008OK2001A       ,	,	      ,	M,	                         ,	          ,	               ,	D2944AB8B-KBABV01{A}                              ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	8 ,	  ,	 E J B F                                                                        ,	                    ,	0,	Y1,	     ,	NI99    ,	10819240H5               ,	,	,	                                   ,	R21NIB2,	R21NIB2    ,	25,	2415,	2022/5/22 下午 08:57:16,	WSM1      ,	Y,
	R21NIBA02  ,	35,	2470,	2022/5/23 上午 01:48:19,	WSM       ,	Y,	2425,	R21NIBA02  ,	DIALOG       ,	FCQFN-08OK2D   ,	008OKNI002               ,	Q2TU96.40                                         ,	31980,	0,	2425,	A2,	N,	TSOP  ,	NI,	D2944AB8B-KBABV01{A}                              ,	1833395                  ,	N,	N,	0,	0,	20220523,	14840,	2022/5/20 上午 12:00:00,	ANI008OK2001A       ,	,	      ,	M,	                         ,	          ,	               ,	D2944AB8B-KBABV01{A}                              ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	8 ,	  ,	 E J B F                                                                        ,	                    ,	0,	Y1,	     ,	NI99    ,	10819240H5               ,	,	,	                                   ,	R21NIBA,	R21NIBA02  ,	35,	2470,	2022/5/23 上午 01:48:19,	WSM       ,	Y,
	R21QRA8    ,	6,	2030,	2022/5/18 下午 09:46:23,	WSM       ,	Y,	2068,	R21QRA8    ,	GigaDevice   ,	WLCSP          ,	000IAQR014               ,	AP3E110                                           ,	398385,	25,	2068,	A2,	N,	TSOP  ,	QR,	GD25LE64ELIGR{0235}                               ,	4600015954               ,	N,	N,	0,	0,	20220521,	100358,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64ELIGR{0235}                               ,	SWR         ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	12,	 Q,	 B G B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220517005.E  ,	1,	                                   ,	R21QRA8,	R21QRA8    ,	6,	2030,	2022/5/18 下午 09:46:23,	WSM       ,	Y,
	R21QRAF    ,	6,	2030,	2022/5/21 上午 04:55:45,	WSM       ,	Y,	2040,	R21QRAF    ,	GigaDevice   ,	WLCSP          ,	000IAQR007               ,	UHN824                                            ,	13,	417020,	2040,	A2,	N,	TSOP  ,	QR,	GD25LE32DLIGR{8550}{LGV}                          ,	4600014957               ,	Y,	N,	20220522,	160154,	20220522,	160154,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE32DLIGR{8550}{LGV}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 G I C A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519006.E  ,	1,	                                   ,	R21QRAF,	R21QRAF    ,	6,	2030,	2022/5/21 上午 04:55:45,	WSM       ,	Y,
	R21QRB101  ,	2,	2470,	2022/5/22 上午 08:11:28,	WSM       ,	Y,	3720,	R21QRB101  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N914                                           ,	682,	0,	3720,	A2,	Y,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015549               ,	N,	N,	0,	0,	20220522,	111410,	2022/5/20 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	OWNER                              ,	R21QRB1,	R21QRB101  ,	2,	2470,	2022/5/22 上午 08:11:28,	WSM       ,	Y,
	R21QRB201  ,	2,	2470,	2022/5/22 下午 01:15:37,	WSM       ,	Y,	3720,	R21QRB201  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	131727,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB201  ,	2,	2470,	2022/5/22 下午 01:15:37,	WSM       ,	Y,
	R21QRB205  ,	2,	2470,	2022/5/22 下午 02:56:57,	WSM       ,	Y,	3720,	R21QRB205  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	145657,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB205  ,	2,	2470,	2022/5/22 下午 02:56:57,	WSM       ,	Y,
	R21QRB209  ,	2,	2470,	2022/5/22 下午 04:19:09,	WSM       ,	Y,	3720,	R21QRB209  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	161909,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB209  ,	2,	2470,	2022/5/22 下午 04:19:09,	WSM       ,	Y,
	R21QRB213  ,	2,	2470,	2022/5/22 下午 05:08:19,	WSM       ,	Y,	3720,	R21QRB213  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	170819,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB213  ,	2,	2470,	2022/5/22 下午 05:08:19,	WSM       ,	Y,
	R21QRB217  ,	2,	2470,	2022/5/22 下午 06:08:36,	WSM       ,	Y,	3720,	R21QRB217  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	180836,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB217  ,	2,	2470,	2022/5/22 下午 06:08:36,	WSM       ,	Y,
	R21QRB221  ,	2,	2470,	2022/5/22 下午 07:30:12,	WSM       ,	Y,	3720,	R21QRB221  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	193011,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB221  ,	2,	2470,	2022/5/22 下午 07:30:12,	WSM       ,	Y,
	R21QRB225  ,	2,	2470,	2022/5/22 下午 08:18:21,	WSM       ,	Y,	3720,	R21QRB225  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	201821,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB225  ,	2,	2470,	2022/5/22 下午 08:18:21,	WSM       ,	Y,
	R21QRB229  ,	2,	2470,	2022/5/22 下午 09:23:20,	WSM       ,	Y,	3720,	R21QRB229  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	212320,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB229  ,	2,	2470,	2022/5/22 下午 09:23:20,	WSM       ,	Y,
	R21QRB233  ,	2,	2470,	2022/5/22 下午 10:14:18,	WSM       ,	Y,	3720,	R21QRB233  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	221418,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB233  ,	2,	2470,	2022/5/22 下午 10:14:18,	WSM       ,	Y,
	R21QRB237  ,	2,	2470,	2022/5/22 下午 11:04:16,	WSM       ,	Y,	3720,	R21QRB237  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	230416,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB237  ,	2,	2470,	2022/5/22 下午 11:04:16,	WSM       ,	Y,
	R21QRB241  ,	2,	2470,	2022/5/22 下午 11:57:41,	WSM       ,	Y,	3720,	R21QRB241  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220522,	235741,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB241  ,	2,	2470,	2022/5/22 下午 11:57:41,	WSM       ,	Y,
	R21QRB245  ,	2,	2470,	2022/5/23 上午 12:54:39,	WSM       ,	Y,	3720,	R21QRB245  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220523,	5439,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB245  ,	2,	2470,	2022/5/23 上午 12:54:39,	WSM       ,	Y,
	R21QRB249  ,	2,	2470,	2022/5/23 上午 02:02:59,	WSM       ,	Y,	3720,	R21QRB249  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220523,	20259,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB249  ,	2,	2470,	2022/5/23 上午 02:02:59,	WSM       ,	Y,
	R21QRB253  ,	2,	2470,	2022/5/23 上午 02:55:12,	WSM       ,	Y,	3720,	R21QRB253  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220523,	25512,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB253  ,	2,	2470,	2022/5/23 上午 02:55:12,	WSM       ,	Y,
	R21QRB257  ,	2,	2470,	2022/5/23 上午 03:53:31,	WSM       ,	Y,	3720,	R21QRB257  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220523,	35330,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB257  ,	2,	2470,	2022/5/23 上午 03:53:31,	WSM       ,	Y,
	R21QRB261  ,	2,	2470,	2022/5/23 上午 04:45:29,	WSM       ,	Y,	3720,	R21QRB261  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220523,	44529,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB261  ,	2,	2470,	2022/5/23 上午 04:45:29,	WSM       ,	Y,
	R21QRB265  ,	2,	2470,	2022/5/23 上午 05:36:25,	WSM       ,	Y,	3720,	R21QRB265  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220523,	53625,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB265  ,	2,	2470,	2022/5/23 上午 05:36:25,	WSM       ,	Y,
	R21QRB269  ,	2,	2470,	2022/5/23 上午 06:28:20,	WSM       ,	Y,	3720,	R21QRB269  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220523,	62820,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB269  ,	2,	2470,	2022/5/23 上午 06:28:20,	WSM       ,	Y,
	R21QRB273  ,	2,	2470,	2022/5/23 上午 07:30:06,	WSM       ,	Y,	3720,	R21QRB273  ,	GigaDevice   ,	WLCSP          ,	000IAQR004               ,	AP3N911                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128DLIGR{0092}{DS}                          ,	4600015829               ,	N,	N,	0,	0,	20220523,	73006,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128DLIGR{0092}{DS}                          ,	SWR         ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	 Q,	 H G B B B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220519012.E  ,	1,	                                   ,	R21QRB2,	R21QRB273  ,	2,	2470,	2022/5/23 上午 07:30:06,	WSM       ,	Y,
	R21VEHK    ,	,	2209,	2022/5/20 下午 01:44:51,	S3052     ,	Y,	2070,	R21VEHK    ,	Everspin     ,	STBGA48P4L     ,	048XZVE007               ,	TU18105.1R                                        ,	7246,	0,	2070,	A2,	N,	TSOP  ,	VE,	Lynx16BG-ASY{NXA}                                 ,	22375                    ,	N,	N,	0,	0,	20220522,	114152,	2022/5/22 上午 12:00:00,	AVE048XZ3007A       ,	,	      ,	M,	                         ,	          ,	               ,	Lynx16BG-ASY{NXA}                                 ,	PROD        ,	2022/5/31 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	8 ,	,	 B C A A E                                                                      ,	A0801CB0571         ,	7,	Y3,	     ,	VE02    ,	1081760LB3               ,	,	,	                                   ,	R21VEHK,	R21VEHK    ,	,	2209,	2022/5/20 下午 01:44:51,	S3052     ,	Y,
	R21VGI7    ,	,	2209,	2022/5/18 下午 07:20:21,	auto_oe   ,	Y,	2070,	R21VGI7    ,	ISSI-VG      ,	VFBGA63H8L     ,	063NWVG002               ,	BTG196000Y3                                       ,	0,	7,	2070,	A2,	N,	TSOP  ,	VG,	IS35ML01G081-BLA2                                 ,	C02PO-100567049          ,	Y,	N,	20220523,	54250,	20220523,	60003,	2022/5/21 上午 12:00:00,	ABU063NW1003A       ,	,	      ,	M,	                         ,	          ,	               ,	IS35ML01G081-BLA2                                 ,	PROD        ,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/30 上午 12:00:00,	12,	,	 E I A D B                                                                      ,	A0801CB0619         ,	12,	Y3,	     ,	VG51    ,	108112500B               ,	,	,	                                   ,	R21VGI7,	R21VGI7    ,	,	2209,	2022/5/18 下午 07:20:21,	auto_oe   ,	Y,
	R22CDA2    ,	11,	2020,	2022/5/23 上午 07:52:39,	WSM       ,	Y,	2010,	R22CDA2    ,	ETRON        ,	FBGA96UEL(2)   ,	096ELCD003               ,	MRL113.12.1                                       ,	12,	24342,	2010,	A2,	N,	TSOP  ,	CD,	EDGC22FWB000-GN-10IH-T3-0000{Post-RY}             ,	MEA50194                 ,	Y,	N,	20220523,	75238,	20220523,	75238,	2022/5/23 上午 12:00:00,	ACD096EL1003A       ,	,	      ,	M,	                         ,	          ,	               ,	EDGC22FWB000-GN-10IH-T3-0000{Post-RY}             ,	PROD        ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/30 上午 12:00:00,	12,	,	 B B A B E                                                                      ,	A0801CB1141         ,	24,	Y3,	     ,	CD21    ,	108117HFU8               ,	,	,	                                   ,	R22CDA2,	R22CDA2    ,	11,	2020,	2022/5/23 上午 07:52:39,	WSM       ,	Y,
	R22CDA2    ,	11,	2030,	2022/5/23 上午 07:52:39,	WSM       ,	Y,	2010,	R22CDA2    ,	ETRON        ,	FBGA96UEL(2)   ,	096ELCD003               ,	MRL113.12.1                                       ,	12,	24342,	2010,	A2,	N,	TSOP  ,	CD,	EDGC22FWB000-GN-10IH-T3-0000{Post-RY}             ,	MEA50194                 ,	Y,	N,	20220523,	75238,	20220523,	75238,	2022/5/23 上午 12:00:00,	ACD096EL1003A       ,	,	      ,	M,	                         ,	          ,	               ,	EDGC22FWB000-GN-10IH-T3-0000{Post-RY}             ,	PROD        ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/30 上午 12:00:00,	12,	,	 B B A B E                                                                      ,	A0801CB1141         ,	24,	Y3,	     ,	CD21    ,	108117HFU8               ,	,	,	                                   ,	R22CDA2,	R22CDA2    ,	11,	2030,	2022/5/23 上午 07:52:39,	WSM       ,	Y,
