process_id,Oper,master_desc,detail_desc,detail_id,remark,
	024MA054       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra/Iconn/Maxum base/Maxum Plus       ,
	024MA054       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA054       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA054       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA054       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA054       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA054       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA054       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	07                                      ,
	024MA054       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA054       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA054       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA054       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA054       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA054       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA054       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	FC10C-CC3516-06A                        ,
	024MA054       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA054       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	FC10C-CC3516-06A                        ,
	024MA060       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/ DB-700/ DB-800               ,
	024MA060       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/ DB-700/ DB-800               ,
	024MA060       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/ DB-700/ DB-800               ,
	024MA060       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA060       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA060       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	024MA060       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	024MA060       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra/Iconn/Maxum base/Maxum Plus       ,
	024MA060       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA060       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA060       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA060       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA060       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA060       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA060       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	07                                      ,
	024MA060       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA060       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA060       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA060       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA060       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA060       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA060       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	QQF882640L0033-CMS                      ,
	024MA060       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA060       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	QQF882640L0033-CMS                      ,
	024MA062       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA062       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	024MA062       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	07                                      ,
	024MA062       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA062       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA062       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	024MA062       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA062       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA062       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA062       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	QQF882640L0033-CMS                      ,
	024MA062       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA062       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	QQF882640L0033-CMS                      ,
	024MA070       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/ DB-700                ,
	024MA070       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/ DB-700                ,
	024MA070       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/ DB-700                ,
	024MA070       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA070       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA070       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/2000S/3000     ,
	024MA070       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/2000S/3000     ,
	024MA070       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra/ Iconn/ Maxum base/ Maxum Plus    ,
	024MA070       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA070       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA070       ,	2320,	Entity                                  ,	Other                                             ,	E23200199,	E&R BLAZON-2000                         ,
	024MA070       ,	2320,	Entity                                  ,	Other                                             ,	E23200199,	E&R BLAZON-2000                         ,
	024MA070       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA070       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA070       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA070       ,	2410,	Placement Entity                        ,	Motorola MA-250A Plus                             ,	E24100201,	                                        ,
	024MA070       ,	2410,	Reflow Entity                           ,	Matsushita ANUR645iN                              ,	E24100301,	                                        ,
	024MA070       ,	2410,	Cleaning Entity                         ,	UCT 8028                                          ,	E24100401,	                                        ,
	024MA070       ,	2430,	Entity                                  ,	Other                                             ,	E24300199,	ASA V2                                  ,
	024MA070       ,	2450,	Entity                                  ,	Other                                             ,	E24500199,	RVSI 7700                               ,
	024MA070       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA070       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	C                                       ,
	024MA070       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	07                                      ,
	024MA070       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA070       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA070       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA070       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA070       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA070       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA070       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	QQF882640L0033-CMS                      ,
	024MA070       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA070       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	QQF882640L0033-CMS                      ,
	024MA079       ,	2070,	Entity                                  ,	SHIBAURA TT1-780                                  ,	E20700103,	                                        ,
	024MA079       ,	2070,	Entity                                  ,	ESEC 2007                                         ,	E20700103,	                                        ,
	024MA079       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700                                  ,
	024MA079       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700                                  ,
	024MA079       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700                                  ,
	024MA079       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA079       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA079       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	024MA079       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	024MA079       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA079       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA079       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA079       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA079       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA079       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA079       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	07                                      ,
	024MA079       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA079       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA079       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA079       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA079       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA079       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA079       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	FC12P-CD3516-05A                        ,
	024MA079       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA079       ,	2200,	Support Entity                          ,	Capillary(KNS)                                    ,	S22000103,	FC12P-CD3516-05A                        ,
	024MA084       ,	2070,	Entity                                  ,	ESEC 2007                                         ,	E20700103,	                                        ,
	024MA084       ,	2070,	Entity                                  ,	SHIBAURA TT1-780                                  ,	E20700103,	                                        ,
	024MA084       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700                                  ,
	024MA084       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700                                  ,
	024MA084       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-700                                  ,
	024MA084       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA084       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA084       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S/3000         ,
	024MA084       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S/3000         ,
	024MA084       ,	2200,	Entity (KNS)                            ,	                                                  ,	E22000298,	Ultra/Iconn/Maxum base/Maxum Plus       ,
	024MA084       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA084       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA084       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA084       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA084       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA084       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA084       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	07                                      ,
	024MA084       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA084       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA084       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA084       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA084       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA084       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA084       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	FG10P-CD4017-05A                        ,
	024MA084       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA091       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	024MA091       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	024MA091       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	024MA091       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA091       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA091       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S/3000         ,
	024MA091       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S/3000         ,
	024MA091       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA091       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA091       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA091       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA091       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA091       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA091       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	024MA091       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	024MA091       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA091       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA091       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA091       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA091       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA091       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA091       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	FG10P-CD4017-05A                        ,
	024MA091       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA099       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-700                          ,
	024MA099       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-700                          ,
	024MA099       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	DB-800; DB-700                          ,
	024MA099       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA099       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA099       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	024MA099       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S              ,
	024MA099       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA099       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA099       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA099       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA099       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA099       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA099       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	024MA099       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	024MA099       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA099       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA099       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA099       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA099       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	024MA099       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	024MA099       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	QQF882640L0033-CMS                      ,
	024MA099       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA113       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	024MA113       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	024MA113       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700; DB-830       ,
	024MA113       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/1000S; 2000/2000S     ,
	024MA113       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/1000S; 2000/2000S     ,
	024MA113       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	TEPLA                                   ,
	024MA113       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	6160                                    ,
	024MA113       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	Y                                       ,
	024MA113       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	66                                      ,
	024MA113       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA113       ,	2225,	PTN No                                  ,	                                                  ,	R22250198,	05                                      ,
	024MA113       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA113       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	06                                      ,
	024MA113       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA113       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA113       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA113       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	FC10C-CC3516-06A                        ,
	024MA113       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA131       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	024MA131       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	024MA131       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC 2100/DB-800/DB-700                 ,
	024MA131       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA131       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA131       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/1000S; 2000/2000S     ,
	024MA131       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/1000S; 2000/2000S     ,
	024MA131       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA131       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA131       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA131       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA131       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA131       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA131       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	024MA131       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	03                                      ,
	024MA131       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA131       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA131       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA131       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA131       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA131       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
	024MA131       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	QQF882640L0033-CMS                      ,
	024MA131       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA140       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700               ,
	024MA140       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700               ,
	024MA140       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700               ,
	024MA140       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA140       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA140       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S/3000         ,
	024MA140       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S/3000         ,
	024MA140       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA140       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA140       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA140       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA140       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA140       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA140       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	63                                      ,
	024MA140       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA140       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA140       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA140       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA140       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	024MA140       ,	2040,	Support Entity                          ,	Other                                             ,	S20400199,	Dual                                    ,
	024MA140       ,	2200,	Support Entity                          ,	Capillary(UTC)                                    ,	S22000101,	QQF882640L0033-CMS                      ,
	024MA140       ,	2200,	Support Entity                          ,	Heat block                                        ,	S22000102,	                                        ,
	024MA145       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700               ,
	024MA145       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700               ,
	024MA145       ,	2070,	Entity                                  ,	Other                                             ,	E20700199,	ESEC-2100; DB-800; DB-700               ,
	024MA145       ,	2080,	Entity                                  ,	QMO-2                                             ,	E20800101,	                                        ,
	024MA145       ,	2150,	Entity                                  ,	Other                                             ,	E21500199,	E&R                                     ,
	024MA145       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S/3000         ,
	024MA145       ,	2200,	Entity                                  ,	Other                                             ,	E22000199,	SHINKAWA UTC-1000/S/2000/S/3000         ,
	024MA145       ,	2250,	Entity                                  ,	Other                                             ,	E22500199,	Tepla                                   ,
	024MA145       ,	2300,	Entity                                  ,	TOWA Y-SERIES                                     ,	E23000103,	                                        ,
	024MA145       ,	2330,	Entity                                  ,	QMO-6CS                                           ,	E23300101,	                                        ,
	024MA145       ,	2330,	Entity                                  ,	QMO-4C                                            ,	E23300101,	                                        ,
	024MA145       ,	2405,	Entity                                  ,	                                                  ,	E24050198,	Tepla                                   ,
	024MA145       ,	2070,	Lot Size                                ,	                                                  ,	O20700198,	8640                                    ,
	024MA145       ,	2010,	Entity Code                             ,	                                                  ,	R20100698,	L                                       ,
	024MA145       ,	2080,	PTN No                                  ,	                                                  ,	R20800698,	63                                      ,
	024MA145       ,	2150,	PTN no                                  ,	                                                  ,	R21500198,	05                                      ,
	024MA145       ,	2250,	PTN no                                  ,	                                                  ,	R22500198,	02                                      ,
	024MA145       ,	2330,	PTN no                                  ,	                                                  ,	R23300398,	04                                      ,
	024MA145       ,	2405,	PTN no                                  ,	                                                  ,	R24050198,	04                                      ,
	024MA145       ,	2040,	Support Entity                          ,	Dual                                              ,	S20400102,	                                        ,
