bom_id,ver,reg_date,item,oper,part_id,qty,tole,reason,supp,remark,
	2J044045  ,	 A,	,	2,	2052,	1221D20001               ,	1000.000,	10.000,	          ,	          ,	,
	2J044045  ,	 A,	,	3,	2070,	121100331A               ,	1000.000,	0.900,	0.200     ,	          ,	,
	2J044045  ,	 A,	,	4,	2070,	1071F76004               ,	0.177,	14.000,	          ,	          ,	,
	2J044045  ,	 A,	,	5,	2130,	1071F40001               ,	1.350,	14.000,	          ,	          ,	,
	2J044045  ,	 A,	,	6,	2200,	1091A06C41               ,	49.728,	0.150,	62        ,	          ,	,
	2J044045  ,	 A,	,	7,	3200,	1091A06C41               ,	33.878,	0.150,	32        ,	          ,	,
	2J044045  ,	 A,	,	8,	2300,	1081A381C1               ,	0.136,	4.000,	          ,	          ,	,
	2J044045  ,	 A,	,	9,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	2J044045  ,	 A,	,	10,	2052,	SUBMATSHQ311             ,	1000.000,	0.800,	,	          ,	AHQ0442J3005A                           ,
	2J044045  ,	 A,	,	11,	2070,	SUBMATWHQ147             ,	1000.000,	0.800,	,	          ,	EUF703C                                 ,
	2J044045  ,	 A,	,	12,	2130,	SUBMATWHQ179             ,	1000.000,	0.800,	,	          ,	EU2754A                                 ,
	5N022003  ,	 A,	2020/5/14 上午 12:00:00,	1,	2070,	121101942A               ,	1000.000,	0.900,	0.180     ,	          ,	,
	5N022003  ,	 A,	2020/5/14 上午 12:00:00,	2,	2070,	1071F76004               ,	1.453,	14.000,	          ,	          ,	,
	5N022003  ,	 A,	2020/5/14 上午 12:00:00,	3,	2200,	1091A06C41               ,	33.400,	0.150,	34        ,	          ,	,
	5N022003  ,	 A,	2020/5/14 上午 12:00:00,	4,	2300,	1081A381C1               ,	0.152,	4.000,	          ,	          ,	,
	TP048147  ,	 B,	2020/7/15 上午 12:00:00,	1,	2070,	120100366B               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TP048147  ,	 B,	2020/7/15 上午 12:00:00,	2,	2430,	1011TR070A               ,	11.458,	0.600,	          ,	          ,	,
	TP048147  ,	 B,	2020/7/15 上午 12:00:00,	3,	2070,	1071F76004               ,	0.067,	14.000,	          ,	          ,	,
	TP048147  ,	 B,	2020/7/15 上午 12:00:00,	4,	2200,	1091A09C41               ,	41.920,	0.150,	15        ,	          ,	0.9 mil Au                              ,
	TP048147  ,	 B,	2020/7/15 上午 12:00:00,	5,	2300,	108197HF02               ,	0.717,	4.000,	          ,	          ,	,
	TP048147  ,	 B,	2020/7/15 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	NY132102  ,	 B,	2022/3/1 上午 12:00:00,	1,	2070,	121002158A               ,	1000.000,	0.900,	0.210     ,	          ,	W132N121823                             ,
	NY132102  ,	 B,	2022/3/1 上午 12:00:00,	2,	2430,	1010TR316A               ,	9.821,	0.600,	          ,	          ,	,
	NY132102  ,	 B,	2022/3/1 上午 12:00:00,	3,	2070,	1071F76004               ,	1.976,	14.000,	0.988*2   ,	          ,	Die1-2_B47R;12 100um                    ,
	NY132102  ,	 B,	2022/3/1 上午 12:00:00,	4,	2200,	1091A06C21               ,	89.620,	0.150,	100       ,	          ,	0.6mil Au                               ,
	NY132102  ,	 B,	2022/3/1 上午 12:00:00,	5,	2300,	1081760LB7               ,	0.510,	4.000,	          ,	          ,	,
	NY132102  ,	 B,	2022/3/1 上午 12:00:00,	6,	2410,	1101GA4545               ,	132.000,	3.000,	          ,	          ,	,
	NY132102  ,	 B,	2022/3/1 上午 12:00:00,	7,	2070,	SUBMATWLW045             ,	2000.000,	0.800,	1次上2顆  ,	          ,	Die1-2_B47R;12 100um;F76004             ,
	EF096063  ,	 A,	2021/8/9 上午 12:00:00,	1,	2070,	121102011A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EF096063  ,	 A,	2021/8/9 上午 12:00:00,	2,	2430,	1010TR276A               ,	5.789,	0.600,	          ,	          ,	,
	EF096063  ,	 A,	2021/8/9 上午 12:00:00,	3,	2070,	1071P62022               ,	3.951,	15.000,	          ,	          ,	,
	EF096063  ,	 A,	2021/8/9 上午 12:00:00,	4,	2200,	1091A06T21               ,	80.218,	0.150,	102       ,	          ,	,
	EF096063  ,	 A,	2021/8/9 上午 12:00:00,	5,	2300,	1081G771S1               ,	0.250,	4.000,	          ,	          ,	                                        ,
	EF096063  ,	 A,	2021/8/9 上午 12:00:00,	6,	2410,	1101G30245               ,	96.000,	3.000,	          ,	          ,	,
	EN078012  ,	 A,	2019/8/28 上午 12:00:00,	1,	2070,	121101024A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EN078012  ,	 A,	2019/8/28 上午 12:00:00,	2,	2430,	1010TR709A               ,	5.238,	0.600,	          ,	          ,	,
	EN078012  ,	 A,	2019/8/28 上午 12:00:00,	3,	2070,	1071P62022               ,	3.010,	7.000,	          ,	          ,	,
	EN078012  ,	 A,	2019/8/28 上午 12:00:00,	4,	2200,	1091A06T21               ,	74.780,	0.150,	99        ,	          ,	,
	EN078012  ,	 A,	2019/8/28 上午 12:00:00,	5,	2300,	1081G771S1               ,	0.172,	4.000,	          ,	          ,	,
	EN078012  ,	 A,	2019/8/28 上午 12:00:00,	6,	2410,	1101L73245               ,	78.000,	3.000,	          ,	          ,	,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	1,	2070,	1071P62001               ,	2.019,	7.000,	,	          ,	20170525012 DA改用量                    ,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	2,	2200,	1091A06T41               ,	72.500,	0.150,	93        ,	          ,	,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	3,	2410,	1101L70542               ,	96.000,	3.000,	,	          ,	                                        ,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	4,	2070,	121101320A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	5,	2430,	1010TR744A               ,	5.392,	0.600,	,	          ,	,
	EC096002  ,	 L,	2020/6/23 上午 12:00:00,	6,	2300,	1081G750V5               ,	0.222,	4.000,	,	          ,	                                        ,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	1,	2070,	1071P62001               ,	1.900,	7.000,	,	          ,	20170525012 DA改用量                    ,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	2,	2200,	1091A06T41               ,	63.000,	0.150,	71        ,	          ,	0.6 AU 4N                               ,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	3,	2410,	1101L70542               ,	78.000,	3.000,	,	          ,	,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	4,	2430,	1010TR268A               ,	4.583,	0.600,	,	          ,	,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	5,	2300,	1081G750V5               ,	0.185,	4.000,	,	          ,	,
	C9078017  ,	 F,	2019/8/9 上午 12:00:00,	6,	2070,	121100987A               ,	1000.000,	0.600,	0.240     ,	          ,	Ryowa ST                                ,
	TW048E20  ,	 A,	2020/3/13 上午 12:00:00,	1,	2070,	120101068A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TW048E20  ,	 A,	2020/3/13 上午 12:00:00,	2,	2430,	1010TR251A               ,	11.458,	0.600,	          ,	          ,	,
	TW048E20  ,	 A,	2020/3/13 上午 12:00:00,	3,	2070,	1071F76004               ,	0.746,	14.000,	          ,	          ,	,
	TW048E20  ,	 A,	2020/3/13 上午 12:00:00,	4,	2200,	1091A07T41               ,	47.378,	0.150,	32        ,	          ,	,
	TW048E20  ,	 A,	2020/3/13 上午 12:00:00,	5,	2300,	10819240H4               ,	0.717,	4.000,	          ,	          ,	,
	TW048E20  ,	 A,	2020/3/13 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	1,	2070,	120100383A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	2,	2430,	1010TR251A               ,	11.458,	0.600,	          ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	3,	2070,	1071F76004               ,	0.561,	14.000,	          ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	4,	2200,	1091A07T41               ,	63.870,	0.150,	40        ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	5,	2300,	108192HF07               ,	0.717,	4.000,	          ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	EC096016  ,	 C,	2020/6/23 上午 12:00:00,	1,	2070,	121101320A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EC096016  ,	 C,	2020/6/23 上午 12:00:00,	2,	2430,	1010TR744A               ,	5.392,	0.600,	          ,	          ,	,
	EC096016  ,	 C,	2020/6/23 上午 12:00:00,	3,	2070,	1071P62001               ,	2.019,	7.000,	          ,	          ,	,
	EC096016  ,	 C,	2020/6/23 上午 12:00:00,	4,	2200,	1091A06T41               ,	72.500,	0.150,	93        ,	          ,	0.6 mil Au                              ,
	EC096016  ,	 C,	2020/6/23 上午 12:00:00,	5,	2300,	1081G750V5               ,	0.222,	4.000,	          ,	          ,	,
	EC096016  ,	 C,	2020/6/23 上午 12:00:00,	6,	2410,	1101L70542               ,	96.000,	3.000,	          ,	          ,	,
	YZ008003  ,	 D,	2021/10/8 上午 12:00:00,	1,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	                                        ,
	YZ008003  ,	 D,	2021/10/8 上午 12:00:00,	2,	2300,	108192HF36               ,	0.009,	4.000,	,	          ,	Tray 用金屬袋                           ,
	YZ008003  ,	 D,	2021/10/8 上午 12:00:00,	3,	2070,	120100008A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YZ008003  ,	 D,	2021/10/8 上午 12:00:00,	4,	2070,	1241FAC26S               ,	0.083,	5.000,	,	          ,	,
	OF016005  ,	 B,	2021/10/29 上午 12:00:00,	1,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	                                        ,
	OF016005  ,	 B,	2021/10/29 上午 12:00:00,	2,	2070,	120100169A               ,	1000.000,	3.400,	0.152     ,	          ,	,
	OF016005  ,	 B,	2021/10/29 上午 12:00:00,	3,	2300,	108192HF36               ,	0.012,	4.000,	          ,	          ,	,
	OF016005  ,	 B,	2021/10/29 上午 12:00:00,	4,	2070,	1241FAC26S               ,	0.083,	5.000,	,	          ,	,
	OF016001  ,	 B,	2021/11/5 上午 12:00:00,	1,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	                                        ,
	OF016001  ,	 B,	2021/11/5 上午 12:00:00,	2,	2300,	108192HF36               ,	0.012,	4.000,	,	          ,	                                        ,
	OF016001  ,	 B,	2021/11/5 上午 12:00:00,	3,	2070,	120100169A               ,	1000.000,	3.400,	0.152     ,	          ,	靜電袋回貨                              ,
	OF016001  ,	 B,	2021/11/5 上午 12:00:00,	4,	2070,	1241FAC26S               ,	0.083,	5.000,	,	          ,	,
	YK010030  ,	 A,	2021/2/23 上午 12:00:00,	1,	2070,	120101107A               ,	1000.000,	3.400,	0.203     ,	          ,	L010Y0303E4                             ,
	YK010030  ,	 A,	2021/2/23 上午 12:00:00,	2,	2070,	1071P10764               ,	0.052,	15.000,	          ,	          ,	,
	YK010030  ,	 A,	2021/2/23 上午 12:00:00,	3,	2200,	1091A08T41               ,	9.940,	0.150,	10        ,	          ,	0.8mil Au                               ,
	YK010030  ,	 A,	2021/2/23 上午 12:00:00,	4,	2300,	108192HF42               ,	0.012,	4.000,	          ,	          ,	,
	YK010030  ,	 A,	2021/2/23 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	1,	2052,	1221C20036               ,	2000.000,	10.000,	          ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	2,	2070,	121102239A               ,	1000.000,	0.900,	0.180     ,	          ,	OSP SBT                                 ,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	3,	2430,	1011TR439A               ,	7.237,	0.600,	          ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	4,	2070,	1071F350L1               ,	0.073,	14.000,	          ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	5,	2130,	1071F76004               ,	1.152,	14.000,	          ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	6,	2200,	1091A07C41               ,	150.422,	0.150,	128       ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	7,	2300,	1081760LB7               ,	0.322,	4.000,	          ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	8,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	9,	2410,	1101L75830               ,	153.000,	3.000,	          ,	          ,	,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	10,	2070,	SUBMATWNV474             ,	1000.000,	0.800,	,	          ,	CTL device: 20-W8232AA107               ,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	11,	2130,	SUBMATWNV507             ,	1000.000,	0.800,	,	          ,	Flash device: 30-Z0LA00P008             ,
	XT153233  ,	 A,	2021/10/27 上午 12:00:00,	12,	2052,	SUBMATSNV374             ,	1000.000,	0.800,	,	          ,	ANV153XT9079A                           ,
	X2132354  ,	 A,	2021/5/31 上午 12:00:00,	1,	2070,	121102155A               ,	1000.000,	0.900,	0.210     ,	          ,	OSP SBT                                 ,
	X2132354  ,	 A,	2021/5/31 上午 12:00:00,	2,	2430,	1011TR726A               ,	9.821,	0.600,	          ,	          ,	,
	X2132354  ,	 A,	2021/5/31 上午 12:00:00,	3,	2070,	1071F76004               ,	2.824,	14.000,	          ,	          ,	,
	X2132354  ,	 A,	2021/5/31 上午 12:00:00,	4,	2200,	1091A07C21               ,	250.648,	0.150,	92        ,	          ,	,
	X2132354  ,	 A,	2021/5/31 上午 12:00:00,	5,	2300,	1081760LB7               ,	0.510,	4.000,	          ,	          ,	                                        ,
	X2132354  ,	 A,	2021/5/31 上午 12:00:00,	6,	2410,	1101L70542               ,	132.000,	3.000,	          ,	          ,	,
	X2132354  ,	 A,	2021/5/31 上午 12:00:00,	7,	2070,	SUBMATWNV469             ,	2000.000,	0.800,	,	          ,	一次上2die.2dies                        ,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	1,	2052,	1221C20016               ,	2000.000,	10.000,	          ,	          ,	,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	2,	2070,	121101938A               ,	1000.000,	0.900,	0.130     ,	          ,	OSP SBT                                 ,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	3,	2430,	1011TR439A               ,	7.237,	0.600,	          ,	          ,	,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	4,	2070,	1071F350L1               ,	0.067,	14.000,	          ,	          ,	,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	5,	2130,	1071F76004               ,	0.951,	14.000,	          ,	          ,	,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	6,	2200,	1091A07C41               ,	256.526,	0.150,	129       ,	          ,	,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	7,	2300,	10819740Z2               ,	0.220,	4.000,	          ,	          ,	,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	8,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	9,	2410,	1101L75830               ,	153.000,	3.000,	          ,	          ,	,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	10,	2052,	SUBMATSNV341             ,	1000.000,	0.800,	,	          ,	ANV153XT9078A                           ,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	11,	2070,	SUBMATWNV192             ,	1000.000,	0.800,	,	          ,	PS8229-65um 1071F350L1                  ,
	XT153217  ,	 A,	2021/5/17 上午 12:00:00,	12,	2130,	SUBMATWNV216             ,	1000.000,	0.800,	,	          ,	BISC3 128Gb-200um 1071F76004            ,
	IA000119  ,	 A,	2020/5/26 上午 12:00:00,	1,	2021,	1071FC86R3               ,	0.644,	14.000,	,	          ,	,
	IA000119  ,	 A,	2020/5/26 上午 12:00:00,	2,	3720,	1011CA327A               ,	0.016,	0.800,	,	          ,	                                        ,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	1,	2052,	1221C20036               ,	2000.000,	10.000,	          ,	          ,	121102145A未上線->5/27上線              ,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	2,	2430,	1011TR439A               ,	7.237,	0.600,	          ,	          ,	,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	3,	2070,	1071F350L1               ,	0.075,	14.000,	          ,	          ,	,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	4,	2130,	1071F76004               ,	1.363,	14.000,	          ,	          ,	,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	5,	2200,	1091A07C41               ,	117.790,	0.150,	115       ,	          ,	,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	6,	2300,	1081760LB7               ,	0.322,	4.000,	          ,	          ,	,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	7,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	8,	2410,	1101L75830               ,	153.000,	3.000,	          ,	          ,	,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	9,	2052,	SUBMATSSS011             ,	1000.000,	0.800,	,	          ,	ASS153XT9007A                           ,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	10,	2070,	SUBMATWSS012             ,	1000.000,	0.800,	,	          ,	Controlle-PS8228;200 um;F350L1          ,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	11,	2130,	SUBMATWSS013             ,	1000.000,	0.800,	,	          ,	K9GCGD8U0F-W000000;250um;F76004         ,
	XT153218  ,	 B,	2021/5/28 上午 12:00:00,	12,	2070,	121102145A               ,	1000.000,	0.900,	0.180     ,	          ,	OSP SBT                                 ,
	UO085001  ,	 A,	2021/4/26 上午 12:00:00,	1,	2070,	121102209A               ,	1000.000,	0.900,	0.260     ,	          ,	OSP SBT                                 ,
	UO085001  ,	 A,	2021/4/26 上午 12:00:00,	2,	2430,	1011TR800A               ,	3.125,	0.600,	          ,	          ,	,
	UO085001  ,	 A,	2021/4/26 上午 12:00:00,	3,	2070,	1241F6317A               ,	0.200,	0.050,	          ,	          ,	,
	UO085001  ,	 A,	2021/4/26 上午 12:00:00,	4,	2300,	1081GE100D               ,	0.083,	4.000,	          ,	          ,	                                        ,
	UO085001  ,	 A,	2021/4/26 上午 12:00:00,	5,	2410,	1101L70530               ,	85.000,	3.000,	          ,	          ,	,
	YD008116  ,	 C,	2019/7/22 上午 12:00:00,	1,	2070,	120100091A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YD008116  ,	 C,	2019/7/22 上午 12:00:00,	2,	2430,	1011TR138A               ,	1.930,	0.600,	          ,	          ,	,
	YD008116  ,	 C,	2019/7/22 上午 12:00:00,	3,	2070,	1071F76004               ,	0.129,	14.000,	          ,	          ,	,
	YD008116  ,	 C,	2019/7/22 上午 12:00:00,	4,	2200,	1091A09C41               ,	30.190,	0.150,	10        ,	          ,	,
	YD008116  ,	 C,	2019/7/22 上午 12:00:00,	5,	2300,	108192HF4A               ,	0.080,	4.000,	          ,	          ,	,
	YD008116  ,	 C,	2019/7/22 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TP048130  ,	 C,	2021/4/12 上午 12:00:00,	1,	2070,	120100449B               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TP048130  ,	 C,	2021/4/12 上午 12:00:00,	2,	2430,	1011TR070A               ,	11.458,	0.600,	,	          ,	,
	TP048130  ,	 C,	2021/4/12 上午 12:00:00,	3,	2070,	1071F76004               ,	0.498,	14.000,	,	          ,	,
	TP048130  ,	 C,	2021/4/12 上午 12:00:00,	4,	2200,	1091A08C21               ,	37.300,	0.150,	24        ,	          ,	,
	TP048130  ,	 C,	2021/4/12 上午 12:00:00,	5,	2300,	1081G631C1               ,	0.717,	4.000,	,	          ,	                                        ,
	TP048130  ,	 C,	2021/4/12 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	1,	2070,	120101105A               ,	1000.000,	3.400,	0.152     ,	          ,	靜電袋出貨                              ,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	2,	2070,	1071F76001               ,	0.029,	14.000,	          ,	          ,	20210503013改DAF;DA需求                 ,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	3,	2200,	1091A07C41               ,	14.840,	0.150,	10        ,	          ,	0.7 mil Au                              ,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	4,	2300,	108192HF4A               ,	0.018,	4.000,	          ,	          ,	,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	1,	2070,	121101766A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	3,	2070,	1071F76004               ,	0.445,	14.000,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	4,	2200,	1091A07C41               ,	19.800,	0.150,	11        ,	          ,	0.7 mil Au                              ,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	1,	2070,	120101079A               ,	1000.000,	3.400,	0.152     ,	          ,	靜電袋回貨                              ,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	2,	2070,	1071F76004               ,	0.079,	14.000,	          ,	          ,	,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	3,	2200,	1091A07C41               ,	12.890,	0.150,	10        ,	          ,	0.7 mil Au                              ,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	4,	2300,	108192HF42               ,	0.034,	4.000,	          ,	          ,	,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YD008095  ,	 F,	2019/8/6 上午 12:00:00,	1,	2430,	1011TR138A               ,	1.930,	0.600,	,	          ,	                                        ,
	YD008095  ,	 F,	2019/8/6 上午 12:00:00,	2,	2070,	1071F76004               ,	0.219,	14.000,	,	          ,	,
	YD008095  ,	 F,	2019/8/6 上午 12:00:00,	3,	2200,	1091A08C41               ,	21.900,	0.150,	10        ,	          ,	,
	YD008095  ,	 F,	2019/8/6 上午 12:00:00,	4,	2300,	108192HF4A               ,	0.080,	4.000,	,	          ,	20190723002 HF43A-->HF4BA               ,
	YD008095  ,	 F,	2019/8/6 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	YD008095  ,	 F,	2019/8/6 上午 12:00:00,	6,	2070,	120100091A               ,	1000.000,	3.400,	0.203     ,	          ,	                                        ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	1,	2070,	121101766A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	3,	2070,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	BOT-FMD/K257B 12  100um                 ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	TOP-FMD/K257B 12  100um                 ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	5,	2200,	1091A07T41               ,	28.480,	0.150,	18R       ,	          ,	0.7 mil Au (R)                          ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	6,	3200,	1091A07T41               ,	34.740,	0.150,	19R       ,	          ,	0.7 mil Au (R)                          ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	7,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	8,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	9,	2070,	SUBMATWVG030             ,	1000.000,	0.800,	,	          ,	BOT-FMD/K257B 12  100um EM310JP         ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	10,	2130,	SUBMATWVG030             ,	1000.000,	0.800,	,	          ,	TOP-FMD/K257B 12  100um EM310JP         ,
	YQ008225  ,	 B,	2021/9/28 上午 12:00:00,	1,	2070,	120100128A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YQ008225  ,	 B,	2021/9/28 上午 12:00:00,	2,	2430,	1011TR347A               ,	2.292,	0.600,	          ,	          ,	,
	YQ008225  ,	 B,	2021/9/28 上午 12:00:00,	3,	2070,	1071F76004               ,	0.455,	14.000,	          ,	          ,	,
	YQ008225  ,	 B,	2021/9/28 上午 12:00:00,	4,	2200,	1091A07C41               ,	21.670,	0.150,	10        ,	          ,	,
	YQ008225  ,	 B,	2021/9/28 上午 12:00:00,	5,	2300,	108192HF42               ,	0.130,	4.000,	          ,	          ,	,
	YQ008225  ,	 B,	2021/9/28 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TP048157  ,	 A,	2020/1/13 上午 12:00:00,	1,	2070,	120100413A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TP048157  ,	 A,	2020/1/13 上午 12:00:00,	2,	2430,	1011TR070A               ,	11.458,	0.600,	          ,	          ,	,
	TP048157  ,	 A,	2020/1/13 上午 12:00:00,	3,	2070,	1071F76004               ,	0.171,	14.000,	          ,	          ,	,
	TP048157  ,	 A,	2020/1/13 上午 12:00:00,	4,	2200,	1091A09C21               ,	140.430,	0.150,	60        ,	          ,	0.9 mil Au 2N                           ,
	TP048157  ,	 A,	2020/1/13 上午 12:00:00,	5,	2300,	1081G631C1               ,	0.717,	4.000,	          ,	          ,	,
	TP048157  ,	 A,	2020/1/13 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	X6100017  ,	 A,	2022/2/22 上午 12:00:00,	1,	2070,	121101391A               ,	1000.000,	0.900,	0.210     ,	          ,	W100X141801A                            ,
	X6100017  ,	 A,	2022/2/22 上午 12:00:00,	2,	2430,	1011TR413A               ,	11.224,	0.600,	          ,	          ,	,
	X6100017  ,	 A,	2022/2/22 上午 12:00:00,	3,	2070,	1071F76004               ,	0.138,	14.000,	          ,	          ,	,
	X6100017  ,	 A,	2022/2/22 上午 12:00:00,	4,	2130,	1071F76004               ,	1.443,	14.000,	          ,	          ,	,
	X6100017  ,	 A,	2022/2/22 上午 12:00:00,	5,	2200,	1091A07C21               ,	127.996,	0.150,	134       ,	          ,	,
	X6100017  ,	 A,	2022/2/22 上午 12:00:00,	6,	2300,	1081760LB7               ,	0.630,	4.000,	          ,	          ,	,
