el_key,el_customer,el_entity_model,el_entity_oper,el_entity_group,el_check_value,el_action
RESTRAINED-ENTITY,GIA-MAU,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,MJ,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,ProMOS,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,APTINA,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,APEC,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,IC-PLUS,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,OCZ,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,T-RAM,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,CHIPLUS,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,ESCORTRAM,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,UMC-SG,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,AP Memory,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,DX,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,CONWISE,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,STACKED,PG3000RMX,2010,APW51,*,R
RESTRAINED-ENTITY,Marvell,PG3000RMX,2010,APW51,88PG871-Z3-CBP2,R
RESTRAINED-ENTITY,Marvell,PG3000RMX,2010,APW51,88PG875-Z1-CBU2{BSCDSPP},R
RESTRAINED-ENTITY,Marvell,PG3000RMX,2010,APW51,88PT2207Z1-CBT2,R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,9919THIN{150}{BSC-FRM},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,9919THIN{W24}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09911AUC0-E4{CHUIPEI},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09915AUC0-E6{W2}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09915BUC0-E41{W5}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09915CEP-E{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09916AUC0-E42{W5}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09916BUC0-E4{W2}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09917AUC0-B4{W6}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09918AUC0-B4{W23}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09918AUC0-B4{W4}{BSC-FRM},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09918AUC0-B4{W4}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09919BUC0-B4{W23}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK09973AUC0-B4{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK4375AECBP-V2{FT1}{FRM-DS},R
RESTRAINED-ENTITY,ThaiLin,PG3000RMX,2010,APW51,AK4375AECBP-V2{PP},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK4376AECBP-V1{FT1}{DSPP},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK4376AS-V{V3}{DSPP},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK4376ECBP-V1{FT1}{FRM-DS},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK4377AECBP-V1{DSPP},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,AK7323DC-B{W13}{BSC},R
RESTRAINED-ENTITY,APEC,PG3000RMX,2010,APW51,APE8910CGN3B,R
RESTRAINED-ENTITY,APEC,PG3000RMX,2010,APW51,APS8922GN3B{AMFQT-E6A},R
RESTRAINED-ENTITY,HFSITRONIX,PG3000RMX,2010,APW51,CF1114-W,R
RESTRAINED-ENTITY,HFSITRONIX,PG3000RMX,2010,APW51,CF1114-W-P4,R
RESTRAINED-ENTITY,EMC,PG3000RMX,2010,APW51,ELD128{LGV},R
RESTRAINED-ENTITY,GigaDevice,PG3000RMX,2010,APW51,GD25LE128DLIGR*,R
RESTRAINED-ENTITY,GigaDevice,PG3000RMX,2010,APW51,GD25LQ16E3IGR*,R
RESTRAINED-ENTITY,GigaDevice,PG3000RMX,2010,APW51,GD25LQ255ELIGR*,R
RESTRAINED-ENTITY,GigaDevice,PG3000RMX,2010,APW51,GD25LQ64ELIGR*,R
RESTRAINED-ENTITY,NEW VISION,PG3000RMX,2010,APW51,NV7011A23V{ALL},R
RESTRAINED-ENTITY,NEW VISION,PG3000RMX,2010,APW51,NV7011A8V{ALL},R
RESTRAINED-ENTITY,NEW VISION,PG3000RMX,2010,APW51,NV7011A8V{LP/DS},R
RESTRAINED-ENTITY,NEW VISION,PG3000RMX,2010,APW51,NV7011A9V{ALL},R
RESTRAINED-ENTITY,LeRain,PG3000RMX,2010,APW51,RAINBOW BRIDGE{FCCSP49L},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,APW51,SH150609J-8.DC{W4},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG46108BV{M},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG46108V{AM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG46108V{A},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG46120V{A},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG46855BV-BK{A},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AP41183V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AP41185V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AP41432V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AP41990V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AP42764V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AP43595V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AP44010V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AP44036V{M},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AX42438V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AX42691V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AX42928V{FQT}{R},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4AX43676V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E42173V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E42353V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E42425V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E42659V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E42729V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E42915V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E43520V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E43634V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E43968V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4E44089V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R41187V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R41300V{FQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R41300V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R41340V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R41590V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R41992V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R42324V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R42484V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R42556V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R42758V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R43526V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R43998V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R44190V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4R4509V{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4S41769V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T41074V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T41263V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T41770V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T41986V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T42387V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T42574V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T43110V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T43483V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T44024V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4T4478V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4V41229V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4V41425V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4V41741V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4V41864V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4V42032V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4V4784V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4V4826V{BAMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG4V4826V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG59M13TCV{AM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG59M1456V{AM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG59M1470V{FQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG59M1545V{RELABEL},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG59M1658V{AM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG59M1714V{FQT}{R},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG59M1717V{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1438V{AMFQT}{R},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1443V{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1443V{AMFQT}-OLD,R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1453V{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1453V{AM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1471V{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1486V{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1489V{AM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1643V{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1673C{FAMT}{BSC-DS},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1711V{BAM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1756V{FQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1771V{RELABEL},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5AP1775V{FQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5NT1477V{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5NT1773V{FQT}{R},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5NV1430V{AM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,APW51,SLG5NV1766V{AMFQT},R
RESTRAINED-ENTITY,Senodia,PG3000RMX,2010,APW51,ST350MC{BSCFRM},R
RESTRAINED-ENTITY,Senodia,PG3000RMX,2010,APW51,ST480MS{WF},R
RESTRAINED-ENTITY,Senodia,PG3000RMX,2010,APW51,ST480MS{WF}-OLD,R
RESTRAINED-ENTITY,VIS,PG3000RMX,2010,APW51,VP6267C-W1AHDB2{BSC},R
RESTRAINED-ENTITY,VIS,PG3000RMX,2010,APW51,VP6267F-W1AHDB2{BSC},R
RESTRAINED-ENTITY,VIS,PG3000RMX,2010,APW51,VP6267J-T1HDZ2{BSC},R
RESTRAINED-ENTITY,VIS,PG3000RMX,2010,APW51,VP6267M-T1W1AFFHDD2{BSC},R
RESTRAINED-ENTITY,ETRON,PG3000RMX,2010,APW51,VPAL02FW65C00-NC-G-TR-E200,R
RESTRAINED-ENTITY,EEVERTECH,PG3000RMX,2010,APW51,VPAL02FW65C00-NC-G-TR-E200{XI},R
RESTRAINED-ENTITY,EMC,PG3000RMX,2010,APW51,WD521SHSE,R
RESTRAINED-ENTITY,EMC,PG3000RMX,2010,APW51,WD620KSHSK,R
RESTRAINED-ENTITY,YAMAHA,PG3000RMX,2010,APW51,ZK6101ABS{W2-BSC},R
RESTRAINED-ENTITY,YAMAHA,PG3000RMX,2010,APW51,ZK6301ACS{Daisychain-BSC},R
RESTRAINED-ENTITY,EMC,PG3000RMX,2010,APW51,eWD521SHSE,R
RESTRAINED-ENTITY,Chipone,PG3000RMX,2010,APW51,iML8204XW-TR,R
RESTRAINED-ENTITY,EliteMT,DFD6361*,2040,BS422,*F59L1G81MBM1AG*,A
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,UAG048HT0/*,R
RESTRAINED-ENTITY,CONWISE,DFG8761,2010,AG415,*,R
RESTRAINED-ENTITY,MTI,DFD*,2040,BS422,*L04A*,A
RESTRAINED-ENTITY,QST,DFG8761,2010,AG416,*,R
RESTRAINED-ENTITY,GENESYS,DFG8761,2010,AG417,*,R
RESTRAINED-ENTITY,MTI,DFD*,2040,BS422,*L72A*,A
RESTRAINED-ENTITY,GENESYS,DFG8761,2010,AG418,*,R
RESTRAINED-ENTITY,HOLTEK,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,TWIN(HK),PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,CHINACXC,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,NANYA,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,FH,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,JC,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,BRAVE,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,TOPACTION,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,GIA-MAU,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,Miktam Tech,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,Seagate,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,WeForce,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,SUNVISION,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,FLASHUP,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,NF,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,ULTRADISPLAY,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,VATE,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,Everspin,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,MI,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,GSI,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,Macrotech,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,IPUS,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,WALTOP,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,JO,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,TIPGRADE,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,SBT,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,UNIC2,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,KingMAX,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,STARCHIP,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,SMIC,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,HFSITRONIX,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,NX,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,GEI,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,CONWISE,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,ON-1,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,MOSYS,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,WINDWORLD,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,AMCT,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,CHEERTEK,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,SLI,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,IFA,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,JUNG,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,OM,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,MXTRAN,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,Quantatw,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,ARK,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,RJ,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,OURS,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,SILICON7,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,CMSC,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,EUDAR,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,GN,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,Capture,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,MINPO,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,TEREC,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,CHANTEK,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,DI,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,TXC,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,KD,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,Dongbu,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,IST,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,TCL-Silego,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,EM,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,DOSILICO,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,EMEMORY,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,GINGY,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,MAGIN,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,UTC,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,CEO,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,FULL-HOUSE,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,A-RAY,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,TSC,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,HIGTECH,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,ORIENT,PG3000RMX,2010,AG501,*,R
RESTRAINED-ENTITY,Marvell,PG3000RMX,2010,AG501,88PG875-Z2-CBU2{BSCDSPP},R
RESTRAINED-ENTITY,Marvell,PG3000RMX,2010,AG501,88PG875-Z3-CBU2{BSCDSPP},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK07314-XC2-FI{W13}{BSC-FRM},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK07322CXC2-FI{BSC-FRM},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK07322CXC2-FI{W13}{BSC-FRM},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09911AUC0-E4{W5}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09915AUC0-E6{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09915BUC0-E4{W2}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09916AUC0-E41{W5}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09917AUC0-B4{W4}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09918AUC0-B4-M{W6}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09918AUC0-B4{W4}{BSC-FRM},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09919AUC0-B4{W4}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09919BUC0-B4{W4}{BSC},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09970EJ-8{210},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK09973AUC0-B4{BSC},R
RESTRAINED-ENTITY,ThaiLin,PG3000RMX,2010,AG501,AK4375AECBP-V2{NA},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK4376AS-DFP{V1}{DSPP},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK4376AS-DFP{V4}{DSPP},R
RESTRAINED-ENTITY,ThaiLin,PG3000RMX,2010,AG501,AK4376ECBP-V{FRM},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK4377AECBP-V1{DSPP},R
RESTRAINED-ENTITY,ThaiLin,PG3000RMX,2010,AG501,AK4961ECBP-V2,R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK4961ECBP-V2{FT1}{DSPP},R
RESTRAINED-ENTITY,ThaiLin,PG3000RMX,2010,AG501,AK4961ECBP-V2{PP},R
RESTRAINED-ENTITY,AKM,PG3000RMX,2010,AG501,AK9973DC-B{W22}{BSC},R
RESTRAINED-ENTITY,APEC,PG3000RMX,2010,AG501,APE8910CGN3B{FQT},R
RESTRAINED-ENTITY,APEC,PG3000RMX,2010,AG501,APS8922GN3B,R
RESTRAINED-ENTITY,APEC,PG3000RMX,2010,AG501,APS8922GN3B{AMFQT-E6A},R
RESTRAINED-ENTITY,HFSITRONIX,PG3000RMX,2010,AG501,CF1114-W-P4,R
RESTRAINED-ENTITY,Chipsea,PG3000RMX,2010,AG501,CSA37F61-WLCSP42,R
RESTRAINED-ENTITY,Chipone,PG3000RMX,2010,AG501,ICN7516B,R
RESTRAINED-ENTITY,Chipone,PG3000RMX,2010,AG501,ICN7516B{2P2M},R
RESTRAINED-ENTITY,Chipone,PG3000RMX,2010,AG501,ICN7516{ALL},R
RESTRAINED-ENTITY,LeadingTech,PG3000RMX,2010,AG501,LTS7603AFA6,R
RESTRAINED-ENTITY,TXC,PG3000RMX,2010,AG501,MM3697JXD-BOP,R
RESTRAINED-ENTITY,NEW VISION,PG3000RMX,2010,AG501,NV7011A14V{ALL},R
RESTRAINED-ENTITY,NEW VISION,PG3000RMX,2010,AG501,NV7011A8V{LP/DS},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG46108BT6V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG46108BV{A},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG46110V{AM},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG46120BV{M},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG46120V{A},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG46140V{A},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG46855EV{AMFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG46855V-BK{A},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP41158V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP41185V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP41496V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP42289V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP43595V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP43595V{M},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP4707V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP4998V{FQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AP4998V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AX42180V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AX42453V{FQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AX42453V{MFQT},R
RESTRAINED-ENTITY,DIALOG,PG3000RMX,2010,AG501,SLG4AX42928V{FQT}{R},R
