ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER,ent_weight
BB225,UTC3000,RUNNING,R42AWAI45,2200.0,048TPAW103,AAW048TP1008B,22-10-19 17:48,22-10-19 07:13,MXIC,TSOP1-48/M2,720.0,,1091A08T41,,R42AWAE46,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 17:48,2200,1098.6416738646926
BB226,UTC3000,RUNNING,R42AWAH29,2200.0,048TPAW103,AAW048TP1008B,22-10-19 09:18,22-10-18 22:43,MXIC,TSOP1-48/M2,720.0,,1091A08T41,,R42AWAE35,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 09:18,2200,1098.6416738646926
BB227,UTC3000,RUNNING,R42AWAE39,2200.0,048TPAW103,AAW048TP1008B,22-10-19 02:49,22-10-18 16:14,MXIC,TSOP1-48/M2,720.0,,1091A08T41,,R41AWEM22,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 02:49,2200,1098.6416738646926
BB228,UTC3000,SETUP,,,,AAW048TP1008B,22-10-19 09:20,22-10-19 07:56,,,,,,,R41CDB504,FBGA-96UH6B,ETRON,ACD096CA4001B,1091A07T41,68.0197,,2200,1098.6416738646926
BB229,UTC3000,RUNNING,R41AWDA11,2200.0,048TPAW103,AAW048TP1008B,22-10-19 02:53,22-10-18 16:18,MXIC,TSOP1-48/M2,720.0,10/19/2022 MP,1091A08T41,,R42AWAE30,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 02:53,2200,1098.6416738646926
BB230,UTC3000,RUNNING,R42AWAH33,2200.0,048TPAW103,AAW048TP1008B,22-10-19 09:19,22-10-18 22:44,MXIC,TSOP1-48/M2,720.0,10/20/2022 MP,1091A08T41,,R42AWAE20,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 09:19,2200,1098.6416738646926
BB231,UTC3000,RUNNING,R42AWAI43,2200.0,048TPAW103,AAW048TP1008B,22-10-19 14:13,22-10-19 03:38,MXIC,TSOP1-48/M2,720.0,10/21/2022 MP,1091A08T41,,R41AWDA02,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 14:13,2200,1098.6416738646926
BB232,UTC3000,RUNNING,R42AWAI18,2200.0,048TPAW103,AAW048TP1008B,22-10-19 11:16,22-10-18 15:47,MXIC,TSOP1-48/M2,720.0,10/22/2022 MP,1091A08T41,,R42AWAE44,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 11:16,2200,1098.6416738646926
BB233,UTC3000,RUNNING,R42AWAB26,2200.0,048TPAW103,AAW048TP1008B,22-10-19 07:32,22-10-18 20:57,MXIC,TSOP1-48/M2,720.0,10/23/2022 MP,1091A08T41,,R42AWAE48,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 07:32,2200,1098.6416738646926
BB234,UTC3000,RUNNING,R42AWA946,2200.0,048TPAW103,AAW048TP1008B,22-10-19 06:52,22-10-18 20:16,MXIC,TSOP1-48/M2,720.0,10/24/2022 MP,1091A08T41,,R42AWAD47,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 06:52,2200,1098.6416738646926
BB235,UTC3000,RUNNING,R41AWDA03,2200.0,048TPAW103,AAW048TP1008B,22-10-19 02:12,22-10-18 15:37,MXIC,TSOP1-48/M2,720.0,10/25/2022 MP,1091A08T41,,R41AWEM29,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-10-19 02:12,2200,1098.6416738646926
BB441,UTC1000S,WAIT-REPAIR,,,,AUL086TA1004A,,22-10-18 20:34,,,,10/26/2022 MP,,,R41ULH209,TSOP2-86E,SCS,AUL086TA1004A,1091A07C41,138.8855,,2200,0.0
BB442,UTC1000S,RUNNING,R42ABCZ11,2200.0,048TWAB012,AAB048TW2006A,22-10-19 05:18,22-10-19 03:09,WINBOND,TSOP1-48AM,1150.0,10/27/2022 MP,1091A07T21,4,R42ABCR01,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-10-19 05:18,2200,12.980698337228432
BB443,UTC1000S,RUNNING,R41OKA512,2200.0,048TVOK052,AOK048TV1026B,22-10-19 09:47,22-10-18 16:58,LAPIS,TSOP1-48A2,2560.0,10/28/2022 MP,1091A07C41,,R41OKA414,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,152.1852,22-10-19 09:47,2200,252.87095628664656
BB444,UTC1000S,RUNNING,R41OKA901,2200.0,048TVOK052,AOK048TV1026B,22-10-18 15:34,22-10-17 22:45,LAPIS,TSOP1-48A2,2560.0,,1091A07C41,,R41OKA506,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,152.1852,22-10-18 15:34,2200,252.87095628664656
BB445,UTC1000S,WAIT-SETUP,,,,ABU048TP2006A,,22-10-18 21:45,,,,,,,R40BUAA05,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,527.9668,,2200,13.062942647790727
BB446,UTC1000S,WAIT-SETUP,R42ABCR05,2200.0,048TWAB012,AAB048TW2006A,22-10-19 06:56:37,22-10-19 07:07,WINBOND,TSOP1-48AM,2160.0,,1091A07T21,,R42ABCZ06,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-10-19 06:56,2200,12.980698337228432
BB447,UTC1000S,IDLE,,,,AMS048TW1046A,,22-10-18 19:16,,,,,,,R42MSAA10,TSOP1-48AM,MTI,AMS048TW1046A,1091A07T41,447.2821,,2200,0.0
BB448,UTC1000S,IN-REPAIR,R42CDA101,2200.0,054MFCD002,ACD054MF2001A,22-10-19 15:58:26,22-10-19 07:56,ETRON,MBGA54A2L,6139.0,,1091A07T41,,R41MSC606,FBGA-78AEN,MTI,AMS078EN4001A,1091A06T21,315.7495,22-10-19 15:58,2200,0.0
BB449,UTC1000S,RUNNING,R42BUAH03,2200.0,048MABU068,ABU048MA7001A,22-10-19 21:03,22-10-19 02:18,ICSI,MINIBGA48J3U,6139.0,,1091A07C21,,R42BUAG02,MINIBGA48J3U,ICSI,ABU048MA7001A,1091A07C21,327.21,22-10-19 21:03,2200,28.702769882746047
BB450,UTC1000S,WAIT-SETUP,,,,AAW048TP1026E,,22-10-18 22:26,,,,,,,R42MSAD05,TSOP1-48AM,MTI,AMS048TW1050A,1091A07T41,379.4022,,2200,0.0
BB451,UTC1000S,WAIT-REPAIR,R42BUA804,2200.0,054MFBU004,BU054MF1002A,22-10-19 05:22:04,22-10-19 07:59,ICSI,MINIBGA54A4,3880.0,,1091A09C21,,R42BUA802,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,301.7539,22-10-19 05:22,2200,30.980022498588283
BB452,UTC1000S,RUNNING,R42BUAH06,2200.0,048MABU068,ABU048MA7001A,22-10-20 02:05,22-10-19 07:16,ICSI,MINIBGA48J3U,6160.0,,1091A07C21,,R42BUAQ01,MBGA24J3U,ICSI,ABU024MA6002B,1091A07C21,327.21,22-10-20 02:05,2200,28.702769882746047
BB453,UTC1000S,QC,R42MSAU05,2200.0,078ENMS018,AMS078EN1006A,,,MTI,FBGA-78UEN,3560.0,,1091A06T21,,R42MSAP09,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-10-19 15:59,2200,99.8161577264739
BB454,UTC1000S,QC,R42ABCZ10,2200.0,048TWAB012,AAB048TW2006A,,,WINBOND,TSOP1-48AM,2160.0,,1091A07T21,4,R42ABCZ02,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-10-19 07:27,2200,12.980698337228432
BB455,UTC1000S,RUNNING,R41OKA905,2200.0,048TVOK052,AOK048TV1026B,22-10-19 09:35,22-10-18 16:46,LAPIS,TSOP1-48A2,2560.0,,1091A07C41,,R41OKA505,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,152.1852,22-10-19 09:35,2200,252.87095628664656
BB456,UTC1000S,ENG,,,,ATE084CC2005A,22-10-17 05:21,22-10-17 05:21,,,,,,,R41MSCA04,FBGA-78AEN,MTI,AMS078EN4001A,1091A06T21,386.3771,,2200,0.0
BB457,UTC1000S,RUNNING,R41ULH202,2200.0,086TAUL004,AUL086TA1004A,22-10-19 15:08,22-10-19 03:36,SCS,TSOP2-86E,1600.0,,1091A07C41,,R41ULH225,TSOP2-86E,SCS,AUL086TA1004A,1091A07C41,138.8855,22-10-19 15:08,2200,0.0
BB458,UTC1000S,WAIT-REPAIR,R41ULH205,2200.0,086TAUL004,AUL086TA1004A,22-10-18 14:49:55,22-10-19 06:40,SCS,TSOP2-86E,1600.0,,1091A07C41,,R41ULH201,TSOP2-86E,SCS,AUL086TA1004A,1091A07C41,138.8855,22-10-18 14:49,2200,0.0
BB459,UTC1000S,WAIT-SETUP,,,,ABU056TH2001A,,22-10-19 02:25,,,,,,,R41VGPM08,TSOP1-56/56,ISSI-VG,ABU056TH2004A,1091A10C41,230.5418,,2200,15.31727750573964
BB460,UTC1000S,RUNNING,R42BUCF03,2200.0,084UCBU006,ABU084CC2004B,22-10-19 17:21,22-10-18 23:08,ICSI,FBGA-84UC(2),5600.0,,1091A07C21,,R42BUBM02,FBGA-84UC(2),ICSI,ABU084CC2004B,1091A07C21,307.4999,22-10-19 17:21,2200,19.58092287774709
BB461,UTC1000S,RUNNING,R41VGPJ02,2200.0,056THVG007,ABU056TH2001A,22-10-19 10:28,22-10-18 23:22,ISSI-VG,TSOP1-56/56,2560.0,,1091A10C41,,R41VGPJ03,TSOP1-56/56,ISSI-VG,ABU056TH2001A,1091A10C41,230.5418,22-10-19 10:28,2200,15.31727750573964
BB462,UTC1000S,RUNNING,R42MSAL05,2200.0,078ENMS018,AMS078EN1006A,22-10-19 13:59,22-10-18 20:53,MTI,FBGA-78UEN,3562.0,10/19/2022 MP,1091A06T21,,R42MSAX07,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-10-19 13:59,2200,99.8161577264739
BB463,UTC1000S,RUNNING,R42MSAL06,2200.0,078ENMS018,AMS078EN1006A,22-10-19 09:50,22-10-18 16:39,MTI,FBGA-78UEN,3580.0,10/20/2022 MP,1091A06T21,,R42MSAR07,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-10-19 09:50,2200,99.8161577264739
BB465,UTC1000S,RUNNING,R42ABCR06,2200.0,048TWAB012,AAB048TW2006A,22-10-19 10:24,22-10-19 06:25,WINBOND,TSOP1-48AM,2160.0,10/21/2022 MP,1091A07T21,,R42ABCZ09,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-10-19 10:24,2200,12.980698337228432
BB466,UTC1000S,RUNNING,R42BUAP04,2200.0,054NOBU012,ABU054NO2009A,22-10-19 13:05,22-10-18 23:59,ICSI,VFBGA54B4L,4305.0,10/22/2022 MP,1091A07C21,,R42BUAP06,VFBGA54B4L,ICSI,ABU054NO2009A,1091A07C21,328.3382,22-10-19 13:05,2200,0.0
BB467,UTC1000S,WAIT-SETUP,,,,ABU048TP2006A,,22-10-18 21:15,,,,10/23/2022 MP,,,R40BUAA01,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,527.9668,,2200,13.062942647790727
BB468,UTC1000S,WAIT-SETUP,R42MSAW01,2200.0,078ENMS018,AMS078EN1006A,22-10-19 07:52:00,22-10-19 06:40,MTI,FBGA-78UEN,3576.0,10/24/2022 MP,1091A06T21,,R42MSAX09,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-10-19 07:52,2200,99.8161577264739
BB469,UTC1000S,IN-REPAIR,,,,AMS078EN1006A,,22-10-19 07:45,,,,10/25/2022 MP,,,R42MSAU05,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,,2200,99.8161577264739
BB470,UTC1000S,IDLE,,,,AOK048TV1026B,,22-10-19 02:29,,,,10/26/2022 MP,,,R41OKA509,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,152.1852,,2200,252.87095628664656
BB471,UTC1000S,RUNNING,R42BUAP05,2200.0,054NOBU012,ABU054NO2009A,22-10-19 08:29,22-10-18 19:20,ICSI,VFBGA54B4L,4320.0,10/27/2022 QP,1091A07C21,,R42BUAP02,VFBGA54B4L,ICSI,ABU054NO2009A,1091A07C21,328.3382,22-10-19 08:29,2200,0.0
BB472,UTC1000S,RUNNING,R42BUA403,2200.0,054MFBU004,BU054MF1002A,22-10-19 09:32,22-10-18 20:25,ICSI,MINIBGA54A4,3960.0,10/28/2022 QP,1091A09C21,,R42BUA706,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,301.7539,22-10-19 09:32,2200,30.980022498588283
BB473,UTC1000S,ENG,R42BUA805,2200.0,054MFBU004,BU054MF1002A,22-10-19 02:19,22-10-19 02:19,ICSI,MINIBGA54A4,4000.0,10/29/2022 QP,1091A09C21,,R42CSN201,TSOP2-54CME,CYPRESS,ACS054TS1011A,1091A07C41,301.7539,22-10-19 05:12,2200,30.980022498588283
BB474,UTC1000S,IDLE,,,,AMS048TW1046A,,22-10-18 23:29,,,,10/30/2022 QP,,,R42MSAA07,TSOP1-48AM,MTI,AMS048TW1046A,1091A07T41,447.2821,,2200,0.0
BB475,UTC1000S,RUNNING,R42BUAN04,2200.0,054NOBU014,ABU054NO2008B,22-10-19 09:24,22-10-18 20:36,ICSI,VFBGA54B4L,4280.0,10/31/2022 QP,1091A07C21,,R42BUAN01,VFBGA54B4L,ICSI,ABU054NO2008B,1091A07C21,334.1283,22-10-19 09:24,2200,0.0
BB476,UTC1000S,ENG,,,,ABU024MAA025A,22-10-18 15:19,22-10-18 15:19,,,,,,,R41BUAF06,MINIBGA54J4U,ICSI,ABU054MF6004A,1091A08C21,,,2200,0.0
BB477,UTC1000S,IDLE,,,,AOK048TV1026B,,22-10-19 01:35,,,,,,,R41OKA904,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,152.1852,,2200,252.87095628664656
BB478,UTC1000S,RUNNING,R42BUBC03,2200.0,096EFBU002,ABU096EF2002A,22-10-19 16:51,22-10-18 18:12,ICSI,FBGA-96UEF,4942.0,,1091A07T21,,R42BUBD03,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,218.2585,22-10-19 16:51,2200,19.012374334807504
BB479,UTC1000S,IDLE,,,,AUL086TA1005A,,22-10-19 07:59,,,,,,,R41ULH104,TSOP2-86E,SCS,AUL086TA1005A,1091A07C41,135.3352,,2200,0.0
BB480,UTC1000S,RUNNING,R41ULH213,2200.0,086TAUL004,AUL086TA1004A,22-10-19 17:14,22-10-19 05:43,SCS,TSOP2-86E,1600.0,,1091A07C41,,R41ULH104,TSOP2-86E,SCS,AUL086TA1005A,1091A07C41,138.8855,22-10-19 17:14,2200,0.0
BB481,UTC1000S,RUNNING,R42BUAP08,2200.0,054NOBU012,ABU054NO2009A,22-10-19 14:12,22-10-19 01:06,ICSI,VFBGA54B4L,4300.0,,1091A07C21,,R42BUAP07,VFBGA54B4L,ICSI,ABU054NO2009A,1091A07C21,328.3382,22-10-19 14:12,2200,0.0
BB482,UTC1000S,WAIT-SETUP,,,,ABU096EF2002A,,22-10-19 05:34,,,,,,,R42BUAY06,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,218.2585,,2200,19.012374334807504
BB483,UTC1000S,RUNNING,R42MSC802,2200.0,078ENMS018,AMS078EN1006A,22-10-19 14:05,22-10-18 20:59,MTI,FBGA-78UEN,3562.0,,1091A06T21,,R42MSAS08,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-10-19 14:05,2200,99.8161577264739
BB484,UTC1000S,RUNNING,R42BUAT02,2200.0,096EFBU001,ABU096EF2001A,22-10-19 22:10,22-10-19 03:50,ICSI,FBGA-96UEF,4971.0,,1091A07T21,,R42BUAT05,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-10-19 22:10,2200,0.0
BB485,UTC1000S,IN-REPAIR,R42ABCY05,2200.0,060EMAB003,AAB060EM2002A,22-10-20 04:17:00,22-10-19 07:36,WINBOND,FBGA60UEM2-1,7720.0,,1091A07T21,,R41ABHB07,FBGA60UEM2-1,WINBOND,AAB060EM2002A,1091A07T21,290.0666,22-10-20 04:17,2200,0.0
BB486,UTC1000S,IDLE,,,,ABU096EF2001A,,22-10-19 05:05,,,,,,,R42BUAY09,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,,2200,0.0
BB487,UTC1000S,IDLE,,,,ABU096EF2001A,,22-10-19 06:01,,,,,,,R42BUAY03,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,,2200,0.0
BB488,UTC1000S,SETUP,,,,AAB060EM2001A,22-10-19 09:04,22-10-19 07:40,,,,,,,R42ABCS01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,309.2533,,2200,0.0
BB489,UTC1000S,IDLE,,,,AMS078EN1001A,,22-10-14 11:26,,,,,,,R41MSD406,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,,2200,0.005076175247843786
BB490,UTC1000S,WAIT-REPAIR,,,,AMS048TW1046A,,22-10-18 17:16,,,,,,,R40MSG107,TSOP1-48AM,MTI,AMS048TW1046A,1091A07T41,447.2821,,2200,0.0
BB496,UTC1000S,RUNNING,R42BUBB03,2200.0,096EFBU002,ABU096EF2002A,22-10-19 12:41,22-10-18 13:57,ICSI,FBGA-96UEF,4960.0,,,,R42BUBC04,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,218.2585,22-10-19 12:41,2200,19.012374334807504
BB497,UTC1000S,RUNNING,R42MSAY01,2200.0,078ENMS018,AMS078EN1006A,22-10-19 06:21,22-10-18 13:10,MTI,FBGA-78UEN,3579.0,,1091A06T21,,R42MSAI02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-10-19 06:21,2200,99.8161577264739
BB498,UTC1000S,RUNNING,R42BUBA02,2200.0,096EFBU002,ABU096EF2002A,22-10-19 10:35,22-10-18 11:54,ICSI,FBGA-96UEF,4952.0,,1091A07T21,,R42BUB902,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,218.2585,22-10-19 10:35,2200,19.012374334807504
BB499,UTC1000S,WAIT-REPAIR,,,,BU054MF1002A,,22-10-18 16:30,,,,10/19/2022 MP,,,R42BUA804,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,301.7539,,2200,30.980022498588283
BB500,UTC1000S,WAIT-SETUP,,,,ABU056TH2001A,,22-10-19 02:03,,,,10/20/2022 MP,,,R41VGPM10,TSOP1-56/56,ISSI-VG,ABU056TH2004A,1091A10C41,230.5418,,2200,15.31727750573964
BB501,UTC1000S,RUNNING,R42ABCY06,2200.0,060EMAB003,AAB060EM2002A,22-10-20 09:22,22-10-19 06:30,WINBOND,FBGA60UEM2-1,7793.0,10/21/2022 MP,1091A07T21,,R41ABHB07,FBGA60UEM2-1,WINBOND,AAB060EM2002A,1091A07T21,290.0666,22-10-20 09:22,2200,0.0
BB502,UTC1000S,RUNNING,R42BUCF01,2200.0,084UCBU006,ABU084CC2004B,22-10-19 09:35,22-10-18 15:23,ICSI,FBGA-84UC(2),5600.0,10/22/2022 MP,1091A07C21,,R42BUBM04,FBGA-84UC(2),ICSI,ABU084CC2004B,1091A07C21,307.4999,22-10-19 09:35,2200,19.58092287774709
BB503,UTC1000S,IDLE,,,,AMS048TW1046A,,22-10-18 19:12,,,,10/23/2022 MP,,,R42MSAA16,TSOP1-48AM,MTI,AMS048TW1046A,1091A07T41,447.2821,,2200,0.0
BB504,UTC1000S,RUNNING,R42BUBB04,2200.0,096EFBU002,ABU096EF2002A,22-10-20 04:10,22-10-19 05:27,ICSI,FBGA-96UEF,4960.0,10/24/2022 MP,,,R42BUBA01,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,218.2585,22-10-20 04:10,2200,19.012374334807504
BB505,UTC1000S,RUNNING,R42BUBC01,2200.0,096EFBU002,ABU096EF2002A,22-10-19 10:19,22-10-18 11:47,ICSI,FBGA-96UEF,4920.0,10/25/2022 MP,1091A07T21,,R41QWA112,MBGA24J3U,AP Memory,AQW024MAA015A,1091A07T21,218.2585,22-10-19 10:19,2200,19.012374334807504
BB506,UTC1000S,RUNNING,R42ABC105,2200.0,054TNAB041,AAB054TN1005A,22-10-19 08:45,22-10-18 22:27,WINBOND,TSOP2-54ME,2880.0,10/26/2022 MP,1091A07T21,,R42ABB601,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,279.6886,22-10-19 08:45,2200,34.10690095948192
BB507,UTC1000S,RUNNING,R42MSC501,2200.0,078ENMS018,AMS078EN1006A,22-10-19 14:03,22-10-18 20:58,MTI,FBGA-78UEN,3560.0,10/27/2022 MP,1091A06T21,,R42MSAP08,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-10-19 14:03,2200,99.8161577264739
BB508,UTC1000S,RUNNING,R42BUBN03,2200.0,084UCBU006,ABU084CC2004B,22-10-19 07:36,22-10-18 14:17,ICSI,FBGA-84UC(2),5323.0,10/28/2022 MP,,,R42BUBM03,FBGA-84UC(2),ICSI,ABU084CC2004B,1091A07C21,307.4999,22-10-19 07:36,2200,19.58092287774709
BB509,UTC1000S,RUNNING,R42ABCY04,2200.0,060EMAB003,AAB060EM2002A,22-10-19 18:17,22-10-18 15:45,WINBOND,FBGA60UEM2-1,7694.0,10/29/2022 MP,1091A07T21,,R41ABHB06,FBGA60UEM2-1,WINBOND,AAB060EM2002A,1091A07T21,290.0666,22-10-19 18:17,2200,0.0
BB510,UTC1000S,IN-REPAIR,R42BUAA04,2200.0,054MFBU004,BU054MF1002A,22-10-19 16:11:15,22-10-19 07:33,ICSI,MINIBGA54A4,3960.0,10/30/2022 MP,1091A09C21,,R42BUA404,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,301.7539,22-10-19 16:11,2200,30.980022498588283
BB511,UTC1000S,WAIT-REPAIR,R42BUBA03,2200.0,096EFBU002,ABU096EF2002A,22-10-19 12:30:45,22-10-19 04:18,ICSI,FBGA-96UEF,4960.0,10/31/2022 AP,1091A07T21,,R42BUBD02,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,218.2585,22-10-19 12:30,2200,19.012374334807504
BB512,UTC1000S,WAIT-SETUP,,,,ABU048MA7003A,,22-10-19 05:52,,,,,,,R42BUAD02,MINIBGA48J3U,ICSI,ABU048MA7004A,1091A07C21,322.8089,,2200,0.0
BB513,UTC1000S,RUNNING,R42BUCF02,2200.0,084UCBU006,ABU084CC2004B,22-10-19 11:59,22-10-18 17:46,ICSI,FBGA-84UC(2),5600.0,,1091A07C21,,R42BUBM05,FBGA-84UC(2),ICSI,ABU084CC2004B,1091A07C21,307.4999,22-10-19 11:59,2200,19.58092287774709
