code_flag,gw_part_no,roll_length
R,1091A08C41,2436.976
A,1091A07T41,193.012
F,1091A08C41,23.264
A,1091A06T21,627.757
A,1091A08C41,508.557
A,1091A07T41,1393.101
A,1091A06T21,2031.774
O,1091A08T41,2771.943
A,1091A06T21,1247.040
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DN,1091G07PA4,500.000
DF,1091A07T21,43.994
DF,1091A07T21,50.430
DF,1091A07T21,30.200
DF,1091A07T21,27.091
N,1091G07PA4,1000.000
O,1091A07C21,2428.207
DF,1091A07T21,12.648
DF,1091A07T21,0.000
DF,1091A07T21,3.200
A,1091A06T21,469.528
DF,1091A07T21,0.000
DF,1091A07T21,38.775
DF,1091A07T21,27.648
DF,1091A07T21,7.751
DF,1091A07T21,45.217
A,1091A06T21,1236.532
O,1091A08C41,98.281
A,1091A07C41,434.253
A,1091A08T41,2827.090
A,1091A06T21,955.063
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
A,1091A06T21,641.050
A,1091A06T41,0.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
R,1091A06C41,2997.258
R,1091A06C21,390.291
R,1091A06C41,2836.010
R,1091A06C41,1920.588
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
O,1091A07C41,2387.833
R,1091A06C41,2670.786
R,1091A06C41,2826.604
R,1091A06C21,280.032
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
A,1091A08T41,2307.048
A,1091A07T21,709.808
R,1091A08T21,882.158
R,1091A08T21,1465.827
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
R,1091A06T41,1492.145
R,1091A06T41,1132.572
R,1091A06T41,1597.497
R,1091A06T41,1090.820
R,1091A06T41,1073.514
R,1091A06T41,2919.786
R,1091A06T41,1839.402
R,1091A06T41,1524.259
R,1091A08T21,2523.349
R,1091A06T41,2126.591
R,1091A08T21,1758.113
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
R,1091A08T21,505.348
F,1091A08C41,23.246
R,1091A06C41,1856.477
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
N,1091P07TP1,1000.000
R,1091A06C41,1967.559
R,1091A06C41,1669.599
R,1091A12C41,197.195
R,1091A06T41,1725.157
N,1091A12C41,1000.000
N,1091A12C41,1000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
R,1091A06T41,1429.712
R,1091A06T41,1966.933
R,1091A06T41,849.038
R,1091A06T41,470.251
R,1091A06T41,249.070
R,1091A06T41,536.816
R,1091A06T41,462.132
R,1091A06T41,2215.008
R,1091A06T41,1380.573
R,1091A06T41,1984.719
R,1091A06T41,2091.484
R,1091A06T41,242.903
R,1091A06T41,1838.343
R,1091A06T41,460.329
R,1091A06T41,1412.732
R,1091A06T41,0.000
R,1091A06T41,1188.650
R,1091A06T41,414.242
R,1091A06T41,422.871
R,1091A06T41,529.134
R,1091A06T41,1588.489
A,1091A07T41,0.000
R,1091A06T41,145.008
R,1091A06T41,2457.167
R,1091A06T41,369.012
R,1091A06T41,2650.670
R,1091A06T41,2410.505
R,1091A06T41,1833.191
R,1091A06T41,2142.004
R,1091A06T41,2855.960
R,1091A06T41,2470.170
R,1091A06T41,2605.534
R,1091A06T41,2180.364
R,1091A06T41,2595.885
R,1091A06T41,2775.250
R,1091A06T41,86.181
A,1091A06T21,1729.374
R,1091A06T41,709.253
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
R,1091A08C21,2999.980
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
R,1091A08C21,3000.000
R,1091A08C21,2757.258
R,1091A08C21,2576.430
R,1091A08C21,2646.826
R,1091A08C21,2679.341
R,1091A08C21,2591.655
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
A,1091A07T21,0.000
A,1091A07T21,0.000
A,1091A06T21,0.000
R,1091A08C21,2438.063
R,1091A08C21,2450.132
O,1091A06T21,1723.845
R,1091A08C21,2444.823
F,1091A08C41,40.015
R,1091A08C21,2451.223
A,1091A08C41,0.000
A,1091A07C41,0.000
R,1091A08C21,2593.342
R,1091A08C21,2437.120
R,1091A08C21,2568.286
A,1091A07T21,0.000
A,1091A07T41,0.000
A,1091A07C21,622.583
F,1091A08C41,0.750
A,1091A06T21,66.700
A,1091A08T41,1273.602
A,1091A08T41,291.324
A,1091A08T41,2928.856
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
F,1091A08C41,12.969
R,1091A08C21,2598.826
R,1091A08C41,2904.141
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
A,1091A07C21,578.710
A,1091A07T41,225.991
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
R,1091A08C41,2318.689
A,1091A08T41,0.000
A,1091A07T21,374.102
A,1091A08T41,0.000
A,1091A08T41,0.000
R,1091A08C41,1721.280
A,1091A08T41,0.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
A,1091A06T21,0.000
A,1091A08T41,1365.182
A,1091A08T41,0.253
A,1091A08T41,0.000
A,1091A08T41,0.000
R,1091A09C21,2678.950
A,1091A06T21,2899.201
A,1091A07C41,176.280
R,1091A09C21,2685.804
N,1091A08T41,3000.000
R,1091A09C21,2687.085
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
R,1091A07C21,2959.030
R,1091A07C21,1765.687
R,1091A07C21,2169.469
R,1091A07C21,1013.046
R,1091A10T41,508.832
R,1091A06C41,1473.506
A,1091A08T41,0.000
A,1091A08T41,0.000
R,1091A06C41,799.609
F,1091A06C21,121.382
R,1091A09C41,2690.715
F,1091A12C41,0.000
R,1091A09C41,1202.062
R,1091A06C41,724.488
R,1091A06C41,1832.355
A,1091A07C41,0.000
A,1091A08T41,0.000
A,1091A08T41,0.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
R,1091A07C21,1903.847
R,1091A12C41,767.334
R,1091A06C41,1466.273
R,1091A06C41,1460.526
R,1091A06C41,1316.381
A,1091A06C41,0.000
R,1091A06C41,1502.087
A,1091A06T21,0.000
R,1091A06C41,2020.777
O,1091A07T41,2808.288
A,1091A07T21,0.000
R,1091A09C41,2442.602
A,1091A06T21,0.000
A,1091A07C41,0.000
F,1091A06C21,21.380
F,1091A09C41,14.123
A,1091A07C41,0.000
F,1091A06C41,25.698
R,1091A06C41,1443.778
O,1091P07TP1,1000.000
R,1091A06C41,158.107
A,1091A07C41,0.000
F,1091A08C41,0.803
R,1091A06C41,2060.348
A,1091A06T21,394.062
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
A,1091A06T41,0.000
A,1091A07C41,0.000
A,1091A06T21,2582.152
R,1091A06C41,2356.552
A,1091A07C41,0.000
R,1091A06C41,1891.338
R,1091A06C41,1759.852
R,1091A06C41,1915.488
A,1091A08T41,2316.694
O,1091A07T21,201.931
R,1091A07M41,2025.539
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
R,1091A07C21,1740.403
R,1091A07C21,881.579
A,1091A06T21,27.140
R,1091A06C41,1724.393
R,1091A06C41,1061.630
A,1091A06C21,75.146
R,1091A06C41,1496.096
A,1091A06T21,0.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
R,1091A08C41,306.231
A,1091A07C41,0.000
R,1091A06T41,100.806
F,1091A09C41,4.274
F,1091A09C41,3.769
A,1091A06T21,87.148
F,1091A09C21,12.591
R,1091A06C41,738.380
O,1091A07T21,1453.614
R,1091A08T21,1761.854
R,1091A06C41,870.431
R,1091A08T21,2444.785
R,1091A08T21,2021.567
A,1091A07C41,0.000
R,1091A06C21,478.603
R,1091A06T21,2218.221
F,1091A06C21,58.055
R,1091A08T21,1777.871
R,1091A08T21,1719.453
F,1091A09C41,3.944
R,1091A06T21,2213.497
F,1091A06C21,20.817
R,1091A06C21,961.594
R,1091A06C21,1839.834
R,1091A06C21,663.079
R,1091A06T21,1703.945
R,1091A06T21,2129.234
R,1091A06C21,2248.517
R,1091A06T21,1254.078
R,1091A06T21,516.235
A,1091A06T21,0.610
R,1091A06T21,661.518
R,1091A06T21,2103.463
F,1091A09C41,15.450
R,1091A06T21,1924.117
R,1091A06T21,1050.113
O,1091A07T41,2820.239
R,1091A06C21,2018.979
R,1091A06C21,2328.883
R,1091A06C21,1815.933
A,1091A07T21,0.000
R,1091A06T21,1586.765
R,1091A07C41,2036.861
A,1091A07C21,0.000
R,1091A06T21,1556.035
R,1091A06T21,97.255
R,1091A06T21,2795.821
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
R,1091A06T21,1641.305
R,1091A06T21,2201.774
R,1091A06T21,1878.078
R,1091A06T21,1249.229
A,1091A07T41,0.000
R,1091A07C41,2756.755
O,1091A06T21,598.456
R,1091A06T21,1191.965
O,1091A06T21,210.287
R,1091A06T21,593.824
R,1091A06T21,1297.652
R,1091A06T21,1472.914
F,1091A07T21,12.910
R,1091A06T21,1183.379
R,1091A06T21,169.725
R,1091A07C41,2776.747
R,1091A06T21,396.949
R,1091A06T21,2166.604
R,1091A09C41,1642.799
R,1091A06T21,2043.334
R,1091A06T21,1293.173
R,1091A06T21,2066.910
R,1091A06T21,1590.823
R,1091A06T21,1962.531
R,1091A06T21,1703.008
R,1091A06T21,2147.113
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
R,1091A06T21,1783.305
R,1091A06T21,1693.872
R,1091A07T41,2465.392
R,1091A07T41,2225.781
R,1091A07T41,128.327
R,1091A07T41,2467.998
R,1091A07T41,2456.406
R,1091A07T41,2462.782
F,1091A07T21,149.475
R,1091A07T41,2999.991
R,1091A06T21,1391.244
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
R,1091A07T41,2757.236
R,1091A06C21,305.294
R,1091A07T41,839.282
R,1091A07C41,1559.333
R,1091A07C41,2734.340
R,1091A07T41,2215.896
R,1091A07T41,2311.201
F,1091A07T41,0.000
R,1091A10T41,1493.848
R,1091A07T41,2363.749
R,1091A07T41,847.873
F,1091A09C41,4.740
F,1091A07T41,0.000
A,1091A08T41,2727.219
R,1091A07T41,1246.642
R,1091A06T21,551.670
R,1091A07T41,2849.242
R,1091A07T41,2028.373
F,1091A09C41,46.540
F,1091A07T21,0.000
A,1091A08T41,1890.119
R,1091A07C21,1616.937
R,1091A07C21,1620.633
R,1091A07C21,1665.584
R,1091A08T41,1820.969
O,1091A07T21,1271.246
A,1091A08T41,1773.359
A,1091A08T41,0.000
R,1091A07T41,2450.501
R,1091A07T41,2207.364
R,1091A07T41,2182.857
R,1091A07T41,252.880
R,1091A07T41,2196.574
R,1091A07T41,2141.401
R,1091A07T41,2039.790
R,1091A07T41,1409.538
R,1091A07T41,2193.593
R,1091A07T41,2614.098
R,1091A07T41,2460.424
R,1091A07T41,2146.537
R,1091A07T41,2642.172
R,1091A07C41,924.824
R,1091A07C41,1311.892
F,1091A06T21,0.000
O,1091A07T21,1359.108
R,1091A07T41,669.725
R,1091A07C21,1648.819
F,1091A07T41,0.000
F,1091A06T21,0.000
F,1091A08C41,0.165
F,1091A09C41,38.961
R,1091A08T41,1494.286
R,1091A08T41,1156.638
R,1091A08T41,1407.374
R,1091A08T41,701.232
R,1091A06T41,182.296
R,1091A08T41,1585.540
R,1091A07C41,1878.204
R,1091A06T41,293.413
O,1091A07T21,1329.560
A,1091A07C41,0.000
F,1091A09C41,46.343
O,1091A08T41,2636.495
R,1091A07T41,1088.062
F,1091A06T21,0.000
R,1091A06T41,1090.598
R,1091A07C41,1143.796
A,1091A07C41,0.000
F,1091A09C41,12.815
A,1091A07C41,0.000
A,1091A07C41,0.000
O,1091A07T21,1012.908
O,1091A07T21,2142.434
O,1091A06T21,471.770
R,1091A07T41,1315.601
O,1091A08T41,1162.040
R,1091A07C41,2656.644
R,1091A07T41,2893.705
A,1091A08T41,0.000
O,1091A07T21,1184.831
R,1091A07T41,2913.617
R,1091A07C41,2421.842
O,1091A08T41,2676.318
O,1091A06T21,206.411
A,1091A07C21,0.000
O,1091A07C41,1534.426
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
R,1091A06T21,568.427
O,1091A08T41,683.782
O,1091A07T21,655.685
A,1091A07T21,121.303
O,1091A07T41,1916.255
R,1091A07T41,1581.095
R,1091A06T21,416.755
F,1091A06T21,19.315
R,1091A08T21,1237.308
R,1091A07T41,959.372
R,1091A07T41,1833.700
A,1091A07C41,0.000
R,1091A07T41,2843.223
R,1091A07T41,3000.000
R,1091A07T41,2674.408
R,1091A07T41,2588.925
R,1091A07T41,2164.642
A,1091A07T21,757.541
R,1091A07T41,2675.807
R,1091A07T41,2690.113
R,1091A07T41,2748.917
F,1091A07T41,1009.238
A,1091A08T41,2345.678
R,1091A07C41,1748.621
R,1091A07C41,1964.796
A,1091A07C41,0.000
R,1091A07C41,1889.918
R,1091A07C41,864.702
A,1091A07C41,0.000
R,1091A07C41,684.801
F,1091A06T21,0.000
R,1091A07T41,1493.402
R,1091A09C41,1687.386
R,1091A07T41,1453.516
R,1091A07T41,1456.493
R,1091A07T41,1539.582
R,1091A07T41,2996.632
F,1091A09C41,5.515
A,1091A07C41,0.000
O,1091A07C41,562.764
R,1091A09C41,914.135
F,1091A09C21,60.752
F,1091A07T21,111.761
R,1091A06T21,617.005
F,1091A07T41,0.000
R,1091A07T41,2411.601
A,1091A07C41,0.000
