ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER,ent_weight
BB211,UTC3000,RUNNING,R22AWC134,2200.0,048TPAW086,AAW048TP1041B,22-06-06 11:13,22-06-06 01:55,MXIC,TSOP1-48/M2,720.0,,1091A08T41,,R22AWBW18,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 11:13,2200,46880.428571428565
BB212,UTC3000,RUNNING,R22OKA801,2200.0,048TVOK056,AOK048TV1029A,22-06-06 16:17,22-06-06 04:30,LAPIS,TSOP1-48A2,2560.0,,1091A07C41,,R22OKA509,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,217.3206,22-06-06 16:17,2200,9628.857142857141
BB213,UTC3000,RUNNING,R22AWC143,2200.0,048TPAW086,AAW048TP1041B,22-06-06 15:46,22-06-06 06:29,MXIC,TSOP1-48/M2,720.0,,1091A08T41,,R22AWBW41,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 15:46,2200,46880.428571428565
BB214,UTC3000,RUNNING,R22OKA614,2200.0,048TVOK056,AOK048TV1029A,22-06-06 09:06,22-06-05 21:19,LAPIS,TSOP1-48A2,2560.0,06/06/2022 MP,1091A07C41,,R22OKA608,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,217.3206,22-06-06 09:06,2200,9628.857142857141
BB215,UTC3000,WAIT-SETUP,R22AWC139,2200.0,048TPAW086,AAW048TP1041B,22-06-06 10:49:07,22-06-06 07:17,MXIC,TSOP1-48/M2,720.0,06/07/2022 MP,1091A08T41,,R22AWBZ15,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 10:49,2200,46880.428571428565
BB216,UTC3000,RUNNING,R22AWC202,2200.0,048TPAW086,AAW048TP1041B,22-06-06 14:46,22-06-06 05:28,MXIC,TSOP1-48/M2,720.0,06/08/2022 MP,1091A08T41,,R22AWBW48,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 14:46,2200,46880.428571428565
BB217,UTC3000,RUNNING,R22AWC404,2200.0,048TPAW086,AAW048TP1041B,22-06-06 09:57,22-06-06 00:40,MXIC,TSOP1-48/M2,720.0,06/09/2022 MP,1091A08T41,,R22AWB137,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 09:57,2200,46880.428571428565
BB218,UTC3000,WAIT-REPAIR,,,,AAB162KE1002A,,22-06-01 15:13,,,,06/10/2022 MP,,,R22ABB426,STBGA162B4U,WINBOND,AAB162KE1002A,1091A07T21,109.2198,,2200,0.0
BB219,UTC3000,WAIT-SETUP,,,,AAB024XW3013A,,22-06-06 07:47,,,,06/11/2022 MP,,,R22ABBH01,STBGA24D6U,WINBOND,AAB024XJ6011A,1091A07T21,836.7986,,3400,0.0
BB220,UTC3000,ENG,,,,AAW056TH1022A,22-06-04 10:00,22-06-04 10:00,,,,06/12/2022 MP,,,R21OKA614,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,494.1396,,3200,0.0
BB221,UTC3000,RUNNING,R22AWC405,2200.0,048TPAW086,AAW048TP1041B,22-06-06 14:53,22-06-06 05:36,MXIC,TSOP1-48/M2,720.0,06/13/2022 MP,1091A08T41,,R22AWC118,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 14:53,2200,46880.428571428565
BB222,UTC3000,RUNNING,R22AWC135,2200.0,048TPAW086,AAW048TP1041B,22-06-06 08:04,22-06-05 22:47,MXIC,TSOP1-48/M2,720.0,06/14/2022 MP,1091A08T41,,R22AWB122,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 08:04,2200,46880.428571428565
BB223,UTC3000,RUNNING,R22AWC406,2200.0,048TPAW086,AAW048TP1041B,22-06-06 16:02,22-06-06 06:45,MXIC,TSOP1-48/M2,720.0,06/15/2022 MP,1091A08T41,,R22AWBW30,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 16:02,2200,46880.428571428565
BB224,UTC3000,IN-REPAIR,R22AWB136,2200.0,048TPAW086,AAW048TP1041B,22-06-05 14:41:17,22-06-06 07:38,MXIC,TSOP1-48/M2,720.0,06/16/2022 MP,1091A08T41,,R22AWBK34,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-05 14:41,2200,46880.428571428565
BB225,UTC3000,QC,R22AWBW28,2200.0,048TPAW086,AAW048TP1041B,,,MXIC,TSOP1-48/M2,720.0,06/17/2022 MP,1091A08T41,,R22AWBZ03,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 08:48,2200,46880.428571428565
BB226,UTC3000,RUNNING,R23TMBB01,2200.0,063KZTM001,ATM063KZ1001A,22-06-06 16:20,22-06-05 21:30,EXASCEND,STBGA63G4U,1993.0,06/18/2022 MP,1091A06C41,4P,R22ABBF01,STBGA24D6U,WINBOND,AAB024XJ6011A,1091A07T21,105.8409,22-06-06 16:20,2200,0.0
BB227,UTC3000,RUNNING,R22AWBZ41,2200.0,048TPAW086,AAW048TP1041B,22-06-06 10:15,22-06-06 00:58,MXIC,TSOP1-48/M2,720.0,06/19/2022 MP,1091A08T41,,R22AWBW01,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 10:15,2200,46880.428571428565
BB228,UTC3000,RUNNING,R22AWBZ32,2200.0,048TPAW086,AAW048TP1041B,22-06-06 13:13,22-06-06 03:56,MXIC,TSOP1-48/M2,720.0,06/20/2022 MP,1091A08T41,,R22AWBW09,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 13:13,2200,46880.428571428565
BB229,UTC3000,RUNNING,R22AWBZ36,2200.0,048TPAW086,AAW048TP1041B,22-06-06 12:52,22-06-06 03:35,MXIC,TSOP1-48/M2,720.0,06/21/2022 MP,1091A08T41,,R22AWC107,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 12:52,2200,46880.428571428565
BB230,UTC3000,RUNNING,R22AWBZ26,2200.0,048TPAW086,AAW048TP1041B,22-06-06 09:37,22-06-06 00:20,MXIC,TSOP1-48/M2,720.0,06/22/2022 MP,1091A08T41,,R22AWBW23,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 09:37,2200,46880.428571428565
BB231,UTC3000,RUNNING,R22AWBZ47,2200.0,048TPAW086,AAW048TP1041B,22-06-06 14:34,22-06-06 05:17,MXIC,TSOP1-48/M2,720.0,06/23/2022 MP,1091A08T41,,R22AWBZ27,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 14:34,2200,46880.428571428565
BB232,UTC3000,ENG,,,,AMS078EN4002A,22-06-06 07:51,22-06-06 07:51,,,,06/24/2022 MP,,,R82CMBF01,FBGA-78AEN,ENG,AMS078EN4002A,1091A06T21,235.7693,,2200,10.784313725490197
BB233,UTC3000,RUNNING,R22AWBW35,2200.0,048TPAW086,AAW048TP1041B,22-06-06 12:01,22-06-06 02:44,MXIC,TSOP1-48/M2,720.0,06/25/2022 MP,1091A08T41,,R22AWB119,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 12:01,2200,46880.428571428565
BB234,UTC3000,RUNNING,R22AWBZ46,2200.0,048TPAW086,AAW048TP1041B,22-06-06 13:54,22-06-06 04:37,MXIC,TSOP1-48/M2,720.0,06/26/2022 MP,1091A08T41,,R22AWC101,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 13:54,2200,46880.428571428565
BB235,UTC3000,RUNNING,R22AWBZ44,2200.0,048TPAW086,AAW048TP1041B,22-06-06 11:21,22-06-06 02:04,MXIC,TSOP1-48/M2,720.0,06/27/2022 MP,1091A08T41,,R22AWBW37,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-06-06 11:21,2200,46880.428571428565
BB441,UTC1000S,IDLE,,,,ABU084CC2001C,,22-06-05 21:01,,,,,,,R23BUA201,FBGA-84UC(2),ICSI,ABU084CC2001C,1091A08C21,286.2295,,2200,0.0
BB442,UTC1000S,RUNNING,R23MSL206,2200.0,096ECMS003,AMS096EC1002A,22-06-06 22:32,22-06-06 02:40,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R23MSL107,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-06-06 22:32,2200,98554.18095238095
BB443,UTC1000S,RUNNING,R23ABFX06,2200.0,048TWAB012,AAB048TW2006A,22-06-06 09:39,22-06-06 05:40,WINBOND,TSOP1-48AM,2160.0,,1091A07T21,,R23ABFA21,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-06-06 09:39,2200,12598.241758241758
BB444,UTC1000S,RUNNING,R22NVYM32,2200.0,048TRNV073,ANV048TR2018A,22-06-06 12:08,22-06-06 00:49,PHISON,TSOP1-48MR-C,2160.0,,1091A07C21,,R22NVYM84,TSOP1-48MR-C,PHISON,ANV048TR2018A,1091A07C21,190.7931,22-06-06 12:08,2200,47121.85714285714
BB445,UTC1000S,RUNNING,R23ABFX05,2200.0,048TWAB012,AAB048TW2006A,22-06-06 09:31,22-06-06 05:33,WINBOND,TSOP1-48AM,2160.0,,1091A07T21,,R23ABFB08,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-06-06 09:31,2200,12598.241758241758
BB446,UTC1000S,RUNNING,R22BUAK05,2200.0,086TABU026,ABU086TA1007A,22-06-06 15:25,22-06-06 07:45,ICSI,TSOP2-86E,1600.0,06/06/2022 MP,1091A09C21,,R22BUAK02,TSOP2-86E,ICSI,ABU086TA1007A,1091A09C21,208.9303,22-06-06 15:25,2200,3034.952380952381
BB447,UTC1000S,IDLE,,,,ABU096EA1001A,,22-06-06 07:40,,,,06/07/2022 MP,,,R23BUAX05,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,,2200,0.0
BB448,UTC1000S,RUNNING,R22BUAK03,2200.0,086TABU026,ABU086TA1007A,22-06-06 09:49,22-06-06 02:09,ICSI,TSOP2-86E,1600.0,06/08/2022 MP,1091A09C21,,R22BUAK09,TSOP2-86E,ICSI,ABU086TA1007A,1091A09C21,208.9303,22-06-06 09:49,2200,3034.952380952381
BB449,UTC1000S,IDLE,,,,AMS096EC1002A,,22-06-06 07:18,,,,06/09/2022 MP,,,R23MSL201,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200,98554.18095238095
BB450,UTC1000S,RUNNING,R23BUAX04,2200.0,096EABU001,ABU096EA1001A,22-06-06 17:39,22-06-06 05:58,ICSI,FBGA-96LEA,2640.0,06/10/2022 MP,1091A07C21,,R23BUAX01,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-06-06 17:39,2200,0.0
BB451,UTC1000S,IDLE,,,,AMS048TW1064A,,22-06-06 01:32,,,,06/11/2022 MP,,,R23MSJB02,TSOP1-48AM,MTI,AMS048TW1064A,1091A08T41,373.8857,,2200,0.0
BB452,UTC1000S,RUNNING,R22TEAP06,2200.0,096EITE001,ATE096EI1002A,22-06-06 10:32,22-06-06 00:45,ZCN,FBGA-96UEI,2932.0,06/12/2022 MP,,,R22TEAT07,FBGA-96UEI,ZCN,ATE096EI1002A,1091A07T21,299.5756,22-06-06 10:32,2200,11418.44761904762
BB453,UTC1000S,RUNNING,R23MSN507,2200.0,096ECMS003,AMS096EC1002A,22-06-06 13:52,22-06-05 18:08,MTI,FBGA-96UEC,5560.0,06/13/2022 MP,1091A06T41,,R23MSL302,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-06-06 13:52,2200,98554.18095238095
BB454,UTC1000S,RUNNING,R23BUAX02,2200.0,096EABU001,ABU096EA1001A,22-06-06 10:31,22-06-05 22:50,ICSI,FBGA-96LEA,2640.0,06/14/2022 MP,1091A07C21,,R23BUAC02,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-06-06 10:31,2200,0.0
BB455,UTC1000S,RUNNING,R23MSL605,2200.0,096ECMS003,AMS096EC1002A,22-06-06 13:26,22-06-05 17:54,MTI,FBGA-96UEC,5508.0,06/15/2022 MP,1091A06T41,,R23MSL306,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-06-06 13:26,2200,98554.18095238095
BB456,UTC1000S,RUNNING,R23MSL204,2200.0,096ECMS003,AMS096EC1002A,22-06-06 14:37,22-06-05 18:52,MTI,FBGA-96UEC,5568.0,06/16/2022 MP,1091A06T41,,R23MSKW02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-06-06 14:37,2200,98554.18095238095
BB457,UTC1000S,RUNNING,R23BUAX03,2200.0,096EABU001,ABU096EA1001A,22-06-06 15:28,22-06-06 03:47,ICSI,FBGA-96LEA,2640.0,06/17/2022 MP,1091A07C21,,R23BUAC03,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-06-06 15:28,2200,0.0
BB458,UTC1000S,RUNNING,R23ABF606,2200.0,060NRAB019,AAB060NR2003A,22-06-07 04:50,22-06-06 00:49,WINBOND,VFBGA60B4U,7967.0,06/18/2022 MP,1091A07T21,,R23ABF703,VFBGA60B4U,WINBOND,AAB060NR2003A,1091A07T21,284.3574,22-06-07 04:50,2200,87.98901098901099
BB459,UTC1000S,RUNNING,R23MSJH13,2200.0,048TWMS063,AMS048TW1053A,22-06-06 13:24,22-06-06 06:35,MTI,TSOP1-48AM,2136.0,06/19/2022 MP,1091A07T41,,R23MSJH01,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,22-06-06 13:24,2200,2409.098901098901
BB460,UTC1000S,RUNNING,R23ABGB07,2200.0,060EMAB004,AAB060EM2001A,22-06-06 15:21,22-06-05 15:18,WINBOND,FBGA60UEM2-1,7437.0,06/20/2022 MP,1091A07T21,,R22ABHY02,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,309.2533,22-06-06 15:21,2200,11612.066666666666
BB461,UTC1000S,RUNNING,R23ABFS11,2200.0,084UCAB027,AAB084CC9001A,22-06-06 08:55,22-06-05 13:24,WINBOND,FBGA-84UC2H,5600.0,06/21/2022 MP,1091A07T21,,R23ABFS09,FBGA-84UC2H,WINBOND,AAB084CC9001A,1091A07T21,287.1427,22-06-06 08:55,2200,150.47619047619048
BB462,UTC1000S,IDLE,,,,AMS078C91003A,,22-06-05 13:16,,,,06/22/2022 MP,,,R23MSJP05,FBGA-78U9,MTI,AMS078C91003A,1091A06T41,322.0679,,2200,4.457142857142857
BB463,UTC1000S,RUNNING,R23MSJH12,2200.0,048TWMS063,AMS048TW1053A,22-06-06 12:20,22-06-06 05:27,MTI,TSOP1-48AM,2160.0,06/23/2022 MP,1091A07T41,,R23MSJF12,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,22-06-06 12:20,2200,2409.098901098901
BB465,UTC1000S,RUNNING,R23VGA202,2200.0,064RKVG001,ABU064RK1002A,22-06-06 13:01,22-06-05 23:35,ISSI-VG,VFBGA64B4U,5855.0,06/24/2022 MP,1091A07C21,,R23VGA201,VFBGA64B4U,ISSI-VG,ABU064RK1002A,1091A07C21,436.0541,22-06-06 13:01,2200,257.53846153846155
BB466,UTC1000S,RUNNING,R23ABF103,2200.0,024MAAB081,AAB024MAA005A,22-06-06 09:56,22-06-06 04:32,WINBOND,MBGA24J3U,7027.0,06/25/2022 MP,1091A07T21,,R23ABF102,MBGA24J3U,WINBOND,AAB024MAA005A,1091A07T21,1310.9715,22-06-06 09:56,2200,266.6666666666667
BB467,UTC1000S,RUNNING,R23MSJH09,2200.0,048TWMS063,AMS048TW1053A,22-06-06 11:11,22-06-06 04:18,MTI,TSOP1-48AM,2160.0,06/26/2022 MP,1091A07T41,,R23MSJF13,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,22-06-06 11:11,2200,2409.098901098901
BB468,UTC1000S,RUNNING,R23MSL601,2200.0,096ECMS003,AMS096EC1002A,22-06-06 12:58,22-06-05 17:15,MTI,FBGA-96UEC,5560.0,06/27/2022 MP,1091A06T41,,R23MSKW01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-06-06 12:58,2200,98554.18095238095
BB469,UTC1000S,WAIT-SETUP,R23BUAK09,2200.0,096EFBU001,ABU096EF2001A,22-06-06 14:42:16,22-06-06 06:30,ICSI,FBGA-96UEF,4964.0,06/28/2022 MP,1091A07T21,,R23BUAN02,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-06-06 14:42,2200,13818.823529411766
BB470,UTC1000S,RUNNING,R23ABG101,2200.0,048TWAB014,AAB048TW2005A,22-06-06 09:16,22-06-06 05:06,WINBOND,TSOP1-48AM,2160.0,06/29/2022 MP,,,R23ABG205,TSOP1-48AM,WINBOND,AAB048TW2005A,1091A07T21,517.3446,22-06-06 09:16,2200,2110.4175824175823
BB471,UTC1000S,IDLE,,,,AMS078EN4001A,,22-05-30 10:20,,,,06/30/2022 MP,,,R82CMB301,FBGA-78AEN,ENG,AMS078EN4001A,1091A06T21,230.6337,,2200,10.882352941176471
BB472,UTC1000S,RUNNING,R22TEAN02,2200.0,096EITE001,ATE096EI1002A,22-06-06 09:02,22-06-05 23:13,ZCN,FBGA-96UEI,2940.0,06/28/2022 MP,1091A07T21,,R22TEAM13,FBGA-96UEI,ZCN,ATE096EI1002A,1091A07T21,299.5756,22-06-06 09:02,2200,11418.44761904762
BB473,UTC1000S,RUNNING,R23MSJH05,2200.0,048TWMS063,AMS048TW1053A,22-06-06 07:48,22-06-06 00:54,MTI,TSOP1-48AM,2160.0,,1091A07T41,,R23MSJF07,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,22-06-06 07:48,2200,2409.098901098901
BB474,UTC1000S,IDLE,,,,ATE096EI1002A,,22-06-06 06:37,,,,,,,R22TEAN12,FBGA-96UEI,ZCN,ATE096EI1002A,1091A07T21,299.5756,,2200,11418.44761904762
BB475,UTC1000S,RUNNING,R23MSNX05,2200.0,078ENMS018,AMS078EN1006A,22-06-06 13:53,22-06-05 20:36,MTI,FBGA-78UEN,3600.0,,1091A06T21,,R23MSNQ05,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-06-06 13:53,2200,37340.92810457516
BB476,UTC1000S,IDLE,,,,AVE048XV7001A,,22-06-05 11:40,,,,,,,R22VEJ314,STBGA48D4L,Everspin,AVE048XV7001A,1091A07C41,366.4911,,2200,0.0
BB477,UTC1000S,IDLE,,,,AB054NB2002A,,22-06-06 07:57,,,,,,,R23BUA802,MINIBGA48J3U,ICSI,ABU048MA7001A,1091A07C21,404.483,,2200,15346.457142857142
BB478,UTC1000S,PM,,,,ABU165ML4002A,22-06-06 11:44,22-06-06 07:44,,,,06/06/2022 MP,,,R23BUAE04,MINIBGA165D2,ICSI,ABU165ML4002A,1091A10C41,74.5274,,2200,0.0
BB479,UTC1000S,RUNNING,R23MSNS05,2200.0,078ENMS018,AMS078EN1006A,22-06-06 11:59,22-06-05 18:43,MTI,FBGA-78UEN,3598.0,06/07/2022 MP,1091A06T21,,R23MSNQ01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-06-06 11:59,2200,37340.92810457516
BB480,UTC1000S,IDLE,,,,ACD054MF2002A,,22-06-05 21:40,,,,06/08/2022 MP,,,R21CDAH03,MBGA54A2L,ETRON,ACD054MF2002A,1091A07T41,312.4609,,2200,0.0
BB481,UTC1000S,WAIT-REPAIR,R22NVYM07,2200.0,048TRNV073,ANV048TR2018A,22-06-06 14:56:33,22-06-06 06:56,PHISON,TSOP1-48MR-C,2160.0,06/09/2022 MP,1091A07C21,,R22NVYM02,TSOP1-48MR-C,PHISON,ANV048TR2018A,1091A07C21,190.7931,22-06-06 14:56,2200,47121.85714285714
BB482,UTC1000S,IDLE,,,,AAB048TW2006A,,22-06-06 04:25,,,,06/10/2022 MP,,,R23ABFX01,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,,2200,12598.241758241758
BB483,UTC1000S,IDLE,,,,AAB048TW2006A,,22-06-06 07:53,,,,06/11/2022 MP,,,R23ABFX02,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,,2200,12598.241758241758
BB484,UTC1000S,RUNNING,R23MSNR01,2200.0,078ENMS018,AMS078EN1006A,22-06-06 09:36,22-06-05 16:39,MTI,FBGA-78UEN,3531.0,06/12/2022 MP,1091A06T21,,R22AWAC01,MINIBGA24A4L,MXIC,AAW024MA6022C,1091A07T41,208.3434,22-06-06 09:36,2200,37340.92810457516
BB485,UTC1000S,RUNNING,R23MSNZ01,2200.0,078ENMS018,AMS078EN1006A,22-06-06 21:44,22-06-06 04:44,MTI,FBGA-78UEN,3540.0,06/13/2022 MP,1091A06T21,,R23MSNQ04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-06-06 21:44,2200,37340.92810457516
BB486,UTC1000S,RUNNING,R23BUAE05,2200.0,165MLBU046,ABU165ML4002A,22-06-06 10:48,22-06-05 21:55,ICSI,MINIBGA165D2,960.0,06/14/2022 MP,1091A10C41,,R23BUAE01,MINIBGA165D2,ICSI,ABU165ML4002A,1091A10C41,74.5274,22-06-06 10:48,2200,0.0
BB487,UTC1000S,RUNNING,R23BUAE08,2200.0,165MLBU046,ABU165ML4002A,22-06-06 11:14,22-06-06 04:51,ICSI,MINIBGA165D2,473.0,06/15/2022 MP,1091A10C41,,R23BUAE03,MINIBGA165D2,ICSI,ABU165ML4002A,1091A10C41,74.5274,22-06-06 11:14,2200,0.0
BB488,UTC1000S,RUNNING,R23MSN506,2200.0,096ECMS003,AMS096EC1002A,22-06-06 10:16,22-06-05 14:33,MTI,FBGA-96UEC,5559.0,06/16/2022 MP,1091A06T41,,R23MSL103,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-06-06 10:16,2200,98554.18095238095
BB489,UTC1000S,RUNNING,R22BUAK04,2200.0,086TABU026,ABU086TA1007A,22-06-06 13:35,22-06-06 05:56,ICSI,TSOP2-86E,1600.0,06/17/2022 MP,1091A09C21,,R22BUAK01,TSOP2-86E,ICSI,ABU086TA1007A,1091A09C21,208.9303,22-06-06 13:35,2200,3034.952380952381
BB490,UTC1000S,RUNNING,R22NVYMB4,2200.0,048TRNV073,ANV048TR2018A,22-06-06 15:01,22-06-06 03:42,PHISON,TSOP1-48MR-C,2160.0,06/18/2022 MP,1091A07C21,,R22NVYM28,TSOP1-48MR-C,PHISON,ANV048TR2018A,1091A07C21,190.7931,22-06-06 15:01,2200,47121.85714285714
BB496,UTC1000S,RUNNING,R23ABC103,2200.0,054TNAB027,AAB054TN1002A,22-06-06 16:20,22-06-06 07:10,WINBOND,TSOP2-54ME,2880.0,06/19/2022 SP,1091A07T21,,R23MSJK14,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,313.8223,22-06-06 16:20,2200,29276.780952380952
BB497,UTC1000S,WAIT-REPAIR,R23ABC102,2200.0,054TNAB027,AAB054TN1002A,22-06-06 13:59:05,22-06-06 05:14,WINBOND,TSOP2-54ME,2880.0,06/20/2022 SP,1091A07T21,,R23MSPG05,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,313.8223,22-06-06 13:59,2200,29276.780952380952
BB498,UTC1000S,RUNNING,R23ABF602,2200.0,060NRAB019,AAB060NR2003A,22-06-07 03:42,22-06-05 23:55,WINBOND,VFBGA60B4U,7900.0,06/21/2022 SP,1091A07T21,,R23ABF904,VFBGA60B4U,WINBOND,AAB060NR2003A,1091A07T21,284.3574,22-06-07 03:42,2200,87.98901098901099
BB499,UTC1000S,RUNNING,R23ABFX03,2200.0,048TWAB012,AAB048TW2006A,22-06-06 07:56,22-06-06 03:58,WINBOND,TSOP1-48AM,2160.0,06/22/2022 SP,1091A07T21,,R23ABFA25,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-06-06 07:56,2200,12598.241758241758
BB500,UTC1000S,RUNNING,R23ABFX04,2200.0,048TWAB012,AAB048TW2006A,22-06-06 07:58,22-06-06 04:00,WINBOND,TSOP1-48AM,2160.0,06/23/2022 SP,1091A07T21,,R23ABFA27,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,543.9208,22-06-06 07:58,2200,12598.241758241758
BB501,UTC1000S,WAIT-REPAIR,,,,AVE044TT2002A,,22-06-05 19:16,,,,06/24/2022 SP,,,R22VEHR04,TSOP2-44CM,Everspin,AVE044TT2002A,1091A08C41,311.3794,,2200,0.0
BB502,UTC1000S,WAIT-SETUP,,,,ATE096EI1001A,,22-06-06 07:56,,,,06/25/2022 SP,,,R22TEAM12,FBGA-96UEI,ZCN,ATE096EI1002A,1091A07T21,293.2312,,2200,38833.63809523809
BB503,UTC1000S,IDLE,,,,AAW064MR1009A,,22-06-05 23:18,,,,06/26/2022 SP,,,R23AWAK06,MBGA64J4U,MXIC,AAW064MR1009A,1091A08T41,325.1959,,2200,975.4380952380952
BB504,UTC1000S,IDLE,,,,ATE096EI1002A,,22-06-06 06:23,,,,06/27/2022 SP,,,R22TEAT05,FBGA-96UEI,ZCN,ATE096EI1002A,1091A07T21,299.5756,,2200,11418.44761904762
BB505,UTC1000S,RUNNING,R23BUAK05,2200.0,096EFBU001,ABU096EF2001A,22-06-06 10:00,22-06-05 15:42,ICSI,FBGA-96UEF,4960.0,06/28/2022 SP,1091A07T21,,R23BUAI05,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-06-06 10:00,2200,13818.823529411766
BB506,UTC1000S,RUNNING,R23ABH301,2200.0,134N9AB006,AAB134N94001A,22-06-06 18:31,22-06-06 03:22,WINBOND,VFBGA134BFU,2475.0,06/29/2022 SP,,,R23ABH202,VFBGA134BFU,WINBOND,AAB134N94001A,1091A07T21,163.4017,22-06-06 18:31,2200,5276.05
BB507,UTC1000S,RUNNING,R23ABFS03,2200.0,084UCAB027,AAB084CC9001A,22-06-06 11:26,22-06-05 15:58,WINBOND,FBGA-84UC2H,5591.0,06/30/2022 SP,1091A07T21,,R23ABFS07,FBGA-84UC2H,WINBOND,AAB084CC9001A,1091A07T21,287.1427,22-06-06 11:26,2200,150.47619047619048
BB508,UTC1000S,WAIT-SETUP,R22TEAN09,2200.0,096EITE001,ATE096EI1002A,22-06-06 08:14:33,22-06-06 07:35,ZCN,FBGA-96UEI,2960.0,06/27/2022 SP,1091A07T21,,R22TEAJ05,FBGA-96UEI,ZCN,ATE096EI1002A,1091A07T21,299.5756,22-06-06 08:14,2200,11418.44761904762
BB509,UTC1000S,RUNNING,R23MSJH03,2200.0,048TWMS063,AMS048TW1053A,22-06-06 07:26,22-06-06 00:32,MTI,TSOP1-48AM,2160.0,,1091A07T41,,R23MSJF08,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,313.3538,22-06-06 07:26,2200,2409.098901098901
BB510,UTC1000S,RUNNING,R23MSNV01,2200.0,078ENMS018,AMS078EN1006A,22-06-06 08:31,22-06-05 15:32,MTI,FBGA-78UEN,3538.0,,,,R21AWDL01,MINIBGA24A4L,MXIC,AAW024MA6022C,1091A07T41,208.3434,22-06-06 08:31,2200,37340.92810457516
