ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,Unnamed: 31,G.UPH,N.UPH,wip_outplan_time
BB717,720,UTC2000,RUNNING,R02AWA401,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,17016,22-01-14 13:07,22-01-14 23:38,MXIC,TSOP1-48/M2,T1214264,,68.3815,,3000M,TA-A11,01/14/2022 MP,2200,,,R02AWCH07,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,68.3815,60.7398,2022-01-14 23:38:50
BB718,5706,UTC2000,IDLE,,R02MSD803,,,,AMS078EP1001A,,,22-01-14 12:33,,,,,,,,3000M,TA-A11,01/15/2022 MP,2200,,,R02MSAM04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,,246.8543,219.2684,
BB719,0,UTC2000,RUNNING,R02YZA511,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2480,59477,22-01-13 23:47,22-01-14 16:47,ZJP,FBGA-96UEF,210114000,,145.9357,,3000M,TA-A11,01/16/2022 MP,2200,1091A07T21,4,R02YZA309,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-14 16:47:17
BB720,0,UTC2000,IDLE,,R02AWBG42,,,,AAW048TP1041B,,,22-01-14 15:36,,,,,,,,3000M,TA-A11,01/17/2022 MP,2200,,,R02AWBG10,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,68.3815,60.7398,
BB721,9550,UTC2000,RUNNING,R02MSCU02,,2200,078EPMS004,Z32D1JC8CMS3712{ZDT-S},AMS078EP1001A,5736,23046,22-01-14 14:39,22-01-15 13:53,MTI,FBGA-78UEP,585251K.00K,,246.8543,,3000M,TA-A11,01/18/2022 MP,2200,1091A06T21,,R02MSCL04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,,246.8543,219.2684,2022-01-15 13:53:43
BB722,0,UTC2000,WAIT-REPAIR,,,,,,AMS078EP1001A,,,22-01-14 12:34,,,,,MAL-M,,,3000M,TA-A11,01/19/2022 MP,2200,,,R02MSCL04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,,246.8543,219.2684,
BB723,0,UTC2000,RUNNING,R02ABN211,,2200,054NRAB004,MAA056911/GC/W987D6HBGX6E,AAB054NR2001A,7851,113487,22-01-13 10:49,22-01-14 12:31,WINBOND,VFBGA54B4U,6137DC600,,305.3403,,3000M,TA-A11,01/20/2022 MP,2200,1091A08T21,,R02AWE105,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,,305.3403,271.2185,2022-01-14 12:31:55
BB724,2880,UTC2000,IDLE,,,,,,AAB054TN1005A,,,22-01-14 14:44,,,,,,,,3000M,TA-A9,01/21/2022 MP,2200,,,R02ABGK56,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,,299.4645,265.9993,
BB725,0,UTC2000,RUNNING,R03MSFL01,,2200,078U9MS017,V00H DA1 X8 9F9CE8{A},AMS078C93001B,6640,27248,22-01-13 17:04,22-01-15 05:32,MTI,FBGA-78U9,228283B.00L,,182.1146,,3000M,TA-A10,01/20/2022 MP,2200,1091A06T21,,R02AWFA01,MBGA64J4U,MXIC,AAW064MR1008B,1091A07T41,,182.1146,161.7633,2022-01-15 05:32:23
BB726,0,UTC2000,RUNNING,R03MSAG01,,2200,048TWMS068,M69A1WP1CMS5653,AMS048TW1058A,2160,8304,22-01-14 09:00,22-01-14 15:38,MTI,TSOP1-48AM,0849886.046,,325.5382,,3000M,TA-A10,01/23/2022 MP,2200,1091A07T41,,R02ABL901,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,325.5382,289.1593,2022-01-14 15:38:12
BB727,0,UTC2000,RUNNING,R03MSFN01,,2200,078U9MS017,V00H DA1 X8 9F9CE8{A},AMS078C93001B,6720,37960,22-01-13 22:40,22-01-15 11:34,MTI,FBGA-78U9,229956B.00L,,182.1146,,3000M,TA-A10,01/24/2022 MP,2200,,,R02SSA124,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,182.1146,161.7633,2022-01-15 11:34:36
BB728,0,UTC2000,RUNNING,R02ABGK44,,2200,054TNAB036,UAA084/GI/W9825G6KH-6I{BM,AAB054TN1005A,2880,170589,22-01-14 05:10,22-01-14 14:47,WINBOND,TSOP2-54ME,61347C60001,,299.4645,,3000M,TA-A10,01/25/2022 MP,2200,1091A07T21,,R02ABGK42,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,,299.4645,265.9993,2022-01-14 14:47:36
BB729,0,UTC2000,RUNNING,R02SSA130,,2200,153XTSS011,EMC-YMC-82AP9L-032-01A28{,ASS153XT3001A,2966,55842,22-01-13 07:13,22-01-15 11:38,HOSIN,SSBGA153JAU,22010430,,127.2132,,3000M,TA-A10,01/26/2022 MP,2200,1091A07C41,4,R02SSA122,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,2022-01-15 11:38:54
BB730,2880,UTC2000,IDLE,,,,,,AAB054TN1005A,,,22-01-14 13:02,,,,,,,,3000M,TA-A10,01/27/2022 MP,2200,,,R02ABGK24,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,,299.4645,265.9993,
BB731,2480,UTC2000,WAIT-SETUP,,,,,,AMS096EC1002A,,,22-01-14 14:54,,,,,PSC,,,3000M,TA-A10,01/28/2022 MP,2200,,,R02YZA123,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,305.6722,271.5134,
BB732,0,UTC2000,ENG,,,,,,AAW024XJ6001B,,,22-01-06 08:39,22-01-06 08:39,,,,PE,,,3000M,TA-A9,01/29/2022 MP,3200,,,P47AWA807,STBGA24A3L,MXIC,AAW024XJ6001B,1091A07T41,,,,
BB733,0,UTC2000,RUNNING,R03MSFN03,,2200,078U9MS017,V00H DA1 X8 9F9CE8{A},AMS078C93001B,6687,37960,22-01-14 04:34,22-01-15 17:18,MTI,FBGA-78U9,229956B.00L,,182.1146,,3000M,TA-A15,01/30/2022 MP,2200,,,R02ABGZ01,STBGA24D6U,WINBOND,AAB024XJ6010A,1091A07T21,,182.1146,161.7633,2022-01-15 17:18:00
BB734,720,UTC2000,RUNNING,R02AWGA15,,2200,048TPAW103,5480CNB-48TG000,AAW048TP1008B,720,34053,22-01-14 09:27,22-01-14 20:54,MXIC,TSOP1-48/M2,8J718300,,62.8647,,3000M,TA-A15,01/31/2022 MP,2200,1091A08T41,,R02AWCU42,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,,62.8647,55.8396,2022-01-14 20:54:36
BB735,0,UTC2000,RUNNING,R03MSFL04,,2200,078U9MS017,V00H DA1 X8 9F9CE8{A},AMS078C93001B,6678,27248,22-01-14 00:59,22-01-15 13:39,MTI,FBGA-78U9,228283B.00L,,182.1146,,3000M,TA-A15,,2200,1091A06T21,,R02ABNZ01,STBGA24D6U,WINBOND,AAB024XJ6008A,1091A07T21,,182.1146,161.7633,2022-01-15 13:39:49
BB736,0,UTC2000,RUNNING,R02AWGE17,,2200,048TPAW103,5480CNB-48TG000,AAW048TP1008B,720,33941,22-01-14 02:11,22-01-14 13:38,MXIC,TSOP1-48/M2,8J720700A1,,62.8647,,3000M,TA-A15,,2200,1091A08T41,,R02AWCU44,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,,62.8647,55.8396,2022-01-14 13:38:38
BB737,0,UTC2000,QC,R03YZA102,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2500,57538,,,ZJP,FBGA-96UEF,210120000,,145.9357,,3000M,TA-A15,,2200,,,R02YZA121,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-15 00:18:42
BB738,0,UTC2000,RUNNING,R03ABA503,,2200,096ELAB016,GAA098/LN/W632GU6NB-12{N},AAB096EL1003A,6000,21199,22-01-14 03:06,22-01-15 05:00,WINBOND,FBGA96UEL(2),6139A130051,,231.6081,,3000M,TA-A15,,2200,,,R03ABA701,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,231.6081,205.7259,2022-01-15 05:00:39
BB745,2480,UTC2000,RUNNING,R03YZA103,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2500,57538,22-01-14 07:54,22-01-15 01:02,ZJP,FBGA-96UEF,210120000,,145.9357,,3000M,TA-A12,,2200,,,R02YZA120,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-15 01:02:50
BB746,720,UTC2000,RUNNING,R02AWGE22,,2200,048TPAW103,5480CNB-48TG000,AAW048TP1008B,720,33941,22-01-14 09:27,22-01-14 20:54,MXIC,TSOP1-48/M2,8J720700A1,,62.8647,,3000M,TA-A11,,2200,1091A08T41,,R02AWET02,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,,62.8647,55.8396,2022-01-14 20:54:16
BB747,0,UTC2000,RUNNING,R02AWGE19,,2200,048TPAW103,5480CNB-48TG000,AAW048TP1008B,720,33941,22-01-14 08:16,22-01-14 19:44,MXIC,TSOP1-48/M2,8J720700A1,,62.8647,,3000M,TA-A11,,2200,1091A08T41,,R02AWCU40,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,,62.8647,55.8396,2022-01-14 19:44:10
BB748,0,UTC2000,RUNNING,R02AWBG41,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34045,22-01-14 06:01,22-01-14 16:33,MXIC,TSOP1-48/M2,T1214280A1,,68.3815,,3000M,TA-A11,,2200,1091A08T41,,R02AWBG37,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,68.3815,60.7398,2022-01-14 16:33:10
BB749,2500,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-01-14 14:40,,,,,,,,3000M,TA-A11,,2200,,,R02YZA508,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB750,0,UTC2000,WAIT-REPAIR,R02ABN212,,2200,054NRAB004,MAA056911/GC/W987D6HBGX6E,AAB054NR2001A,7760,113487,22-01-14 14:15,22-01-14 11:48:33,WINBOND,VFBGA54B4U,6137DC600,AET2,305.3403,,3000M,TA-A16,,2200,1091A08T21,,R02ABLH07,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,,305.3403,271.2185,2022-01-14 11:48:33
BB751,0,UTC2000,RUNNING,P53MSJL09,,2200,078ENMS007,Z21C1SA8CMS2768,AMS078EN1002A,3540,37182,22-01-14 03:38,22-01-14 17:44,MTI,FBGA-78UEN,226907B.00L,,251.2358,,3000M,TA-A16,,2200,1091A06T21,,P53MSJB10,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,,251.2358,223.1602,2022-01-14 17:44:27
BB752,1649,UTC2000,RUNNING,R03YZA101,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2500,57538,22-01-14 08:26,22-01-15 01:34,ZJP,FBGA-96UEF,210120000,,145.9357,,3000,TA-A16,,2200,,,R02YZA126,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-15 01:34:40
BB753,0,UTC2000,RUNNING,R03MSI605,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5525,41176,22-01-13 22:01,22-01-14 21:04,MTI,FBGA-96UEC,590307K.00K,,239.5637,,3000M,TA-A16,,2200,,,R02MSHT03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022-01-14 21:04:58
BB754,0,UTC2000,RUNNING,R02YZA507,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2500,59477,22-01-14 00:28,22-01-14 17:36,ZJP,FBGA-96UEF,210114000,,145.9357,,3000M,TA-A16,01/14/2022 MP,2200,1091A07T21,4,R02YZA319,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-14 17:36:05
BB755,0,UTC2000,WAIT-REPAIR,,,,,,AVE054TS1001E,,,22-01-14 02:01,,,,,MC3,,,3000M,TA-A16,01/15/2022 MP,2200,,,P53VEVG03,TSOP2-54CMES,Everspin,AVE054TS1001E,1091A08T21,,142.9056,126.9359,
BB756,720,UTC2000,RUNNING,R02AWGE09,,2200,048TPAW103,5480CNB-48TG000,AAW048TP1008B,720,33941,22-01-14 09:40,22-01-14 21:07,MXIC,TSOP1-48/M2,8J720700A1,,62.8647,,3000M,TA-A16,01/16/2022 MP,2200,1091A08T41,,R02AWCU33,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,,62.8647,55.8396,2022-01-14 21:07:20
BB757,0,UTC2000,RUNNING,R02YZA512,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2477,59477,22-01-13 23:50,22-01-14 16:49,ZJP,FBGA-96UEF,210114000,,145.9357,,3000M,TA-A16,01/17/2022 MP,2200,1091A07T21,4,R02YZA106,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-14 16:49:22
BB758,0,UTC2000,RUNNING,R02ABLG07,,2200,054NRAB004,MAA056911/GC/W987D6HBGX6E,AAB054NR2001A,7800,58441,22-01-13 13:25,22-01-14 14:58,WINBOND,VFBGA54B4U,6134DW300,,305.3403,,3000M,TA-A16,01/18/2022 MP,2200,1091A08T21,4,R02ABN203,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,,305.3403,271.2185,2022-01-14 14:58:32
BB759,0,UTC2000,RUNNING,R02AWCH11,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34000,22-01-14 04:26,22-01-14 14:58,MXIC,TSOP1-48/M2,T1214266,,68.3815,,3000M,TA-A16,01/19/2022 MP,2200,1091A08T41,,R02AWB519,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,68.3815,60.7398,2022-01-14 14:58:36
BB760,720,UTC2000,RUNNING,R02AWCH20,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34000,22-01-14 12:38,22-01-14 23:10,MXIC,TSOP1-48/M2,T1214266,,68.3815,,3000M,TA-A16,01/20/2022 MP,2200,1091A08T41,,R02AWBG45,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,68.3815,60.7398,2022-01-14 23:10:10
BB761,0,UTC2000,RUNNING,R02AWGE14,,2200,048TPAW103,5480CNB-48TG000,AAW048TP1008B,720,33941,22-01-13 22:21,22-01-14 09:49,MXIC,TSOP1-48/M2,8J720700A1,,62.8647,,3000M,TA-A16,01/21/2022 SP,2200,1091A08T41,,R02AWCU34,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,,62.8647,55.8396,2022-01-14 09:49:01
BB762,2499,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-01-14 10:17,,,,,,,,3000M,TA-A16,01/21/2022 SP,2200,,,R02YZA113,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB763,2440,UTC2000,WAIT-SETUP,,,,,,AMS096EC1002A,,,22-01-14 14:01,,,,,PSC,,,3000M,TA-A17,01/23/2022 MP,2200,,,R02YZA516,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,305.6722,271.5134,
BB764,0,UTC2000,RUNNING,R03ABA403,,2200,096ELAB016,GAA098/LN/W632GU6NB-12{N},AAB096EL1003A,5920,39640,22-01-14 00:02,22-01-15 01:36,WINBOND,FBGA96UEL(2),61397S700,,231.6081,,2000M,TA-A17,01/24/2022 MP,2200,,,R03ABA905,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,231.6081,205.7259,2022-01-15 01:36:33
BB765,2499,UTC2000,RUNNING,R03YZA105,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2480,57538,22-01-14 13:45,22-01-15 06:45,ZJP,FBGA-96UEF,210120000,,145.9357,,3000M,TA-A17,01/25/2022 MP,2200,,,R02YZA114,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-15 06:45:16
BB766,0,UTC2000,RUNNING,R02ABN213,,2200,054NRAB004,MAA056911/GC/W987D6HBGX6E,AAB054NR2001A,7647,113487,22-01-13 19:58,22-01-14 21:00,WINBOND,VFBGA54B4U,6137DC600,,305.3403,,3000M,TA-A17,01/26/2022 MP,2200,1091A08T21,,R02ABLG02,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,,305.3403,271.2185,2022-01-14 21:00:58
BB767,0,UTC2000,RUNNING,R02AWCH23,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34000,22-01-14 01:54,22-01-14 12:26,MXIC,TSOP1-48/M2,T1214266,,68.3815,,3000M,TA-A17,01/27/2022 MP,2200,1091A08T41,,R02AWBG35,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,68.3815,60.7398,2022-01-14 12:26:09
BB768,3332,UTC2000,QC,,,,,,AVE054TS1001E,,,,,,,,,,,3000M,TA-A17,01/28/2022 MP,2200,,,R02ABN215,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,,142.9056,126.9359,
BB769,0,UTC2000,IDLE,,,,,,ABU100X69007A,,,22-01-13 23:53,,,,,,,,2000M,TA-A17,01/29/2022 MP,2200,,,R80CMBA01,SSBGA100D4U,ENG,ABU100X69007A,1091A07C21,,,,
BB770,5920,UTC2000,RUNNING,R03ABAA03,,2200,096ELAB016,GAA098/LN/W632GU6NB-12{N},AAB096EL1003A,5927,48161,22-01-14 08:11,22-01-15 09:46,WINBOND,FBGA96UEL(2),M2024A400,,231.6081,,3000M,TA-A17,01/30/2022 MP,2200,1091A07T21,,R02ABN502,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,231.6081,205.7259,2022-01-15 09:46:47
BB771,0,UTC2000,RUNNING,R02AWCH27,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34000,22-01-14 04:19,22-01-14 14:51,MXIC,TSOP1-48/M2,T1214266,,68.3815,,3000M,TA-A12,01/31/2022 MP,2200,1091A08T41,,R02AWB548,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,68.3815,60.7398,2022-01-14 14:51:27
BB772,1483,UTC2000,RUNNING,R02BUB601,,2200,096EABU001,IS43TR16512BL-107MBLI-AS,ABU096EA1001A,2520,10427,22-01-14 09:53,22-01-14 20:30,ICSI,FBGA-96LEA,MRC411000Y1,,237.7557,,3000M,TA-A18,,2200,,,R02BUB202,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,,237.7557,211.1865,2022-01-14 20:30:06
BB773,2480,UTC2000,WAIT-SETUP,,,,,,AMS096EC1002A,,,22-01-14 15:16,,,,,PSC,,,3000M,TA-A18,,2200,,,R02YZA513,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,305.6722,271.5134,
BB774,7864,UTC2000,WAIT-SETUP,,,,,,AAW024XJ6014A,,,22-01-14 15:17,,,,,MC,,,3000M,TA-A18,,2200,,,R02ABN210,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,,421.8269,374.6878,
BB775,2500,UTC2000,RUNNING,R02YZA519,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2460,59477,22-01-14 10:21,22-01-15 03:12,ZJP,FBGA-96UEF,210114000,,145.9357,,3000M,TA-A18,,2200,1091A07T21,4,R02YZA117,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-15 03:12:43
BB776,3520,UTC2000,WAIT-SETUP,,,,,,AAW024XJ6014A,,,22-01-14 15:18,,,,,MC,,,3000M,TA-A18,,2200,,,P53MSJI07,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,,421.8269,374.6878,
BB777,0,UTC2000,RUNNING,R03MSFL02,,2200,078U9MS017,V00H DA1 X8 9F9CE8{A},AMS078C93001B,6639,27248,22-01-13 18:06,22-01-15 06:34,MTI,FBGA-78U9,228283B.00L,,182.1146,,3000M,TA-A18,,2200,1091A06T21,,R02SSA120,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,182.1146,161.7633,2022-01-15 06:34:20
BB778,0,UTC2000,SETUP,R02MSCI04,,2200,078EPMS004,Z32D1JC8CMS3712{ZDT-S},AMS078EP1001A,4403,21975,22-01-14 15:21,22-01-14 15:51,MTI,FBGA-78UEP,583908K.00K,CC,246.8543,,3000M,TA-A18,,2200,,,R02MSB302,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,,246.8543,219.2684,2022-01-14 21:11:56
BB779,0,UTC2000,IN-REPAIR,R02VGAX01,,2200,024XWVG005,IS25LP512MH-RHLE,ABU024XW3011A,5108,5108,22-01-14 15:31,22-01-14 23:50:08,ISSI-VG,STBGA24J4U,AS01821Y6,W4,463.7914,,3000M,TA-A18,,2200,,,R02SSA123,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,463.7914,411.9627,2022-01-14 23:50:08
BB780,0,UTC2000,RUNNING,R02YZA119,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2476,63888,22-01-14 00:14,22-01-14 17:12,ZJP,FBGA-96UEF,210116000,,145.9357,,3000M,TA-A18,,2200,1091A07T21,4,R02YZA112,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-14 17:12:30
BB781,2476,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-01-14 14:09,,,,,,,,3000M,TA-A18,,2200,,,R02YZA514,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB782,0,UTC2000,RUNNING,R02YZA521,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2463,59477,22-01-14 06:06,22-01-14 22:59,ZJP,FBGA-96UEF,210114000,,145.9357,,2000,TA-A18,,2200,1091A07T21,4,R02YZA118,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-14 22:59:28
BB783,0,UTC2000,SETUP,,,,,,AAW024XJ6014A,,,22-01-14 15:37,22-01-14 16:07,,,,CP,,,3000M,TA-A18,,2200,,,R02ABN207,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,,421.8269,374.6878,
BB784,0,UTC2000,RUNNING,R02YZA124,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2492,63888,22-01-14 00:59,22-01-14 18:04,ZJP,FBGA-96UEF,210116000,,145.9357,,3000M,TA-A18,,2200,1091A07T21,4,R02YZA111,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-14 18:04:02
BB785,2231,UTC2000,PM,R02AWE802,,2200,024MAAW010,6694S-24XV10JYG9HM,AAW024MA5007A,8424,31478,22-01-14 15:02,22-01-14 19:02,MXIC,MINIBGA24A3L,5K822000A1,MP,1638.4841,,3000M,TA-A18,01/14/2022 MP,2200,,,R02AWE706,MINIBGA24A3L,MXIC,AAW024MA5007A,1091A07T41,,1638.4841,1455.3835,2022-01-14 19:54:45
BB786,1783,UTC2000,IDLE,,,,,,ASS153XT3001A,,,22-01-14 15:04,,,,,,,,2000,TA-A9,01/15/2022 MP,2200,,,R02SSA127,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,
BB787,7920,UTC2000,WAIT-SETUP,,,,,,AAW024XJ6014A,,,22-01-14 15:14,,,,,MC,,,3000M,TA-A19,01/16/2022 MP,2200,,,R02ABN206,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,,421.8269,374.6878,
BB788,2461,UTC2000,SETUP,R03YZA104,,2200,096EFYZ004,P3T1GF40CBF-Z{YZ}{RYOWA},AYZ096EF2003A,2483,57538,22-01-14 15:29,22-01-14 15:59,ZJP,FBGA-96UEF,210120000,CC,145.9357,,3000M,TA-A19,01/17/2022 MP,2200,,,R02YZA523,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,2022-01-15 01:51:29
BB789,2600,UTC2000,RUNNING,R02BUBA04,,2200,096EABU001,IS46TR16512B-125KBLA1-AS,ABU096EA1001A,2560,11863,22-01-14 07:36,22-01-14 18:22,ICSI,FBGA-96LEA,MRC578000Y1,,237.7557,,3000M,TA-A19,01/18/2022 MP,2200,,,R02BUB704,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,,237.7557,211.1865,2022-01-14 18:22:38
BB790,1638,UTC2000,RUNNING,R03MSI608,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,2318,41176,22-01-14 10:15,22-01-14 19:59,MTI,FBGA-96UEC,590307K.00K,,239.5637,,3000M,TA-A19,01/19/2022 MP,2200,,,R03MSI308,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022-01-14 19:59:25
BB791,2462,UTC2000,WAIT-SETUP,,,,,,AMS096EC1002A,,,22-01-14 15:27,,,,,PSC,,,3000M,TA-A19,01/20/2022 MP,2200,,,R02YZA522,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,305.6722,271.5134,
BB801,0,MAXUM,RUNNING,R02MSGW06,,2200,096ECMS003,V89C JT1X16 C753EE{A},AMS096EC1002A,5560,37784,22-01-14 01:50,22-01-14 19:26,MTI,FBGA-96UEC,0992076.006,,315.8637,,2000M,TB-B2,01/27/2022 MP,2200,1091A06T41,,R02MSGU04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,,315.8637,280.5659,2022-01-14 19:26:18
BB802,0,MAXUM,RUNNING,R02ASCC02,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2940,18923,22-01-14 04:35,22-01-14 23:52,EliteMT,FBGA-96UEL-3,P18WT.03,,152.4326,,3000,TB-B2,01/28/2022 MP,2200,1091G08PA1,,R02ASC608,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,2022-01-14 23:52:57
BB803,1319,MAXUM,RUNNING,R02ASC805,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2928,36709,22-01-14 15:00,22-01-15 10:13,EliteMT,FBGA-96UEL-3,P18WL.01,,152.4326,,3000M,TB-B2,01/29/2022 MP,2200,,,R02ASCC07,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,2022-01-15 10:13:24
BB804,2924,MAXUM,RUNNING,R02ASC811,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2940,36709,22-01-14 13:30,22-01-15 08:47,EliteMT,FBGA-96UEL-3,P18WL.01,,152.4326,,3000M,TB-B2,01/30/2022 MP,2200,,,R02ASCC05,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,2022-01-15 08:47:53
