ALL_CAN_RUN_MODELS,CAN_RUN_MODELS,PROCESS_TIME,all_part_no,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"MAXUM,RAPID","MAXUM,RAPID","566.933323,543.534294",A0803CB1315,22,288,N,YK010030,,DIALOG,2200,0.000000,N,Y,"Add queue time + 51.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 60||Add cure time + 60.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIBC04,11500,Y,2070,D2977HJ80-LFBMVC1{AM},1091A08T41,A0803CB1315,QFN-10YK2A,,-1,010YK025,010YKNI037,11500,426.000000,ANI010YK3001A,QFNS384,"1217.074341,1269.469116",,
"MAXUM,RAPID","MAXUM,RAPID","566.933323,543.534294",A0803CB1315,22,288,N,YK010030,,DIALOG,2200,0.000000,N,Y,"Add queue time + 146.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 60||Add cure time + 60.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIBF05,11500,Y,2070,D2977HJ80-LFBMVC1{AM},1091A08T41,A0803CB1315,QFN-10YK2A,,-1,010YK025,010YKNI037,11500,521.000000,ANI010YK3001A,QFNS384,"1217.074341,1269.469116",,
"MAXUM,RAPID","MAXUM,RAPID","566.933323,543.534294",A0803CB1315,22,288,N,YK010030,,DIALOG,2200,0.000000,N,Y,"Add queue time + -92.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 60||Add cure time + 60.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIB904,11500,Y,2070,D2977HJ80-LFBMVC1{AM},1091A08T41,A0803CB1315,QFN-10YK2A,,-1,010YK025,010YKNI037,11500,283.000000,ANI010YK3001A,QFNS384,"1217.074341,1269.469116",,
"MAXUM,RAPID","MAXUM,RAPID","566.933323,543.534294",A0803CB1315,22,288,N,YK010030,,DIALOG,2200,0.000000,N,Y,"Add queue time + 266.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 60||Add cure time + 60.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIBC05,11500,Y,2070,D2977HJ80-LFBMVC1{AM},1091A08T41,A0803CB1315,QFN-10YK2A,,-1,010YK025,010YKNI037,11500,641.000000,ANI010YK3001A,QFNS384,"1217.074341,1269.469116",,
"MAXUM,RAPID","MAXUM,RAPID","415.143088,398.008895",A0803CB1315,22,288,N,YK010030,,DIALOG,2200,0.000000,N,Y,"Add queue time + 362.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 60||Add cure time + 60.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIBF06,11500,Y,2070,D2977HJ80-LFBMVC1{AM},1091A08T41,A0803CB1315,QFN-10YK2A,,-1,010YK025,010YKNI037,8421,737.000000,ANI010YK3001A,QFNS384,"1217.074341,1269.469116",,
"MAXUM,RAPID","MAXUM,RAPID","565.700859,542.352698",A0803CB1315,22,288,N,YK010030,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23NIBF03,11500,N,2150,D2977HJ80-LFBMVC1{AM},1091A08T41,A0803CB1315,QFN-10YK2A,,-1,010YK025,010YKNI037,11475,75.000000,ANI010YK3001A,QFNS384,"1217.074341,1269.469116",,N2WB TB
"MAXUM,RAPID","MAXUM,RAPID","566.637531,543.250711",A0803CB1315,22,288,N,YK010030,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23NIBC03,11500,N,2150,D2977HJ80-LFBMVC1{AM},1091A08T41,A0803CB1315,QFN-10YK2A,,-1,010YK025,010YKNI037,11494,75.000000,ANI010YK3001A,QFNS384,"1217.074341,1269.469116",,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,819.035930,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 75.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R22AWAR12,1280,N,2080,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1261,270.000000,AAW016D53004A,MBGA292,92.376900,,
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,754.734140,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 75.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R22AWAW08,1280,N,2080,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1162,270.000000,AAW016D53004A,MBGA292,92.376900,,
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,584.561727,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAP27A,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR75,0,016D5012,016D5AW016,900,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR75
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,814.489339,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR16,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR36,0,016D5012,016D5AW016,1254,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR36
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,813.839826,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR20,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR61,0,016D5012,016D5AW016,1253,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR61
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,786.560279,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR13,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR86,0,016D5012,016D5AW016,1211,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR86
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,801.499079,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR17,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR22,0,016D5012,016D5AW016,1234,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR22
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,778.766122,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR21,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR42,0,016D5012,016D5AW016,1199,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR42
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,792.405896,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR18,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR18,0,016D5012,016D5AW016,1220,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR18
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,804.097131,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR22,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR38,0,016D5012,016D5AW016,1238,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR38
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,806.045670,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAP27,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR83,0,016D5012,016D5AW016,1241,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR83
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,813.190313,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR15,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR57,0,016D5012,016D5AW016,1252,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR57
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,789.158331,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR19,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR49,0,016D5012,016D5AW016,1215,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR49
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,774.219531,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR23,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBR48,0,016D5012,016D5AW016,1192,15.000000,AAW016D53004A,MBGA292,92.376900,,BBR48
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,1538.696367,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR27,1280,N,2090,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,BBH21,1,016D5012,016D5AW016,2369,15.000000,AAW016D53004A,MBGA292,92.376900,,BBH21-1
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,798.251513,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,"Add queue time + -118.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2130->2080)||Pass the station(2080), add cure time : 75||Add cure time + 75.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R22AWAW09,1280,Y,2130,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1229,272.000000,AAW016D53004A,MBGA292,92.376900,,
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,798.901026,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR04,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1230,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,782.663201,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAW01,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1205,75.000000,AAW016D53004A,MBGA292,92.376900,,N2A25-1
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,818.386417,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAW05,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1260,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,782.663201,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR01,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1205,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,791.756383,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR09,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1219,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,823.582522,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAW02,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1268,75.000000,AAW016D53004A,MBGA292,92.376900,,N2A25-1
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,757.981706,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAW06,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1167,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,783.312714,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR02,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1206,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,787.209792,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR06,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1212,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,766.425375,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAW03,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1180,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,769.023427,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAW07,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1184,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,776.817583,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR03,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1196,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,774.869044,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAR07,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1193,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"UTC2000,UTC5000S,MAXUM-PLUS,RAPID",UTC2000,792.405896,"A0801CB0934,A0803CB0934",130,288,N,D5016043,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22AWAW04,1280,N,2150,5464AXB-16GG000{SMT},1091A08T41,A0801CB0934,SSLGA16DOU,,-1,016D5012,016D5AW016,1220,75.000000,AAW016D53004A,MBGA292,92.376900,,N2WB TB
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","119.765091,119.765091,117.062113",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 537.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH603,17280,Y,2070,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,1428,1002.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1449.258241,1449.258241,1416.549943",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 153.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH601,17280,Y,2070,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,17280,618.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1449.258241,1449.258241,1416.549943",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 345.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH602,17280,Y,2070,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,17280,810.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH402,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH902,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH403,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2146,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH701,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH903,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2146,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,288,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23NIH702,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
