ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB235,UTC3000,IN-REPAIR,R13OKL207,2200,048TVOK056,AOK048TV1029A,22-04-01 06:54:11,22-04-01 07:53,LAPIS,TSOP1-48A2,2560,04/25/2022 MP,1091A07C41,,R13OKL204,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,241.1997,22-04-01 06:54,2200
BB441,UTC1000S,IDLE,,,,AAB096EL1017A,,22-03-31 09:10,,,,04/26/2022 MP,,,R13ABK803,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,,2200
BB442,UTC1000S,IDLE,,,,AAB096EL1017A,,22-03-31 09:42,,,,04/27/2022 MP,,,R13ABK804,FBGA96UEL(2),WINBOND,AAB096EL1017A,1091A07T21,215.8662,,2200
BB443,UTC1000S,PM,,,,AAB096EL1003A,22-04-01 11:57,22-04-01 07:57,,,,04/01/2022 MP,,,R13ABK501,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,,2200
BB444,UTC1000S,ENG,,,,ABU048MA4014A,22-03-31 11:15,22-03-31 11:15,,,,04/02/2022 MP,,,R13BUFM02,MINIBGA48A2L,ICSI,ABU048MA4014A,1091A07C21,429.3737,,2200
BB445,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 14:01,,,,04/03/2022 MP,,,R14MSC902,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB446,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 15:55,,,,04/04/2022 MP,,,R14ABAD06,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB447,UTC1000S,RUNNING,R13MSI206,2200,078ENMS009,AMS078EN1001A,22-04-01 19:49,22-04-01 04:34,MTI,FBGA-78UEN,3600,04/05/2022 MP,1091A06T21,,R13MSI106,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,22-04-01 19:49,2200
BB448,UTC1000S,IDLE,,,,AMS096EC3001B,,22-03-31 17:08,,,,04/06/2022 MP,,,R14MSAG07,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,,2200
BB449,UTC1000S,RUNNING,R13ABFF02,2200,096ELAB043,AAB096EL1012A,22-04-01 22:22,22-03-31 19:24,WINBOND,FBGA96UEL(2),5984,04/07/2022 MP,,,R13ABE201,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,22-04-01 22:22,2200
BB450,UTC1000S,IN-REPAIR,,,,AYZ096EI1002A,,22-03-31 09:43,,,,04/08/2022 MP,,,R12YZAB11,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,207.4091,,2200
BB451,UTC1000S,IDLE,,,,AMS096EC3001B,,22-04-01 05:49,,,,04/09/2022 SP,,,R14MSAE01,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,,2200
BB452,UTC1000S,RUNNING,R13ABFJ01,2200,096ELAB043,AAB096EL1012A,22-04-01 07:04,22-04-01 05:29,WINBOND,FBGA96UEL(2),333,04/10/2022 SP,,,R13ABFG01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,,2200
BB453,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 11:18,,,,04/11/2022 SP,,,R14ABAD02,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB454,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-30 15:41,,,,04/12/2022 SP,,,R13MSKD04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB455,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 00:45,,,,04/13/2022 SP,,,R13MSK507,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB456,UTC1000S,IN-REPAIR,,,,AMS078EN1006A,,22-04-01 07:42,,,,04/14/2022 SP,,,R13MSCM07,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,,2200
BB457,UTC1000S,RUNNING,R14MSAE04,2200,096ECMS010,AMS096EC3001B,22-04-01 09:14,22-03-31 10:02,MTI,FBGA-96UEC,5575,04/15/2022 SP,1091A06T21,,R14MSAH05,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-01 09:14,2200
BB458,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 13:07,,,,04/16/2022 SP,,,R14MSC904,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB459,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 12:44,,,,04/17/2022 SP,,,R14MSC901,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB460,UTC1000S,IDLE,,,,ABU078EA1001A,,22-04-01 01:53,,,,04/18/2022 SP,,,R13BUFV03,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,300.7119,,2200
BB461,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 20:39,,,,04/19/2022 MP,,,R14ABAD05,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB462,UTC1000S,IN-REPAIR,R13BUET04,2200,048TGBU008,ABU048TG1002A,22-04-01 15:01:24,22-04-01 07:59,ICSI,TSOP1-48/48,2560,04/20/2022 MP,1091A10C41,,R13BUET01,TSOP1-48/48,ICSI,ABU048TG1002A,1091A10C41,136.9061,22-04-01 15:01,2200
BB463,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 06:55,,,,04/21/2022 MP,,,R13MSK503,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB465,UTC1000S,RUNNING,R13ABFN01,2200,096ELAB043,AAB096EL1012A,22-04-01 08:49,22-04-01 04:22,WINBOND,FBGA96UEL(2),973,04/22/2022 MP,,,R13ABFA01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,22-04-01 08:49,2200
BB466,UTC1000S,RUNNING,R14MSA806,2200,096ECMS010,AMS096EC3001B,22-04-01 17:52,22-03-31 18:34,MTI,FBGA-96UEC,5600,04/23/2022 MP,1091A06T21,,R14MSA701,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-01 17:52,2200
BB467,UTC1000S,IDLE,,,,AAB096EL1003A,,22-04-01 03:40,,,,04/24/2022 MP,,,R13ABK506,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,,2200
BB468,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-30 03:17,,,,04/25/2022 MP,,,R13MSK303,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB469,UTC1000S,RUNNING,R14MSAC06,2200,096ECMS010,AMS096EC3001B,22-04-01 12:27,22-03-31 13:09,MTI,FBGA-96UEC,5600,04/26/2022 MP,1091A06T21,,R13MSH702,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-01 12:27,2200
BB470,UTC1000S,IDLE,,,,AAW048TP1043B,,22-04-01 00:55,,,,04/27/2022 MP,,,R13AWB713,TSOP1-48/48M,MXIC,AAW048TP1043B,1091A08T41,320.6096,,2200
BB471,UTC1000S,IDLE,,,,ABU048TP2020B,,22-04-01 05:50,,,,04/28/2022 MP,,,R13BUEX04,TSOP1-48/48M,ICSI,ABU048TP2020B,1091A08C21,184.8445,,2200
BB472,UTC1000S,RUNNING,R13BUFW04,2200,096EABU001,ABU096EA1001A,22-04-01 16:01,22-04-01 04:19,ICSI,FBGA-96LEA,2640,04/29/2022 MP,1091A07C21,,R13BUFX04,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-01 16:01,2200
BB473,UTC1000S,RUNNING,R13ABFE02,2200,096ELAB043,AAB096EL1012A,22-04-01 17:37,22-03-31 14:56,WINBOND,FBGA96UEL(2),5920,04/30/2022 MP,,,R13ABET01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,22-04-01 17:37,2200
BB474,UTC1000S,ENG,,,,ABU165MC4001A,22-03-29 01:29,22-03-29 01:29,,,,04/30/2022 MP,,,R80CMJX01,MBGA165D2U,ENG,ABU165MC4001A,1091A10C41,56.1032,,2200
BB475,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-30 07:01,,,,04/01/2022 MP,,,R13MSKC05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB476,UTC1000S,RUNNING,R14AWAD05,2200,064MRAW021,AAW064MR1015A,22-04-01 20:49,22-04-01 07:59,MXIC,MBGA64J4U,4000,04/02/2022 MP,1091A07C41,,R14AWAD03,MBGA64J4U,MXIC,AAW064MR1015A,1091A07C41,311.412,22-04-01 20:49,2200
BB477,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 08:55,,,,04/03/2022 MP,,,R13MSK506,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB478,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-30 10:29,,,,04/04/2022 MP,,,R13MSK405,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB479,UTC1000S,RUNNING,R13ABFE01,2200,096ELAB043,AAB096EL1012A,22-04-01 17:29,22-03-31 15:00,WINBOND,FBGA96UEL(2),5877,04/05/2022 MP,,,R13ABF701,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,22-04-01 17:29,2200
BB480,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 11:25,,,,04/06/2022 MP,,,R14ABAD04,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB481,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 12:49,,,,04/07/2022 MP,,,R14MSC905,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB482,UTC1000S,RUNNING,R13ABF201,2200,096ELAB043,AAB096EL1012A,22-04-01 07:42,22-03-31 15:03,WINBOND,FBGA96UEL(2),3688,04/08/2022 MP,,,R13ABEZ01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,22-04-01 07:42,2200
BB483,UTC1000S,RUNNING,R13BUG103,2200,090NCBU014,ABU090NC8002B,22-04-01 03:37,22-03-31 09:36,ICSI,VFBGA90B4L,3986,04/09/2022 MP,1091A07C21,,R13BUFY02,VFBGA90B4L,ICSI,ABU090NC8002B,1091A07C21,221.4408,22-04-01 03:37,2200
BB484,UTC1000S,RUNNING,R13MSHN04,2200,078ENMS018,AMS078EN1006A,22-04-01 17:48,22-04-01 01:00,MTI,FBGA-78UEN,3500,04/10/2022 MP,,,R13BUG102,VFBGA90B4L,ICSI,ABU090NC8002B,1091A07C21,208.3434,22-04-01 17:48,2200
BB485,UTC1000S,RUNNING,R14MSAB02,2200,096ECMS010,AMS096EC3001B,22-04-01 17:49,22-03-31 18:32,MTI,FBGA-96UEC,5600,04/11/2022 MP,1091A06T21,,R14MSA503,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-01 17:49,2200
BB486,UTC1000S,RUNNING,R14MSAD08,2200,096ECMS010,AMS096EC3001B,22-04-01 12:14,22-04-01 05:16,MTI,FBGA-96UEC,1659,04/12/2022 MP,1091A06T21,,R14MSA705,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-01 12:14,2200
BB487,UTC1000S,RUNNING,R14ABA301,2200,096ELAB016,AAB096EL1003A,22-04-02 00:32,22-04-01 00:04,WINBOND,FBGA96UEL(2),5948,04/13/2022 MP,,,R13ABK604,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,22-04-02 00:32,2200
BB488,UTC1000S,IDLE,,,,AAB096EL1012A,,22-04-01 06:43,,,,04/14/2022 MP,,,R13ABFM01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,,2200
BB489,UTC1000S,RUNNING,R13MSCN06,2200,078ENMS018,AMS078EN1006A,22-04-01 09:22,22-03-31 16:05,MTI,FBGA-78UEN,3600,04/15/2022 MP,1091A06T21,,R13MSCM03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-01 09:22,2200
BB490,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 15:12,,,,04/16/2022 MP,,,R14ABAD08,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB496,UTC1000S,RUNNING,R13ABF801,2200,096ELAB043,AAB096EL1012A,22-04-02 01:31,22-03-31 22:39,WINBOND,FBGA96UEL(2),5960,04/17/2022 MP,,,R13ABF901,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,22-04-02 01:31,2200
BB497,UTC1000S,RUNNING,R14MSFC04,2200,048TWMS086,AMS048TW1036A,22-04-01 12:59,22-04-01 07:08,MTI,TSOP1-48AM,2160,04/18/2022 MP,1091A08T41,,R13AWB710,TSOP1-48/48M,MXIC,AAW048TP1043B,1091A08T41,369.2834,22-04-01 12:59,2200
BB498,UTC1000S,RUNNING,R14MSAE06,2200,096ECMS010,AMS096EC3001B,22-04-01 14:10,22-03-31 15:02,MTI,FBGA-96UEC,5560,04/19/2022 MP,1091A06T21,,R14MSA601,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-01 14:10,2200
BB499,UTC1000S,RUNNING,R13BUFW05,2200,096EABU001,ABU096EA1001A,22-04-01 13:41,22-04-01 06:30,ICSI,FBGA-96LEA,1613,04/20/2022 MP,1091A07C21,,R13BUFW02,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-04-01 13:41,2200
BB500,UTC1000S,RUNNING,R13MSCN02,2200,078ENMS018,AMS078EN1006A,22-04-01 12:35,22-03-31 19:24,MTI,FBGA-78UEN,3579,04/21/2022 MP,1091A06T21,,R13MSCQ02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-01 12:35,2200
BB501,UTC1000S,RUNNING,R14BUAG03,2200,054MFBU009,ABU054MF6001A,22-04-01 10:13,22-03-31 18:32,ICSI,MINIBGA54J4U,4460,04/22/2022 MP,1091A08C21,,R13BUF703,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,284.3231,22-04-01 10:13,2200
BB502,UTC1000S,RUNNING,R13MSHN05,2200,078ENMS018,AMS078EN1006A,22-04-01 05:53,22-03-31 22:24,MTI,FBGA-78UEN,1546,04/23/2022 MP,,,R13BUF806,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,208.3434,22-04-01 05:53,2200
BB503,UTC1000S,RUNNING,R13MSCP08,2200,078ENMS018,AMS078EN1006A,22-04-01 08:44,22-03-31 16:07,MTI,FBGA-78UEN,3461,04/24/2022 MP,,,R13MSCM04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-01 08:44,2200
BB504,UTC1000S,RUNNING,R13MSCN01,2200,078ENMS018,AMS078EN1006A,22-04-01 12:59,22-03-31 20:08,MTI,FBGA-78UEN,3512,04/25/2022 MP,1091A06T21,,R13MSCQ03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-01 12:59,2200
BB505,UTC1000S,RUNNING,R13ABF802,2200,096ELAB043,AAB096EL1012A,22-04-01 20:13,22-04-01 03:55,WINBOND,FBGA96UEL(2),3608,04/26/2022 MP,,,R13ABEV01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,22-04-01 20:13,2200
BB506,UTC1000S,RUNNING,R13MSCP06,2200,078ENMS018,AMS078EN1006A,22-04-01 14:58,22-03-31 21:44,MTI,FBGA-78UEN,3590,04/27/2022 MP,,,R13MSCQ08,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-01 14:58,2200
BB507,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 17:01,,,,04/28/2022 MP,,,R14ABAD03,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB508,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-31 01:54,,,,04/29/2022 MP,,,R13MSK504,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB509,UTC1000S,IDLE,,,,AMS060NR1003A,,22-04-01 06:24,,,,04/30/2022 MP,,,R14MSBY01,VFBGA60K8L,MTI,AMS060NR1003A,1091A07T21,217.185,,2200
BB510,UTC1000S,RUNNING,R14MSC205,2200,096ECMS003,AMS096EC1002A,22-04-01 09:37,22-03-31 13:54,MTI,FBGA-96UEC,5560,04/30/2022 MP,1091A06T41,,R13MSK505,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-04-01 09:37,2200
BB511,UTC1000S,IDLE,,,,AAB096EF3001A,,22-03-31 10:03,,,,04/01/2022 SP,,,R14ABAD07,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,,2200
BB512,UTC1000S,IDLE,,,,AMS096EC1002A,,22-03-30 07:53,,,,04/02/2022 SP,,,R13MSKC02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB513,UTC1000S,RUNNING,R14BUAG04,2200,054MFBU009,ABU054MF6001A,22-04-01 15:01,22-03-31 23:20,ICSI,MINIBGA54J4U,4460,04/03/2022 SP,1091A08C21,,R13BUF701,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,284.3231,22-04-01 15:01,2200
BB514,UTC1000S,IDLE,,,,AAB096EL1012A,,22-04-01 07:54,,,,04/04/2022 SP,,,R13ABFK01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,,2200
BB515,UTC1000S,RUNNING,R14BUAG05,2200,054MFBU009,ABU054MF6001A,22-04-01 17:56,22-04-01 05:58,ICSI,MINIBGA54J4U,3398,04/05/2022 SP,1091A08C21,,R14BUAG01,MINIBGA54J4U,ICSI,ABU054MF6001A,1091A08C21,284.3231,22-04-01 17:56,2200
BB516,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-01 05:19,,,,04/06/2022 SP,,,R14MSC201,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB517,UTC1000S,RUNNING,R13MSCN03,2200,078ENMS018,AMS078EN1006A,22-04-01 13:54,22-03-31 20:38,MTI,FBGA-78UEN,3600,04/07/2022 SP,1091A06T21,,R13MSCQ05,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-01 13:54,2200
BB518,UTC1000S,IDLE,,,,AMS096EC1002A,,22-04-01 05:18,,,,04/08/2022 SP,,,R14MSC605,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,,2200
BB519,UTC1000S,RUNNING,R14MSAK01,2200,096ECMS010,AMS096EC3001B,22-04-02 05:45,22-04-01 06:37,MTI,FBGA-96UEC,5559,04/09/2022 SP,,,R14MSA801,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-04-02 05:45,2200
BB520,UTC1000S,RUNNING,R13ABFF01,2200,096ELAB043,AAB096EL1012A,22-04-01 17:57,22-03-31 14:57,WINBOND,FBGA96UEL(2),5992,04/10/2022 SP,,,R13ABEP02,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,221.9003,22-04-01 17:57,2200
BB521,UTC1000S,RUNNING,R13MSKJ07,2200,090NCMS008,AMS090NC4003A,22-04-01 09:56,22-03-31 13:36,MTI,VFBGA90K8L,4120,04/11/2022 MP,1091A07T21,,R13MSKJ06,VFBGA90K8L,MTI,AMS090NC4003A,1091A07T21,202.7351,22-04-01 09:56,2200
BB522,UTC1000S,RUNNING,R13MSCP01,2200,078ENMS018,AMS078EN1006A,22-04-01 19:14,22-04-01 02:05,MTI,FBGA-78UEN,3572,04/12/2022 MP,,,R13MSCM07,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-04-01 19:14,2200
BB523,UTC1000S,IDLE,,,,AAW048TP1043B,,22-04-01 01:54,,,,04/13/2022 MP,,,R13AWB720,TSOP1-48/48M,MXIC,AAW048TP1043B,1091A08T41,320.6096,,2200
