ALL_CAN_RUN_MODELS,CAN_RUN_MODELS,PROCESS_TIME,all_part_no,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R21AWA325,720,N,2150,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,75.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,N2A21-3
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R21AWA329,720,N,2150,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,75.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,N2A21-3
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R21AWA333,720,N,2150,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,75.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,N2A21-3
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R21AWAB01,720,N,2150,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,75.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,N2A24-6
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + -6.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(3130->3140)||Pass the station(3140), add cure time : 90||Add cure time + 90.000000 for cure station : 3140||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB14,720,Y,3130,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,399.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","502.030549,463.983235","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + -215.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(3130->3140)||Pass the station(3140), add cure time : 90||Add cure time + 90.000000 for cure station : 3140||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA343,720,Y,3130,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,526,190.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + -68.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(3130->3140)||Pass the station(3140), add cure time : 90||Add cure time + 90.000000 for cure station : 3140||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB12,720,Y,3130,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,337.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + -67.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(3130->3140)||Pass the station(3140), add cure time : 90||Add cure time + 90.000000 for cure station : 3140||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB13,720,Y,3130,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,338.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA338,720,N,3140,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA342,720,N,3140,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB06,720,N,3140,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB10,720,N,3140,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA335,720,N,3140,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA339,720,N,3140,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB07,720,N,3140,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB11,720,N,3140,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA336,720,N,3140,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA340,720,N,3140,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB04,720,N,3140,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB08,720,N,3140,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA337,720,N,3140,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWA341,720,N,3140,5480CNB-48TG000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB05,720,N,3140,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC2000,UTC3000,UTC5000S,MAXUM","UTC2000,UTC3000","687.190105,635.110131","A0801CB1000,A0803CB1000",150,172,N,TP048141,,MXIC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(3140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R21AWAB09,720,N,3140,5480CNB-48TU000,1091A08T41,A0801CB1000,TSOP1-48/M2,,-1,048TP199,048TPAW103,720,285.000000,AAW048TP1008B,MCON57,"62.864700,68.019699",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW419,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW423,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW443,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW447,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW461,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW465,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW469,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW489,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW493,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW497,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW4B4,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW4B8,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW4C2,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW4C6,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","784.390116,713.470163","A0801CB1192,A0803CB1192",42,132,N,TR048051,,PHISON,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R20NVW4D0,2160,Y,2070,30-P0LA02D905{T}{151-200},1091A07C21,A0801CB1192,TSOP1-48MR-C,,-1,048TR043,048TRNV039,2160,-27554051.000000,ANV048TR2009A,CON952,"165.223907,181.647400",,
