ALL_CAN_RUN_MODELS,CAN_RUN_MODELS,PROCESS_TIME,all_part_no,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS","UTC1000S,UTC2000","42.359110,37.815113","A0801CB0850,A0803CB0850",30,211,N,TW048394,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABFH02,2160,N,2150,UAG056/IG/W29N01HVSINA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW394,048TWAB012,384,75.000000,AAB048TW2006A,CON47,"543.920776,609.280212",,N2A22-1
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ04,2160,N,2090,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,BBH15,1,048TW404,048TWAB016,2160,15.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,BBH15-1
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ01,2160,N,2090,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,BBH26,1,048TW404,048TWAB016,2160,15.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,BBH26-1
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ05,2160,N,2090,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,BBH43,1,048TW404,048TWAB016,2160,15.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,BBH43-1
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ03,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,2160,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A22-5
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ07,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,2160,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A37-1
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ11,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,2160,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A22-5
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","134.984971,138.537966","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ15,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,1254,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A22-6
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ08,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,2160,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A37-1
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ12,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,2160,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A37-1
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ09,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,2160,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A37-4
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","121.852462,125.059791","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABE501,2160,N,2150,UAG045/IG/W29N02GVSIAA{S2A},1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,1132,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A22-1
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ10,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,2160,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A37-4
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","232.509998,238.629990","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABBQ14,2160,N,2150,UAG045/DB/W29N02GVSIAA,1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,2160,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A22-6
"UTC1000S,UTC2000,MAXUM-PLUS","UTC1000S,UTC2000","123.790045,127.048374","A0801CB0850,A0803CB0850",30,211,N,TW048404,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABE601,2160,N,2150,UAG045/IG/W29N02GVSIAA{S2A},1091A07T21,A0801CB0850,TSOP1-48AM,,-1,048TW404,048TWAB016,1150,75.000000,AAB048TW2002A,CON47,"557.395386,543.100220",,N2A35-6
UTC2000,UTC2000,514.029930,A0801CB0864,4,38,N,TW048407,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABC203,2160,N,2090,UAG05888A/DB/W29N08GVSIAA,1091A08T21,A0801CB0864,TSOP1-48AM2,BB752,1,048TW407,048TWAB019,2160,15.000000,AAB048TW2009A,MCON15,252.125397,,BB752-1
UTC2000,UTC2000,111.135175,A0801CB0864,4,38,N,TW048407,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABC205,2160,N,2150,UAG05888A/DB/W29N08GVSIAA,1091A08T21,A0801CB0864,TSOP1-48AM2,,-1,048TW407,048TWAB019,467,75.000000,AAB048TW2009A,MCON15,252.125397,,N2A35-1
UTC2000,UTC2000,514.029930,A0801CB0864,4,38,N,TW048407,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABC202,2160,N,2150,UAG05888A/DB/W29N08GVSIAA,1091A08T21,A0801CB0864,TSOP1-48AM2,,-1,048TW407,048TWAB019,2160,75.000000,AAB048TW2009A,MCON15,252.125397,,N2A22-3
UTC2000,UTC2000,514.029930,A0801CB0864,4,38,N,TW048407,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABC204,2160,N,2150,UAG05888A/DB/W29N08GVSIAA,1091A08T21,A0801CB0864,TSOP1-48AM2,,-1,048TW407,048TWAB019,2160,75.000000,AAB048TW2009A,MCON15,252.125397,,N2A35-1
"UTC1000S,UTC2000","UTC1000S,UTC2000","286.150007,258.429978","A0801CB0730,A0803CB0730",30,134,N,TW048281,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSGJ01,2160,N,2090,L83A1WP1CMS2579,1091A07T41,A0801CB0730,TSOP1-48AM,BB472,1,048TW398,048TWMS041,2160,15.000000,AMS048TW1020A,CON20,"452.909302,501.489807",,BB472-1
"UTC1000S,UTC2000","UTC1000S,UTC2000","286.150007,258.429978","A0801CB0730,A0803CB0730",30,134,N,TW048281,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSGJ02,2160,N,2150,L83A1WP1CMS2579,1091A07T41,A0801CB0730,TSOP1-48AM,,-1,048TW398,048TWMS041,2160,75.000000,AMS048TW1020A,CON20,"452.909302,501.489807",,N2A05-1
"UTC1000S,UTC2000","UTC1000S,UTC2000","286.150007,258.429978","A0801CB0730,A0803CB0730",30,134,N,TW048281,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSGJ03,2160,N,2150,L83A1WP1CMS2579,1091A07T41,A0801CB0730,TSOP1-48AM,,-1,048TW398,048TWMS041,2160,75.000000,AMS048TW1020A,CON20,"452.909302,501.489807",,N2A21-6
"UTC1000S,UTC2000","UTC1000S,UTC2000","286.150007,258.429978","A0801CB0730,A0803CB0730",30,134,N,TW048281,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSGJ04,2160,N,2150,L83A1WP1CMS2579,1091A07T41,A0801CB0730,TSOP1-48AM,,-1,048TW398,048TWMS041,2160,75.000000,AMS048TW1020A,CON20,"452.909302,501.489807",,N2A21-6
"UTC1000S,UTC2000","UTC1000S,UTC2000","227.065330,205.068974","A0801CB0730,A0803CB0730",30,134,N,TW048281,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSGJ05,2160,N,2150,L83A1WP1CMS2579,1091A07T41,A0801CB0730,TSOP1-48AM,,-1,048TW398,048TWMS041,1714,75.000000,AMS048TW1020A,CON20,"452.909302,501.489807",,N2A21-6
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFF07,2160,N,2090,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,BB606,1,048TW497,048TWMS063,2160,15.000000,AMS048TW1053A,CON20,313.353790,,BB606-1
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFF09,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A03-2
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG01,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A03-3
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG05,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A24-4
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG09,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A24-4
UTC1000S,UTC1000S,187.072893,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG13,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,977,75.000000,AMS048TW1053A,CON20,313.353790,,N2WB TA
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFF10,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A03-2
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG02,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A03-4
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG06,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A24-4
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG10,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A21-3
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFF11,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A03-3
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG03,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A03-4
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG07,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A24-4
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG11,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A21-3
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFF08,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A03-2
UTC1000S,UTC1000S,330.106108,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFF12,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,1724,75.000000,AMS048TW1053A,CON20,313.353790,,N2A03-3
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG04,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A24-4
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG08,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2A24-4
UTC1000S,UTC1000S,413.590019,A0801CB1151,12,134,N,TW048487,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFG12,2160,N,2150,M60A1WP1CMS3416,1091A07T41,A0801CB1151,TSOP1-48AM,,-1,048TW497,048TWMS063,2160,75.000000,AMS048TW1053A,CON20,313.353790,,N2WB TA
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFC13,2160,N,2090,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,BB481,1,048TW513,048TWMS080,2160,15.000000,AMS048TW1065A,CON20,380.203613,,BB481-1
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFC12,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2160,75.000000,AMS048TW1065A,CON20,380.203613,,N2A22-2
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFC16,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2160,75.000000,AMS048TW1065A,CON20,380.203613,,N2A03-2
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFD01,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2160,75.000000,AMS048TW1065A,CON20,380.203613,,N2A36-4
UTC1000S,UTC1000S,340.712175,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFD05,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2159,75.000000,AMS048TW1065A,CON20,380.203613,,N2A22-7
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFD09,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2160,75.000000,AMS048TW1065A,CON20,380.203613,,N2A22-3
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFD13,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2160,75.000000,AMS048TW1065A,CON20,380.203613,,N2A37-3
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFC09,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2160,75.000000,AMS048TW1065A,CON20,380.203613,,N2A37-4
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFC17,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2160,75.000000,AMS048TW1065A,CON20,380.203613,,N2A03-3
UTC1000S,UTC1000S,340.869985,"A0801CB1156,A0803CB1156",17,134,N,TW048446,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSFD02,2160,N,2150,M70M1WP1CMS3423,1091A07T41,A0801CB1156,TSOP1-48AM,,-1,048TW513,048TWMS080,2160,75.000000,AMS048TW1065A,CON20,380.203613,,N2A22-7
