¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
16,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
17,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI064               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
18,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
19,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI093               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
20,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI098               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
21,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI100               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
22,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI102               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
23,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI108               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
24,	DFN-08YK2A  ,	ANI008YK3002A       ,	008YKNI092               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
25,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI035               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
26,	FCDFN-09YZ2A,	ANI009YZ1001A       ,	009YZNI013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
27,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI049               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
28,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI071               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
29,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI128               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
30,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI132               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
31,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI134               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
32,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI140               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
33,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI151               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
34,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI175               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
35,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI188               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
36,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI200               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
37,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI204               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
38,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI214               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
39,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI216               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
40,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI226               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
41,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI227               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
42,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI236               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
43,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
44,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
45,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
46,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
47,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI069               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
48,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI117               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
49,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI119               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
50,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI136               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
51,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI174               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
52,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI185               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
53,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI209               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
54,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI242               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
55,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI246               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
56,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI253               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
57,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI256               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
58,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI265               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
59,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI271               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
60,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI275               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
61,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI289               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
62,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI307               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
63,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI311               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
64,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI319               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
65,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI333               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
66,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI339               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
67,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI341               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
68,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI347               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
69,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI394               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
70,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI399               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
71,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI402               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
72,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI404               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
73,	MAT         ,	                    ,	0008WHQ259               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
74,	FPSLGA22AZ6V,	AHQ0225N1001B       ,	0225NHQ013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
75,	FPSSLGA28N6V,	AHQ0282J2006B       ,	0282JHQ034               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
76,	FPSSLGA28N6V,	AHQ0282J2006B       ,	0282JHQ035               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
77,	FPSTLGA44X4V,	AHQ0442J4004A       ,	0442JHQ038               ,	0.00,	2.37,	0.00,	0.00,	0.00,	0.00,
78,	FPSTLGA44X4V,	AHQ0442J4008A       ,	0442JHQ042               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
79,	SOP-8G      ,	AAS008FG1032A       ,	008FGCME27ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
80,	DFN-08YQ2AW ,	AAS008YQ2014A       ,	008YQCME22ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
81,	QFN-64AE1   ,	ABW064AE1005A       ,	064AECM057ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
82,	FBGA-84UC(2),	ABU084CC2004B       ,	084UCCM137ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
83,	FCBGA84A4G  ,	AAB084UN1001A       ,	084UNCM001ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
84,	FBGAS-96UEF7,	ABU096EF5001A       ,	096EFCM072ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
85,	FBGA-96UEL  ,	AAS096EL1009B       ,	096ELCME15ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
86,	MBGA132G4VT ,	ANV132X2C075A       ,	132X2CME63ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
87,	STBGA132G4VT,	ANV132X2C059A       ,	132X2CME67ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
88,	QFN132Y23FW ,	ATO132Y23001A       ,	132Y2CM001ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
89,	VFBGA134JEU ,	ABU134N93008A       ,	134N9CM010ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
90,	STBGA136X4V ,	AAS136XZ4003A       ,	136XZCME004ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
91,	SSBGA153JAVT,	ASS153XT9007A       ,	153XTCME011ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
92,	SSBGA153JAVT,	AAS153XT9018A       ,	153XTCME014ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
93,	SSBGA153JAVT,	AAS153XT9018A       ,	153XTCME015ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
94,	STBGA162B4U ,	AAS162KE1016A       ,	162KECME21ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
95,	STBGA200DEP ,	ABU200KX1001D       ,	200KXCM014ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
96,	FBGA96UEL(2),	ACD096EL1003A       ,	096ELCD003               ,	0.00,	0.00,	25.98,	5.96,	0.00,	0.00,
97,	VFBGA63BAU  ,	AAS063NW3011A       ,	063NWAS037               ,	0.00,	0.00,	0.00,	0.00,	0.00,	5.90,
98,	MAT         ,	                    ,	0008WVE009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
99,	STBGA48P4L  ,	AVE048XZ3001A       ,	048XZVE005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
100,	STBGA48P4L  ,	AVE048XZ3007A       ,	048XZVE007               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
101,	TSOP1-48/48 ,	ABU048TG1002A       ,	048TGBU008               ,	18.08,	0.00,	0.00,	0.00,	0.00,	0.00,
102,	FBGA-144L7  ,	ABU144C71003A       ,	144C7BU007               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
103,	VFBGA200BEP ,	ABU200N74005A       ,	200N7BU028               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
104,	MAT         ,	                    ,	0008WVG069               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
105,	DFN-08YD2A  ,	ABU008YD2002A       ,	008YDVG010               ,	4.62,	0.00,	0.00,	0.00,	0.00,	3.52,
106,	DFN-08YM2D  ,	ABU008YM2008A       ,	008YMVG008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
107,	DFN-08YQ2A  ,	ABU008YQ2017A       ,	008YQVG019               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
108,	MINIBGA24J4U,	ABU024MA6008A       ,	024MAVG008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
109,	SSLGA16DOU  ,	AOK016D53002A       ,	016D5OK004               ,	0.00,	0.00,	83.37,	0.00,	0.00,	0.00,
110,	MBGA36Q3L   ,	AOK036RP1001A       ,	036RPOK001               ,	0.00,	0.00,	14.20,	0.00,	0.00,	0.00,
111,	STBGA48D3U  ,	AIS048XW2001A       ,	048XWIS001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
112,	FBGA-96UEF  ,	AMS096EF2001A       ,	096EFMS006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
113,	FBGA-78U9   ,	ALW078C93001A       ,	078U9LW013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
114,	MAT         ,	ENG                 ,	0008WAW056               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
115,	DFN-08Y62D  ,	AAW008Y62016A       ,	008Y6AW035               ,	0.00,	0.00,	8.32,	0.00,	0.00,	0.00,
116,	STBGA24A3L  ,	AAW024XJ6008B       ,	024XJAW014               ,	0.00,	0.00,	48.64,	0.00,	0.00,	0.00,
117,	TSOP1-48/M2 ,	AAW048TP1008B       ,	048TPAW103               ,	16.19,	0.00,	37.02,	0.72,	0.00,	0.00,
118,	MBGA64J4U   ,	AAW064MR1007A       ,	064MRAW028               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
119,	WAFER       ,	                    ,	000IAXF001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
120,	SMT         ,	ANV345XTB016A       ,	000SNV332                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
121,	uSD08AQV-C  ,	ANV0086A1075A       ,	0086ANV172               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
122,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV214               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
123,	uSD08AQV-C  ,	ANV0086A1061A       ,	0086ANV216               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
124,	uSD08AQV-C  ,	ANV0086A1106A       ,	0086ANV222               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
125,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV225               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
126,	TSOP1-48MR2 ,	ANV048TR2008B       ,	048TRNV056               ,	0.00,	0.00,	1.44,	0.00,	0.00,	0.00,
127,	TSOP1-48MR  ,	ANV048TR2042A       ,	048TRNV082               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
128,	TSOP1-48MR-C,	ANV048TR2033A       ,	048TRNV091               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
129,	TSOP1-48MR-C,	ANV048TR2053A       ,	048TRNV107               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
130,	SSBGA132G4VT,	ANV132X2C049A       ,	132X2NV170               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
131,	STBGA132G4U ,	ANV132X2A024A       ,	132X2NV228               ,	0.00,	0.00,	1.07,	0.00,	0.00,	0.00,
132,	MBGA132G4VT ,	ANV132X2C037A       ,	132X2NV230               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
133,	FCCSP319A3G ,	ANV319UK1001A       ,	319UKNV002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
134,	WLCSP       ,	                    ,	000IAVT006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
135,	uSD08GEV    ,	AEU0086B1011A       ,	0086BEU017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
136,	MAT         ,	ENG                 ,	0008WAB034               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
137,	MAT         ,	                    ,	0008WAB162               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
138,	MAT         ,	                    ,	0008WAB235               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
139,	DFN-08YB2G  ,	AAB008YB2004A       ,	008YBAB009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
140,	DFN-08YB2G  ,	AAB008YB2005A       ,	008YBAB011               ,	82.60,	0.00,	33.95,	0.00,	0.00,	0.00,
141,	STDFN08YD4AW,	AAB008YD4004A       ,	008YDAB031               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
142,	DFN-08YD4AW ,	AAB008YD4003A       ,	008YDAB032               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
143,	DFN-08YM2D  ,	AAB008YM2036A       ,	008YMAB063               ,	143.62,	0.00,	0.00,	0.00,	0.00,	0.00,
144,	DFN-08YM2D  ,	AAB008YM2025A       ,	008YMAB072               ,	0.00,	0.00,	339.93,	15.99,	0.00,	0.00,
145,	MINIBGA24A2L,	AAB024MA5009A       ,	024MAAB021               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
146,	MBGA24D6U   ,	AAB024MA6020A       ,	024MAAB053               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
147,	VFBGA54B4   ,	AAB054NB2001A       ,	054NBAB002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
148,	TSOP2-54ME  ,	AAB054TN1002A       ,	054TNAB027               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
149,	TSOP2-54ME  ,	AAB054TN1005A       ,	054TNAB036               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
150,	FBGA96UEF3-2,	AAB096EF3001A       ,	096EFAB009               ,	0.00,	2.40,	27.61,	0.00,	0.00,	0.00,
151,	FBGA-84UC(2),	AYZ084CC2003A       ,	084UCYZ003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
152,	WLCSP       ,	ENG                 ,	000IABW052               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
153,	WLCSP       ,	                    ,	000IABW064               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
154,	WLCSP       ,	                    ,	000IABW074               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
155,	WLCSP       ,	                    ,	000IABW143               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
156,	MBGA90G4U   ,	AQW090MV1016A       ,	090MVQW030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
157,	uSD08AQV-C  ,	AZA0086A1032A       ,	0086AZA042               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
158,	MBGA48A2    ,	AHD048MA2001A       ,	048MAHD006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
159,	TSOP2-54CMES,	ACS054TS1012A       ,	054TSCS005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
160,	MAT         ,	,	0008WPRT001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
161,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
162,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
163,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
164,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI079               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
165,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
166,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
167,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
168,	QFN-10YK2A  ,	ANI010YK3001A       ,	010YKNI054               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
169,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
170,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI053               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
171,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI060               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
172,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI120               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
173,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI139               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
174,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI143               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
175,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI190               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
176,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI054               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
177,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
178,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI133               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
179,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI135               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
180,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI145               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
181,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI148               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
182,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI151               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
183,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI187               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
184,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI211               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
185,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI219               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
186,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI244               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
187,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI267               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
188,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI280               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
189,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI327               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
190,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI376               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
191,	FPSTLGA44YBV,	AHQ0442J3005A       ,	0442JHQ027               ,	24.49,	2.38,	86.27,	0.00,	0.00,	0.00,
192,	WLCSP       ,	ENG                 ,	000IACM120ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
193,	STDFN08YQ3AW,	AAB008YQ3013A       ,	008YQCME67ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
194,	QFN-72AF1   ,	AQH072AF1002A       ,	072AFCM041ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
195,	STBGA252C4V ,	AEU252X20001A       ,	252X2CM013ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
196,	DFN-08YQ2A  ,	AAS008YQ2001B       ,	008YQAS021               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
197,	WLCSP       ,	                    ,	000IAQR012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
198,	MINIBGA48A2L,	BU048MA4005B        ,	048MABU043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
199,	MINIBGA48A1 ,	BU048MA2009B        ,	048MABU061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
200,	FBGA-96UEF  ,	ABU096EF2001A       ,	096EFBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
201,	STBGA168DEU ,	ABU168XI2001A       ,	168XIBU002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
202,	VFBGA200DAP ,	ABU200N78001A       ,	200N7BU031               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
203,	DFN-08Y62D  ,	ABU008Y62012A       ,	008Y6VG013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
204,	MBGA24J4U   ,	ABU024MA5002A       ,	024MAVG027               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
205,	FBGA-78UEN  ,	AMS078EN1002A       ,	078ENMS007               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
