¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
101,	DFN-08YQ2A  ,	AAS008YQ2001B       ,	008YQAS021               ,	0.00,	0.00,	45.22,	12.96,	0.00,	0.00,
102,	DFN-08YQ2AW ,	AAS008YQ2016A       ,	008YQAS032               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
103,	MINIBGA48J3U,	AAS048MAB001A       ,	048MAAS003               ,	29.28,	12.23,	0.00,	3.78,	0.00,	29.13,
104,	MINIBGA48J3U,	AAS048MAB007A       ,	048MAAS010               ,	20.00,	0.00,	0.00,	0.00,	0.00,	0.00,
105,	FBGA-96UEJ  ,	AAS096EI2001A       ,	096EIAS005               ,	0.00,	0.00,	37.21,	20.99,	0.00,	0.00,
106,	FBGAS-96UEL9,	AAS096EL4003A       ,	096ELAS057               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
107,	MINIBGA48A1 ,	BU048MA2009B        ,	048MABU061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
108,	MINIBGA60A3 ,	BU060MV1004A        ,	060MVBU008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
109,	FBGA-78U9(2),	ABU078C93002A       ,	078U9BU001               ,	0.50,	0.00,	0.00,	0.00,	0.00,	0.00,
110,	FBGA-96UEF  ,	ABU096EF2001A       ,	096EFBU001               ,	0.50,	0.00,	0.00,	0.00,	0.00,	0.00,
111,	DFN-08YM2D  ,	ABU008YM2003A       ,	008YMVG006               ,	0.00,	0.00,	156.20,	80.00,	0.00,	11.44,
112,	MINIBGA48J3U,	ABU048MA3002A       ,	048MAVG003               ,	25.71,	0.00,	0.00,	0.00,	0.00,	0.00,
113,	MBGA64B4U   ,	ABU064MR1002A       ,	064MRVG002               ,	6.70,	6.70,	0.00,	0.00,	0.00,	3.80,
114,	MBGA64B4U   ,	ABU064MR1002A       ,	064MRVG007               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
115,	FBGA-78U9   ,	AMS078C93001B       ,	078U9MS017               ,	0.00,	0.00,	20.62,	0.00,	0.00,	3.42,
116,	VFBGA90K8L  ,	AMS090NC4003A       ,	090NCMS008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
117,	FBGA-78U9   ,	ALW078C93002A       ,	078U9LW014               ,	0.00,	0.00,	17.55,	0.00,	0.00,	0.00,
118,	MAT         ,	                    ,	0008WAW097               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
119,	MAT         ,	                    ,	0008WAW104               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
120,	SSLGA16DOU  ,	AAW016D53004A       ,	016D5AW011               ,	120.00,	28.94,	0.00,	0.00,	0.00,	12.44,
121,	MINIBGA24A3L,	AAW024MA6037B       ,	024MAAW066               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
122,	TSOP1-48/48M,	AAW048TP1026E       ,	048TPAW054               ,	15.00,	0.00,	0.00,	0.00,	0.00,	0.00,
123,	MAT         ,	                    ,	0008WNV366               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
124,	MAT         ,	                    ,	0008WNV425               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
125,	uSD08AQV-C  ,	ANV0086A1069A       ,	0086ANV162               ,	100.00,	38.60,	0.00,	0.00,	0.00,	38.63,
126,	WLCSP       ,	                    ,	000IAAB002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
127,	DFN-08YQ2A  ,	AAB008YQ2038A       ,	008YQAB088               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
128,	VFBGA60B4L  ,	AAB060NR1006A       ,	060NRAB010               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
129,	FBGA96UEL(2),	AAB096EL1012A       ,	096ELAB043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
130,	WLCSP       ,	                    ,	000IABW045               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
131,	WLCSP       ,	                    ,	000IABW053               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
132,	WLCSP       ,	                    ,	000IABW094               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
133,	WLCSP       ,	ENG                 ,	000IABW109               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
134,	WLCSP       ,	                    ,	000IABW144               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
135,	uSD08AQV-C  ,	AZA0086A1024A       ,	0086AZA025               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
136,	MAT         ,	,	0008WFCB001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
137,	MAT         ,	,	0008WSMT001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
138,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI039               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
139,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI046               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
140,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI054               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
141,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
142,	DFN-08YK2A  ,	ANI008YK3002A       ,	008YKNI092               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
143,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI132               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
144,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI134               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
145,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI151               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
146,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI187               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
147,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI188               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
148,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI031               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
149,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
150,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
151,	FCQFN-16OF2D,	ANI016OF2003A       ,	016OFNI043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
152,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI068               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
153,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI119               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
154,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI157               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
155,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI174               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
156,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI203               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
157,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI209               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
158,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI242               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
159,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI246               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
160,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI256               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
161,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI275               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
162,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI311               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
163,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI320               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
164,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI322               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
165,	MAT         ,	                    ,	0008WHQ123               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
166,	VTLGA08J4U  ,	AAS008DR2002A       ,	008DRCME14ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
167,	DFN-08YQ2A  ,	AAS008YQ2047A       ,	008YQCME63ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
168,	FPSTLG34AW4V,	AHQ0345V1001A       ,	0345VCM004ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
169,	VFBGA48KEU  ,	AAS048N01002A       ,	048N0CM002ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
170,	VFBGA48KEU  ,	AAS048N02001A       ,	048N0CM006ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
171,	TSOP1-48AM  ,	AMS048TW1072A       ,	048TWCME19ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
172,	VFBGA54B4U  ,	AAB054NR2001A       ,	054NRCM002ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
173,	FBGA-78UEO-2,	AAS078EO1003A       ,	078EOCM005ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
174,	STBGA132C4V ,	ANV132X2B023A       ,	132X2CM100ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
175,	STBGA252C4V ,	AEU252X20001A       ,	252X0CM010ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
176,	SSLGA08GEU  ,	ACD008DR1028A       ,	008DRCD034               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
177,	TSOP2-54ME  ,	ACD054TN1002B       ,	054TNCD027               ,	60.00,	5.76,	0.00,	0.00,	0.00,	13.77,
178,	MAT         ,	ENG                 ,	0008WVE041               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
179,	STBGA48D4L  ,	AVE048XV7001A       ,	048XVVE001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
180,	MINIBGA48A1 ,	BU048MW2002C        ,	048MWBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
181,	VFBGA90B4L  ,	ABU090NC8003B       ,	090NCBU016               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
182,	DFN-08YQ2A  ,	ABU008YQ2017A       ,	008YQVG019               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
183,	DFN-08YQ2A  ,	ABU008YQ2025A       ,	008YQVG025               ,	7.96,	7.96,	6.82,	6.82,	0.00,	20.92,
184,	MINIBGA24J4U,	ABU024MA6008A       ,	024MAVG008               ,	15.61,	15.74,	0.00,	0.00,	0.00,	21.83,
185,	MBGA56A2L   ,	ABU056MT1001A       ,	056MTVG001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
186,	TSOP1-56/56 ,	ABU056TH2005A       ,	056THVG004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
187,	TSOP1-48/48A,	AOK048TV1004A       ,	048TVOK004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
188,	MINIBGA48D3U,	AIS048MA9004A       ,	048MAIS024               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
189,	FBGA-78UEP  ,	AMS078EP1001A       ,	078EPMS004               ,	15.00,	0.00,	0.00,	0.00,	0.00,	0.00,
190,	MAT         ,	ENG                 ,	0008WAW056               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
191,	MAT         ,	                    ,	0008WAW098               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
192,	SMT         ,	AAW016D53019A       ,	000SAW017                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
193,	MINIBGA24A3L,	AAW024MA6008A       ,	024MAAW012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
194,	SMT         ,	ANV0086A1055A       ,	000SNV285                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
195,	SMT         ,	ANV345XTB016A       ,	000SNV332                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
196,	uSD08AQV-C  ,	ANV0086A1070A       ,	0086ANV163               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
197,	MBGA132G4VT ,	ANV132X2C021A       ,	132X2NV190               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
198,	STBGA153JAVT,	ANV153XT9072A       ,	153XTNV142               ,	0.00,	0.00,	0.19,	0.11,	0.00,	0.00,
199,	DFN-08YM2D  ,	AAB008YM2018A       ,	008YMAB068               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
200,	MBGA24A2L   ,	AAB024MA6008A       ,	024MAAB023               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
201,	FBGA96UEF3-2,	AAB096EF3001A       ,	096EFAB009               ,	0.00,	0.00,	25.84,	10.53,	0.00,	0.00,
202,	FBGA-96UEF  ,	AYZ096EF2003A       ,	096EFYZ004               ,	80.00,	24.76,	52.87,	12.32,	0.00,	22.30,
203,	STBGA252G4V ,	AGJ252X02001A       ,	252X0GJ004               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
204,	WLCSP       ,	ENG                 ,	000IABW020               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
205,	WLCSP       ,	ENG                 ,	000IABW032               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
206,	WLCSP       ,	ENG                 ,	000IABW040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
207,	TSOP2-54CME ,	ACS054TS1006A       ,	054TSCS009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
208,	MAT         ,	,	0008WDAE001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
209,	MAT         ,	,	0008WDAF001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
210,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI042               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
211,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI071               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
212,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI029               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
213,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
214,	FCDFN-09YZ2A,	ANI009YZ1001A       ,	009YZNI012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
215,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI123               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
216,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI148               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
217,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI150               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
218,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI154               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
219,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI179               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
220,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI181               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
221,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI020               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
222,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI046               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
223,	FCQFN-16OF2D,	ANI016OF2003A       ,	016OFNI034               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
224,	FCQFN-16OF2D,	ANI016OF2003A       ,	016OFNI035               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
225,	FCQFN-16OF2D,	ANI016OF2001B       ,	016OFNI036               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
226,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI095               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
227,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI123               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
228,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI163               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
229,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI175               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
230,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI178               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
231,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI202               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
232,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI207               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
233,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI224               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
234,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI228               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
235,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI248               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
236,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI295               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
237,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI304               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
238,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI309               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
239,	MAT         ,	                    ,	0008WHQ250               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
240,	FPSTLGA44t6V,	AHQ0445T2006A       ,	0445THQ011               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
241,	MBGA24J3U   ,	AAB024MAA010A       ,	024MACM121ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
242,	MBGA24J3U   ,	AAB024MAA012A       ,	024MACM124ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
243,	FCQFN36YF5SW,	ATH036YF5001A       ,	036YFCM001ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
244,	FPSTLGA44tBV,	AHQ0442J3003A       ,	0442JCM008ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
245,	FBGAS-96UEL9,	AAS096EL4004A       ,	096ELCME35ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
246,	TSOP2-66ME  ,	ACD066TN1012A       ,	066TNCD041               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
247,	FBGA96UEL(2),	ACD096EL1001A       ,	096ELCD001               ,	0.50,	0.00,	0.00,	0.00,	0.00,	0.00,
248,	VTLGA08J4U  ,	AAS008DR2003A       ,	008DRAS015               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
249,	MINIBGA48J3U,	AAS048MAB006A       ,	048MAAS008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
250,	FBGA-96UEL  ,	AAS096EL1007A       ,	096ELAS038               ,	0.30,	0.00,	0.00,	0.00,	0.00,	0.00,
251,	MAT         ,	ENG                 ,	0008WVE002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
252,	MAT         ,	                    ,	0008WBU055               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
253,	FBGA-78LEA  ,	ABU078EA1001A       ,	078EABU001               ,	5.00,	2.89,	30.15,	7.58,	0.00,	5.24,
254,	TSOP2-86E   ,	ABU086TA1007A       ,	086TABU026               ,	0.00,	0.00,	3.20,	3.20,	0.00,	1.45,
255,	DFN-08YQ2A  ,	ABU008YQ2007A       ,	008YQVG010               ,	55.00,	12.96,	0.00,	0.00,	0.00,	2.16,
256,	TSOP1-48/48M,	ABU048TP2007A       ,	048TPVG013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
257,	TSOP1-48AM  ,	AMS048TW1046A       ,	048TWMS087               ,	15.00,	0.00,	0.00,	0.00,	0.00,	0.00,
258,	FBGA-78U9   ,	AMS078C91003A       ,	078U9MS012               ,	40.00,	0.00,	35.74,	0.00,	0.00,	0.00,
259,	MAT         ,	                    ,	0008WAW086               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
260,	SSLGA16DOU  ,	AAW016D53011A       ,	016D5AW040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
261,	STBGA24A4L  ,	AAW024XJ6010B       ,	024XJAW020               ,	0.00,	0.00,	27.01,	0.00,	0.00,	0.00,
262,	STBGA52D4L  ,	AAW052XY1002A       ,	052XYAW004               ,	0.00,	0.00,	7.17,	0.42,	0.00,	0.00,
263,	MBGA64J4U   ,	AAW064MR1016A       ,	064MRAW019               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
264,	MBGA64J4U   ,	AAW064MR1012A       ,	064MRAW035               ,	0.00,	0.00,	4.87,	3.99,	0.00,	0.00,
265,	MAT         ,	                    ,	0008WNV501               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
266,	SMT         ,	ANV0086A1032A       ,	000SNV294                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
267,	uSD08AQV-C  ,	ANV0086A1065A       ,	0086ANV178               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
268,	uSD08AQV-C  ,	ANV0086A1070A       ,	0086ANV180               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
269,	MAT         ,	ENG                 ,	0008WDY013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
270,	WLCSP       ,	ENG                 ,	000IAVT001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
271,	SMT         ,	AEU0086A1002A       ,	000SEU010                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
272,	uSD08GEV    ,	AEU0086A1002A       ,	0086AEU005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
273,	TSOP1-48MR-C,	AEU048TR2004A       ,	048TREU010               ,	7.23,	0.72,	0.00,	0.00,	0.00,	0.00,
274,	STBGA132G4VT,	AEU132X2C005A       ,	132X2EU008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
275,	DFN-08Y62D  ,	AAB008Y62011A       ,	008Y6AB025               ,	60.00,	0.00,	0.00,	0.00,	0.00,	0.00,
276,	MBGA24J3U   ,	AAB024MAA005A       ,	024MAAB081               ,	6.66,	6.66,	0.00,	0.00,	0.00,	21.29,
277,	FBGA60UEM2-1,	AAB060EM2002A       ,	060EMAB003               ,	38.61,	20.80,	47.91,	0.00,	0.00,	19.37,
278,	VFBGA90B4U  ,	AAB090NC7001A       ,	090NCAB017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
279,	WLCSP-WAFER ,	ENG                 ,	000IABW027               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
280,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI081               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
281,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI089               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
282,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI034               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
283,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI051               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
284,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI059               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
285,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
286,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI091               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
287,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI102               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
288,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI127               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
289,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI138               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
290,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI147               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
291,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI155               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
292,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI160               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
293,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI166               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
294,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI170               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
295,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI194               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
296,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
297,	FCQFN-16OF2D,	ANI016OF2001B       ,	016OFNI037               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
298,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI041               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
299,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI052               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
300,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI058               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
301,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI078               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
302,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI087               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
303,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI108               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
304,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI124               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
305,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI131               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
306,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI150               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
307,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI154               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
