assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	N33BWGF01  ,	2,	2470,	2020/8/13 下午 01:26:13,	WSM       ,	Y,	3720,	N33BWGF01  ,	AKM          ,	WLCSP          ,	000IABW108               ,	WSDP137A                                          ,	520,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07314-XC2-FI{FT1}{FRM-PP}                       ,	5K3G34                   ,	N,	N,	0,	0,	20200813,	134128,	2020/8/13 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07314-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2020/8/14 上午 12:00:00,	2020/8/15 上午 12:00:00,	2020/8/16 上午 12:00:00,	2020/8/17 上午 12:00:00,	2020/8/17 上午 12:00:00,	8 ,	2G,	 A A B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200605006.E  ,	1,	封合不良                           ,	N33BWGF,	N33BWGF01  ,	2,	2470,	2020/8/13 下午 01:26:13,	WSM       ,	Y,
	P49ASB713  ,	46,	2470,	2021/12/8 上午 06:16:03,	WSM       ,	Y,	2320,	P49ASB713  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS021               ,	P1B7E.01                                          ,	8640,	0,	2320,	A2,	N,	TSOP  ,	AS,	F50D1G41LBM1AM{M9ZFK}                             ,	MT2021111390             ,	N,	N,	0,	0,	20211208,	90830,	2021/12/2 上午 12:00:00,	AAS008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	F50D1G41LBM1AM{M9ZFK}                             ,	PROD        ,	2021/12/7 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/11 上午 12:00:00,	12,	,	 E I F A B                                                                      ,	A0803CB0974         ,	27,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P49ASB7,	P49ASB713  ,	46,	2470,	2021/12/8 上午 06:16:03,	WSM       ,	Y,
	P49ASB804  ,	46,	2470,	2021/12/8 上午 06:46:40,	WSM       ,	Y,	2320,	P49ASB804  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS021               ,	P1B7Q.01                                          ,	8640,	0,	2320,	A2,	N,	TSOP  ,	AS,	F50D1G41LBM1AM{M9ZFK}                             ,	MT2021111390             ,	N,	N,	0,	0,	20211208,	102754,	2021/12/2 上午 12:00:00,	AAS008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	F50D1G41LBM1AM{M9ZFK}                             ,	PROD        ,	2021/12/7 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/12 上午 12:00:00,	12,	,	 E I F A B                                                                      ,	A0803CB0974         ,	27,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P49ASB8,	P49ASB804  ,	46,	2470,	2021/12/8 上午 06:46:40,	WSM       ,	Y,
	P49ASB811  ,	46,	2470,	2021/12/8 上午 06:07:29,	WSM       ,	Y,	2320,	P49ASB811  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS021               ,	P1B7Q.01                                          ,	8640,	0,	2320,	A2,	N,	TSOP  ,	AS,	F50D1G41LBM1AM{M9ZFK}                             ,	MT2021111390             ,	Y,	N,	20211208,	141611,	20211208,	141611,	2021/12/2 上午 12:00:00,	AAS008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	F50D1G41LBM1AM{M9ZFK}                             ,	PROD        ,	2021/12/7 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/12 上午 12:00:00,	12,	,	 E I F A B                                                                      ,	A0803CB0974         ,	27,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P49ASB8,	P49ASB811  ,	46,	2470,	2021/12/8 上午 06:07:29,	WSM       ,	Y,
	P49ASB903  ,	46,	2470,	2021/12/8 上午 05:18:41,	WSM       ,	Y,	2320,	P49ASB903  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS021               ,	P1B7X.01                                          ,	8640,	0,	2320,	A2,	N,	TSOP  ,	AS,	F50D1G41LBM1AM{M9ZFK}                             ,	MT2021111390             ,	N,	N,	0,	0,	20211208,	80239,	2021/12/2 上午 12:00:00,	AAS008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	F50D1G41LBM1AM{M9ZFK}                             ,	PROD        ,	2021/12/7 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/13 上午 12:00:00,	12,	,	 E I F A B                                                                      ,	A0803CB0974         ,	27,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P49ASB9,	P49ASB903  ,	46,	2470,	2021/12/8 上午 05:18:41,	WSM       ,	Y,
	P49ASB911  ,	44,	2470,	2021/12/8 上午 05:31:02,	WSM       ,	Y,	2320,	P49ASB911  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS021               ,	P1B7X.01                                          ,	8640,	0,	2320,	A2,	N,	TSOP  ,	AS,	F50D1G41LBM1AM{M9ZFK}                             ,	MT2021111390             ,	N,	N,	0,	0,	20211208,	80241,	2021/12/2 上午 12:00:00,	AAS008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	F50D1G41LBM1AM{M9ZFK}                             ,	PROD        ,	2021/12/7 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/13 上午 12:00:00,	12,	,	 E I F A B                                                                      ,	A0803CB0974         ,	27,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P49ASB9,	P49ASB911  ,	44,	2470,	2021/12/8 上午 05:31:02,	WSM       ,	Y,
	P49ASBC12  ,	9,	2210,	2021/12/8 上午 08:55:34,	WSM       ,	Y,	2209,	P49ASBC12  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS021               ,	P1B82.01                                          ,	4320,	0,	2209,	A2,	N,	TSOP  ,	AS,	F50D1G41LBM1AM{M9ZFK}                             ,	MT2021111390             ,	N,	N,	0,	0,	20211208,	85533,	2021/12/3 上午 12:00:00,	AAS008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	F50D1G41LBM1AM{M9ZFK}                             ,	PROD        ,	2021/12/8 上午 12:00:00,	2021/12/10 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/14 上午 12:00:00,	2021/12/15 上午 12:00:00,	12,	,	 E I F A B                                                                      ,	A0803CB0974         ,	27,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P49ASBC,	P49ASBC12  ,	9,	2210,	2021/12/8 上午 08:55:34,	WSM       ,	Y,
	P49ASCQ    ,	,	2209,	2021/12/3 上午 11:20:17,	auto_oe   ,	Y,	2070,	P49ASCQ    ,	EliteMT      ,	MINIBGA48J3U   ,	048MAAS003               ,	173G01.21                                         ,	0,	5,	2070,	A2,	N,	TSOP  ,	AS,	EN29LV160CBV1QG{GBNFA}                            ,	MT2021120146             ,	Y,	N,	20211208,	63913,	20211208,	73908,	2021/12/5 上午 12:00:00,	AAS048MAB001A       ,	,	      ,	M,	                         ,	          ,	               ,	EN29LV160CBV1QG{GBNFA}                            ,	PROD        ,	2021/12/6 上午 12:00:00,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/14 上午 12:00:00,	8 ,	,	 F E A C B                                                                      ,	A0803CB1097         ,	10,	Y3,	     ,	AS99    ,	1081760LB5               ,	,	,	                                   ,	P49ASCQ,	P49ASCQ    ,	,	2209,	2021/12/3 上午 11:20:17,	auto_oe   ,	Y,
	P49ASCR    ,	,	2209,	2021/12/3 上午 11:20:17,	auto_oe   ,	Y,	2070,	P49ASCR    ,	EliteMT      ,	MINIBGA48J3U   ,	048MAAS010               ,	X1140.06                                          ,	86297,	5,	2070,	A2,	N,	TSOP  ,	AS,	EN29LV800DBA1HG{GBNFA}                            ,	MT2021120147             ,	N,	N,	0,	0,	20211207,	144138,	2021/12/6 上午 12:00:00,	AAS048MAB007A       ,	,	      ,	M,	                         ,	          ,	               ,	EN29LV800DBA1HG{GBNFA}                            ,	PROD        ,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/15 上午 12:00:00,	12,	,	 B B A A A                                                                      ,	A0803CB1097         ,	10,	Y3,	     ,	AS99    ,	1081760LB5               ,	,	,	                                   ,	P49ASCR,	P49ASCR    ,	,	2209,	2021/12/3 上午 11:20:17,	auto_oe   ,	Y,
	P49ASDC    ,	,	2209,	2021/12/3 下午 04:20:16,	auto_oe   ,	Y,	2070,	P49ASDC    ,	EliteMT      ,	VTLGA08J4U     ,	008DRAS015               ,	R0051.01A                                         ,	1031,	0,	2070,	A2,	N,	TSOP  ,	AS,	F50D2G41XABE2CL{LBFFA}                            ,	MT2021120027             ,	N,	N,	0,	0,	20211203,	165643,	2021/12/4 上午 12:00:00,	AAS008DR2003A       ,	,	      ,	M,	                         ,	          ,	               ,	F50D2G41XABE2CL{LBFFA}                            ,	SWR         ,	2021/12/6 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/10 上午 12:00:00,	2021/12/12 上午 12:00:00,	12,	 Q,	 A A F A B                                                                      ,	A0803CB1198         ,	2,	Y3,	     ,	AS99    ,	1081760LB7               ,	20211203008.E  ,	1,	                                   ,	P49ASDC,	P49ASDC    ,	,	2209,	2021/12/3 下午 04:20:16,	auto_oe   ,	Y,
	P49BWJ618  ,	2,	2470,	2021/12/1 下午 01:28:40,	WSM       ,	Y,	3720,	P49BWJ618  ,	AKM          ,	WLCSP          ,	000IABW075               ,	DBAG140A                                          ,	5000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK4331ECBP-V1{FT1}{DSPP}                          ,	5K4L21                   ,	N,	N,	0,	0,	20211201,	133100,	2021/11/29 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK4331ECBP-V1{FT1}{DSPP}                          ,	PROD        ,	2021/11/30 上午 12:00:00,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/3 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	疊料                               ,	P49BWJ6,	P49BWJ618  ,	2,	2470,	2021/12/1 下午 01:28:40,	WSM       ,	Y,
	P49BWJ901  ,	2,	2470,	2021/12/7 下午 07:36:29,	WSM       ,	Y,	3720,	P49BWJ901  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD67A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211207,	195052,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJ9,	P49BWJ901  ,	2,	2470,	2021/12/7 下午 07:36:29,	WSM       ,	Y,
	P49BWJ905  ,	2,	2470,	2021/12/8 上午 03:03:26,	WSM       ,	Y,	3720,	P49BWJ905  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD67A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211208,	30326,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJ9,	P49BWJ905  ,	2,	2470,	2021/12/8 上午 03:03:26,	WSM       ,	Y,
	P49BWJ909  ,	2,	2470,	2021/12/8 上午 10:43:53,	WSM       ,	Y,	3720,	P49BWJ909  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD67A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211208,	104352,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJ9,	P49BWJ909  ,	2,	2470,	2021/12/8 上午 10:43:53,	WSM       ,	Y,
	P49BWJA03  ,	2,	2470,	2021/12/6 上午 04:10:12,	WSM       ,	Y,	3720,	P49BWJA03  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211206,	41011,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA03  ,	2,	2470,	2021/12/6 上午 04:10:12,	WSM       ,	Y,
	P49BWJA07  ,	2,	2470,	2021/12/6 上午 10:37:36,	WSM       ,	Y,	3720,	P49BWJA07  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211206,	103735,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA07  ,	2,	2470,	2021/12/6 上午 10:37:36,	WSM       ,	Y,
	P49BWJA11  ,	2,	2470,	2021/12/6 下午 05:51:38,	WSM       ,	Y,	3720,	P49BWJA11  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211206,	175137,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA11  ,	2,	2470,	2021/12/6 下午 05:51:38,	WSM       ,	Y,
	P49BWJA15  ,	2,	2470,	2021/12/7 上午 12:59:15,	WSM       ,	Y,	3720,	P49BWJA15  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211207,	5914,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA15  ,	2,	2470,	2021/12/7 上午 12:59:15,	WSM       ,	Y,
	P49BWJA19  ,	2,	2470,	2021/12/7 上午 07:58:42,	WSM       ,	Y,	3720,	P49BWJA19  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211207,	75841,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA19  ,	2,	2470,	2021/12/7 上午 07:58:42,	WSM       ,	Y,
	P49BWJA23  ,	2,	2470,	2021/12/7 下午 03:10:17,	WSM       ,	Y,	3720,	P49BWJA23  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211207,	151017,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA23  ,	2,	2470,	2021/12/7 下午 03:10:17,	WSM       ,	Y,
	P49BWJA27  ,	2,	2470,	2021/12/7 下午 10:19:41,	WSM       ,	Y,	3720,	P49BWJA27  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211207,	221941,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA27  ,	2,	2470,	2021/12/7 下午 10:19:41,	WSM       ,	Y,
	P49BWJA31  ,	2,	2470,	2021/12/8 上午 05:30:54,	WSM       ,	Y,	3720,	P49BWJA31  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211208,	53053,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA31  ,	2,	2470,	2021/12/8 上午 05:30:54,	WSM       ,	Y,
	P49BWJA35  ,	2,	2470,	2021/12/8 下午 01:49:31,	WSM       ,	Y,	3720,	P49BWJA35  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD63A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211208,	134931,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJA,	P49BWJA35  ,	2,	2470,	2021/12/8 下午 01:49:31,	WSM       ,	Y,
	P49BWJB01  ,	2,	2470,	2021/12/7 上午 07:59:24,	WSM       ,	Y,	3720,	P49BWJB01  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD06A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211207,	80744,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJB,	P49BWJB01  ,	2,	2470,	2021/12/7 上午 07:59:24,	WSM       ,	Y,
	P49BWJB05  ,	2,	2470,	2021/12/7 下午 03:35:51,	WSM       ,	Y,	3720,	P49BWJB05  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD06A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211207,	153550,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJB,	P49BWJB05  ,	2,	2470,	2021/12/7 下午 03:35:51,	WSM       ,	Y,
	P49BWJB09  ,	2,	2470,	2021/12/7 下午 11:36:15,	WSM       ,	Y,	3720,	P49BWJB09  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD06A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211207,	233615,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJB,	P49BWJB09  ,	2,	2470,	2021/12/7 下午 11:36:15,	WSM       ,	Y,
	P49BWJB13  ,	2,	2470,	2021/12/8 上午 06:47:34,	WSM       ,	Y,	3720,	P49BWJB13  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD06A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211208,	64734,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJB,	P49BWJB13  ,	2,	2470,	2021/12/8 上午 06:47:34,	WSM       ,	Y,
	P49BWJC03  ,	2,	2470,	2021/12/6 下午 07:53:56,	WSM       ,	Y,	3720,	P49BWJC03  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD53A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211206,	195356,	2021/11/30 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWJC,	P49BWJC03  ,	2,	2470,	2021/12/6 下午 07:53:56,	WSM       ,	Y,
