customer,entity,pass
others,BBR45,Y
others,BBR46,Y
others,BBR47,Y
others,BBR48,Y
others,BBR49,Y
others,BBR50,Y
others,BBR51,Y
others,BBR52,Y
others,BBR53,Y
others,BBR54,Y
others,BBR55,Y
others,BBR56,Y
others,BBR57,N
others,BBR58,Y
others,BBR59,Y
others,BBR60,Y
others,BBR61,N
others,BBR62,Y
others,BBR63,Y
others,BBR64,Y
others,BBR65,Y
others,BBR66,Y
others,BBR67,N
others,BBR68,N
others,BBR69,N
others,BBR70,N
others,BBR71,Y
others,BBR72,N
others,BBR73,N
others,BBR74,N
others,BBR75,N
others,BBR76,N
others,BBR77,N
others,BBR78,N
others,BBR79,N
others,BBR80,N
others,BBR81,N
others,BBR82,N
others,BBR83,N
others,BBR84,N
others,BBR85,N
others,BBR86,N
others,BBR87,N
others,BBR88,N
others,BBR89,N
others,BBR90,N
others,BBR91,N
others,BBR92,N
others,BBR93,N
others,BBR94,N
others,BBR95,N
others,BBR96,N
others,BBR97,N
others,BBR98,N
others,BBR99,N
others,BBRA1,N
others,BBRA2,N
others,BBRA3,N
others,BBRA4,N
others,BBRA5,N
others,BBRA6,N
others,BBRA7,N
others,BBRA8,N
others,BBRA9,N
others,BBRB1,N
others,BBRB2,N
others,BBRB3,N
others,BBRB4,N
others,BBRB5,N
others,BBRB6,N
others,BBRB7,N
others,BBS01,Y
others,BBS02,Y
others,BBS03,Y
others,BBS04,Y
others,BBS05,Y
others,BBS06,Y
others,BBS07,Y
others,BBS08,Y
others,BBS09,Y
others,BBS10,Y
others,BBU01,Y
others,BBU02,Y
others,BBU03,Y
others,BBU04,Y
others,BBU05,Y
others,BBU06,Y
others,BBU07,Y
others,BBU08,Y
others,BBU09,Y
others,BBU10,Y
others,BBU11,Y
others,BBU12,Y
others,BBU13,Y
others,BBU14,Y
others,BBU15,Y
others,BBU16,Y
others,BBU17,Y
others,BBU18,Y
others,BBU19,Y
others,BBU20,Y
others,BBU21,N
others,BBU22,Y
others,BBU23,Y
others,BBU24,N
others,BBU25,Y
others,BBU26,Y
others,BBU27,Y
others,BBU28,Y
others,BBU29,Y
others,BBU30,Y
others,BBU31,Y
others,BBU32,Y
others,BBU33,Y
others,BBU34,Y
others,BBU35,Y
others,BBU36,Y
others,BBU37,Y
others,BBU38,Y
others,BBU39,Y
others,BBU40,Y
others,BBU41,Y
others,BBU42,Y
others,BBU43,Y
others,BBU44,Y
others,BBU45,Y
others,BBU46,Y
others,BBU47,N
others,BBU48,Y
others,BBU49,Y
others,BBU50,Y
others,BBU51,Y
others,BBU52,Y
others,BBU53,Y
others,BBU54,Y
others,BBU55,Y
others,BBU56,Y
others,BBU57,N
others,BBU58,Y
others,BBU59,Y
others,BBU60,Y
others,BBU61,N
others,BBU62,N
others,BBU63,N
others,BBU64,Y
others,BBU65,Y
others,BBU66,Y
others,BBU67,Y
others,BBU68,Y
others,BBU69,Y
others,BBU70,Y
others,BBU71,Y
others,BBU72,Y
others,BBU73,Y
others,BBU74,Y
others,BBU75,N
others,BBU76,Y
others,BBU77,Y
others,BBU78,Y
others,BBU79,Y
others,BBU80,Y
others,BBU81,N
others,BBU82,N
others,BBU83,N
others,BBU84,N
others,BBU85,N
others,BBU86,N
others,BBU87,N
others,BBU88,N
others,BBU89,N
others,BBU90,N
others,BBU91,N
others,BBU92,N
others,BBU93,N
others,BBU94,N
others,BBU95,N
others,BBU96,N
others,BBU97,N
others,BBU98,N
others,BBU99,N
others,BBUA1,N
