,bd_id,oper,Location,Output plan,Original ENT(07:30),Original ENT(11:00),Allocate ENT
109,ACD096EF2001B,2200,TA-2,10.091,2.0,2.0,2.0
110,ACD096EF2001B,2200,TA-3,38.396,7.0,7.0,7.0
111,ACD096EL1002A,2200,TA-1,3.55,1.0,1.0,2.0
112,ACS054TS1005A,2200,TA-2,2.88,0.0,0.0,0.5
113,AGA134KM1001A,2200,TA-2,0.19,0.0,0.0,1.0
114,AHQ0223R1001B,2200,TB-I,19.418,2.0,2.0,6.0
115,AHQ0225N1002A,2200,TB-I,19.379,0.0,0.0,3.0
116,AHQ0225N1002A,2200,TB-IP,14.301,2.0,2.0,3.0
117,AHQ0415L1003B,2200,TB-I,2.025,2.0,2.0,0.0
118,AHQ0415L1003B,2200,TB-R,2.206,2.0,2.0,0.5
119,AHQ0442J3003A,2200,TB-I,2.4,0.0,0.0,1.0
120,AHQ0442J3003A,2200,TB-R,15.321,2.0,3.0,3.0
121,AHQ0442J3005A,2200,TB-R,20.427,2.0,2.0,2.0
122,AHQ0442J3005A,3200,TB-R,4.444,2.0,2.0,2.0
123,AHQ0442J3006A,2200,TB-I,15.864,0.0,0.0,8.0
124,AHQ0442J3006A,2200,TB-R,55.873,5.0,6.0,12.5
125,AHQ0442J3006A,3200,TB-IP,7.03,0.0,0.0,2.0
126,AHQ0442J3006A,3200,TB-R,13.358,6.0,6.0,0.5
127,ALW078C93001A,2200,TA-P,12.143,2.0,2.0,2.0
128,ALW078C93001A,2200,TA-R,6.72,2.0,1.0,1.0
129,ALW078EP1001A,2200,TA-R,0.0,4.0,0.0,0.0
130,ALW132NY4049A,2200,TA-1,2.097,0.0,0.0,2.0
131,AMS048TW1053A,2200,TA-1,14.485,0.0,0.0,4.0
132,AMS048TW1060A,2200,TA-1,5.768,2.0,2.0,0.0
133,AMS048TW1060A,2200,TA-2,4.32,2.0,2.0,0.0
134,AMS078C91003A,2200,TA-3,0.2,0.0,0.0,1.0
135,AMS078C93001B,2200,TA-1,62.561,10.0,10.0,10.0
136,AMS078C93001B,2200,TA-3,0.813,0.0,0.0,1.0
137,AMS078C93001B,2200,TA-R,96.423,14.0,16.0,16.0
138,AMS078C93001B,2200,TA-U,7.801,2.0,2.0,2.0
139,AMS078EN1001A,2200,TA-3,0.0,3.0,0.0,0.0
140,AMS078EN1001A,2200,TA-5,0.0,21.0,0.0,0.0
141,AMS078EN1001A,2200,TA-R,24.976,8.0,7.0,8.0
142,AMS078EN1001A,2200,TA-U,7.16,5.0,2.0,2.0
143,AMS078EN1001A,2200,TB-5P,58.555,39.0,21.0,24.0
144,AMS078EN1002A,2200,TA-1,31.722,9.0,1.0,1.0
145,AMS078EN1002A,2200,TA-2,79.977,20.0,9.0,9.0
146,AMS078EN1002A,2200,TA-P,12.932,10.0,4.0,6.0
147,AMS078EN1002A,2200,TA-R,63.097,20.0,20.0,20.0
148,AMS078EN1002A,2200,TB-5P,37.895,13.0,12.0,12.0
149,AMS078EN1006A,2200,TA-1,106.486,24.0,24.0,24.0
150,AMS078EN1006A,2200,TA-2,30.064,6.0,6.0,6.0
151,AMS096EC1002A,2200,TA-1,80.295,28.0,6.0,6.0
152,AMS096EC1002A,2200,TA-P,55.987,24.0,10.0,10.0
153,AMS096EC1002A,2200,TB-5P,32.337,24.0,6.0,7.0
154,AMS096EC3001B,2200,TA-1,27.349,9.0,4.0,3.0
155,AMS096EC3001B,2200,TA-2,27.931,10.0,5.0,0.0
156,AMS096EC3001B,2200,TA-5,5.56,2.0,1.0,1.0
157,AMS096EC3001B,2200,TA-P,63.461,24.0,12.0,13.0
158,AMS096EF2001A,2200,TA-3,2.327,0.0,0.0,2.0
159,ANI020YU1005C,2200,TB-I,84.6,5.0,5.0,5.0
160,ANI020YU1005C,2200,TB-R,266.923,18.0,19.0,19.0
161,ANV0086A1075A,2200,TB-P,0.0,4.0,0.0,0.0
162,ANV0086A1076A,2200,TB-R,25.202,8.0,8.0,8.0
163,ANV132X2A021B,2200,TA-2,0.0,1.0,0.0,0.0
164,ANV132X2C044A,2200,TA-2,12.356,8.0,7.0,14.0
165,ANV132X2C044A,2200,TA-R,3.567,1.0,3.0,3.0
166,ANV132X2C059A,2200,TA-3,4.712,3.0,3.0,2.0
167,ANV132X2C059A,2200,TA-R,8.074,4.0,6.0,6.0
168,ANV132X2C080A,2200,TA-R,0.0,1.0,0.0,0.0
169,ANV132X2C098A,2200,TA-R,0.0,2.0,1.0,1.0
170,ANV153XT9075A,2200,TA-R,14.816,8.0,11.0,10.0
171,ANV345XTA010A,2200,TA-5,0.0,1.0,0.0,0.0
172,ANV345XTE001A,2200,TA-R,2.036,2.0,2.0,2.0
173,AOK048TV1029A,2200,TA-3,5.12,3.0,2.0,0.5
174,AOK048TV1029A,2200,TA-P,2.56,3.0,1.0,1.0
175,ASS153XT9007A,2200,TB-I,30.291,20.0,20.0,3.0
176,AUL054TN1003A,2200,TA-1,2.88,0.0,1.0,1.0
177,AUL054TN1003A,2200,TA-2,17.736,4.0,4.0,4.0
178,AUL054TN1008A,2200,TA-1,7.074,2.0,2.0,0.0
179,AUL086TA1003A,2200,TA-1,5.151,0.0,0.0,3.0
180,AYZ066TS1001A,2200,TB-U,46.804,12.0,12.0,11.0
181,AYZ084CC2001A,2200,TA-1,57.178,8.0,8.0,6.0
182,AZA0086A1002A,2200,TB-U,14.237,7.0,7.0,8.0
183,AZA0086A1003A,2200,TB-U,4.897,2.0,2.0,1.0
184,AZA0086A1006A,2200,TB-U,0.0,1.0,0.0,0.0
185,AZA0086A1010A,2200,TB-U,4.219,3.0,3.0,3.0
186,AZA0086A1012A,2200,TB-U,1.078,1.0,1.0,1.0
187,AZA0086A1016A,2200,TB-U,10.702,7.0,7.0,7.0
188,BU054MF1002A,2200,TA-1,54.903,10.0,10.0,3.0
189,CU048MA2012A,2200,TA-1,13.12,0.0,2.0,1.0
190,IS048XJ2006A,2200,TA-1,0.0,1.0,0.0,0.0
191,AAB008YQ3004A,0,TB-U,0.0,1.0,0.0,0.0
192,AAB024MAA005A,0,TA-1,0.0,1.0,2.0,0.0
193,AAB024MAA017A,2200,TA-2,0.0,1.0,1.0,0.0
194,AAB054TN1005A,0,TA-5,0.0,4.0,4.0,3.0
195,AAB060NR1004B,0,TA-2,0.0,1.0,0.0,0.0
196,AAB096EL1019A,0,TA-1,0.0,1.0,1.0,0.0
197,AAB178NN2001A,0,TA-1,0.0,1.0,2.0,1.0
198,AAS008YQ2014A,0,TB-U,0.0,1.0,0.0,0.0
199,AAS096EL1009B,2200,TB-U,0.0,1.0,0.0,0.0
200,AAS096EL1016A,0,TB-U,0.0,4.0,0.0,0.0
201,AAS178NN2001A,0,TB-U,0.0,1.0,1.0,1.0
202,AAW024XJ6010B,2200,TA-2,0.0,1.0,1.0,0.0
203,ABU200KX2002A,0,TA-2,0.0,1.0,1.0,0.0
204,AHQ0415L1003B,0,TB-R,0.0,1.0,1.0,0.0
205,AHQ0442J3006A,0,TB-R,0.0,1.0,1.0,0.0
206,AMS078C93001B,0,TA-R,0.0,2.0,0.0,0.0
207,AMS078EN1001A,0,TA-R,0.0,1.0,0.0,0.0
208,AMS078EN1001A,0,TB-5P,0.0,3.0,21.0,18.0
209,AMS078EN1002A,0,TA-P,0.0,2.0,8.0,6.0
210,AMS096EC1002A,0,TB-5P,0.0,1.0,19.0,18.0
211,AMS096EC3001B,0,TA-1,0.0,1.0,6.0,5.0
212,AMS096EC3001B,0,TA-P,0.0,1.0,13.0,12.0
213,ANI010YK3001A,2200,TB-R,0.0,1.0,0.0,0.0
214,ANI010YK3001A,2200,TB-U,0.0,1.0,1.0,0.0
215,ANI020YU1005C,0,TB-R,0.0,1.0,0.0,0.0
216,ANV0086A1076A,0,TB-R,0.0,1.0,1.0,1.0
217,ANV0086A1106A,2200,TB-R,0.0,1.0,0.0,0.0
218,ANV132X2C044A,0,TA-R,0.0,2.0,0.0,0.0
219,ANV132X2C059A,0,TA-R,0.0,2.0,0.0,0.0
220,ANV132X2C090A,0,TA-R,0.0,1.0,1.0,1.0
221,ANV132X2C090A,2200,TA-R,0.0,3.0,3.0,3.0
222,ANV132X2C090A,2200,TB-IP,0.0,5.0,5.0,2.0
223,ANV132X2C090A,2200,TB-R,0.0,1.0,1.0,1.0
224,ANV153XT9075A,0,TA-R,0.0,1.0,0.0,0.0
225,ANV345XTE001A,0,TA-R,0.0,1.0,1.0,1.0
226,AOK048TV1029A,0,TA-3,0.0,1.0,2.0,0.0
227,AQW024MAA017A,0,TB-R,0.0,1.0,1.0,0.0
228,AUL054TN1003A,0,TA-1,0.0,1.0,0.0,0.0
229,AZA0086A1002A,0,TB-U,0.0,2.0,2.0,0.0
230,AZA0086A1007A,2200,TB-U,0.0,2.0,2.0,0.0
231,CU048MA2012A,0,TA-1,0.0,2.0,0.0,0.0
232,AAB008YM2025A,0,TB-IP,0.0,0.0,1.0,1.0
233,AAB008YQ2022A,0,TB-P,0.0,0.0,3.0,2.0
234,AAB008YQ3020A,0,TB-U,0.0,0.0,1.0,0.0
235,AAB008YQ3021A,0,TB-U,0.0,0.0,6.0,4.0
236,AAB008YQ3025A,0,TB-U,0.0,0.0,1.0,0.0
237,AAB024XJ6011A,0,TA-2,0.0,0.0,1.0,0.0
238,AAB024XJ6011A,0,TA-3,0.0,0.0,1.0,0.0
239,AAB048TW2006A,0,TA-1,0.0,0.0,2.0,0.0
240,AAB060NR1007A,0,TA-2,0.0,0.0,4.0,0.0
241,AAB084CC9002A,0,TA-5,0.0,0.0,4.0,4.0
242,AAB096EF3001A,0,TA-1,0.0,0.0,1.0,0.0
243,AAB096EL1003A,0,TA-1,0.0,0.0,3.0,3.0
244,AAB096EL1003A,0,TA-2,0.0,0.0,3.0,3.0
245,AAS008YQ2002B,0,TB-U,0.0,0.0,3.0,3.0
246,AAS008YQ2014A,0,TB-P,0.0,0.0,1.0,1.0
247,AAS048TG2003A,0,TB-I,0.0,0.0,1.0,0.0
248,AAS060NR2004A,0,TB-U,0.0,0.0,1.0,0.0
249,AAW008Y62016A,0,TB-P,0.0,0.0,2.0,0.0
250,AAW008Y62018A,0,TB-P,0.0,0.0,1.0,0.0
251,AAW016D53019A,0,TA-5,0.0,0.0,37.0,37.0
252,AAW048TP1008B,0,TA-5,0.0,0.0,40.0,40.0
253,ABU096EF2001A,0,TA-5,0.0,0.0,6.0,6.0
254,ABU096EF5001A,0,TA-2,0.0,0.0,1.0,1.0
255,ABU165MC4001A,0,TA-1,0.0,0.0,1.0,1.0
256,ABU165ML3013A,0,TA-1,0.0,0.0,2.0,0.0
257,ABW072AF1004B,0,TB-P,0.0,0.0,2.0,0.0
258,ABW072AF1004B,0,TB-U,0.0,0.0,1.0,0.0
259,ACD084CC2002A,0,TA-3,0.0,0.0,3.0,0.0
260,ALW078C93001A,0,TA-R,0.0,0.0,1.0,1.0
261,ALW078EP1001A,0,TA-R,0.0,0.0,4.0,4.0
262,AMS078EN1001A,0,TA-3,0.0,0.0,3.0,0.0
263,AMS078EN1001A,0,TA-5,0.0,0.0,21.0,21.0
264,AMS078EN1001A,0,TA-U,0.0,0.0,3.0,3.0
265,AMS078EN1002A,0,TA-1,0.0,0.0,8.0,8.0
266,AMS078EN1002A,0,TA-2,0.0,0.0,11.0,11.0
267,AMS078EN1002A,0,TB-5P,0.0,0.0,1.0,1.0
268,AMS096EC1002A,0,TA-1,0.0,0.0,22.0,22.0
269,AMS096EC1002A,0,TA-P,0.0,0.0,14.0,14.0
270,AMS096EC3001B,0,TA-2,0.0,0.0,5.0,0.0
271,AMS096EC3001B,0,TA-5,0.0,0.0,1.0,1.0
272,ANV0086A1075A,0,TB-P,0.0,0.0,4.0,0.0
273,ANV132X2A021B,0,TA-2,0.0,0.0,1.0,0.0
274,ANV132X2C080A,0,TA-R,0.0,0.0,1.0,1.0
275,ANV132X2C098A,0,TA-R,0.0,0.0,1.0,1.0
276,ANV345XTA010A,0,TA-5,0.0,0.0,1.0,1.0
277,AOK048TV1029A,0,TA-P,0.0,0.0,2.0,2.0
278,AZA0086A1006A,0,TB-U,0.0,0.0,1.0,1.0
279,IS048XJ2006A,0,TA-1,0.0,0.0,1.0,0.0
280,AAW052XY1002A,2200,TA-2,0.0,0.0,0.0,3.5
281,ABU024XW3009B,2200,TA-2,0.0,0.0,0.0,1.0
282,ALW078C93001A,2200,TA-3,0.0,0.0,0.0,1.0
283,ALW096EF2001A,2200,TA-2,0.0,0.0,0.0,0.5
284,AMS078C91003A,2200,TA-2,0.0,0.0,0.0,1.0
285,AMS096EF2001A,2200,TA-2,0.0,0.0,0.0,1.0
