ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB211,UTC3000,RUNNING,R07CDAF01,2200,054TNCD026,ACD054TN1002B,22-02-16 12:07,22-02-15 23:26,ETRON,TSOP2-54ME,2880,,1091A07T21,,R07CDAD09,TSOP2-54ME,ETRON,ACD054TN1002B,1091A07T21,226.9653,22-02-16 12:07,2200
BB212,UTC3000,RUNNING,R07BUAX01,2200,096EABU001,ABU096EA1001A,22-02-16 10:06,22-02-15 21:53,ICSI,FBGA-96LEA,2600,,1091A07C21,,R07BUAY01,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,212.746,22-02-16 10:06,2200
BB213,UTC3000,SETUP,R07AWB515,2200,048TPAW056,AAW048TP1024D,22-02-16 08:02,22-02-16 07:32,MXIC,TSOP1-48/48M,2160,,1091A08T41,,R07AWB503,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,433.8075,22-02-16 09:36,2200
BB214,UTC3000,RUNNING,R07AWC524,2200,048TPAW086,AAW048TP1041B,22-02-16 10:15,22-02-16 00:58,MXIC,TSOP1-48/M2,720,,1091A08T41,,R07AWAF40,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-02-16 10:15,2200
BB215,UTC3000,SETUP,,,,ANV345XTG001A,22-02-16 09:09,22-02-16 07:45,,,,,,,R03NVBN06,STBGA345NBC,PHISON,ANV345XTG001A,1091A07C41,73.5056,,3400
BB216,UTC3000,RUNNING,R07AWC521,2200,048TPAW086,AAW048TP1041B,22-02-16 10:16,22-02-16 00:59,MXIC,TSOP1-48/M2,720,,1091A08T41,,R07AWC126,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-02-16 10:16,2200
BB217,UTC3000,RUNNING,R07BUAX04,2200,096EABU001,ABU096EA1001A,22-02-16 10:39,22-02-15 23:34,ICSI,FBGA-96LEA,2358,,1091A07C21,,R07BUAY03,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,212.746,22-02-16 10:39,2200
BB218,UTC3000,RUNNING,R04NVCJ02,2200,345XTNV086,ANV345XTB029A,22-02-16 03:52,22-02-15 20:02,PHISON,STBGA345SBC,650,,1091A07C41,E,R04NVCJ03A,STBGA345SBC,PHISON,ANV345XTB029A,1091A07C41,82.9764,22-02-16 03:52,2200
BB219,UTC3000,RUNNING,R07CDA301,2200,054TNCD027,ACD054TN1002B,22-02-16 09:47,22-02-14 03:52,ETRON,TSOP2-54ME,2880,,1091A07T21,,R07CDAD05,TSOP2-54ME,ETRON,ACD054TN1002B,1091A07T21,226.9653,22-02-16 09:47,2200
BB220,UTC3000,RUNNING,R07AWB520,2200,048TPAW056,AAW048TP1024D,22-02-16 07:40,22-02-16 02:41,MXIC,TSOP1-48/48M,2160,,1091A08T41,,R07AWB508,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,433.8075,22-02-16 07:40,2200
BB221,UTC3000,RUNNING,R07BUAX02,2200,096EABU001,ABU096EA1001A,22-02-16 10:28,22-02-15 22:15,ICSI,FBGA-96LEA,2600,,1091A07C21,,R07BUAW01,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,212.746,22-02-16 10:28,2200
BB222,UTC3000,RUNNING,R07AWB522,2200,048TPAW056,AAW048TP1024D,22-02-16 09:23,22-02-16 04:24,MXIC,TSOP1-48/48M,2160,,1091A08T41,,R07AWB501,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,433.8075,22-02-16 09:23,2200
BB223,UTC3000,RUNNING,R08MSKG04,2200,096ECMS010,AMS096EC3001B,22-02-16 08:19,22-02-16 01:55,MTI,FBGA-96UEC,1736,02/16/2022 MP,,,R07MSK208,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,273.6119,22-02-16 08:19,2200
BB224,UTC3000,RUNNING,R07AWB514,2200,048TPAW056,AAW048TP1024D,22-02-16 11:59,22-02-16 07:00,MXIC,TSOP1-48/48M,2160,02/17/2022 MP,1091A08T41,,R07AWB512,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,433.8075,22-02-16 11:59,2200
BB225,UTC3000,RUNNING,R08MSKL04,2200,096ECMS010,AMS096EC3001B,22-02-16 22:19,22-02-16 02:03,MTI,FBGA-96UEC,5543,02/18/2022 MP,1091A06T21,,R07MSG804,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,273.6119,22-02-16 22:19,2200
BB226,UTC3000,RUNNING,R07CDAG09,2200,054TNCD026,ACD054TN1002B,22-02-16 19:07,22-02-16 06:26,ETRON,TSOP2-54ME,2880,02/19/2022 MP,,,R07CDAD13,TSOP2-54ME,ETRON,ACD054TN1002B,1091A07T21,226.9653,22-02-16 19:07,2200
BB227,UTC3000,WAIT-REPAIR,R03NVBN01,3400,345XTNV079,ANV345XTG001A,22-02-16 11:23:15,22-02-16 07:56,PHISON,STBGA345NBC,616,02/20/2022 MP,1091A07C41,4P,R07AWC125,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,73.5056,22-02-16 11:23,3400
BB228,UTC3000,RUNNING,R07CDAG04,2200,054TNCD026,ACD054TN1002B,22-02-16 16:49,22-02-16 04:08,ETRON,TSOP2-54ME,2880,02/21/2022 MP,,,R07CDAF04,TSOP2-54ME,ETRON,ACD054TN1002B,1091A07T21,226.9653,22-02-16 16:49,2200
BB229,UTC3000,RUNNING,R07VGAX02,2200,024XJVG009,ABU024XJ6003A,22-02-16 09:57,22-02-16 06:50,ISSI-VG,STBGA24J4U,1512,02/22/2022 MP,1091A07T41,4,R07VGAJ02,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,498.1971,22-02-16 09:57,2200
BB230,UTC3000,SETUP,,,,ANV345XTG002A,22-02-16 09:08,22-02-16 07:44,,,,02/23/2022 MP,,,R07AWAL03,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,69.5439,,3400
BB231,UTC3000,RUNNING,R08MSKJ04,2200,096ECMS010,AMS096EC3001B,22-02-16 10:55,22-02-15 23:10,MTI,FBGA-96UEC,3205,02/24/2022 MP,,,R07MSG803,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,273.6119,22-02-16 10:55,2200
BB232,UTC3000,RUNNING,R04NVCJ03,2200,345XTNV086,ANV345XTB029A,22-02-15 08:21,22-02-15 02:04,PHISON,STBGA345SBC,520,02/25/2022 MP,1091A07C41,E,R03NVBN06,STBGA345NBC,PHISON,ANV345XTG001A,1091A07C41,82.9764,22-02-15 08:21,2200
BB233,UTC3000,RUNNING,R07AWC522,2200,048TPAW086,AAW048TP1041B,22-02-16 10:23,22-02-16 01:06,MXIC,TSOP1-48/M2,720,02/26/2022 MP,1091A08T41,,R07AWAD44,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-02-16 10:23,2200
BB234,UTC3000,RUNNING,R07AWC523,2200,048TPAW086,AAW048TP1041B,22-02-16 10:22,22-02-16 01:05,MXIC,TSOP1-48/M2,720,02/27/2022 MP,1091A08T41,,R07AWC127,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,77.5263,22-02-16 10:22,2200
BB235,UTC3000,IDLE,,,,AAW024XJ6010B,,22-02-16 01:41,,,,02/28/2022 MP,,,R07AWAL05,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,342.7166,,3200
BB441,UTC1000S,RUNNING,R07BUA404,2200,086TABU026,ABU086TA1007A,22-02-16 12:55,22-02-16 05:16,ICSI,TSOP2-86E,1600,,1091A09C21,,R07BUA515,TSOP2-86E,ICSI,ABU086TA1007A,1091A09C21,208.9303,22-02-16 12:55,2200
BB442,UTC1000S,RUNNING,R05ULA111,2200,086TAUL006,AUL086TA1003A,22-02-16 15:30,22-02-16 03:17,SCS,TSOP2-86E,1600,,1091A07C41,,R05ULA120,TSOP2-86E,SCS,AUL086TA1003A,1091A07C41,130.9061,22-02-16 15:30,2200
BB443,UTC1000S,WAIT-SETUP,,,,AAB178NN2001A,,22-02-16 03:11,,,,,,,R07YZAY10,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,132.725,,2200
BB444,UTC1000S,RUNNING,R07AWC805,2200,052XYAW004,AAW052XY1002A,22-02-16 11:54,22-02-15 06:45,MXIC,STBGA52D4L,5708,,1091A07T41,4,R07AWBN03,STBGA52D4L,MXIC,AAW052XY1002A,1091A07T41,195.804,22-02-16 11:54,2200
BB445,UTC1000S,RUNNING,R07NVF927,2200,132X2NV192,ANV132X2C047A,22-02-16 06:06,22-02-15 22:42,PHISON,STBGA132G4VT,1020,,1091A07C41,4P,R07NVFE33,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,138.2621,22-02-16 06:06,2200
BB446,UTC1000S,RUNNING,R07AWCX03,2200,024MAAW045,AAW024MA6022C,22-02-16 12:00,22-02-16 06:39,MXIC,MINIBGA24A4L,3405,,,,R07AWCW03,MINIBGA24A4L,MXIC,AAW024MA6022C,1091A07T41,643.1842,22-02-16 12:00,2200
BB447,UTC1000S,IDLE,,,,ANV132X2C047A,,22-02-16 07:44,,,,,,,R07NVF944,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,138.2621,,2200
BB448,UTC1000S,RUNNING,R07MSI903,2200,096EFMS006,AMS096EF2001A,22-02-17 06:21,22-02-16 04:26,MTI,FBGA-96UEF,4814,,,,R07MSHY05,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-17 06:21,2200
BB449,UTC1000S,WAIT-SETUP,,,,AAB066TN1003A,,22-02-16 06:33,,,,,,,R07MSFY02,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,293.3637,,2200
BB450,UTC1000S,RUNNING,R07ABFP01,2200,054TNAB041,AAB054TN1005A,22-02-16 02:19,22-02-15 16:01,WINBOND,TSOP2-54ME,2880,,1091A07T21,,R07ABFP03,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,22-02-16 02:19,2200
BB451,UTC1000S,IDLE,,,,AAB096EL1003A,,22-02-15 07:14,,,,,,,R07ABGB01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,,2200
BB452,UTC1000S,IDLE,,,,AAW048TP1024D,,22-02-16 07:50,,,,,,,R07AWB523,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,364.4237,,2200
BB453,UTC1000S,RUNNING,R07ABFT11,2200,054TNAB041,AAB054TN1005A,22-02-16 16:19,22-02-16 06:01,WINBOND,TSOP2-54ME,2880,,1091A07T21,,R07ABFR01,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,22-02-16 16:19,2200
BB454,UTC1000S,RUNNING,R07NVFE45,2200,132X2NV192,ANV132X2C047A,22-02-16 05:28,22-02-15 21:04,PHISON,STBGA132G4VT,1160,,1091A07C41,4P,R07NVFE03,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,138.2621,22-02-16 05:28,2200
BB455,UTC1000S,RUNNING,R07BUAV02,2200,078EABU001,ABU078EA1001A,22-02-16 06:56,22-02-15 22:09,ICSI,FBGA-78LEA,2640,,,,R07BUAT02,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,300.7119,22-02-16 06:56,2200
BB456,UTC1000S,WAIT-SETUP,,,,AAW024MA6022C,,22-02-16 02:48,,,,02/16/2022 MP,,,R07AWAR01,STBGA52D4L,MXIC,AAW052XY1002A,1091A07T41,643.1842,,2200
BB457,UTC1000S,RUNNING,R07ABFT15,2200,054TNAB041,AAB054TN1005A,22-02-16 16:06,22-02-16 05:48,WINBOND,TSOP2-54ME,2880,02/17/2022 MP,1091A07T21,,R07ABFR05,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,22-02-16 16:06,2200
BB458,UTC1000S,IDLE,,,,AAB096EL1003A,,22-02-15 09:47,,,,02/18/2022 MP,,,R07ABGD01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,,2200
BB459,UTC1000S,WAIT-REPAIR,,,,ACD054TN1003A,,22-02-14 16:36,,,,02/19/2022 MP,,,R05CDBJ04,TSOP2-54ME,ETRON,ACD054TN1003A,1091A07T21,240.9403,,2200
BB460,UTC1000S,RUNNING,R05MSJ901,2200,048TWMS087,AMS048TW1046A,22-02-16 09:13,22-02-16 05:42,MTI,TSOP1-48AM,1562,02/20/2022 MP,,,R05MSJ801,TSOP1-48AM,MTI,AMS048TW1046A,1091A07T41,447.2821,22-02-16 09:13,2200
BB461,UTC1000S,RUNNING,R07BUAN04,2200,054NOBU012,ABU054NO2009A,22-02-16 11:56,22-02-15 22:47,ICSI,VFBGA54B4L,4318,02/21/2022 MP,,,R07BUAM06,VFBGA54B4L,ICSI,ABU054NO2009A,1091A07C21,328.3382,22-02-16 11:56,2200
BB462,UTC1000S,WAIT-SETUP,,,,AAB066TN1003A,,22-02-16 07:10,,,,02/22/2022 MP,,,R07MSFY03,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,293.3637,,2200
BB463,UTC1000S,RUNNING,R07NVF951,2200,132X2NV192,ANV132X2C047A,22-02-16 15:04,22-02-16 07:08,PHISON,STBGA132G4VT,1096,02/23/2022 MP,1091A07C41,4P,R07NVF918,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,138.2621,22-02-16 15:04,2200
BB465,UTC1000S,RUNNING,R07AWB516,2200,048TPAW056,AAW048TP1024D,22-02-16 10:15,22-02-16 04:20,MXIC,TSOP1-48/48M,2160,02/24/2022 MP,1091A08T41,,R07AWB505,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,364.4237,22-02-16 10:15,2200
BB466,UTC1000S,RUNNING,R07MSHU02,2200,096EFMS006,AMS096EF2001A,22-02-16 16:14,22-02-15 13:51,MTI,FBGA-96UEF,4902,02/25/2022 MP,,,R06MSGW04,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-16 16:14,2200
BB467,UTC1000S,RUNNING,R07NVF943,2200,132X2NV192,ANV132X2C047A,22-02-16 08:03,22-02-15 23:48,PHISON,STBGA132G4VT,1140,02/26/2022 MP,1091A07C41,4P,R07NVFE01,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,138.2621,22-02-16 08:03,2200
BB468,UTC1000S,RUNNING,R07AWCX02,2200,024MAAW045,AAW024MA6022C,22-02-16 18:57,22-02-16 05:36,MXIC,MINIBGA24A4L,8576,02/27/2022 MP,,,R07AWCW02,MINIBGA24A4L,MXIC,AAW024MA6022C,1091A07T41,643.1842,22-02-16 18:57,2200
BB469,UTC1000S,WAIT-REPAIR,,,,AMS048TW1053A,,22-02-14 17:48,,,,02/28/2022 MP,,,R07MSDG08,TSOP1-48AM,MTI,AMS048TW1053A,1091A07T41,,,2200
BB470,UTC1000S,RUNNING,R07ABGY07,2200,054NBAB001,AB054NB2002A,22-02-16 03:41,22-02-15 18:06,WINBOND,VFBGA54B4,3875,,,,R07ABGX02,VFBGA54B4,WINBOND,AB054NB2002A,1091A08T21,404.483,22-02-16 03:41,2200
BB471,UTC1000S,SETUP,,,,ABU048TG1002A,22-02-16 09:04,22-02-16 07:40,,,,,,,R07MSFX01,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,136.9061,,2200
BB472,UTC1000S,RUNNING,R07ABFT09,2200,054TNAB041,AAB054TN1005A,22-02-16 07:06,22-02-15 20:48,WINBOND,TSOP2-54ME,2880,,1091A07T21,,R07ABFQ02,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,22-02-16 07:06,2200
BB473,UTC1000S,RUNNING,R05AWAI09,2200,024MAAW023,AAW024MA6013C,22-02-16 12:46,22-02-16 06:23,MXIC,MINIBGA24A3L,8582,,1091A07T41,4,R05AWAI01,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,1344.7122,22-02-16 12:46,2200
BB474,UTC1000S,IDLE,,,,AYZ096EI1002A,,22-02-15 18:11,,,,,,,R07YZAP06,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,,2200
BB475,UTC1000S,RUNNING,R07MSI102,2200,096EFMS006,AMS096EF2001A,22-02-16 09:24,22-02-15 07:01,MTI,FBGA-96UEF,4902,,,,R06MSGD03,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-16 09:24,2200
BB476,UTC1000S,RUNNING,R07AWB513,2200,048TPAW056,AAW048TP1024D,22-02-16 12:03,22-02-16 06:08,MXIC,TSOP1-48/48M,2160,,1091A08T41,,R07AWB504,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,364.4237,22-02-16 12:03,2200
BB477,UTC1000S,RUNNING,R08MSKM01,2200,060NRMS004,AMS060NR1003A,22-02-17 02:50,22-02-16 00:49,MTI,VFBGA60K8L,5652,,,,R07MSIW01,VFBGA60K8L,MTI,AMS060NR1003A,1091A07T21,217.185,22-02-17 02:50,2200
BB478,UTC1000S,RUNNING,R07AWB709,2200,048TPAW056,AAW048TP1024D,22-02-16 13:21,22-02-16 07:26,MXIC,TSOP1-48/48M,2160,,1091A08T41,,R07AWB506,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,364.4237,22-02-16 13:21,2200
BB479,UTC1000S,IDLE,,,,ANV132X2C047A,,22-02-16 07:43,,,,,,,R07NVFE46,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,138.2621,,2200
BB480,UTC1000S,RUNNING,R05BUBK02,2200,048TGBU008,ABU048TG1002A,22-02-17 02:06,22-02-16 07:24,ICSI,TSOP1-48/48,2560,,1091A10C41,4,R07MSFW01,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,136.9061,22-02-17 02:06,2200
BB481,UTC1000S,RUNNING,R05ULA114,2200,086TAUL006,AUL086TA1003A,22-02-16 18:01,22-02-16 05:48,SCS,TSOP2-86E,1599,,1091A07C41,,R05ULA122,TSOP2-86E,SCS,AUL086TA1003A,1091A07C41,130.9061,22-02-16 18:01,2200
BB482,UTC1000S,RUNNING,R07BUA403,2200,086TABU026,ABU086TA1007A,22-02-16 11:53,22-02-16 04:14,ICSI,TSOP2-86E,1600,,1091A09C21,,R07BUA520,TSOP2-86E,ICSI,ABU086TA1007A,1091A09C21,208.9303,22-02-16 11:53,2200
BB483,UTC1000S,RUNNING,R05ULA112,2200,086TAUL006,AUL086TA1003A,22-02-16 14:36,22-02-16 02:23,SCS,TSOP2-86E,1599,,1091A07C41,,R05ULA118,TSOP2-86E,SCS,AUL086TA1003A,1091A07C41,130.9061,22-02-16 14:36,2200
BB484,UTC1000S,RUNNING,R07ABFT21,2200,054TNAB041,AAB054TN1005A,22-02-16 16:51,22-02-16 06:33,WINBOND,TSOP2-54ME,2880,,1091A07T21,,R07ABFT03,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,22-02-16 16:51,2200
BB485,UTC1000S,RUNNING,R07CDAK02,2200,084UCCD006,ACD084CC2002A,22-02-15 16:18,22-02-14 23:13,ETRON,FBGA-84UC(2),5600,02/16/2022 MP,,,R07ABAF09,FBGA-84UC2H,WINBOND,AAB084CC9001A,1091A07T21,327.6504,22-02-15 16:18,2200
BB486,UTC1000S,IDLE,,,,AAB096EL1003A,,22-02-15 14:06,,,,02/17/2022 MP,,,R07ABGA01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,,2200
BB487,UTC1000S,RUNNING,R07BUAZ03,2200,078EABU001,ABU078EA1001A,22-02-16 08:23,22-02-15 23:36,ICSI,FBGA-78LEA,2640,02/18/2022 MP,1091A07C21,,R07BUAU02,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,300.7119,22-02-16 08:23,2200
BB488,UTC1000S,RUNNING,R07BUB103,2200,078EABU001,ABU078EA1001A,22-02-16 12:36,22-02-16 03:50,ICSI,FBGA-78LEA,2640,02/19/2022 MP,,,R07BUAU03,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,300.7119,22-02-16 12:36,2200
BB489,UTC1000S,RUNNING,R07BUAV01,2200,078EABU001,ABU078EA1001A,22-02-16 15:51,22-02-16 07:05,ICSI,FBGA-78LEA,2640,02/20/2022 MP,,,R07AWBN01,STBGA52D4L,MXIC,AAW052XY1002A,1091A07T41,300.7119,22-02-16 15:51,2200
BB490,UTC1000S,RUNNING,R08MSKK05,2200,096ECMS010,AMS096EC3001B,22-02-16 21:26,22-02-15 22:38,MTI,FBGA-96UEC,5482,02/21/2022 MP,1091A06T21,,R07MSG603,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-16 21:26,2200
BB496,UTC1000S,IDLE,,,,ABU078EA1001A,,22-02-16 07:26,,,,02/22/2022 MP,,,R07YZAR12,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,300.7119,,2200
BB497,UTC1000S,RUNNING,R08MSKE06,2200,096ECMS010,AMS096EC3001B,22-02-16 16:29,22-02-15 17:11,MTI,FBGA-96UEC,5600,02/23/2022 MP,1091A06T21,,R07MSG103,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-16 16:29,2200
BB498,UTC1000S,RUNNING,R07AWCI07,2200,048TPAW054,AAW048TP1026E,22-02-16 08:11,22-02-16 02:30,MXIC,TSOP1-48/48M,2160,02/24/2022 MP,1091A08T41,,R07AWCD08,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,22-02-16 08:11,2200
BB499,UTC1000S,RUNNING,R08MSKD03,2200,096ECMS010,AMS096EC3001B,22-02-16 16:17,22-02-15 17:09,MTI,FBGA-96UEC,5560,02/25/2022 MP,,,R07MSGG02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-16 16:17,2200
BB500,UTC1000S,ENG,,,,AMS048TW1060A,22-02-16 07:17,22-02-16 07:17,,,,02/26/2022 MP,,,R07MSEH01,TSOP1-48AM,MTI,AMS048TW1060A,1091A07T41,424.5978,,2200
BB501,UTC1000S,RUNNING,R05AWAI08,2200,024MAAW023,AAW024MA6013C,22-02-16 12:55,22-02-16 06:30,MXIC,MINIBGA24A3L,8640,02/27/2022 MP,1091A07T41,4,R05AWAI05,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,1344.7122,22-02-16 12:55,2200
BB502,UTC1000S,ENG,,,,AYZ096EI1002A,22-02-16 06:47,22-02-16 06:47,,,,02/28/2022 MP,,,R07YZAP04,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,,2200
BB503,UTC1000S,RUNNING,R07NVF934,2200,132X2NV192,ANV132X2C047A,22-02-16 08:57,22-02-16 00:42,PHISON,STBGA132G4VT,1140,,1091A07C41,4P,R07NVFE05,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,138.2621,22-02-16 08:57,2200
BB504,UTC1000S,RUNNING,R07AWCI11,2200,048TPAW054,AAW048TP1026E,22-02-16 12:59,22-02-16 07:17,MXIC,TSOP1-48/48M,2160,,1091A08T41,,R07AWCI09,TSOP1-48/48M,MXIC,AAW048TP1026E,1091A08T41,379.4022,22-02-16 12:59,2200
BB505,UTC1000S,RUNNING,R07BUB402,2200,060NLBU005,ABU060NL3002A,22-02-16 18:49,22-02-16 05:40,ICSI,VFBGA60B4,3106,,,,R07BUB502,VFBGA60B4,ICSI,ABU060NL3002A,1091A08C21,236.2156,22-02-16 18:49,2200
BB506,UTC1000S,RUNNING,R05AWAI10,2200,024MAAW023,AAW024MA6013C,22-02-16 12:15,22-02-16 05:53,MXIC,MINIBGA24A3L,8578,,1091A07T41,4,R05AWAI04,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,1344.7122,22-02-16 12:15,2200
BB507,UTC1000S,RUNNING,R07BUAN01,2200,054NOBU012,ABU054NO2009A,22-02-16 10:37,22-02-15 21:42,ICSI,VFBGA54B4L,4240,,,,R07BUAM01,VFBGA54B4L,ICSI,ABU054NO2009A,1091A07C21,328.3382,22-02-16 10:37,2200
BB508,UTC1000S,IDLE,,,,AAW052XY1002A,,22-02-16 04:42,,,,,,,R07AWBN05,STBGA52D4L,MXIC,AAW052XY1002A,1091A07T41,195.804,,2200
BB509,UTC1000S,RUNNING,R07AWB518,2200,048TPAW056,AAW048TP1024D,22-02-16 08:48,22-02-16 02:52,MXIC,TSOP1-48/48M,2160,,1091A08T41,,R07AWB507,TSOP1-48/48M,MXIC,AAW048TP1024D,1091A08T41,364.4237,22-02-16 08:48,2200
BB510,UTC1000S,RUNNING,R07MSI502,2200,096EFMS006,AMS096EF2001A,22-02-16 04:13,22-02-15 01:46,MTI,FBGA-96UEF,4914,,1091A06T21,,R06MSGP01,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-16 04:13,2200
BB511,UTC1000S,WAIT-SETUP,,,,AAB066TN1003A,,22-02-16 06:25,,,,,,,R07MSFZ01,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,293.3637,,2200
BB512,UTC1000S,RUNNING,R07ABGX08,2200,054NBAB001,AB054NB2002A,22-02-16 11:43,22-02-16 02:04,WINBOND,VFBGA54B4,3902,,1091A08T21,,R07ABGX05,VFBGA54B4,WINBOND,AB054NB2002A,1091A08T21,404.483,22-02-16 11:43,2200
BB513,UTC1000S,RUNNING,R07MSI202,2200,096EFMS006,AMS096EF2001A,22-02-16 09:38,22-02-15 07:11,MTI,FBGA-96UEF,4915,,,,R06MSGD04,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-16 09:38,2200
BB514,UTC1000S,RUNNING,R07MSI404,2200,096EFMS006,AMS096EF2001A,22-02-16 09:25,22-02-15 07:09,MTI,FBGA-96UEF,4881,,1091A06T21,,R06MSGY03,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-16 09:25,2200
BB515,UTC1000S,RUNNING,R07ABLF15,2200,178NNAB002,AAB178NN2001A,22-02-16 06:56,22-02-15 13:50,WINBOND,VFBGA178JEU,2269,,1091A07T21,,R07ABLF06,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-02-16 06:56,2200
BB516,UTC1000S,RUNNING,R08MSKE04,2200,096ECMS010,AMS096EC3001B,22-02-16 09:17,22-02-15 10:09,MTI,FBGA-96UEC,5560,,1091A06T21,,R07MSGE02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-16 09:17,2200
BB517,UTC1000S,RUNNING,R07BUAZ01,2200,078EABU001,ABU078EA1001A,22-02-16 09:51,22-02-16 01:07,ICSI,FBGA-78LEA,2626,,1091A07C21,,R07BUAT03,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,300.7119,22-02-16 09:51,2200
BB518,UTC1000S,RUNNING,R08MSKD08,2200,096ECMS010,AMS096EC3001B,22-02-16 09:43,22-02-15 22:31,MTI,FBGA-96UEC,2680,02/16/2022 MP,,,R07MSK101,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-16 09:43,2200
BB519,UTC1000S,RUNNING,R07NVF950,2200,132X2NV192,ANV132X2C047A,22-02-16 14:17,22-02-16 06:02,PHISON,STBGA132G4VT,1140,02/17/2022 MP,1091A07C41,4P,R07NVF925,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,138.2621,22-02-16 14:17,2200
