assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R36QRC152  ,	2,	2470,	2022/9/18 下午 08:05:24,	WSM       ,	Y,	3720,	R36QRC152  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	200524,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC152  ,	2,	2470,	2022/9/18 下午 08:05:24,	WSM       ,	Y,
	R36QRC156  ,	2,	2470,	2022/9/18 下午 09:01:01,	WSM       ,	Y,	3720,	R36QRC156  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	210101,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC156  ,	2,	2470,	2022/9/18 下午 09:01:01,	WSM       ,	Y,
	R36QRC160  ,	2,	2470,	2022/9/18 下午 10:20:14,	WSM       ,	Y,	3720,	R36QRC160  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	222014,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC160  ,	2,	2470,	2022/9/18 下午 10:20:14,	WSM       ,	Y,
	R36QRC164  ,	2,	2470,	2022/9/18 下午 11:14:45,	WSM       ,	Y,	3720,	R36QRC164  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	231445,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC164  ,	2,	2470,	2022/9/18 下午 11:14:45,	WSM       ,	Y,
	R36QRC168  ,	2,	2470,	2022/9/19 上午 12:05:50,	WSM       ,	Y,	3720,	R36QRC168  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	550,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC168  ,	2,	2470,	2022/9/19 上午 12:05:50,	WSM       ,	Y,
	R36QRC172  ,	2,	2470,	2022/9/19 上午 12:56:24,	WSM       ,	Y,	3720,	R36QRC172  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	5624,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC172  ,	2,	2470,	2022/9/19 上午 12:56:24,	WSM       ,	Y,
	R36QRC176  ,	2,	2470,	2022/9/19 上午 01:48:42,	WSM       ,	Y,	3720,	R36QRC176  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	14842,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC176  ,	2,	2470,	2022/9/19 上午 01:48:42,	WSM       ,	Y,
	R36QRC180  ,	2,	2470,	2022/9/19 上午 02:36:39,	WSM       ,	Y,	3720,	R36QRC180  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	23639,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC180  ,	2,	2470,	2022/9/19 上午 02:36:39,	WSM       ,	Y,
	R36QRC184  ,	2,	2470,	2022/9/19 上午 03:34:46,	WSM       ,	Y,	3720,	R36QRC184  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	33445,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC184  ,	2,	2470,	2022/9/19 上午 03:34:46,	WSM       ,	Y,
	R36QRC188  ,	2,	2470,	2022/9/19 上午 04:24:26,	WSM       ,	Y,	3720,	R36QRC188  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	42425,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC188  ,	2,	2470,	2022/9/19 上午 04:24:26,	WSM       ,	Y,
	R36QRC192  ,	2,	2470,	2022/9/19 上午 05:21:30,	WSM       ,	Y,	3720,	R36QRC192  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	52130,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC192  ,	2,	2470,	2022/9/19 上午 05:21:30,	WSM       ,	Y,
	R36QRC196  ,	2,	2470,	2022/9/19 上午 06:06:44,	WSM       ,	Y,	3720,	R36QRC196  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	60644,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC196  ,	2,	2470,	2022/9/19 上午 06:06:44,	WSM       ,	Y,
	R36QRC1A0  ,	2,	2470,	2022/9/19 上午 07:19:07,	WSM       ,	Y,	3720,	R36QRC1A0  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C030421                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	71907,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC1,	R36QRC1A0  ,	2,	2470,	2022/9/19 上午 07:19:07,	WSM       ,	Y,
	R36QRC201  ,	2,	2470,	2022/9/18 下午 04:23:41,	WSM       ,	Y,	3720,	R36QRC201  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	162540,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC201  ,	2,	2470,	2022/9/18 下午 04:23:41,	WSM       ,	Y,
	R36QRC205  ,	2,	2470,	2022/9/18 下午 05:20:45,	WSM       ,	Y,	3720,	R36QRC205  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	172045,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC205  ,	2,	2470,	2022/9/18 下午 05:20:45,	WSM       ,	Y,
	R36QRC209  ,	2,	2470,	2022/9/18 下午 06:06:33,	WSM       ,	Y,	3720,	R36QRC209  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	180633,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC209  ,	2,	2470,	2022/9/18 下午 06:06:33,	WSM       ,	Y,
	R36QRC213  ,	2,	2470,	2022/9/18 下午 08:12:03,	WSM       ,	Y,	3720,	R36QRC213  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	201203,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC213  ,	2,	2470,	2022/9/18 下午 08:12:03,	WSM       ,	Y,
	R36QRC217  ,	2,	2470,	2022/9/18 下午 08:50:53,	WSM       ,	Y,	3720,	R36QRC217  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	205052,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC217  ,	2,	2470,	2022/9/18 下午 08:50:53,	WSM       ,	Y,
	R36QRC221  ,	2,	2470,	2022/9/18 下午 09:33:20,	WSM       ,	Y,	3720,	R36QRC221  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	213320,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC221  ,	2,	2470,	2022/9/18 下午 09:33:20,	WSM       ,	Y,
	R36QRC225  ,	2,	2470,	2022/9/18 下午 10:08:06,	WSM       ,	Y,	3720,	R36QRC225  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	220805,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC225  ,	2,	2470,	2022/9/18 下午 10:08:06,	WSM       ,	Y,
	R36QRC229  ,	2,	2470,	2022/9/18 下午 10:43:22,	WSM       ,	Y,	3720,	R36QRC229  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	224321,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC229  ,	2,	2470,	2022/9/18 下午 10:43:22,	WSM       ,	Y,
	R36QRC233  ,	2,	2470,	2022/9/18 下午 11:29:52,	WSM       ,	Y,	3720,	R36QRC233  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220918,	232951,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC233  ,	2,	2470,	2022/9/18 下午 11:29:52,	WSM       ,	Y,
	R36QRC237  ,	2,	2470,	2022/9/19 上午 12:09:14,	WSM       ,	Y,	3720,	R36QRC237  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	914,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC237  ,	2,	2470,	2022/9/19 上午 12:09:14,	WSM       ,	Y,
	R36QRC241  ,	2,	2470,	2022/9/19 上午 01:08:40,	WSM       ,	Y,	3720,	R36QRC241  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	10839,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC241  ,	2,	2470,	2022/9/19 上午 01:08:40,	WSM       ,	Y,
	R36QRC245  ,	2,	2470,	2022/9/19 上午 01:48:33,	WSM       ,	Y,	3720,	R36QRC245  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	14833,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC245  ,	2,	2470,	2022/9/19 上午 01:48:33,	WSM       ,	Y,
	R36QRC249  ,	2,	2470,	2022/9/19 上午 02:24:39,	WSM       ,	Y,	3720,	R36QRC249  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	22439,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC249  ,	2,	2470,	2022/9/19 上午 02:24:39,	WSM       ,	Y,
	R36QRC253  ,	2,	2470,	2022/9/19 上午 03:02:37,	WSM       ,	Y,	3720,	R36QRC253  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	30237,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC253  ,	2,	2470,	2022/9/19 上午 03:02:37,	WSM       ,	Y,
	R36QRC257  ,	2,	2470,	2022/9/19 上午 03:39:34,	WSM       ,	Y,	3720,	R36QRC257  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	33933,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC257  ,	2,	2470,	2022/9/19 上午 03:39:34,	WSM       ,	Y,
	R36QRC261  ,	2,	2470,	2022/9/19 上午 04:20:50,	WSM       ,	Y,	3720,	R36QRC261  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C034305                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600019315               ,	N,	N,	0,	0,	20220919,	42049,	2022/9/11 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	SWR         ,	2022/9/17 上午 12:00:00,	2022/9/18 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	2022/9/19 上午 12:00:00,	12,	 Q,	 B D A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220908020.E  ,	1,	                                   ,	R36QRC2,	R36QRC261  ,	2,	2470,	2022/9/19 上午 04:20:50,	WSM       ,	Y,
