ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER,ent_weight
BB229,UTC3000,RUNNING,R37AWD345,2200.0,048TPAW103,AAW048TP1008B,22-09-19 11:48,22-09-19 01:12,MXIC,TSOP1-48/M2,720.0,09/20/2022 MP,1091A08T41,,R37AWD315,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-09-19 11:48,2200,280.0269415786237
BB230,UTC3000,WAIT-REPAIR,,,,AAW024XJ4004A,,22-09-15 21:33,,,,09/21/2022 MP,,,R36AWCC02,STBGA24D4U,MXIC,AAW024XJ4004A,1091A07T41,175.2498,,3600,0.0
BB231,UTC3000,RUNNING,R37AWD446,2200.0,048TPAW103,AAW048TP1008B,22-09-19 08:31,22-09-18 21:56,MXIC,TSOP1-48/M2,720.0,09/22/2022 MP,1091A08T41,,R37AWD409,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-09-19 08:31,2200,280.0269415786237
BB232,UTC3000,ENG,R36NVV402,3200.0,345XTNV080,ANV345XTG002A,22-09-18 21:42,22-09-18 21:42,PHISON,STBGA345NBC,692.0,09/23/2022 MP,1091A07C41,,R37AWA102,STBGA24D4U,MXIC,AAW024XJ4004A,1091A07T41,69.5439,22-09-18 16:48,3200,0.0
BB233,UTC3000,IDLE,,,,AAW024XJ4004A,,22-09-19 07:08,,,,09/24/2022 MP,,,R37AWA401,STBGA24D4U,MXIC,AAW024XJ4004A,1091A07T41,175.2498,,3600,0.0
BB234,UTC3000,RUNNING,R37AWD444,2200.0,048TPAW103,AAW048TP1008B,22-09-19 12:19,22-09-19 01:44,MXIC,TSOP1-48/M2,720.0,09/25/2022 MP,1091A08T41,,R37AWD430,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-09-19 12:19,2200,280.0269415786237
BB235,UTC3000,RUNNING,R38AWAE07,2200.0,048TPAW103,AAW048TP1008B,22-09-19 16:32,22-09-19 05:57,MXIC,TSOP1-48/M2,720.0,09/26/2022 MP,1091A08T41,,R37AWD441,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,68.0197,22-09-19 16:32,2200,280.0269415786237
BB441,UTC1000S,RUNNING,R38BUA202,2200.0,096EFBU001,ABU096EF2001A,22-09-19 17:36,22-09-18 23:26,ICSI,FBGA-96UEF,4926.0,09/30/2022 AP,1091A07T21,,R38BUAN01,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-09-19 17:36,2200,80.56972957859097
BB442,UTC1000S,RUNNING,R38BUAV10,2200.0,096EFBU001,ABU096EF2001A,22-09-19 20:28,22-09-19 02:20,ICSI,FBGA-96UEF,4920.0,,1091A07T21,,R38BUA205,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-09-19 20:28,2200,80.56972957859097
BB443,UTC1000S,RUNNING,R38AWAJ04,2200.0,064MRAW028,AAW064MR1007A,22-09-19 05:13,22-09-18 18:04,MXIC,MBGA64J4U,3826.0,,1091A07T41,,R38AWAH05,MBGA64J4U,MXIC,AAW064MR1007A,1091A07T41,343.1758,22-09-19 05:13,2200,4.5875640841766465
BB444,UTC1000S,RUNNING,R38BUAE02,2200.0,096EABU001,ABU096EA1001A,22-09-19 08:19,22-09-18 22:55,ICSI,FBGA-96LEA,2119.0,,,,R38BUAH01,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,225.8244,22-09-19 08:19,2200,0.0
BB445,UTC1000S,WAIT-SETUP,,,,AMS048TW1037A,,22-09-18 19:12,,,,,,,R37AWBM07,MINIBGA24A4L,MXIC,AAW024MA6031B,1091A07T41,457.514,,2200,3.792516688569877
BB446,UTC1000S,SETUP,R37MSI703,2200.0,078ENMS018,AMS078EN1006A,22-09-19 08:29,22-09-19 07:59,MTI,FBGA-78UEN,3600.0,,1091A06T21,,R37MSEU06,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 22:53,2200,406.2059357951845
BB447,UTC1000S,RUNNING,R38CDA105,2200.0,054MFCD003,ACD054MF2002A,22-09-20 02:40,22-09-19 06:49,ETRON,MBGA54A2L,6200.0,,1091A07T41,,R38ABGG01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,312.4609,22-09-20 02:40,2200,12.78610416074169
BB448,UTC1000S,RUNNING,R37MSEV05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 08:06,22-09-18 14:55,MTI,FBGA-78UEN,3580.0,,1091A06T21,,R37MSHN02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 08:06,2200,406.2059357951845
BB449,UTC1000S,RUNNING,R38CDA204,2200.0,054MFCD003,ACD054MF2002A,22-09-19 08:30,22-09-18 12:44,ETRON,MBGA54A2L,6176.0,,1091A07T41,,R38MSBX05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,312.4609,22-09-19 08:30,2200,12.78610416074169
BB450,UTC1000S,RUNNING,R38BUAJ02,2200.0,054MFBU004,BU054MF1002A,22-09-19 17:01,22-09-19 03:54,ICSI,MINIBGA54A4,3959.0,,1091A09C21,,R34TEAI02,FBGA-84UC(2),ZCN,ATE084CC2005A,1091A07T21,301.7539,22-09-19 17:01,2200,21.967623444704675
BB451,UTC1000S,RUNNING,R35OKJG04,2200.0,048TVOK052,AOK048TV1026B,22-09-19 17:11,22-09-19 03:57,LAPIS,TSOP1-48A2,2560.0,,1091A07C41,,R35OKJF05,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,193.5964,22-09-19 17:11,2200,132.21068431167822
BB452,UTC1000S,RUNNING,R37MSHT06,2200.0,078ENMS018,AMS078EN1006A,22-09-19 04:37,22-09-18 11:26,MTI,FBGA-78UEN,3580.0,,1091A06T21,,R37MSD701,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 04:37,2200,406.2059357951845
BB453,UTC1000S,WAIT-REPAIR,,,,AOK048TV1026B,,22-09-18 12:33,,,,,,,R35OKJD13,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,193.5964,,2200,132.21068431167822
BB454,UTC1000S,RUNNING,R37MSEV04,2200.0,078ENMS018,AMS078EN1006A,22-09-19 10:02,22-09-18 16:51,MTI,FBGA-78UEN,3580.0,,1091A06T21,,R37MSER06,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 10:02,2200,406.2059357951845
BB455,UTC1000S,RUNNING,R38AWAM01,2200.0,064MRAW028,AAW064MR1007A,22-09-19 18:05,22-09-19 06:25,MXIC,MBGA64J4U,4000.0,,1091A07T41,,R38AWAL02,MBGA64J4U,MXIC,AAW064MR1007A,1091A07T41,343.1758,22-09-19 18:05,2200,4.5875640841766465
BB456,UTC1000S,RUNNING,R38ABFT08,2200.0,096EFAB009,AAB096EF3001A,22-09-17 17:19,22-09-17 06:36,WINBOND,FBGA96UEF3-2,2400.0,,1091A07T21,,R38ABFT02,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-09-17 17:19,2200,4.092417908363448
BB457,UTC1000S,IN-REPAIR,,,,ACD054MF2002A,,22-09-19 07:37,,,,,,,R38MSBQ06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,312.4609,,2200,12.78610416074169
BB458,UTC1000S,WAIT-REPAIR,R34TEAH03,2200.0,084UCTE003,ATE084CC2005A,22-09-18 08:43:14,22-09-19 02:20,ZCN,FBGA-84UC(2),5560.0,,1091A07T21,E,R34TEAF02,FBGA-84UC(2),ZCN,ATE084CC2005A,1091A07T21,386.3771,,2200,0.0
BB459,UTC1000S,RUNNING,R37MSI702,2200.0,078ENMS018,AMS078EN1006A,22-09-19 19:34,22-09-19 02:35,MTI,FBGA-78UEN,3536.0,,1091A06T21,,R37MSEY07,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 19:34,2200,406.2059357951845
BB460,UTC1000S,RUNNING,R37MSHR05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 12:03,22-09-18 18:59,MTI,FBGA-78UEN,3557.0,09/19/2022 MP,1091A06T21,,R37MSEK07,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 12:03,2200,406.2059357951845
BB461,UTC1000S,RUNNING,R37MSHV04,2200.0,078ENMS018,AMS078EN1006A,22-09-19 11:49,22-09-18 18:45,MTI,FBGA-78UEN,3554.0,09/20/2022 AP,1091A06T21,,R37MSEK08,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 11:49,2200,406.2059357951845
BB462,UTC1000S,RUNNING,R37MSHS02,2200.0,078ENMS018,AMS078EN1006A,22-09-19 11:40,22-09-18 18:23,MTI,FBGA-78UEN,3600.0,09/21/2022 AP,1091A06T21,,R37MSEX05,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 11:40,2200,406.2059357951845
BB463,UTC1000S,RUNNING,R37MSEV06,2200.0,078ENMS018,AMS078EN1006A,22-09-19 16:54,22-09-18 23:44,MTI,FBGA-78UEN,3576.0,09/22/2022 AP,1091A06T21,,R37MSDT01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 16:54,2200,406.2059357951845
BB465,UTC1000S,RUNNING,R38ABES10,2200.0,054TNAB036,AAB054TN1005A,22-09-18 14:17,22-09-18 03:59,WINBOND,TSOP2-54ME,2880.0,09/23/2022 AP,1091A07T21,,R31ABGY03,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,279.6886,22-09-18 14:17,2200,3.9969123393599313
BB466,UTC1000S,RUNNING,R37MSHS06,2200.0,078ENMS018,AMS078EN1006A,22-09-20 00:31,22-09-19 07:26,MTI,FBGA-78UEN,3559.0,09/24/2022 AP,1091A06T21,,R37MSHZ04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-20 00:31,2200,406.2059357951845
BB467,UTC1000S,SETUP,R38AWBI01,2200.0,024MAAW030,AAW024MA6016B,22-09-19 08:20,22-09-19 07:50,MXIC,MINIBGA24A3L,8532.0,09/25/2022 AP,1091A07T41,4,R37ULGA02,TSOP2-86E,SCS,AUL086TA1005A,1091A07C41,1441.6419,22-09-19 08:40,2200,0.0
BB468,UTC1000S,RUNNING,R38BUA204,2200.0,096EFBU001,ABU096EF2001A,22-09-19 10:58,22-09-18 16:32,ICSI,FBGA-96UEF,5000.0,09/26/2022 AP,1091A07T21,,R38BUAN08,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-09-19 10:58,2200,80.56972957859097
BB469,UTC1000S,RUNNING,R38BUAV09,2200.0,096EFBU001,ABU096EF2001A,22-09-19 23:50,22-09-19 05:29,ICSI,FBGA-96UEF,4978.0,09/27/2022 AP,1091A07T21,,R38BUAV01,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-09-19 23:50,2200,80.56972957859097
BB470,UTC1000S,WAIT-REPAIR,R38ABET11,2200.0,054TNAB036,AAB054TN1005A,22-09-19 05:25:10,22-09-19 07:18,WINBOND,TSOP2-54ME,2880.0,09/28/2022 AP,1091A07T21,,R38ABES03,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,22-09-19 05:25,2200,3.9969123393599313
BB471,UTC1000S,IN-REPAIR,,,,ABU024MAA016A,,22-09-19 07:43,,,,09/29/2022 MP,,,R37AWBM08,MINIBGA24A4L,MXIC,AAW024MA6031B,1091A07T41,814.0909,,2200,0.0
BB472,UTC1000S,RUNNING,R35OKJG09,2200.0,048TVOK052,AOK048TV1026B,22-09-19 13:51,22-09-19 00:38,LAPIS,TSOP1-48A2,2560.0,09/30/2022 MP,1091A07C41,,R35OKJF06,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,193.5964,22-09-19 13:51,2200,132.21068431167822
BB473,UTC1000S,RUNNING,R34TEAH02,2200.0,084UCTE003,ATE084CC2005A,22-09-18 15:45,22-09-18 01:22,ZCN,FBGA-84UC(2),5560.0,09/23/2022 MP,1091A07T21,E,R34TEAH01,FBGA-84UC(2),ZCN,ATE084CC2005A,1091A07T21,386.3771,22-09-18 15:45,2200,0.0
BB474,UTC1000S,IDLE,,,,AAB054TN1005A,,22-09-19 06:32,,,,,,,R38ABET07,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,,2200,3.9969123393599313
BB475,UTC1000S,RUNNING,R37MSHZ06,2200.0,078ENMS018,AMS078EN1006A,22-09-19 11:42,22-09-18 18:35,MTI,FBGA-78UEN,3568.0,,1091A06T21,,R37MSEY04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 11:42,2200,406.2059357951845
BB476,UTC1000S,RUNNING,R38CDA103,2200.0,054MFCD003,ACD054MF2002A,22-09-19 17:59,22-09-18 22:20,ETRON,MBGA54A2L,6140.0,,1091A07T41,,R37AWBR02,MINIBGA24A4L,MXIC,AAW024MA6031B,1091A07T41,312.4609,22-09-19 17:59,2200,12.78610416074169
BB477,UTC1000S,RUNNING,R37MSHS01,2200.0,078ENMS018,AMS078EN1006A,22-09-19 07:40,22-09-18 14:24,MTI,FBGA-78UEN,3599.0,,1091A06T21,,R37MSHN01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 07:40,2200,406.2059357951845
BB478,UTC1000S,RUNNING,R38BUAV04,2200.0,096EFBU001,ABU096EF2001A,22-09-19 10:42,22-09-18 16:30,ICSI,FBGA-96UEF,4937.0,,1091A07T21,,R38BUAN03,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,271.2028,22-09-19 10:42,2200,80.56972957859097
BB479,UTC1000S,RUNNING,R37MSI304,2200.0,078ENMS018,AMS078EN1006A,22-09-19 15:45,22-09-18 22:28,MTI,FBGA-78UEN,3600.0,,1091A06T21,,R37MSDX06,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 15:45,2200,406.2059357951845
BB480,UTC1000S,RUNNING,R37MSHZ05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 12:08,22-09-18 18:57,MTI,FBGA-78UEN,3580.0,,1091A06T21,,R37MSEM08,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 12:08,2200,406.2059357951845
BB481,UTC1000S,RUNNING,R38ABFV04,2200.0,096EFAB009,AAB096EF3001A,22-09-19 17:47,22-09-19 06:54,WINBOND,FBGA96UEF3-2,2440.0,,,,R38ABFY06,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-09-19 17:47,2200,4.092417908363448
BB482,UTC1000S,RUNNING,R37MSHU06,2200.0,078ENMS018,AMS078EN1006A,22-09-19 18:05,22-09-19 00:48,MTI,FBGA-78UEN,3600.0,,,,R37MSHT05,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 18:05,2200,406.2059357951845
BB483,UTC1000S,RUNNING,R37MSDY05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 19:21,22-09-19 02:16,MTI,FBGA-78UEN,3560.0,,1091A06T21,,R37MSDR03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 19:21,2200,406.2059357951845
BB484,UTC1000S,RUNNING,R37MSHW03,2200.0,078ENMS018,AMS078EN1006A,22-09-19 14:31,22-09-18 21:25,MTI,FBGA-78UEN,3560.0,,1091A06T21,,R37MSHX04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 14:31,2200,406.2059357951845
BB485,UTC1000S,ENG,,,,ABU024MA6014A,22-09-16 15:31,22-09-16 15:31,,,,,,,R37MSG604,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,,,2200,0.0
BB486,UTC1000S,RUNNING,R37MSHY05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 08:33,22-09-18 15:22,MTI,FBGA-78UEN,3580.0,,1091A06T21,,R37MSDU01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 08:33,2200,406.2059357951845
BB487,UTC1000S,RUNNING,R38ABFV02,2200.0,096EFAB009,AAB096EF3001A,22-09-19 11:27,22-09-19 00:39,WINBOND,FBGA96UEF3-2,2420.0,,,,R38ABFY02,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-09-19 11:27,2200,4.092417908363448
BB488,UTC1000S,RUNNING,R38ABET14,2200.0,054TNAB036,AAB054TN1005A,22-09-19 09:50,22-09-19 00:41,WINBOND,TSOP2-54ME,2555.0,,1091A07T21,,R38ABES12,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,279.6886,22-09-19 09:50,2200,3.9969123393599313
BB489,UTC1000S,RUNNING,R37MSHQ02,2200.0,078ENMS018,AMS078EN1006A,22-09-19 05:09,22-09-18 11:52,MTI,FBGA-78UEN,3600.0,,1091A06T21,,R37MSDS08,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 05:09,2200,406.2059357951845
BB490,UTC1000S,WAIT-SETUP,,,,AMS048TW1053A,,22-09-18 22:11,,,,,,,R37MSHC03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,313.3538,,2200,1.6067107404323913
BB496,UTC1000S,IN-REPAIR,,,,AMS048TW1060A,,22-09-19 07:37,,,,,,,R38MSBN09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,436.4371,,2200,0.0
BB497,UTC1000S,RUNNING,R37MSHS05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 22:36,22-09-19 05:21,MTI,FBGA-78UEN,3595.0,09/19/2022 MP,1091A06T21,,R37MSEX09,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 22:36,2200,406.2059357951845
BB498,UTC1000S,RUNNING,R38ABFW04,2200.0,096EFAB009,AAB096EF3001A,22-09-19 11:54,22-09-19 01:11,WINBOND,FBGA96UEF3-2,2400.0,09/20/2022 MP,,,R38ABFY09,FBGA96UEF3-2,WINBOND,AAB096EF3001A,1091A07T21,224.1817,22-09-19 11:54,2200,4.092417908363448
BB499,UTC1000S,WAIT-REPAIR,,,,ABU096EF2002A,,22-09-15 06:05,,,,09/21/2022 MP,,,R37BUAF02,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,218.2585,,2200,16.900818300719916
BB500,UTC1000S,WAIT-REPAIR,R38BUAJ01,2200.0,054MFBU004,BU054MF1002A,22-09-19 14:03:32,22-09-19 07:56,ICSI,MINIBGA54A4,3862.0,09/22/2022 MP,1091A09C21,,R38BUAW01,MBGA24J3U,ICSI,ABU024MAA016A,1091A07C21,301.7539,22-09-19 14:03,2200,21.967623444704675
BB501,UTC1000S,RUNNING,R37MSET05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 07:13,22-09-18 14:02,MTI,FBGA-78UEN,3580.0,09/23/2022 MP,1091A06T21,,R37MSEY02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 07:13,2200,406.2059357951845
BB502,UTC1000S,SETUP,R37MSHV05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 08:06,22-09-19 07:36,MTI,FBGA-78UEN,3580.0,09/24/2022 MP,1091A06T21,,R37MSHP01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 11:28,2200,406.2059357951845
BB503,UTC1000S,RUNNING,R35OKJG07,2200.0,048TVOK052,AOK048TV1026B,22-09-19 15:59,22-09-19 02:46,LAPIS,TSOP1-48A2,2560.0,09/25/2022 MP,1091A07C41,,R35OKJF07,TSOP1-48A2,LAPIS,AOK048TV1026B,1091A07C41,193.5964,22-09-19 15:59,2200,132.21068431167822
BB504,UTC1000S,RUNNING,R38AWBI02,2200.0,024MAAW030,AAW024MA6016B,22-09-19 10:41,22-09-19 04:41,MXIC,MINIBGA24A3L,8637.0,09/26/2022 MP,1091A07T41,4,R34TEAE04,FBGA-84UC(2),ZCN,ATE084CC2005A,1091A07T21,1441.6419,22-09-19 10:41,2200,0.0
BB505,UTC1000S,IN-REPAIR,R35OKJE05,2200.0,048TVOK052,AOK048TV1026B,22-09-17 15:35:52,22-09-19 07:48,LAPIS,TSOP1-48A2,2560.0,09/27/2022 MP,1091A07C41,,R37MSJ203,VFBGA60K8L,MTI,AMS060NR1003A,1091A07T21,193.5964,22-09-17 15:35,2200,132.21068431167822
BB506,UTC1000S,RUNNING,R38CDA203,2200.0,054MFCD003,ACD054MF2002A,22-09-20 00:02,22-09-19 04:35,ETRON,MBGA54A2L,6074.0,09/28/2022 MP,1091A07T41,,R38CDA205,MBGA54A2L,ETRON,ACD054MF2002A,1091A07T41,312.4609,22-09-20 00:02,2200,12.78610416074169
BB507,UTC1000S,ENG,,,,AMS078EN1005A,22-09-16 09:20,22-09-16 09:20,,,,09/29/2022 MP,,,R37MSBS05,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,175.1896,,2200,46.320940898648665
BB508,UTC1000S,RUNNING,R37MSHU05,2200.0,078ENMS018,AMS078EN1006A,22-09-19 16:15,22-09-18 22:58,MTI,FBGA-78UEN,3600.0,09/30/2022 MP,,,R37MSHQ01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 16:15,2200,406.2059357951845
BB509,UTC1000S,RUNNING,R38MSA901,2200.0,078ENMS018,AMS078EN1006A,22-09-19 21:48,22-09-19 04:37,MTI,FBGA-78UEN,3580.0,09/22/2022 MP,,,R37MSHX06,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,208.3434,22-09-19 21:48,2200,406.2059357951845
