¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
17,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI057               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
18,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
19,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
20,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI093               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
21,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI032               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
22,	DFN-08YK2A  ,	ANI008YK3002A       ,	008YKNI092               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
23,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI035               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
24,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI049               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
25,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI086               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
26,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI106               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
27,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI128               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
28,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI132               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
29,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI134               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
30,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI140               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
31,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI151               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
32,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI156               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
33,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI175               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
34,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI188               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
35,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI200               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
36,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI204               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
37,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI049               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
38,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
39,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
40,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
41,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
42,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI068               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
43,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
44,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI089               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
45,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI117               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
46,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI119               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
47,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI136               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
48,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI169               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
49,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI174               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
50,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI185               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
51,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI209               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
52,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI242               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
53,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI246               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
54,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI256               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
55,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI265               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
56,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI271               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
57,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI289               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
58,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI300               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
59,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI307               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
60,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI311               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
61,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI314               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
62,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI319               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
63,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI333               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
64,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI339               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
65,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI341               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
66,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI353               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
67,	FPSLGA229JV ,	AHQ0225S1001B       ,	0225SHQ001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
68,	FPSSLGA28N6V,	AHQ0282J2006B       ,	0282JHQ034               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
69,	MAT         ,	                    ,	0008WCM514               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
70,	MAT         ,	                    ,	0008WCMA153ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
71,	DFN-08YM2G  ,	AAS008YM2020A       ,	008YMCM092ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
72,	DFN-08YQ2AW ,	AAS008YQ9001B       ,	008YQCM114ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
73,	DFN-08YQ2AW ,	AAS008YQ2014A       ,	008YQCME22ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
74,	MBGA24J3U   ,	AQW024MAA014A       ,	024MACM126ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
75,	STBGA63BAU  ,	AAW063XM5002A       ,	063XMCM009ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
76,	FBGA-78UEN  ,	AMS078EN1005A       ,	078ENCM015ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
77,	FBGA-84UC(2),	ABU084CC2004B       ,	084UCCM137ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
78,	FBGAS-96UEL9,	AAS096EL4005A       ,	096ELCME33ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
79,	FBGA96UEL(2),	AAB096EL1022A       ,	096ELCME43ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
80,	STBGA132C4V ,	ANV132X2B031A       ,	132X2CME54ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
81,	SSBGA153JAVT,	ASS153XT9007A       ,	153XTCME011ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
82,	TSOP2-54ME  ,	ACD054TN1001A       ,	054TNCD017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
83,	TSOP2-54ME  ,	ACD054TN1002B       ,	054TNCD027               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
84,	MAT         ,	                    ,	0008WAS124               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
85,	MAT         ,	                    ,	0008WVE013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
86,	STBGA48D4L  ,	AVE048XV7001A       ,	048XVVE001               ,	0.00,	0.00,	27.02,	0.00,	0.00,	0.00,
87,	MINIBGA48A1 ,	BU048MW2002C        ,	048MWBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
88,	TSOP1-48/48 ,	ABU048TG1002A       ,	048TGBU008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
89,	FBGA-96LEA  ,	ABU096EA1003A       ,	096EABU007               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
90,	STBGA168DEU ,	ABU168XI2001A       ,	168XIBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
91,	DFN-08Y62D  ,	ABU008Y62005A       ,	008Y6VG011               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
92,	MINIBGA24J4U,	ABU024MA6008A       ,	024MAVG008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
93,	MBGA24J4U   ,	ABU024MAA008A       ,	024MAVG023               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
94,	SSLGA16DOU  ,	AOK016D53002A       ,	016D5OK004               ,	145.78,	2.45,	0.00,	0.00,	0.00,	7.32,
95,	TSOP1-48AM4 ,	AMS048TW1062A       ,	048TWMS077               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
96,	FBGA-96UEF  ,	AMS096EF2001A       ,	096EFMS006               ,	348.70,	9.78,	205.67,	9.72,	0.00,	0.00,
97,	FBGA-78U9   ,	ALW078C93001A       ,	078U9LW013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
98,	MAT         ,	ENG                 ,	0008WAW069               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
99,	DFN-08Y62D  ,	AAW008Y62016A       ,	008Y6AW035               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
100,	SSLGA16DOU  ,	AAW016D53008A       ,	016D5AW030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
101,	MINIBGA24A3L,	AAW024MA6008A       ,	024MAAW012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
102,	MINIBGA24A3L,	AAW024MA6006C       ,	024MAAW016               ,	0.00,	0.00,	98.51,	8.45,	0.00,	0.00,
103,	MINIBGA24A3L,	AAW024MA6013C       ,	024MAAW023               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
104,	STBGA24A4L  ,	AAW024XJ6011B       ,	024XJAW017               ,	0.00,	0.00,	42.58,	0.00,	0.00,	0.00,
105,	TSOP1-48/M2 ,	AAW048TP1008B       ,	048TPAW103               ,	124.00,	0.00,	46.42,	1.44,	0.00,	0.00,
106,	MBGA64J4U   ,	AAW064MR1007A       ,	064MRAW028               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
107,	MAT         ,	                    ,	0008WNV493               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
108,	MAT         ,	                    ,	0008WNV532               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
109,	SMT         ,	ANV345XTB016A       ,	000SNV332                ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
110,	uSD08AQV    ,	ANV0086A1055A       ,	0086ANV156               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
111,	uSD08AQV-C  ,	ANV0086A1070A       ,	0086ANV163               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
112,	uSD08AQV    ,	ANV0086A1073A       ,	0086ANV196               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
113,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV212               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
114,	uSD08AQV-C  ,	ANV0086A1081A       ,	0086ANV214               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
115,	STBGA132G4VT,	ANV132X2C025A       ,	132X2NV126               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
116,	MBGA132G4VT ,	ANV132X2C081A       ,	132X2NV207               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
117,	STBGA153JAVT,	ANV153XT9103A       ,	153XTNV147               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
118,	FCCSP319A3G ,	ANV319UK1001A       ,	319UKNV002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
119,	STBGA345NBC ,	ANV345XTG001A       ,	345XTNV079               ,	0.00,	0.00,	2.39,	0.00,	0.00,	0.00,
120,	WLCSP       ,	                    ,	000IAVT006               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
121,	uSD08GEV-C  ,	AEU0086B1009A       ,	0086BEU015               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
122,	MAT         ,	ENG                 ,	0008WAB043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
123,	MAT         ,	ENG                 ,	0008WAB087               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
124,	DFN-08YB2G  ,	AAB008YB2004A       ,	008YBAB009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
125,	DFN-08YB2G  ,	AAB008YB2005A       ,	008YBAB011               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
126,	DFN-08YB2G  ,	AAB008YB2003A       ,	008YBAB012               ,	7.20,	0.00,	7.20,	0.00,	0.00,	0.00,
127,	DFN-08YM2D  ,	AAB008YM2025A       ,	008YMAB072               ,	0.00,	0.00,	268.84,	0.00,	0.00,	0.00,
128,	DFN-08YQ2A  ,	AAB008YQ2002A       ,	008YQAB013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
129,	MBGA24A2L   ,	AAB024MA6008A       ,	024MAAB023               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
130,	MBGA24D6U   ,	AAB024MA6020A       ,	024MAAB053               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
131,	VFBGA54B4   ,	AAB054NB2001A       ,	054NBAB002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
132,	TSOP2-54ME  ,	AAB054TN1005A       ,	054TNAB036               ,	20.91,	2.88,	70.96,	0.00,	0.00,	11.52,
133,	TSOP2-54ME  ,	AAB054TN1004A       ,	054TNAB037               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
134,	FBGA96UEF3-2,	AAB096EF3001A       ,	096EFAB009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
135,	FBGA96UEL(2),	AAB096EL1012A       ,	096ELAB059               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
136,	FBGA-84UC(2),	AYZ084CC2003A       ,	084UCYZ003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
137,	FBGA-96UEF  ,	AYZ096EF2003A       ,	096EFYZ004               ,	0.00,	0.00,	9.85,	0.00,	0.00,	0.00,
138,	WLCSP       ,	ENG                 ,	000IABW052               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
139,	WLCSP       ,	                    ,	000IABW064               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
140,	WLCSP       ,	                    ,	000IABW074               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
141,	WLCSP       ,	                    ,	000IABW143               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
142,	uSD08AQV-C  ,	AZA0086A1025A       ,	0086AZA030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
143,	TSOP2-54ME  ,	ACS054TN1006A       ,	054TNCS002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
144,	MAT         ,	,	0008WPRT001              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
145,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI002               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
146,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI021               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
147,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI040               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
148,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI067               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
149,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI079               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
150,	FCDFN-08Y72D,	ANI008Y71001C       ,	008Y7NI030               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
151,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI044               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
152,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
153,	FCDFN-09YZ2A,	ANI009YZ1001A       ,	009YZNI001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
154,	QFN-10YK2A  ,	ANI010YK3001A       ,	010YKNI054               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
155,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
156,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI053               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
157,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI120               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
158,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI139               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
159,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI143               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
160,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI190               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
161,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI054               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
162,	FCQFN-14OA2D,	ANI014OA1001C       ,	014OANI075               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
163,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI133               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
164,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI135               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
165,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI145               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
166,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI148               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
167,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI151               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
168,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI187               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
169,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI211               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
170,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI219               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
171,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI244               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
172,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI247               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
173,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI267               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
174,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI280               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
175,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI327               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
176,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI346               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
177,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI351               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
178,	FPSTLGA44YBV,	AHQ0442J3005A       ,	0442JHQ027               ,	17.38,	0.00,	37.25,	0.00,	0.00,	0.00,
179,	DFN-08Y62D  ,	AAS008Y62004A       ,	008Y6CM035ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
180,	DFN-08YB2G  ,	AAB008YB2019A       ,	008YBCME18ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
181,	STDFN08YQ3AW,	AAB008YQ3013A       ,	008YQCME67ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
182,	FPSLGA28Y6P ,	AHQ0282D3001A       ,	0282DCM001ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
183,	FPSTLGA44r6V,	AHQ0445T2001B       ,	0445TCM003ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
184,	FBGA-78UEA  ,	ABU078EA4001A       ,	078EACM004ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
185,	STBGA153JAVT,	ANV153XT9103A       ,	153XTCM124ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
186,	STLGA08J4U  ,	ACD008DR1008B       ,	008DRCD041               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
187,	TSOP2-54ME  ,	ACD054TA1008B       ,	054TNCD020               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
188,	DFN-08YQ2A  ,	AAS008YQ2001B       ,	008YQAS021               ,	0.00,	0.00,	153.97,	4.32,	0.00,	0.00,
189,	DFN-08YQ2AW ,	AAS008YQ2016A       ,	008YQAS032               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
190,	FBGA-96UEJ  ,	AAS096EI2001A       ,	096EIAS005               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
191,	WLCSP       ,	                    ,	000IAQR012               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
192,	MINIBGA48A2L,	BU048MA4005B        ,	048MABU043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
193,	MINIBGA48A1 ,	BU048MA2009B        ,	048MABU061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
194,	MINIBGA48A1 ,	BU048MW2005C        ,	048MWBU004               ,	11.31,	0.00,	0.00,	0.00,	0.00,	0.00,
195,	MINIBGA60A3 ,	BU060MV1004A        ,	060MVBU008               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
196,	FBGA-96UEF  ,	ABU096EF2001A       ,	096EFBU001               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
197,	MAT         ,	                    ,	0008WVG017               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
198,	DFN-08Y62D  ,	ABU008Y62012A       ,	008Y6VG013               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
199,	DFN-08YQ2A  ,	ABU008YQ2005A       ,	008YQVG003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
200,	DFN-08YQ2A  ,	ABU008YQ2002A       ,	008YQVG006               ,	0.00,	0.00,	101.84,	8.64,	0.00,	0.00,
201,	MBGA24J4U   ,	ABU024MAA007A       ,	024MAVG026               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
202,	MBGA24J4U   ,	ABU024MA5002A       ,	024MAVG027               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
203,	MINIBGA48J3U,	ABU048MA3002A       ,	048MAVG003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
204,	SSBGA100D4U ,	ABU100X69003A       ,	100X6VG003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
205,	FBGA-78UEP  ,	AMS078EP1001A       ,	078EPMS003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
