CAN_RUN_MODELS,PROCESS_TIME,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"UTC1000S,UTC2000,UTC1000S,UTC2000","1169.309070,1119.921732",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM501,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,3951,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A17-3
"UTC1000S,UTC2000,UTC1000S,UTC2000","1207.486967,1156.487134",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM505,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,4080,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A10-1
"UTC1000S,UTC2000,UTC1000S,UTC2000","540.409608,517.584683",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM509,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,1826,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A10-3
"UTC1000S,UTC2000,UTC1000S,UTC2000","1205.119346,1154.219512",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM604,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,4072,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A09-3
"UTC1000S,UTC2000,UTC1000S,UTC2000","892.297354,854.609978",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM608,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,3015,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A09-3
"UTC1000S,UTC2000,UTC1000S,UTC2000","1207.486967,1156.487134",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM704,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,4080,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A08-2
"UTC1000S,UTC2000,UTC1000S,UTC2000","1225.244128,1173.494298",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM708,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,4140,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A17-3
"UTC1000S,UTC2000,UTC1000S,UTC2000","1222.876507,1171.226676",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM803,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,4132,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A09-1
"UTC1000S,UTC2000,UTC1000S,UTC2000","1183.810752,1133.810916",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM502,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,4000,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A17-3
"UTC1000S,UTC2000,UTC1000S,UTC2000","1220.508885,1168.959054",31,334,Y,NC090073,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R08MSM506,4160,N,2150,T89M BQ1 6C5E90{A},1091A07T21,A0801CB0622,VFBGA90K8L,,-1,090NC073,090NCMS008,4124,75.000000,AMS090NC4003A,BGA23,"202.735107,211.675507",,N2A26-1
