bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ACD054TA1008B,AAW048TP1041B,84.000000,BB211,MC,R08CDA104,R07AWDL04,BB211_1,0.000000
ABU096EA1001A,ARK078EP1001B,120.000000,BB212,"CWN,SC",,R08RKA504,BB212_1,0.000000
ARK078EP1001B,AAW048TP1041B,4016.477477,BB212,"CWN,SC",R08RKA803,R08AWA940,BB212_3,3896.477477
ANV345XTG002A,AAW048TP1041B,803.631424,BB213,"CWN,SC",R03NVBK05,R08AWAA32,BB213_2,683.631424
ANV132X2B031A,AAW048TP1041B,84.000000,BB215,MC,R80CMDQ01,R07AWDL06,BB215_1,0.000000
ABU084CC2004B,AAW048TP1041B,1268.690907,BB216,"CWN,SC",R07BUCR11,R08AWAA27,BB216_2,1148.690907
ACD054TA1008B,AAW024XJ6010B,114.000000,BB217,MC,R08CDA109,R08AWBM05,BB217_1,30.000000
ACD054TA1008B,AAW024XJ6010B,186.000000,BB218,MC,R08CDA102,R08AWBM04,BB218_1,102.000000
ANV345XTG002A,AOK048TV1029A,-761.000000,BB220,"CWN,SC",R03NVBK03,R07OKC201,BB220_1,-881.000000
AOK048TV1029A,AAB162KE1010A,3164.884124,BB220,"CWN,SC",R07OKC504,R07ABM212,BB220_5,3044.884124
ACD054TA1008B,ARK078EP1001B,225.000000,BB221,MC,R08CDA103,R08RKAB05,BB221_1,141.000000
ANV345XTG002A,AMS096EC1002A,-937.869162,BB222,MC,R03NVBK04,R08MSRR03,BB222_1,-1021.869162
AMS096EC3001B,AAW048TP1041B,4381.068070,BB223,"CWN,SC",R08MSRA03,R07AWDL45,BB223_4,4261.068070
ABU024XJ6003A,AAW048TP1041B,1255.792948,BB224,"CWN,SC",R08VGCN02,R07AWDN23,BB224_2,1135.792948
AMS096EC3001B,AAW048TP1041B,4390.317667,BB225,"CWN,SC",R08MSQW02,R08AWA119,BB225_4,4270.317667
ABU084CC2004B,AAW048TP1041B,950.000000,BB226,MC,R07BUCR10,R08AWA907,BB226_1,866.000000
ANV345XTG001A,AOK048TV1029A,1013.823274,BB227,"CWN,SC",R08NVH102,R07OKC211,BB227_2,893.823274
ABU084CC2004B,AAW048TP1008B,1086.762180,BB228,"CWN,SC",R07BUCR12,R07AWCQ44,BB228_2,966.762180
ABU024XJ6003A,AAW048TP1041B,2066.475077,BB229,"CWN,SC",R08VGCN01,R08AWA620,BB229_2,1946.475077
ANV345XTG002A,AAW016D53011A,-960.810628,BB230,"CWN,SC",R03NVBK14,R07AWDH23,BB230_1,-1080.810628
AAW016D53011A,AMS078EN1001A,1098.812183,BB230,"CWN,SC",R07AWDH23,R08MSNJ09,BB230_2,978.812183
AMS096EC3001B,AAW048TP1041B,3433.629152,BB231,"CWN,SC",R08MSQW01,R08AWA927,BB231_3,3313.629152
ACD054TA1008B,AAW048TP1041B,331.000000,BB232,MC,R08CDA101,R08AWA748,BB232_1,247.000000
ABU024XJ6003A,AOK048TV1029A,1119.000000,BB235,MC,R07VGAK02,R07OKC210,BB235_1,1035.000000
AAB178NN2001A,AAB048TW2006A,86.000000,BB443,MC,R07ABLH29,R08ABBQ07,BB443_1,2.000000
AAB054TN1004A,AMS078EN1001A,1629.917997,BB452,"CWN,SC",R07ABHK10,R08MSLZ07,BB452_3,1509.917997
AYZ096EI1002A,AAB048TW2006A,270.000000,BB453,MC,R07YZAU03,R08ABBQ26,BB453_1,186.000000
BU054MF1002A,AMS096EC1002A,438.000000,BB456,MC,R08BUAB04,R08MSRS08,BB456_1,354.000000
BU054MF1002A,AMS048TW1050A,190.000000,BB462,MC,R07BUC808,R08MSMC02,BB462_1,106.000000
AAB024MAA005A,AAB084CC9002A,462.031880,BB463,"CWN,SC",R08ABBC05,R08ABCW25,BB463_2,342.031880
AAB054TN1004A,AMS078EN1001A,992.458999,BB465,"CWN,SC",R07ABHK03,R08MSNE09,BB465_2,872.458999
BU054MF1002A,AAB048TW2006A,172.000000,BB467,MC,R07BUC502,R08ABBR08,BB467_1,88.000000
AAB024MAA005A,AAB048TW2006A,245.000000,BB469,MC,R08ABBC04,R08ABBN02,BB469_1,161.000000
BU054MF1002A,ARK078EP1001B,1092.632125,BB470,"CWN,SC",R08BUAB03,R08RKA805,BB470_2,972.632125
AMS048TW1037A,ARK078EP1001B,-67.000000,BB472,MC,R08MSME05,R08RKA503,BB472_1,-151.000000
AAW024MA6013C,AMS078C93001B,892.158900,BB473,"CWN,SC",R08AWBW08,R08MSPC06,BB473_2,772.158900
AAB178NN2001A,AMS096EC1002A,514.000000,BB474,MC,R08ABD501,R08MSRI07,BB474_1,430.000000
AAB178NN2001A,AMS096EC1002A,530.000000,BB476,MC,R07ABLH30A,R06MSEN04,BB476_1,446.000000
AAB178NN2001A,AMS096EC1002A,680.000000,BB478,MC,R08ABD502,R08MSRQ05,BB478_1,596.000000
BU054MF1002A,AMS078EN1001A,763.000000,BB479,MC,R08BUAB01,R08MSNE01,BB479_1,679.000000
AYZ096EI1002A,AMS090NC4003A,275.000000,BB484,MC,R07YZAU05,R08MSM509,BB484_1,191.000000
ABU078EA1001A,AMS078EN1001A,1242.494997,BB487,"CWN,SC",R08BUAE02,R08MSNI06,BB487_2,1122.494997
ABU078EA1001A,AMS078EN1001A,1391.494997,BB488,"CWN,SC",R08BUAE03,R08MSMW09,BB488_2,1271.494997
ABU078EA1001A,AAB162KE1010A,84.000000,BB496,MC,,R07ABM210,BB496_1,0.000000
AYZ096EI1002A,AAB048TW2006A,-5358.000000,BB502,"CWN,SC",R07YZAP04,R08ABBR20,BB502_1,-5478.000000
AAB048TW2006A,ABU024MA6008A,1096.627793,BB502,"CWN,SC",R08ABBP21,R08VGC602,BB502_4,976.627793
ABU024MA6008A,ABU048TP2003B,1932.177211,BB502,"CWN,SC",R08VGC601,R08BUA901,BB502_6,1812.177211
ABU048TP2003B,ACD096EL1002A,2670.830655,BB502,"CWN,SC",R08BUA901,R08CDAM01,BB502_7,2550.830655
ACD096EL1002A,AQW024MA6002A,3610.475799,BB502,"CWN,SC",R08CDAM01,R07QWAD02,BB502_8,3490.475799
AAB024MAA005A,ARK078EP1001B,204.000000,BB504,MC,R08ABBA05,R08RKA704,BB504_2,120.000000
AAB178NN2001A,ARK078EP1001B,1021.000000,BB509,MC,R08ABD603,R08RKA702,BB509_1,937.000000
ABU060NL3002A,AMS048TW1036A,-178.000000,BB512,"CWN,SC",R07BUB804,R08MSRY08,BB512_1,-298.000000
AMS048TW1036A,AMS096EC1002A,2481.384942,BB512,"CWN,SC",R08MSRY11,R08MSRQ06,BB512_6,2361.384942
ABU078EA1001A,AMS096EC3001B,77.000000,BB517,MC,R07BUBX04,R08MSP807,BB517_1,-7.000000
AAB178NN2001A,AMS078EN1001A,891.000000,BB519,"CWN,SC",R08ABD401,R08MSNB05,BB519_1,771.000000
AMS078EN1001A,AMS096EC1002A,3097.085715,BB519,"CWN,SC",R08MSMW07,R08MSRQ01,BB519_3,2977.085715
AAW024MA6013C,AMS078EN1001A,1091.629239,BB525,"CWN,SC",R08AWBW12,R08MSNI09,BB525_3,971.629239
AAB178NN2001A,AMS078EN1001A,750.000000,BB527,MC,R08ABD503,R08MSNH09,BB527_1,666.000000
BU054MF1002A,AMS096EC1002A,508.000000,BB529,MC,R07BUC804,R08MSRN07,BB529_1,424.000000
ABU078EA1001A,AAB048TW2006A,120.000000,BB532,"CWN,SC",,R08ABBR12,BB532_1,0.000000
AAB048TW2006A,AMS096EC3001B,1341.511172,BB532,"CWN,SC",R08ABBN24,R08MSQU02,BB532_5,1221.511172
ABU078EA1001A,AAB048TW2006A,120.000000,BB537,"CWN,SC",,R08ABBR01,BB537_1,0.000000
AAB048TW2006A,ARK078EP1001B,1371.692037,BB537,"CWN,SC",R08ABBQ06,R08RKA202,BB537_6,1251.692037
AAB178NN2001A,AMS096EC1002A,1020.000000,BB538,MC,R08ABD602,R08MSRR06,BB538_1,936.000000
ACD084CC2002A,AMS096EC1002A,525.000000,BB540,"CWN,SC",R08CDAB04,R08MSP108,BB540_1,405.000000
AMS096EC1002A,AAB084CC9002A,2301.329927,BB540,"CWN,SC",R08MSRN03,R08ABCW30,BB540_4,2181.329927
ABU096EF2002A,AMS096EC1002A,346.000000,BB542,MC,R07BUCU04,R08MSNZ08,BB542_1,262.000000
ABU096EF2002A,AAB048TW2006A,120.000000,BB543,"CWN,SC",,R08ABBR18,BB543_1,0.000000
AAB048TW2006A,ARK078EP1001B,1613.138965,BB543,"CWN,SC",R08ABBQ23,R08RKAB03,BB543_6,1493.138965
ACD084CC2002A,AMS096EC1002A,763.000000,BB544,MC,R08CDAC04,R08MSRM08,BB544_1,679.000000
ABU048MA7004A,AMS096EC1002A,487.000000,BB546,MC,R07BUAR04,R06MSEN08,BB546_1,403.000000
ABU024MA5002A,ARK078EP1001B,204.000000,BB547,MC,,R08RKA603,BB547_1,120.000000
BU054MF1002A,AMS096EC3001B,402.000000,BB548,MC,R07BUC803,R08MSRD03,BB548_1,318.000000
AAB178NN2001A,AMS078EN1001A,1370.000888,BB550,"CWN,SC",R08ABD601,R08MSN904,BB550_2,1250.000888
ABU096EF2002A,AAB162KE1010A,346.000000,BB551,MC,R07BUCU03,R08ABDM04,BB551_1,262.000000
ABU048MA7004A,AMS096EC3001B,86.000000,BB562,MC,R07BUBG02,R08MSRD04,BB562_1,2.000000
BU048MA4005B,AMS078EN1001A,1511.046798,BB563,"CWN,SC",R07BUCK01,R08MSN509,BB563_2,1391.046798
AAB178NN2001A,AAB048TW2006A,259.000000,BB565,MC,R08ABD604,R08ABBN09,BB565_1,175.000000
ABU078EA1001A,AAB048TW2006A,120.000000,BB566,"CWN,SC",,R08ABBR23,BB566_1,0.000000
AAB048TW2006A,AAB060NR1007A,1884.766757,BB566,"CWN,SC",R08ABBQ10,R08ABJ508,BB566_7,1764.766757
AMS078EN1005A,AAB048TW2006A,-3321.000000,BB567,"CWN,SC",R07MSES01,R08ABBN10,BB567_1,-3441.000000
AAB048TW2006A,ACD096EL1002A,1613.138965,BB567,"CWN,SC",R08ABBQ15,R08CDAL01,BB567_6,1493.138965
BU048MW2002C,AAB048TW2006A,129.000000,BB572,"CWN,SC",R07BUBH06,R08ABBQ30,BB572_1,9.000000
AAB048TW2006A,AMS096EC3001B,1646.715178,BB572,"CWN,SC",R08ABBP16,R08MSQU08,BB572_8,1526.715178
AMS096EC3001B,AAB084CC9002A,4058.805243,BB572,"CWN,SC",R08MSRA06,R08ABCW32,BB572_10,3938.805243
AMS060NR1003A,AMS096EC1002A,611.000000,BB573,MC,R08MSM902,R08MSRT08,BB573_1,527.000000
ABU048MA7004A,AMS096EC1002A,544.992600,BB575,"CWN,SC",R07BUAR05,R08MSRH02,BB575_2,424.992600
