assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R06BWA316  ,	2,	2470,	2022/2/10 上午 03:51:19,	WSM       ,	Y,	3720,	R06BWA316  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCME39A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4G35                   ,	N,	N,	0,	0,	20220210,	41531,	2022/1/31 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/2/6 上午 12:00:00,	2022/2/7 上午 12:00:00,	2022/2/8 上午 12:00:00,	2022/2/8 上午 12:00:00,	2022/2/8 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC不在口袋                         ,	R06BWA3,	R06BWA316  ,	2,	2470,	2022/2/10 上午 03:51:19,	WSM       ,	Y,
	R06BWAE07  ,	2,	2470,	2022/2/10 上午 02:50:26,	WSM       ,	Y,	3720,	R06BWAE07  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCME23A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4P22                   ,	N,	N,	0,	0,	20220210,	41819,	2022/2/6 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/2/12 上午 12:00:00,	2022/2/13 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/14 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	R06BWAE,	R06BWAE07  ,	2,	2470,	2022/2/10 上午 02:50:26,	WSM       ,	Y,
	R06BWCD02  ,	2,	2470,	2022/2/19 上午 09:33:46,	WSM       ,	Y,	3720,	R06BWCD02  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ76A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220219,	93347,	2022/2/7 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/13 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCD,	R06BWCD02  ,	2,	2470,	2022/2/19 上午 09:33:46,	WSM       ,	Y,
	R06BWCD06  ,	2,	2470,	2022/2/19 下午 02:34:41,	WSM       ,	Y,	3720,	R06BWCD06  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ76A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220219,	143441,	2022/2/7 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/13 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCD,	R06BWCD06  ,	2,	2470,	2022/2/19 下午 02:34:41,	WSM       ,	Y,
	R06BWCD10  ,	2,	2470,	2022/2/19 下午 06:50:13,	WSM       ,	Y,	3720,	R06BWCD10  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ76A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220219,	185013,	2022/2/7 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/13 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCD,	R06BWCD10  ,	2,	2470,	2022/2/19 下午 06:50:13,	WSM       ,	Y,
	R06BWCD14  ,	2,	2470,	2022/2/19 下午 11:03:07,	WSM       ,	Y,	3720,	R06BWCD14  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ76A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220219,	230308,	2022/2/7 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/13 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCD,	R06BWCD14  ,	2,	2470,	2022/2/19 下午 11:03:07,	WSM       ,	Y,
	R06BWCD18  ,	2,	2470,	2022/2/20 上午 03:25:56,	WSM       ,	Y,	3720,	R06BWCD18  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ76A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220220,	32556,	2022/2/7 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/13 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCD,	R06BWCD18  ,	2,	2470,	2022/2/20 上午 03:25:56,	WSM       ,	Y,
	R06BWCD22  ,	2,	2470,	2022/2/20 上午 07:29:13,	WSM       ,	Y,	3720,	R06BWCD22  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ76A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220220,	72913,	2022/2/7 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/13 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/15 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCD,	R06BWCD22  ,	2,	2470,	2022/2/20 上午 07:29:13,	WSM       ,	Y,
	R06BWCI45  ,	2,	2470,	2022/2/13 上午 11:46:21,	WSM       ,	Y,	3720,	R06BWCI45  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCME41A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4G35                   ,	N,	N,	0,	0,	20220213,	114954,	2022/2/6 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/2/12 上午 12:00:00,	2022/2/13 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/14 上午 12:00:00,	2022/2/14 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	白膠不足                           ,	R06BWCI,	R06BWCI45  ,	2,	2470,	2022/2/13 上午 11:46:21,	WSM       ,	Y,
	R06QRF8    ,	6,	2030,	2022/2/8 上午 12:53:31,	WSM       ,	Y,	2068,	R06QRF8    ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C010414                                           ,	193638,	24,	2068,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600009657               ,	N,	N,	0,	0,	20220209,	61101,	2022/2/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	PROD        ,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/16 上午 12:00:00,	2022/2/16 上午 12:00:00,	2022/2/16 上午 12:00:00,	12,	,	 B C A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R06QRF8,	R06QRF8    ,	6,	2030,	2022/2/8 上午 12:53:31,	WSM       ,	Y,
	R07ABEA02  ,	45,	2470,	2022/2/19 下午 06:19:01,	WSM       ,	Y,	2320,	R07ABEA02  ,	WINBOND      ,	STDFN08YQ3AW   ,	008YQAB112               ,	6206M0007                                         ,	5600,	0,	2320,	A2,	N,	TSOP  ,	AB,	AAG046902/IG/W25R256JVEIN{B-78x258}               ,	OP6CMC01YH               ,	N,	N,	0,	0,	20220219,	211035,	2022/2/11 上午 12:00:00,	AAB008YQ3012A       ,	,	      ,	M,	                         ,	          ,	               ,	AAG046902/IG/W25R256JVEIN{B-78x258}               ,	PROD        ,	2022/2/19 上午 12:00:00,	2022/2/22 上午 12:00:00,	2022/2/24 上午 12:00:00,	2022/2/25 上午 12:00:00,	2022/2/25 上午 12:00:00,	12,	,	 A A B A B                                                                      ,	A0803CB1365         ,	22,	Y1,	     ,	AB06    ,	108192HF4B               ,	,	,	                                   ,	R07ABEA,	R07ABEA02  ,	45,	2470,	2022/2/19 下午 06:19:01,	WSM       ,	Y,
	R07ABEA07  ,	45,	2470,	2022/2/19 下午 07:57:09,	WSM       ,	Y,	2320,	R07ABEA07  ,	WINBOND      ,	STDFN08YQ3AW   ,	008YQAB112               ,	6206M0007                                         ,	11200,	0,	2320,	A2,	N,	TSOP  ,	AB,	AAG046902/IG/W25R256JVEIN{B-78x258}               ,	OP6CMC01YH               ,	N,	N,	0,	0,	20220220,	11603,	2022/2/11 上午 12:00:00,	AAB008YQ3012A       ,	,	      ,	M,	                         ,	          ,	               ,	AAG046902/IG/W25R256JVEIN{B-78x258}               ,	PROD        ,	2022/2/19 上午 12:00:00,	2022/2/22 上午 12:00:00,	2022/2/24 上午 12:00:00,	2022/2/25 上午 12:00:00,	2022/2/25 上午 12:00:00,	12,	,	 A A B A B                                                                      ,	A0803CB1365         ,	22,	Y1,	     ,	AB06    ,	108192HF4B               ,	,	,	                                   ,	R07ABEA,	R07ABEA07  ,	45,	2470,	2022/2/19 下午 07:57:09,	WSM       ,	Y,
	R07ABEA12  ,	45,	2470,	2022/2/19 上午 03:32:58,	WSM       ,	Y,	2430,	R07ABEA12  ,	WINBOND      ,	STDFN08YQ3AW   ,	008YQAB112               ,	6206M0007                                         ,	5600,	0,	2430,	A2,	N,	TSOP  ,	AB,	AAG046902/IG/W25R256JVEIN{B-78x258}               ,	OP6CMC01YH               ,	N,	N,	0,	0,	20220219,	95523,	2022/2/11 上午 12:00:00,	AAB008YQ3012A       ,	,	      ,	M,	                         ,	          ,	               ,	AAG046902/IG/W25R256JVEIN{B-78x258}               ,	PROD        ,	2022/2/19 上午 12:00:00,	2022/2/22 上午 12:00:00,	2022/2/24 上午 12:00:00,	2022/2/25 上午 12:00:00,	2022/2/25 上午 12:00:00,	12,	,	 A A B A B                                                                      ,	A0803CB1365         ,	22,	Y1,	     ,	AB06    ,	108192HF4B               ,	,	,	                                   ,	R07ABEA,	R07ABEA12  ,	45,	2470,	2022/2/19 上午 03:32:58,	WSM       ,	Y,
	R07ABG103  ,	44,	2470,	2022/2/18 下午 06:54:30,	WSM       ,	Y,	2460,	R07ABG103  ,	WINBOND      ,	DFN-08YQ2A     ,	008YQAB010               ,	61488T900                                         ,	5037,	0,	2460,	A2,	N,	TSOP  ,	AB,	UAG048HG0/DB/W25N01GVZEIG                         ,	OP6CMC023A               ,	N,	N,	0,	0,	20220220,	13034,	2022/2/12 上午 12:00:00,	AAB008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	UAG048HG0/DB/W25N01GVZEIG                         ,	PROD        ,	2022/2/18 上午 12:00:00,	2022/2/20 上午 12:00:00,	2022/2/23 上午 12:00:00,	2022/2/24 上午 12:00:00,	2022/2/25 上午 12:00:00,	12,	,	 J M E C D                                                                      ,	A0803CB0883         ,	19,	Y1,	     ,	AB03    ,	108192HF42               ,	,	,	                                   ,	R07ABG1,	R07ABG103  ,	44,	2470,	2022/2/18 下午 06:54:30,	WSM       ,	Y,
	R07ABG303  ,	42,	2470,	2022/2/18 下午 10:56:04,	WSM       ,	Y,	2430,	R07ABG303  ,	WINBOND      ,	DFN-08YQ2A     ,	008YQAB010               ,	6147GU800                                         ,	8640,	0,	2430,	A2,	N,	TSOP  ,	AB,	UAG048HG0/DB/W25N01GVZEIG                         ,	OP6CMC023A               ,	Y,	N,	20220220,	60651,	20220220,	60651,	2022/2/12 上午 12:00:00,	AAB008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	UAG048HG0/DB/W25N01GVZEIG                         ,	PROD        ,	2022/2/18 上午 12:00:00,	2022/2/20 上午 12:00:00,	2022/2/23 上午 12:00:00,	2022/2/24 上午 12:00:00,	2022/2/25 上午 12:00:00,	12,	,	 J M E C D                                                                      ,	A0803CB0883         ,	19,	Y1,	     ,	AB06    ,	108192HF42               ,	,	,	                                   ,	R07ABG3,	R07ABG303  ,	42,	2470,	2022/2/18 下午 10:56:04,	WSM       ,	Y,
	R07ABG313  ,	41,	2470,	2022/2/19 上午 12:55:40,	WSM       ,	Y,	2435,	R07ABG313  ,	WINBOND      ,	DFN-08YQ2A     ,	008YQAB010               ,	6147GU800                                         ,	2151,	0,	2435,	A2,	Y,	TSOP  ,	AB,	UAG048HG0/DB/W25N01GVZEIG                         ,	OP6CMC023A               ,	N,	N,	0,	0,	20220220,	55116,	2022/2/12 上午 12:00:00,	AAB008YQ2001B       ,	,	WST   ,	M,	                         ,	          ,	               ,	UAG048HG0/DB/W25N01GVZEIG                         ,	PROD        ,	2022/2/18 上午 12:00:00,	2022/2/20 上午 12:00:00,	2022/2/23 上午 12:00:00,	2022/2/24 上午 12:00:00,	2022/2/25 上午 12:00:00,	12,	,	 J M E C D                                                                      ,	A0803CB0883         ,	19,	Y1,	     ,	AB06    ,	108192HF42               ,	,	,	WST                                ,	R07ABG3,	R07ABG313  ,	41,	2470,	2022/2/19 上午 12:55:40,	WSM       ,	Y,
	R07ABG405  ,	42,	2470,	2022/2/19 上午 02:11:30,	WSM       ,	Y,	2430,	R07ABG405  ,	WINBOND      ,	DFN-08YQ2A     ,	008YQAB010               ,	61483A500                                         ,	8640,	0,	2430,	A2,	N,	TSOP  ,	AB,	UAG048HG0/DB/W25N01GVZEIG                         ,	OP6CMC023A               ,	N,	N,	0,	0,	20220219,	181135,	2022/2/13 上午 12:00:00,	AAB008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	UAG048HG0/DB/W25N01GVZEIG                         ,	PROD        ,	2022/2/19 上午 12:00:00,	2022/2/21 上午 12:00:00,	2022/2/24 上午 12:00:00,	2022/2/25 上午 12:00:00,	2022/2/26 上午 12:00:00,	12,	,	 J M E C D                                                                      ,	A0803CB0883         ,	19,	Y1,	     ,	AB03    ,	108192HF42               ,	,	,	                                   ,	R07ABG4,	R07ABG405  ,	42,	2470,	2022/2/19 上午 02:11:30,	WSM       ,	Y,
