,Unnamed: 0,bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time,start_time_trans,end_time_trans,CR,start_time_adj,end_time_adj
10,10,ACD084CC2002A,AMS096EF2001A,84.0,BB230,MC,,R14MSFE03,BB230_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7718.39,2022-04-05 08:04:00,2022-04-05 09:28:00
11,11,AAB024XJ6011A,AMS078C91003A,747.190431,BB234,"CWN,SC",R14ABKX01,R14MSM301,BB234_2,627.190431,2022-04-05 18:31:11,2022-04-05 20:31:11,8041.0,2022-04-05 18:31:11,2022-04-05 20:31:11
12,12,AOK048TV1029A,AMS078C93001B,140.0,BB235,MC,R13OKL614,R13MSHM07,BB235_1,56.0,2022-04-05 09:00:00,2022-04-05 10:24:00,7593.47,2022-04-05 09:00:00,2022-04-05 10:24:00
13,13,AAB096EF3001A,AAB084CC9001A,19.0,BB446,MC,R14ABM502,R14ABQ704,BB446_1,-65.0,2022-04-05 06:59:00,2022-04-05 08:23:00,7593.16,2022-04-05 06:59:00,2022-04-05 08:23:00
14,14,AAB096EF3001A,AAW024MAA006A,561.0,BB453,MC,R14ABM507,R14AWCI05,BB453_1,477.0,2022-04-05 16:01:00,2022-04-05 17:25:00,7600.97,2022-04-05 16:01:00,2022-04-05 17:25:00
15,15,ABU078EA1001A,CU048MA2012A,-140.0,BB460,MC,R14BUA701,R14BUAV01,BB460_1,-224.0,2022-04-05 04:20:00,2022-04-05 05:44:00,7597.72,2022-04-05 04:20:00,2022-04-05 05:44:00
16,16,AMS096EC3001B,ALW132NY4049A,934.589104,BB466,"CWN,SC",R14MSJJ08,R14LWA402,BB466_2,814.589104,2022-04-05 21:38:35,2022-04-05 23:38:35,7602.36,2022-04-05 21:38:35,2022-04-05 23:38:35
17,17,AMS048TW1060A,AAB084CC9001A,341.0,BB467,MC,R14MSK906,R14ABQ701,BB467_1,257.0,2022-04-05 12:21:00,2022-04-05 13:45:00,7593.41,2022-04-05 12:21:00,2022-04-05 13:45:00
18,18,AMS096EC3001B,AAB066TN1003A,882.518972,BB469,"CWN,SC",R14MSJG08,R14ABT308,BB469_2,762.518972,2022-04-05 20:46:31,2022-04-05 22:46:31,7583.04,2022-04-05 20:46:31,2022-04-05 22:46:31
19,19,ABU165MC4001A,AAB054TN1004A,-8591.0,BB474,MC,R80CMJX01,R14ABQD11,BB474_1,-8675.0,2022-03-30 07:29:00,2022-03-30 08:53:00,7593.58,2022-03-30 07:29:00,2022-03-30 08:53:00
20,20,AAB096EF3001A,AAB084CC9001A,158.0,BB480,MC,R14ABM505,R14ABLY02,BB480_1,74.0,2022-04-05 09:18:00,2022-04-05 10:42:00,7593.01,2022-04-05 09:18:00,2022-04-05 10:42:00
21,21,AAB096EF3001A,AAB054TN1004A,149.0,BB490,MC,R14ABM506,R14ABQD06,BB490_1,65.0,2022-04-05 09:09:00,2022-04-05 10:33:00,7594.0,2022-04-05 09:09:00,2022-04-05 10:33:00
22,22,AAB096EL1019A,AAB084CC9001A,204.0,BB497,MC,,R14ABLY01,BB497_1,120.0,2022-04-05 10:04:00,2022-04-05 11:28:00,7593.01,2022-04-05 10:04:00,2022-04-05 11:28:00
23,23,AAB024MAA005A,AAB084CC9001A,84.0,BB498,MC,,R14ABLS02,BB498_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.01,2022-04-05 08:04:00,2022-04-05 09:28:00
24,24,ACD054TN1001A,AB054NB2002A,690.635382,BB501,"CWN,SC",R14CDBD11,R14ABNI04,BB501_2,570.635382,2022-04-05 17:34:38,2022-04-05 19:34:38,7610.66,2022-04-05 17:34:38,2022-04-05 19:34:38
25,25,AAB096EF3001A,AAB054TN1004A,184.0,BB507,MC,R14ABM503,R14ABQD02,BB507_1,100.0,2022-04-05 09:44:00,2022-04-05 11:08:00,7594.0,2022-04-05 09:44:00,2022-04-05 11:08:00
26,26,AAB096EF3001A,AAB084CC9001A,366.0,BB511,MC,R14ABM508,R14ABLS04,BB511_1,282.0,2022-04-05 12:46:00,2022-04-05 14:10:00,7593.059999999999,2022-04-05 12:46:00,2022-04-05 14:10:00
27,27,AAB048TW2006A,AUL086TA1003A,84.0,BB514,MC,,R14ULA804,BB514_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.7,2022-04-05 08:04:00,2022-04-05 09:28:00
28,28,ACD054TN1001A,AB054NB2002A,892.498423,BB515,"CWN,SC",R14CDBW02,R14ABRH11,BB515_2,772.498423,2022-04-05 20:56:29,2022-04-05 22:56:29,,2022-04-05 20:56:29,2022-04-05 22:56:29
29,29,ABU048MA7001A,AAW024MA6008A,784.702042,BB528,"CWN,SC",R14BUAH02,R14AWBQ09,BB528_2,664.702042,2022-04-05 19:08:42,2022-04-05 21:08:42,7599.94,2022-04-05 19:08:42,2022-04-05 21:08:42
30,30,AAB024MAA005A,AAB060NR1004B,84.0,BB529,MC,,R14ABQ310,BB529_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7594.019999999999,2022-04-05 08:04:00,2022-04-05 09:28:00
31,31,AAB178NN2001A,ABU054MF6001A,84.0,BB531,MC,,R14BUBI18,BB531_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7594.01,2022-04-05 08:04:00,2022-04-05 09:28:00
32,32,ABU024MA6002B,AAB054TN1004A,189.0,BB532,MC,R14BUAZ01,R14ABQE10,BB532_1,105.0,2022-04-05 09:49:00,2022-04-05 11:13:00,7594.0,2022-04-05 09:49:00,2022-04-05 11:13:00
33,33,AAB024MAA010A,AAB066TN1003A,866.296559,BB534,"CWN,SC",R14ABN501,R14ABT312,BB534_4,746.296559,2022-04-05 20:30:17,2022-04-05 22:30:17,7583.04,2022-04-05 20:30:17,2022-04-05 22:30:17
34,34,ACD054TN1001A,AUL086TA1003A,385.0,BB541,MC,R14CDBD05,R14ULA910,BB541_1,301.0,2022-04-05 13:05:00,2022-04-05 14:29:00,,2022-04-05 13:05:00,2022-04-05 14:29:00
35,35,BU054MF1002A,AB054NB2002A,1447.776828,BB542,SC,R14BUBH03,R14ABRH10,BB542_2,1357.776828,2022-04-06 06:41:46,2022-04-06 08:11:46,,2022-04-06 06:41:46,2022-04-06 08:11:46
36,36,ACD054TN1001A,AMS048TW1053A,288.0,BB543,MC,R14CDBD01,R14MSM803,BB543_1,204.0,2022-04-05 11:28:00,2022-04-05 12:52:00,7705.059999999999,2022-04-05 11:28:00,2022-04-05 12:52:00
37,37,AAB096EF3001A,AAB084CC9001A,84.0,BB544,MC,,R14ABLR07,BB544_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.01,2022-04-05 08:04:00,2022-04-05 09:28:00
38,38,BU054MF1002A,AB054NB2002A,1314.362713,BB545,SC,R14BUAR04,R14ABRH01,BB545_2,1224.362713,2022-04-06 04:28:21,2022-04-06 05:58:21,,2022-04-06 04:28:21,2022-04-06 05:58:21
39,39,AAB096EL1019A,AAB084CC9001A,1227.0,BB556,MC,R14ABC202,R14ABQ702,BB556_1,1143.0,2022-04-06 03:07:00,2022-04-06 04:31:00,7593.39,2022-04-06 03:07:00,2022-04-06 04:31:00
40,40,BU054MF1002A,AAB066TN1003A,802.0,BB559,MC,R14BUBG01,R14ABT316,BB559_1,718.0,2022-04-05 20:02:00,2022-04-05 21:26:00,7583.04,2022-04-05 20:02:00,2022-04-05 21:26:00
41,41,BU054MF1002A,AMS048TW1053A,272.0,BB564,MC,R14BUAN18,R14MSM902,BB564_1,188.0,2022-04-05 11:12:00,2022-04-05 12:36:00,7595.309999999999,2022-04-05 11:12:00,2022-04-05 12:36:00
42,42,AMS048TW1060A,AAB054TN1004A,525.962229,BB574,"CWN,SC",R14MSK901,R14ABQD01,BB574_2,405.962229,2022-04-05 14:49:57,2022-04-05 16:49:57,7594.0,2022-04-05 14:49:57,2022-04-05 16:49:57
43,43,AAB048TW2006A,AAB084CC9001A,84.0,BB575,MC,,R14ABLS01,BB575_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.01,2022-04-05 08:04:00,2022-04-05 09:28:00
44,44,AAB060EM2001A,AB054NB2002A,1712.125215,BB579,"CWN,SC",R14ABNV01,R14ABRH08,BB579_2,1592.125215,2022-04-06 10:36:07,2022-04-06 12:36:07,,2022-04-06 10:36:07,2022-04-06 12:36:07
45,45,AAB096EL1019A,AAB060NR1004B,-302.0,BB580,MC,R14ABBW01,R14ABQ306,BB580_1,-386.0,2022-04-05 01:38:00,2022-04-05 03:02:00,7594.019999999999,2022-04-05 01:38:00,2022-04-05 03:02:00
46,46,ABU048MA7005A,ABU054MF6001A,809.909477,BB584,"CWN,SC",R14BUAJ02,R14BUBI06,BB584_2,689.909477,2022-04-05 19:33:54,2022-04-05 21:33:54,7594.24,2022-04-05 19:33:54,2022-04-05 21:33:54
47,47,AYZ084CC2001A,AMS048TW1053A,204.0,BB586,MC,R13YZAG01,R14MSM801,BB586_1,120.0,2022-04-05 10:04:00,2022-04-05 11:28:00,7817.04,2022-04-05 10:04:00,2022-04-05 11:28:00
48,48,AYZ084CC2001A,AUL086TA1003A,346.0,BB590,MC,R13YZAH01,R14ULA801,BB590_1,262.0,2022-04-05 12:26:00,2022-04-05 13:50:00,7637.04,2022-04-05 12:26:00,2022-04-05 13:50:00
49,49,AUL054TN1008A,AAB066TN1003A,670.241359,BB591,"CWN,SC",R14ULA106,R14ABT313,BB591_2,550.241359,2022-04-05 17:14:14,2022-04-05 19:14:14,7583.04,2022-04-05 17:14:14,2022-04-05 19:14:14
50,50,AUL054TN1008A,ABU048MA4015A,453.0,BB596,MC,R14ULA102,R14BUB102,BB596_1,369.0,2022-04-05 14:13:00,2022-04-05 15:37:00,7654.39,2022-04-05 14:13:00,2022-04-05 15:37:00
51,51,BU054MF1002A,AAB066TN1003A,1017.21824,BB599,"CWN,SC",R14BUBG02,R14ABT310,BB599_2,897.21824,2022-04-05 23:01:13,2022-04-06 01:01:13,7583.04,2022-04-05 23:01:13,2022-04-06 01:01:13
52,52,BU054MF1002A,AMS048TW1053A,682.0,BB600,MC,R14BUAR01,R14MSM907,BB600_1,598.0,2022-04-05 18:02:00,2022-04-05 19:26:00,7595.309999999999,2022-04-05 18:02:00,2022-04-05 19:26:00
53,53,ABU165ML3013A,AAB054TN1004A,84.0,BB604,MC,,R14ABQD09,BB604_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7594.0,2022-04-05 08:04:00,2022-04-05 09:28:00
54,54,ABU078EA1001A,CU048MA2012A,-104.0,BB612,"CWN,SC",R14BUA704,R14BUAV02,BB612_1,-224.0,2022-04-05 04:20:00,2022-04-05 06:20:00,7597.72,2022-04-05 04:20:00,2022-04-05 06:20:00
55,55,CU048MA2012A,ALW132NY4049A,1445.776443,BB612,"CWN,SC",R14BUAW03,R14LWA302,BB612_4,1325.776443,2022-04-06 06:09:46,2022-04-06 08:09:46,7635.18,2022-04-06 06:09:46,2022-04-06 08:09:46
56,56,BU054MF1002A,AB054NB2002A,724.0,BB613,MC,R14BUBG03,R14ABNI06,BB613_1,640.0,2022-04-05 18:44:00,2022-04-05 20:08:00,7594.05,2022-04-05 18:44:00,2022-04-05 20:08:00
57,57,ABU165ML3013A,AAB084CC9001A,84.0,BB618,MC,,R14ABLR06,BB618_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.01,2022-04-05 08:04:00,2022-04-05 09:28:00
58,58,IS048XJ2006A,ACD096EL1002A,84.0,BB623,MC,,R14CDC301,BB623_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7595.35,2022-04-05 08:04:00,2022-04-05 09:28:00
59,59,AAB096EL1019A,ANV132X2C044A,1100.0,BB703,MC,R14ABC201,R14NVPL10,BB703_1,1016.0,2022-04-06 01:00:00,2022-04-06 02:24:00,7593.19,2022-04-06 01:00:00,2022-04-06 02:24:00
60,60,AMS096EC3001B,AMS096EF2001A,571.0,BB710,MC,R14MSJE05,R14MSFE04,BB710_1,487.0,2022-04-05 16:11:00,2022-04-05 17:35:00,7655.73,2022-04-05 16:11:00,2022-04-05 17:35:00
61,61,ABU096EF5001A,ANV132X2C044A,-17981.0,BB714,MC,R10BUC104,R14NVPK14,BB714_1,-18065.0,2022-03-23 18:59:00,2022-03-23 20:23:00,7593.19,2022-03-23 18:59:00,2022-03-23 20:23:00
62,62,AMS096EC3001B,AAW048TP1034C,84.0,BB716,MC,,R14AWBK06,BB716_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7598.0,2022-04-05 08:04:00,2022-04-05 09:28:00
63,63,AMS096EC3001B,AAB024MA6020A,84.0,BB722,MC,,R14ABPE05,BB722_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7595.1,2022-04-05 08:04:00,2022-04-05 09:28:00
64,64,AMS096EC3001B,AGA134KM1001A,84.0,BB727,MC,,R14GAC103,BB727_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.08,2022-04-05 08:04:00,2022-04-05 09:28:00
65,65,AAB060NR1007A,AAB048TW2014A,590.667337,BB728,"CWN,SC",R14ABTV01,R14ABSN01,BB728_4,470.667337,2022-04-05 15:54:40,2022-04-05 17:54:40,7593.08,2022-04-05 15:54:40,2022-04-05 17:54:40
66,66,AMS096EC3001B,AAB024MA6020A,120.0,BB730,"CWN,SC",,R14ABPE07,BB730_1,0.0,2022-04-05 08:04:00,2022-04-05 10:04:00,7595.1,2022-04-05 08:04:00,2022-04-05 10:04:00
67,67,AAB024MA6020A,ACS054TS1005A,563.57442,BB730,"CWN,SC",R14ABPE01,R14CSGE02,BB730_3,443.57442,2022-04-05 15:27:34,2022-04-05 17:27:34,7593.08,2022-04-05 15:27:34,2022-04-05 17:27:34
68,68,AMS096EC3001B,AAW048TP1034C,84.0,BB749,MC,,R14AWBL04,BB749_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7598.0,2022-04-05 08:04:00,2022-04-05 09:28:00
69,69,AMS048TW1060A,ANV132X2C044A,204.0,BB751,MC,R14MSK905,R14NVPK18,BB751_1,120.0,2022-04-05 10:04:00,2022-04-05 11:28:00,7593.19,2022-04-05 10:04:00,2022-04-05 11:28:00
70,70,AAB060NR1007A,AAW048TP1034C,589.934202,BB753,"CWN,SC",R14ABRVA01,R14AWBL01,BB753_4,469.934202,2022-04-05 15:53:56,2022-04-05 17:53:56,7598.0,2022-04-05 15:53:56,2022-04-05 17:53:56
71,71,AAB060NR1007A,AAW052XY1002A,673.104572,BB764,"CWN,SC",R14ABTR01,R14AWBZ04,BB764_2,553.104572,2022-04-05 17:17:06,2022-04-05 19:17:06,7610.07,2022-04-05 17:17:06,2022-04-05 19:17:06
72,72,AAB024MAA017A,ANV132X2C044A,-79.0,BB768,MC,R14ABQZ02,R14NVPK17,BB768_1,-163.0,2022-04-05 05:21:00,2022-04-05 06:45:00,7593.19,2022-04-05 05:21:00,2022-04-05 06:45:00
73,73,AAB060NR1007A,AAW048TP1034C,668.136605,BB770,"CWN,SC",R14ABTS01,R14AWBM04,BB770_2,548.136605,2022-04-05 17:12:08,2022-04-05 19:12:08,7594.41,2022-04-05 17:12:08,2022-04-05 19:12:08
74,74,AAB024XJ6011A,ALW096EF2001A,474.608705,BB776,"CWN,SC",R14ABKY01,R14LWC102,BB776_2,354.608705,2022-04-05 13:58:36,2022-04-05 15:58:36,7793.04,2022-04-05 13:58:36,2022-04-05 15:58:36
75,75,ABU200N74006A,ANV132X2C044A,683.0,BB780,MC,R14BUAU03,R14NVPM16,BB780_1,599.0,2022-04-05 18:03:00,2022-04-05 19:27:00,7593.19,2022-04-05 18:03:00,2022-04-05 19:27:00
76,76,AAS060NR2004A,AAW008Y62014A,793.0,BB801,MC,R10ASBL01,R14AWC126,BB801_1,709.0,2022-04-05 19:53:00,2022-04-05 21:17:00,7593.28,2022-04-05 19:53:00,2022-04-05 21:17:00
77,77,AAB008YM2023A,AAW008Y62014A,898.939014,BB813,"CWN,SC",R14ABM708,R14AWC113,BB813_2,778.939014,2022-04-05 21:02:56,2022-04-05 23:02:56,7593.28,2022-04-05 21:02:56,2022-04-05 23:02:56
78,78,AAB008YQ3020A,AAS008YQ2014A,84.0,BB814,MC,,R14ASDP04,BB814_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.67,2022-04-05 08:04:00,2022-04-05 09:28:00
79,79,AAB008YQ3021A,AAW008Y62014A,876.392446,BB818,"CWN,SC",R14ABKL02,R14AWC104,BB818_2,756.392446,2022-04-05 20:40:23,2022-04-05 22:40:23,7625.059999999999,2022-04-05 20:40:23,2022-04-05 22:40:23
80,80,AZA0086A1002A,AAW008Y62014A,1047.947263,BB840,"CWN,SC",R12ZAAL04,R14AWC108,BB840_2,927.947263,2022-04-05 23:31:56,2022-04-06 01:31:56,7593.28,2022-04-05 23:31:56,2022-04-06 01:31:56
81,81,AAS048TG2003A,AAS008FG1011A,991.761325,BB847,"CWN,SC",R14ASA118,R14ASDV05,BB847_2,871.761325,2022-04-05 22:35:45,2022-04-06 00:35:45,,2022-04-05 22:35:45,2022-04-06 00:35:45
82,82,ABW072AF1004B,AAS008YQ2001B,84.0,BB848,MC,,R14ASDD05,BB848_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7594.07,2022-04-05 08:04:00,2022-04-05 09:28:00
83,83,AZA0086A1006A,AAS096EL1016A,84.0,BB855,MC,R12ZAA902,R14ASC904,BB855_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.29,2022-04-05 08:04:00,2022-04-05 09:28:00
84,84,AAS096EL1002A,AAB008YQ2014A,806.116292,BB857,"CWN,SC",R14ASAP01,R14ABPQ04,BB857_2,686.116292,2022-04-05 19:30:06,2022-04-05 21:30:06,7593.08,2022-04-05 19:30:06,2022-04-05 21:30:06
85,85,AZA0086A1007A,AAS008FG1011A,-320.0,BB858,MC,R13ZAB201,R14ASDS08,BB858_1,-404.0,2022-04-05 01:20:00,2022-04-05 02:44:00,7593.269999999999,2022-04-05 01:20:00,2022-04-05 02:44:00
86,86,AAS096EL1009B,AAS096EL1016A,-406.0,BB859,MC,R14ASAL01,R14ASB806,BB859_1,-490.0,2022-04-04 23:54:00,2022-04-05 01:18:00,7593.24,2022-04-04 23:54:00,2022-04-05 01:18:00
87,87,ANI010YK3001A,AAS096EL1016A,84.0,BB865,MC,R13NIZZ04,R14ASC903,BB865_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.29,2022-04-05 08:04:00,2022-04-05 09:28:00
88,88,AZA0086A1003A,AAW008Y62014A,1012.422557,BB870,"CWN,SC",R12ZAA702,R14AWC102,BB870_2,892.422557,2022-04-05 22:56:25,2022-04-06 00:56:25,7633.059999999999,2022-04-05 22:56:25,2022-04-06 00:56:25
89,89,AAB008YQ3021A,AAW008Y62014A,969.530025,BB871,"CWN,SC",R14ABKK13,R14AWC128,BB871_2,849.530025,2022-04-05 22:13:31,2022-04-06 00:13:31,7593.28,2022-04-05 22:13:31,2022-04-06 00:13:31
90,90,ANI010YK3001A,AAB008YQ3004A,204.0,BB872,MC,R13NIZT12,R14ABKJ11,BB872_1,120.0,2022-04-05 10:04:00,2022-04-05 11:28:00,7595.12,2022-04-05 10:04:00,2022-04-05 11:28:00
91,91,AAB008YQ3021A,AAW008Y62014A,84.0,BB880,MC,,R14AWC101,BB880_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7633.059999999999,2022-04-05 08:04:00,2022-04-05 09:28:00
92,92,AAB008YM2023A,AAW008Y62014A,924.939014,BB885,"CWN,SC",R14ABM714,R14AWC121,BB885_2,804.939014,2022-04-05 21:28:56,2022-04-05 23:28:56,7593.28,2022-04-05 21:28:56,2022-04-05 23:28:56
93,93,AAB008YQ3025A,AAB008YQ2014A,84.0,BB888,MC,,R14ABPQ01,BB888_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.08,2022-04-05 08:04:00,2022-04-05 09:28:00
94,94,AAS060NR2004A,AAS008YQ2014A,84.0,BB893,MC,R10ASBM03,R14ASDM01,BB893_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7729.0,2022-04-05 08:04:00,2022-04-05 09:28:00
95,95,AAS060NR2004A,AAS008YQ2014A,84.0,BB895,MC,,R14ASDP05,BB895_1,0.0,2022-04-05 08:04:00,2022-04-05 09:28:00,7593.67,2022-04-05 08:04:00,2022-04-05 09:28:00
96,96,AYZ066TS1001A,AAW008Y62014A,512.0,BB905,MC,R14YZA410,R14AWC117,BB905_1,428.0,2022-04-05 15:12:00,2022-04-05 16:36:00,7593.28,2022-04-05 15:12:00,2022-04-05 16:36:00
97,97,AZA0086A1007A,AAS008FG1011A,-392.0,BB906,MC,R13ZAB204,R14ASDS12,BB906_1,-476.0,2022-04-05 00:08:00,2022-04-05 01:32:00,7593.269999999999,2022-04-05 00:08:00,2022-04-05 01:32:00
98,98,AAS048TG2003A,AAW008Y62014A,365.0,BB926,MC,R14ASA109,R14AWC124,BB926_1,281.0,2022-04-05 12:45:00,2022-04-05 14:09:00,7593.28,2022-04-05 12:45:00,2022-04-05 14:09:00
99,99,AAB008YM2025A,AAB008YQ2014A,631.0,BB932,MC,R14ABMH05,R14ABPQ02,BB932_1,547.0,2022-04-05 17:11:00,2022-04-05 18:35:00,7593.08,2022-04-05 17:11:00,2022-04-05 18:35:00
100,100,ASS153XT9007A,AHQ0223R1001B,75.0,BBA01,MC,R14SSEA18,R14HQDK02,BBA01_1,-9.0,2022-04-05 07:55:00,2022-04-05 09:19:00,7593.08,2022-04-05 07:55:00,2022-04-05 09:19:00
101,101,ASS153XT9007A,AHQ0223R1001B,-492.0,BBA03,MC,R14SSEA12,R14HQDD02,BBA03_1,-576.0,2022-04-04 22:28:00,2022-04-04 23:52:00,7593.08,2022-04-04 22:28:00,2022-04-04 23:52:00
102,102,ASS153XT9007A,AHQ0225N1002A,372.0,BBA04,MC,R14SSEA21,R14HQDR01,BBA04_1,288.0,2022-04-05 12:52:00,2022-04-05 14:16:00,7593.08,2022-04-05 12:52:00,2022-04-05 14:16:00
103,103,ASS153XT9007A,AHQ0223R1001B,427.0,BBA05,MC,R14SSEB12,R14HQDG02,BBA05_1,343.0,2022-04-05 13:47:00,2022-04-05 15:11:00,7593.08,2022-04-05 13:47:00,2022-04-05 15:11:00
104,104,ASS153XT9007A,AHQ0223R1001B,331.0,BBA08,MC,R14SSEB13,R14HQDJ01,BBA08_1,247.0,2022-04-05 12:11:00,2022-04-05 13:35:00,7593.08,2022-04-05 12:11:00,2022-04-05 13:35:00
105,105,ASS153XT9007A,AHQ0225N1002A,783.0,BBA09,MC,R14SSEB22,R14HQDT04,BBA09_1,699.0,2022-04-05 19:43:00,2022-04-05 21:07:00,7593.08,2022-04-05 19:43:00,2022-04-05 21:07:00
106,106,ASS153XT9007A,AHQ0442J3006A,811.0,BBA11,MC,R14SSEB16,R14HQD615,BBA11_1,727.0,2022-04-05 20:11:00,2022-04-05 21:35:00,7593.08,2022-04-05 20:11:00,2022-04-05 21:35:00
107,107,ASS153XT9007A,AAS008YQ2001B,497.0,BBA12,MC,R14SSEB10,R14ASDD12,BBA12_1,413.0,2022-04-05 14:57:00,2022-04-05 16:21:00,7593.95,2022-04-05 14:57:00,2022-04-05 16:21:00
108,108,ASS153XT9007A,AHQ0442J3006A,660.0,BBA15,MC,R14SSEA24,R14HQDX16,BBA15_1,576.0,2022-04-05 17:40:00,2022-04-05 19:04:00,7593.08,2022-04-05 17:40:00,2022-04-05 19:04:00
109,109,ASS153XT9007A,AHQ0442J3006A,708.0,BBA16,MC,R14SSEB21,R14HQD607,BBA16_1,624.0,2022-04-05 18:28:00,2022-04-05 19:52:00,7593.08,2022-04-05 18:28:00,2022-04-05 19:52:00
110,110,ASS153XT9007A,AHQ0442J3006A,204.0,BBA19,MC,R14SSEA23,R14HQDW09,BBA19_1,120.0,2022-04-05 10:04:00,2022-04-05 11:28:00,7593.08,2022-04-05 10:04:00,2022-04-05 11:28:00
111,111,ASS153XT9007A,AAS008YQ2001B,637.0,BBA20,MC,R14SSEA25,R14ASDD16,BBA20_1,553.0,2022-04-05 17:17:00,2022-04-05 18:41:00,7593.95,2022-04-05 17:17:00,2022-04-05 18:41:00
112,112,ASS153XT9007A,AHQ0225N1002A,-190.0,BBA22,MC,R14SSEA17,R14HQDT03,BBA22_1,-274.0,2022-04-05 03:30:00,2022-04-05 04:54:00,7593.08,2022-04-05 03:30:00,2022-04-05 04:54:00
113,113,AHQ0415L1003B,AHQ0442J3003A,170.0,BBA23,MC,R13HQB307,R14HQDZ14,BBA23_1,86.0,2022-04-05 09:30:00,2022-04-05 10:54:00,7593.08,2022-04-05 09:30:00,2022-04-05 10:54:00
114,114,AHQ0415L1003B,AHQ0442J3006A,382.0,BBA25,MC,R13HQB319,R14HQDW04,BBA25_1,298.0,2022-04-05 13:02:00,2022-04-05 14:26:00,7593.08,2022-04-05 13:02:00,2022-04-05 14:26:00
115,115,ASS153XT9007A,AAS008YQ2014A,-831.0,BBA26,MC,R14SSEA05,R14ASDP02,BBA26_1,-915.0,2022-04-04 16:49:00,2022-04-04 18:13:00,7593.67,2022-04-04 16:49:00,2022-04-04 18:13:00
