CAN_RUN_MODELS,PROCESS_TIME,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"RAPID,RAPID",1234.400240,62,139,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN434,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBR07,1,0086A167,0086ANV203,3681,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBR07-1
"RAPID,RAPID",535.543924,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE12,1600,N,2090,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRD9,1,0086A182,0086ANV220,1597,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRD9-1
"RAPID,RAPID",524.812925,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE17,1600,N,2090,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBR97,1,0086A182,0086ANV220,1565,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBR97-1
"RAPID,RAPID",532.525830,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE06,1600,N,2090,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1588,15.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",529.507737,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE18,1600,N,2090,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRF3,1,0086A182,0086ANV220,1579,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRF3-1
"RAPID,RAPID",523.471550,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE15,1600,N,2090,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRF1,1,0086A182,0086ANV220,1561,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRF1-1
"RAPID,RAPID",527.495674,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE19,1600,N,2090,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRA6,1,0086A182,0086ANV220,1573,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRA6-1
"RAPID,RAPID",534.873236,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,"Add queue time + -163.000000 for the reason : DA Queue Time||Pass the station(2140), add cure time : 40||Add cure time + 40.000000 for cure station : 2140||Add queue time + 120.000000 for(2140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R13NVNE22,1600,Y,2130,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1595,72.000000,ANV0086A1076A,MBGA558,178.920898,4,
"RAPID,RAPID",530.849112,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE08,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1583,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",534.202549,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE16,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1593,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
"RAPID,RAPID",529.843081,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE20,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1580,75.000000,ANV0086A1076A,MBGA558,178.920898,4,
"RAPID,RAPID",529.172393,62,139,N,6A008251,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVNE01,1600,N,2150,PC51S2910L-00000-01938{K-OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A182,0086ANV220,1578,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B30-2
