ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,Unnamed: 31,G.UPH,N.UPH,wip_outplan_time
BB223,0,UTC3000,RUNNING,R08MSPA01,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5600,40475,22-02-19 01:14,22-02-19 21:42,MTI,FBGA-96UEC,594303K.00K,,273.6119,,3000M,TA-A20,,2200,1091A06T21,,R08MSK603,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,273.6119,243.0358,22-02-19 21:42
BB224,0,UTC3000,RUNNING,R07VGAK01,,3200,024XJVG009,IS25WP512M-RHLE{U},ABU024XJ6003A,12043,28482,22-02-19 18:06,22-02-20 19:49,ISSI-VG,STBGA24J4U,PPJ127Y1,,468.3807,,3000M,TA-A20,,3200,1091A07T41,,R07VGAX02,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,498.1971,442.5236,22-02-20 19:49
BB225,0,UTC3000,RUNNING,R08MSQR08,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,1844,40834,22-02-20 01:09,22-02-20 07:57,MTI,FBGA-96UEC,595523K.00K,,273.6119,,3000M,TA-A12,,2200,1091A06T21,,R08MSP706,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,273.6119,243.0358,22-02-20 07:57
BB226,0,UTC3000,RUNNING,R07BUCR10,,2200,084UCBU006,IS46DR16320D-25DBLA2,ABU084CC2004B,5572,66214,22-02-20 07:18,22-02-20 22:31,ICSI,FBGA-84UC(2),BTJ896000Y1,,365.9533,,3000M,TA-A20,,2200,1091A07C21,,R07BUCR09,FBGA-84UC(2),ICSI,ABU084CC2004B,1091A07C21,,365.9533,325.058,22-02-20 22:31
BB227,0,UTC3000,IDLE,,,,,,ANV345XTG001A,,,22-02-17 05:53,,,,,,,,3000M,TA-A20,02/20/2022 MP,3400,,,R03NVBN06,STBGA345NBC,PHISON,ANV345XTG001A,1091A07C41,,73.5056,65.2914,
BB228,0,UTC3000,RUNNING,R07BUCR08,,2200,084UCBU006,IS46DR16320D-25DBLA2,ABU084CC2004B,5600,66214,22-02-19 15:20,22-02-20 06:39,ICSI,FBGA-84UC(2),BTJ896000Y1,,365.9533,,3000M,TA-A20,02/21/2022 MP,2200,1091A07C21,,R07BUCR06,FBGA-84UC(2),ICSI,ABU084CC2004B,1091A07C21,,365.9533,325.058,22-02-20 06:39
BB229,0,UTC3000,RUNNING,R07VGAK03,,3200,024XJVG009,IS25WP512M-RHLE{U},ABU024XJ6003A,4199,28482,22-02-20 00:33,22-02-20 09:34,ISSI-VG,STBGA24J4U,PPJ127Y1,,468.3807,,3000M,TA-A20,02/22/2022 MP,3200,1091A07T41,,R07VGAJ01,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,498.1971,442.5236,22-02-20 09:34
BB230,0,UTC3000,ENG,R03NVBK14,,3400,345XTNV080,SC7800490U-00000-00006{SS,ANV345XTG002A,669,10897,22-02-18 21:03,22-02-18 21:03,PHISON,STBGA345NBC,00R03NVBK,PE,69.0372,,3000M,TA-A21,02/23/2022 MP,3400,1091A07C41,4P,R03NVBK09,STBGA345NBC,PHISON,ANV345XTG002A,1091A07C41,,69.5439,61.7724,22-02-19 00:48
BB231,0,UTC3000,RUNNING,R08MSP601,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5570,30718,22-02-19 20:41,22-02-20 17:02,MTI,FBGA-96UEC,594216K.00K,,273.6119,,3000M,TA-A21,02/24/2022 MP,2200,1091A06T21,,R08MSP702,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,273.6119,243.0358,22-02-20 17:02
BB232,0,UTC3000,RUNNING,R08CDA101,,2200,054TNCD020,EDCK04FTSPF0-SC-6AG-DP-E1,ACD054TA1008B,2862,25732,22-02-20 03:47,22-02-20 12:12,ETRON,TSOP2-54ME,BTJ985.29.1,,339.8965,,3000M,TA-A21,02/25/2022 MP,2200,1091A07T21,,R08CDA106,TSOP2-54ME,ETRON,ACD054TA1008B,1091A07T21,,339.8965,301.9131,22-02-20 12:12
BB233,0,UTC3000,RUNNING,R07AWDJ43,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,33861,22-02-19 20:14,22-02-20 05:31,MXIC,TSOP1-48/M2,T1220147A1,,77.5263,,3000M,TA-A21,02/26/2022 MP,2200,1091A08T41,,R07AWDJ18,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,77.5263,68.8628,22-02-20 05:31
BB234,0,UTC3000,RUNNING,R07AWDK23,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34022,22-02-20 03:52,22-02-20 13:09,MXIC,TSOP1-48/M2,T1220158,,77.5263,,3000M,TA-A21,02/27/2022 MP,2200,1091A08T41,,R07AWDM15,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,77.5263,68.8628,22-02-20 13:09
BB235,0,UTC3000,RUNNING,R07VGAK02,,3200,024XJVG009,IS25WP512M-RHLE{U},ABU024XJ6003A,12240,28482,22-02-19 23:12,22-02-21 01:20,ISSI-VG,STBGA24J4U,PPJ127Y1,,468.3807,,3000M,TA-A21,02/28/2022 MP,3200,1091A07T41,,R07VGAX01,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,498.1971,442.5236,22-02-21 01:20
BB441,0,UTC1000S,RUNNING,R08ABBF05,,2200,096ELAB016,GAA098/LN/W632GG6NB-11{N},AAB096EL1003A,6000,46532,22-02-19 22:24,22-02-20 23:06,WINBOND,FBGA96UEL(2),M20840900,,243.0216,,3000M,TA-A3,,2200,1091A07T21,,R08ABB405,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,243.0216,215.8639,22-02-20 23:06
BB442,0,UTC1000S,RUNNING,R08ABCW01,,2200,084UCAB028,GAA112/LN/W971GG6NB25U,AAB084CC9002A,2737,88382,22-02-20 04:43,22-02-20 14:38,WINBOND,FBGA-84UC2H,61393P000,,275.9754,,3000M,TA-A3,,2200,,,R08AWAW03,MBGA24J3U,MXIC,AAW024MAA006A,1091A07T41,,275.9754,245.1351,22-02-20 14:38
BB443,0,UTC1000S,RUNNING,R07ABLH29,,2200,178NNAB002,GAA102922/LW/W63AH2NBVADE,AAB178NN2001A,2380,70979,22-02-19 14:11,22-02-20 08:07,WINBOND,VFBGA178JEU,6139B5800,,132.7250,,2000M,TA-A3,,2200,1091A07T21,,R07ABLJ25,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,,132.725,117.893,
BB444,0,UTC1000S,RUNNING,R08ABC204,,2200,060NRAB016,UAA074931/GC/W94AD6KBHX5I,AAB060NR1007A,5720,44293,22-02-20 07:08,22-02-20 21:44,WINBOND,VFBGA60B4L,6145A9800,,391.9123,,3000M,TA-A3,,2200,1091A07T21,,R08ABC201,VFBGA60B4L,WINBOND,AAB060NR1007A,1091A07T21,,391.9123,348.1161,22-02-20 21:44
BB445,0,UTC1000S,RUNNING,R08ABBM22,,2200,048TWAB012,UAG056/DB/W29N01HVSINA,AAB048TW2006A,2160,63235,22-02-20 04:39,22-02-20 08:37,WINBOND,TSOP1-48AM,61225U90001,,543.9208,,3000M,TA-A3,,2200,1091A07T21,,R08ABBM25,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,,543.9208,483.1376,22-02-20 08:37
BB446,0,UTC1000S,RUNNING,R08ABC206,,2200,060NRAB016,UAA074931/GC/W94AD6KBHX5I,AAB060NR1007A,5660,44293,22-02-19 19:18,22-02-20 09:44,WINBOND,VFBGA60B4L,6145A9800,,391.9123,,3000M,TA-A3,,2200,1091A07T21,,R08ABAD07,VFBGA60B4L,WINBOND,AAB060NR1007A,1091A07T21,,391.9123,348.1161,22-02-20 09:44
BB447,0,UTC1000S,WAIT-SETUP,R08CDAB03,,2200,084UCCD006,EDCA17FWQCF0-GN-25IH-T2-0,ACD084CC2002A,5577,20797,22-02-20 07:26,22-02-20 17:11:23,ETRON,FBGA-84UC(2),BTJ435.14.1,ECC/S,239.7232,,3000M,TA-A3,,2200,1091A07T41,,R08CDA904,FBGA-84UC(2),ETRON,ACD084CC2002A,1091A07T41,,239.7232,212.9341,22-02-20 17:11
BB448,0,UTC1000S,RUNNING,R07MSJ301,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4960,20832,22-02-19 11:13,22-02-20 13:54,MTI,FBGA-96UEF,540066L.00L,,185.8141,,1000M,TA-A3,,2200,,,R07MSIB02,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,185.8141,165.0494,22-02-20 13:54
BB449,0,UTC1000S,RUNNING,R08MSM303,,2200,090NCMS008,T89M BQ1 6C5E90{A},AMS090NC4003A,4080,22203,22-02-19 17:22,22-02-20 13:30,MTI,VFBGA90K8L,0953676.006,,202.7351,,3000M,TA-A3,,2200,1091A07T21,,R08MSL903,VFBGA90K8L,MTI,AMS090NC4003A,1091A07T21,,202.7351,180.0794,22-02-20 13:30
BB450,0,UTC1000S,RUNNING,R08AWAH03,,2200,064MRAW028,6684H-64XA91IYN299,AAW064MR1007A,3999,14106,22-02-19 18:28,22-02-20 06:07,MXIC,MBGA64J4U,5L534700,,343.1758,,3000M,TA-A3,,2200,1091A07T41,,R07ABL921,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,,343.1758,304.8259,22-02-20 06:07
BB451,0,UTC1000S,RUNNING,R08ABBD01,,2200,096ELAB016,GAA098/GC/W632GU6NB11I{N},AAB096EL1003A,5728,5728,22-02-19 18:58,22-02-20 18:33,WINBOND,FBGA96UEL(2),61455030002,,243.0216,,3000M,TA-A3,,2200,,,R08ABB305,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,243.0216,215.8639,22-02-20 18:33
BB452,0,UTC1000S,RUNNING,R07ABHK14,,2200,054TNAB029,UAA079/DI/W9812G6KH-6I{BM,AAB054TN1004A,2880,42961,22-02-19 21:26,22-02-20 07:56,WINBOND,TSOP2-54ME,61362A100ZW,,274.5690,,3000M,TA-A3,,2200,1091A07T21,,R07ABHK13,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,,274.569,243.8859,22-02-20 07:56
BB453,0,UTC1000S,RUNNING,R07YZAU03,,2200,096EIYZ001,P3T2GF40CBF-Z{YZ},AYZ096EI1002A,2945,48398,22-02-19 20:59,22-02-20 11:11,ZJP,FBGA-96UEI,220137000,,0.0000,,3000M,TA-A3,,2200,1091A07T21,,R07YZAU04,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,,,22-02-20 11:11
BB454,0,UTC1000S,SETUP,,,,,,AQW024MA6002A,,,22-02-20 07:51,22-02-20 09:15,,,,UMC,,,3000M,TA-A3,,2200,,,R07BUBI02,MINIBGA48A1,ICSI,BU048MW2005C,1091A10C41,,446.808,396.8772,
BB455,0,UTC1000S,IDLE,,,,,,ABU078EA1001A,,,22-02-19 07:46,,,,,,,,3000M,TA-A3,,2200,,,R07BUBX03,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,,300.7119,267.1074,
BB456,0,UTC1000S,RUNNING,R08BUAB04,,2200,054MFBU004,IS42S16800F-7BL,BU054MF1002A,2072,13910,22-02-20 07:05,22-02-20 13:59,ICSI,MINIBGA54A4,BTJ545000Y2,,301.7539,,3000M,TA-A3,,2200,1091A09C21,,R07BUC805,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,,301.7539,268.0329,22-02-20 13:59
BB457,0,UTC1000S,RUNNING,R08ABE601,,2200,096ELAB043,IAA109/LW/W634GU6QB-09,AAB096EL1012A,2610,2610,22-02-20 01:09,22-02-20 11:12,WINBOND,FBGA96UEL(2),6116H59CA,,260.9925,,3000M,TA-A3,,2200,,,R08ABEA01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,,260.9925,231.8266,22-02-20 11:12
BB458,0,UTC1000S,RUNNING,R08ABAX01,,2200,096ELAB016,GAA098/LN/W632GU6NB-12{N},AAB096EL1003A,3879,3879,22-02-19 21:17,22-02-20 13:16,WINBOND,FBGA96UEL(2),61433G6AK01,,243.0216,,3000M,TA-A3,,2200,,,R08ABB303,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,243.0216,215.8639,22-02-20 13:16
BB459,0,UTC1000S,WAIT-REPAIR,,,,,,ACD054TN1003A,,,22-02-19 13:02,,,,,MAL-R,,,3000M,TA-A3,,2200,,,R05CDBJ04,TSOP2-54ME,ETRON,ACD054TN1003A,1091A07T21,,,,
BB460,0,UTC1000S,RUNNING,R08ABB306,,2200,096ELAB016,GAA098/LN/W632GU6NB-09{N},AAB096EL1003A,5920,50197,22-02-19 11:17,22-02-20 11:39,WINBOND,FBGA96UEL(2),61466F100,,243.0216,,3000M,TA-A8,02/20/2022 MP,2200,1091A07T21,,R08ABB309,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,243.0216,215.8639,22-02-20 11:39
BB461,0,UTC1000S,IN-REPAIR,R08ABBF04,,2200,096ELAB016,GAA098/LN/W632GG6NB-11{N},AAB096EL1003A,6000,46532,22-02-20 07:56,22-02-21 08:03:16,WINBOND,FBGA96UEL(2),M20840900,E1,243.0216,,3000M,TA-A4,02/21/2022 MP,2200,1091A07T21,,R08ABAK01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,243.0216,215.8639,22-02-21 08:03
BB462,0,UTC1000S,RUNNING,R07BUC808,,2200,054MFBU004,IS45S16800F-6BLA1-AS,BU054MF1002A,1154,28015,22-02-20 05:58,22-02-20 09:51,ICSI,MINIBGA54A4,BTJ382000Y2,,301.7539,,3000M,TA-A4,02/22/2022 MP,2200,1091A09C21,6,R07BUC806,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,,301.7539,268.0329,22-02-20 09:51
BB463,0,UTC1000S,RUNNING,R08ABBC01,,2200,024MAAB081,AAG059/DB/W25Q128JVBIQ{U},AAB024MAA005A,12254,54052,22-02-19 23:27,22-02-20 08:48,WINBOND,MBGA24J3U,61433Z500ZZ,,1310.9715,,3000M,TA-A4,02/23/2022 MP,2200,,,R08ABBB04,MBGA24J3U,WINBOND,AAB024MAA005A,1091A07T21,,1310.9715,1164.4704,22-02-20 08:48
BB465,0,UTC1000S,RUNNING,R07ABHK05,,2200,054TNAB029,UAA079/DI/W9812G6KH-6I{BM,AAB054TN1004A,2880,42961,22-02-20 00:11,22-02-20 10:40,WINBOND,TSOP2-54ME,61362A100ZW,,274.5690,,3000M,TA-A4,02/24/2022 MP,2200,1091A07T21,,R07ABHK12,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,,274.569,243.8859,22-02-20 10:40
BB466,0,UTC1000S,RUNNING,R07MSJ303,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4960,20832,22-02-19 11:14,22-02-20 13:56,MTI,FBGA-96UEF,540066L.00L,,185.8141,,3000M,TA-A4,02/25/2022 MP,2200,,,R07MSI803,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,185.8141,165.0494,22-02-20 13:56
BB467,0,UTC1000S,RUNNING,R07BUC502,,2200,054MFBU004,IS42S16800F-6BLI,BU054MF1002A,3059,6938,22-02-19 23:24,22-02-20 09:33,ICSI,MINIBGA54A4,BTJ929000Y1,,301.7539,,3000M,TA-A4,02/26/2022 MP,2200,1091A09C21,6,R07BUC915,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,,301.7539,268.0329,22-02-20 09:33
BB468,0,UTC1000S,RUNNING,R08ABB408,,2200,096ELAB016,GAA098/LN/W632GU6NB-11{N},AAB096EL1003A,5920,49533,22-02-19 20:00,22-02-20 20:22,WINBOND,FBGA96UEL(2),61458D000,,243.0216,,3000M,TA-A4,02/27/2022 MP,2200,1091A07T21,,R08ABAK02,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,243.0216,215.8639,22-02-20 20:22
BB469,0,UTC1000S,RUNNING,R08ABBC04,,2200,024MAAB081,AAG059/DB/W25Q128JVBIQ{U},AAB024MAA005A,12213,54052,22-02-20 01:27,22-02-20 10:46,WINBOND,MBGA24J3U,61433Z500ZZ,,1310.9715,,3000M,TA-A4,02/28/2022 MP,2200,,,R08ABBB05,MBGA24J3U,WINBOND,AAB024MAA005A,1091A07T21,,1310.9715,1164.4704,22-02-20 10:46
BB470,0,UTC1000S,RUNNING,R07BUC801,,2200,054MFBU004,IS45S16800F-6BLA1-AS,BU054MF1002A,3852,28015,22-02-19 15:18,22-02-20 04:04,ICSI,MINIBGA54A4,BTJ382000Y2,,301.7539,,1000M,TA-A4,,2200,1091A09C21,6,R07BUC913,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,,301.7539,268.0329,22-02-20 04:04
BB471,0,UTC1000S,RUNNING,R08ABB401,,2200,096ELAB016,GAA098/LN/W632GU6NB-11{N},AAB096EL1003A,5954,49533,22-02-19 17:49,22-02-20 18:19,WINBOND,FBGA96UEL(2),61458D000,,243.0216,,3000M,TA-A4,,2200,1091A07T21,,R08ABAI01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,243.0216,215.8639,22-02-20 18:19
BB472,0,UTC1000S,RUNNING,R08MSME05,,2200,048TWMS069,M79A1WP1CMS3127{A},AMS048TW1037A,1854,10494,22-02-20 01:31,22-02-20 05:34,MTI,TSOP1-48AM,FQFWP4Q.5X,,457.5140,,3000M,TA-A4,,2200,1091A07T41,,R08MSME02,TSOP1-48AM,MTI,AMS048TW1037A,1091A07T41,,457.514,406.3868,22-02-20 05:34
BB473,0,UTC1000S,RUNNING,R08AWBW06,,2200,024MAAW023,6727F-24XD08ITAB99,AAW024MA6013C,8597,100974,22-02-20 07:16,22-02-20 13:39,MXIC,MINIBGA24A3L,8J844500,,1344.7122,,3000M,TA-A4,,2200,1091A07T41,4,R08AWBW04,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,,1344.7122,1194.4406,22-02-20 13:39
BB474,0,UTC1000S,RUNNING,R08ABD501,,2200,178NNAB002,GAA102922/LW/W63AH2NBVADE,AAB178NN2001A,2230,10914,22-02-19 22:27,22-02-20 15:15,WINBOND,VFBGA178JEU,6141BS5BD,,132.7250,,3000M,TA-A4,,2200,,,R07ABLH12,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,,132.725,117.893,22-02-20 15:15
BB475,0,UTC1000S,RUNNING,R07MSIP01,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4835,21431,22-02-19 03:47,22-02-20 05:48,MTI,FBGA-96UEF,540959L.00L,,185.8141,,3000M,TA-A4,,2200,1091A06T21,,R07MSIG01,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,185.8141,165.0494,22-02-20 05:48
BB476,0,UTC1000S,RUNNING,R07ABLH30A,,2200,178NNAB002,GAA102922/LW/W63AH2NBVADE,AAB178NN2001A,2400,70979,22-02-19 21:26,22-02-20 15:31,WINBOND,VFBGA178JEU,6139B5800,,132.7250,,3000M,TA-A4,,2200,1091A07T21,,R07ABLH13,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,,132.725,117.893,22-02-20 15:31
BB477,0,UTC1000S,RUNNING,R08MSS206,,2200,048TWMS086,M71M1WP1CMS2611{stamp LF},AMS048TW1036A,2160,24173,22-02-20 05:52,22-02-20 11:43,MTI,TSOP1-48AM,0984386.006,,369.2834,,3000M,TA-A4,,2200,1091A08T41,,R08MSS203,TSOP1-48AM,MTI,AMS048TW1036A,1091A08T41,,369.2834,328.016,22-02-20 11:43
BB478,0,UTC1000S,RUNNING,R08ABD502,,2200,178NNAB002,GAA102922/LW/W63AH2NBVADE,AAB178NN2001A,2184,10914,22-02-20 01:34,22-02-20 18:01,WINBOND,VFBGA178JEU,6141BS5BD,,132.7250,,3000M,TA-A4,,2200,,,R07ABLH20,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,,132.725,117.893,22-02-20 18:01
BB479,0,UTC1000S,RUNNING,R08BUAB01,,2200,054MFBU004,IS42S16800F-7BL,BU054MF1002A,3919,13910,22-02-20 06:24,22-02-20 19:24,ICSI,MINIBGA54A4,BTJ545000Y2,,301.7539,,3000M,TA-A4,,2200,1091A09C21,,R07BUC914,MINIBGA54A4,ICSI,BU054MF1002A,1091A09C21,,301.7539,268.0329,22-02-20 19:24
BB480,0,UTC1000S,RUNNING,R08ABCW02,,2200,084UCAB028,GAA112/LN/W971GG6NB25U,AAB084CC9002A,2640,88382,22-02-20 05:06,22-02-20 14:40,WINBOND,FBGA-84UC2H,61393P000,,275.9754,,3000M,TA-A4,,2200,,,R07BUCU01,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,,275.9754,245.1351,22-02-20 14:40
BB481,0,UTC1000S,RUNNING,R08MSM305,,2200,090NCMS008,T89M BQ1 6C5E90{A},AMS090NC4003A,4084,22203,22-02-19 15:27,22-02-20 11:36,MTI,VFBGA90K8L,0953676.006,,202.7351,,3000M,TA-A5,,2200,1091A07T21,,R08MSM304,VFBGA90K8L,MTI,AMS090NC4003A,1091A07T21,,202.7351,180.0794,22-02-20 11:36
BB482,0,UTC1000S,RUNNING,R08MSS201,,2200,048TWMS086,M71M1WP1CMS2611{stamp LF},AMS048TW1036A,2160,24173,22-02-19 23:39,22-02-20 05:30,MTI,TSOP1-48AM,0984386.006,,369.2834,,3000M,TA-A5,,2200,1091A08T41,,R07BUCJ04,FBGA-60M3,ICSI,ABU060C32001D,1091A08C21,,369.2834,328.016,22-02-20 05:30
BB483,0,UTC1000S,RUNNING,R08ABHK01,,2200,096ELAB043,IAA109/LT/W634GU6QB-09,AAB096EL1012A,1261,1261,22-02-20 00:30,22-02-20 05:24,WINBOND,FBGA96UEL(2),6114015AV,,260.9925,,2000M,TA-A5,,2200,,,R08ABHG01,FBGA96UEL(2),WINBOND,AAB096EL1012A,1091A06T21,,260.9925,231.8266,22-02-20 05:24
BB484,0,UTC1000S,RUNNING,R07YZAU05,,2200,096EIYZ001,P3T2GF40CBF-Z{YZ},AYZ096EI1002A,2974,48398,22-02-19 20:56,22-02-20 11:16,ZJP,FBGA-96UEI,220137000,,0.0000,,3000M,TA-A5,,2200,1091A07T21,,R07YZAU02,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,,,22-02-20 11:16
