CAN_RUN_MODELS,PROCESS_TIME,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"MAXUM-PLUS,MAXUM,RAPID,MAXUM,MAXUM-PLUS,RAPID","409.103990,577.040138,352.272036",62,119,N,6A008205,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN540,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-125},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A147,0086ANV172,1536,75.000000,ANV0086A1075A,MBGA558,"225.272797,159.711594,261.615997",4,N2WB TB
"MAXUM-PLUS,MAXUM,RAPID,MAXUM,MAXUM-PLUS,RAPID","706.077264,995.920186,607.990343",62,119,N,6A008205,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN542,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-125},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A147,0086ANV172,2651,75.000000,ANV0086A1075A,MBGA558,"225.272797,159.711594,261.615997",4,
"RAPID,RAPID",513.075894,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN339,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRB6,1,0086A167,0086ANV203,1530,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRB6-1
"RAPID,RAPID",513.075894,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN403,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRF1,1,0086A167,0086ANV203,1530,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRF1-1
"RAPID,RAPID",532.861174,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN332,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBR97,1,0086A167,0086ANV203,1589,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBR97-1
"RAPID,RAPID",732.726032,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN340,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRF3,1,0086A167,0086ANV203,2185,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRF3-1
"RAPID,RAPID",529.843081,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN317,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRC6,1,0086A167,0086ANV203,1580,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRC6-1
"RAPID,RAPID",534.537893,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN333,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,BBRA7,1,0086A167,0086ANV203,1594,15.000000,ANV0086A1076A,MBGA558,178.920898,4,BBRA7-1
"RAPID,RAPID",529.507737,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN401,1600,N,2090,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1579,15.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
"RAPID,RAPID",516.429332,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,"Add queue time + -76.000000 for the reason : DA Queue Time||Pass the station(2140), add cure time : 40||Add cure time + 40.000000 for cure station : 2140||Add queue time + 120.000000 for(2140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R13NVN418,1600,Y,2130,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1540,159.000000,ANV0086A1076A,MBGA558,178.920898,4,
"RAPID,RAPID",510.393145,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,"Add queue time + -143.000000 for the reason : DA Queue Time||Pass the station(2140), add cure time : 40||Add cure time + 40.000000 for cure station : 2140||Add queue time + 120.000000 for(2140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R13NVN422,1600,Y,2130,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1522,92.000000,ANV0086A1076A,MBGA558,178.920898,4,
"RAPID,RAPID",513.746582,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,"Add queue time + -55.000000 for the reason : DA Queue Time||Pass the station(2140), add cure time : 40||Add cure time + 40.000000 for cure station : 2140||Add queue time + 120.000000 for(2140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R13NVN431,1600,Y,2130,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1532,180.000000,ANV0086A1076A,MBGA558,178.920898,4,
"RAPID,RAPID",521.459487,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Pass the station(2140), add cure time : 40||Add cure time + 40.000000 for cure station : 2140||Add queue time + 120.000000 for(2140->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R13NVN429,1600,N,2140,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1555,235.000000,ANV0086A1076A,MBGA558,178.920898,4,
"RAPID,RAPID",509.722457,62,119,N,6A008233,,PHISON,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R13NVN402,1600,N,2150,PC51S2910J-00000-00617{OT-BIN22-75},1091A06C41,A0803CB1212,uSD08AQV-C,,-1,0086A167,0086ANV203,1520,75.000000,ANV0086A1076A,MBGA558,178.920898,4,N2B29-2
