,Unnamed: 0,bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time,start_time_trans,end_time_trans,CR,start_time_adj,end_time_adj
39,39,AAW048TP1043B,AAW024MAA006A,76.0,BB614,MC,R13AWB721,R14AWA301,BB614_1,-8.0,2022-04-01 07:57:00,2022-04-01 09:21:00,7657.0,2022-04-01 07:57:00,2022-04-01 09:21:00
40,40,BU054MF1002A,AAB096EL1017A,714.924952,BB617,MC,R13BUEN06,,BB617_1,630.924952,2022-04-01 18:35:55,2022-04-01 19:59:55,,2022-04-01 18:35:55,2022-04-01 19:59:55
41,41,AAB096EL1017A,BU054MF1002A,84.0,BB617,MC,,R14BUAP05,BB617_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.72,2022-04-01 08:05:00,2022-04-01 09:29:00
42,42,AMS090NC4003A,AAB024MA5010A,84.0,BB618,MC,R13MSKJ03,R14ABC101,BB618_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7500.28,2022-04-01 08:05:00,2022-04-01 09:29:00
43,43,AAB096EL1017A,AAB054TN1005A,84.0,BB619,MC,,R14ABAC33,BB619_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.72,2022-04-01 08:05:00,2022-04-01 09:29:00
44,44,AAB024MA0007A,AAW048MAC001A,683.654186,BB621,MC,R14ABB702,,BB621_1,599.654186,2022-04-01 18:04:39,2022-04-01 19:28:39,,2022-04-01 18:04:39,2022-04-01 19:28:39
45,45,AAW048MAC001A,AAB024MA0007A,84.0,BB621,MC,,R14ABB704,BB621_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.22,2022-04-01 08:05:00,2022-04-01 09:29:00
46,46,AMS078EN1006A,AAW064MR1009A,62.0,BB624,MC,R13MSCN09,R14AWAN05,BB624_1,-22.0,2022-04-01 07:43:00,2022-04-01 09:07:00,,2022-04-01 07:43:00,2022-04-01 09:07:00
47,47,AAW052XY1002A,ANV132X2C057A,972.0,BB704,MC,R13AWC103,R14NVP413,BB704_1,888.0,2022-04-01 22:53:00,2022-04-02 00:17:00,7498.87,2022-04-01 22:53:00,2022-04-02 00:17:00
48,48,AAB024XJ6006A,AAB024MA6020A,84.0,BB707,MC,,R14ABB506,BB707_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7499.54,2022-04-01 08:05:00,2022-04-01 09:29:00
49,49,ABU096EF5001A,AAB024MA6024B,-12222.0,BB714,MC,R10BUC104,R13ABHB04,BB714_1,-12306.0,2022-03-23 18:59:00,2022-03-23 20:23:00,7499.04,2022-03-23 18:59:00,2022-03-23 20:23:00
50,50,AGJ252X02001A,ANV132X2C057A,84.0,BB724,MC,,R14NVP307,BB724_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.08,2022-04-01 08:05:00,2022-04-01 09:29:00
51,51,ABU096EF2001A,ANV132X2C057A,84.0,BB725,MC,,R14NVP302,BB725_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.08,2022-04-01 08:05:00,2022-04-01 09:29:00
52,52,ANV132X2C057A,ABU096EF2001A,926.736365,BB728,MC,R14NVP309,R13BUG208,BB728_1,842.736365,2022-04-01 22:07:44,2022-04-01 23:31:44,7497.5,2022-04-01 22:07:44,2022-04-01 23:31:44
53,53,ABU096EF2001A,ANV132X2C057A,382.0,BB728,MC,R13BUG208,R14NVP429,BB728_2,298.0,2022-04-01 13:03:00,2022-04-01 14:27:00,7498.87,2022-04-01 13:03:00,2022-04-01 14:27:00
54,54,AAW024XJ6014A,AAW024XJ6010B,84.0,BB729,MC,,R14AWAG03,BB729_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.49,2022-04-01 08:05:00,2022-04-01 09:29:00
55,55,AAB048TW2002A,ANV153XT9078A,272.0,BB731,MC,R13ABL414,R09NVJM05,BB731_1,188.0,2022-04-01 11:13:00,2022-04-01 12:37:00,7496.85,2022-04-01 11:13:00,2022-04-01 12:37:00
56,56,AGJ252X02001A,ANV132X2C057A,965.0,BB751,MC,R13GJEA06,R14NVP425,BB751_1,881.0,2022-04-01 22:46:00,2022-04-02 00:10:00,7498.87,2022-04-01 22:46:00,2022-04-02 00:10:00
57,57,ANV132X2C057A,AAW016D53019A,688.918174,BB755,MC,R14NVP306,,BB755_1,604.918174,2022-04-01 18:09:55,2022-04-01 19:33:55,,2022-04-01 18:09:55,2022-04-01 19:33:55
58,58,AAW016D53019A,ANV132X2C057A,84.0,BB755,MC,,R14NVP414,BB755_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.87,2022-04-01 08:05:00,2022-04-01 09:29:00
59,59,ANV132X2C057A,AAW016D53019A,671.599668,BB756,MC,R14NVP314,,BB756_1,587.599668,2022-04-01 17:52:35,2022-04-01 19:16:35,,2022-04-01 17:52:35,2022-04-01 19:16:35
60,60,AAW016D53019A,ANV132X2C057A,84.0,BB756,MC,,R14NVP402,BB756_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.87,2022-04-01 08:05:00,2022-04-01 09:29:00
61,61,AAB024MAA019A,AAW024XJ6010B,84.0,BB762,MC,,R14AWAG04,BB762_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.49,2022-04-01 08:05:00,2022-04-01 09:29:00
62,62,ANV132X2C057A,AAW016D53019A,669.867817,BB767,MC,R14NVP308,,BB767_1,585.867817,2022-04-01 17:50:52,2022-04-01 19:14:52,,2022-04-01 17:50:52,2022-04-01 19:14:52
63,63,AAW016D53019A,ANV132X2C057A,84.0,BB767,MC,,R14NVP437,BB767_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.87,2022-04-01 08:05:00,2022-04-01 09:29:00
64,64,AAW052XY1002A,ANV132X2C059A,1271.0,BB768,MC,R13AWC101,R14NVP120,BB768_1,1187.0,2022-04-02 03:52:00,2022-04-02 05:16:00,7497.08,2022-04-02 03:52:00,2022-04-02 05:16:00
65,65,ANV132X2C057A,AAW016D53019A,677.661145,BB771,MC,R14NVP301,,BB771_1,593.661145,2022-04-01 17:58:39,2022-04-01 19:22:39,,2022-04-01 17:58:39,2022-04-01 19:22:39
66,66,AAW016D53019A,ANV132X2C057A,84.0,BB771,MC,,R14NVP406,BB771_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.87,2022-04-01 08:05:00,2022-04-01 09:29:00
67,67,ABU024XJ6009A,ANV132X2C059A,84.0,BB774,MC,,R14NVP117,BB774_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.08,2022-04-01 08:05:00,2022-04-01 09:29:00
68,68,AAW024XJ6010B,AGJ252X02001A,1089.282549,BB787,MC,R14AWAG01,,BB787_1,1005.282549,2022-04-02 00:50:16,2022-04-02 02:14:16,,2022-04-02 00:50:16,2022-04-02 02:14:16
69,69,AGJ252X02001A,AAW024XJ6010B,84.0,BB787,MC,,R14AWAE04,BB787_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.309999999999,2022-04-01 08:05:00,2022-04-01 09:29:00
70,70,AAW016D53019A,AAW024XJ6010B,84.0,BB789,MC,,R14AWAF01,BB789_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7529.059999999999,2022-04-01 08:05:00,2022-04-01 09:29:00
71,71,ANV132X2C059A,ABU078EA1001A,1379.867418,BB790,MC,R14NVP103,,BB790_1,1295.867418,2022-04-02 05:40:52,2022-04-02 07:04:52,,2022-04-02 05:40:52,2022-04-02 07:04:52
72,72,ABU078EA1001A,ANV132X2C059A,84.0,BB790,MC,,R14NVP128,BB790_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.08,2022-04-01 08:05:00,2022-04-01 09:29:00
73,73,AAS162KE1008A,AAS048TG2003A,516.0,BB801,MC,R13ASC703,R14ASA209,BB801_1,432.0,2022-04-01 15:17:00,2022-04-01 16:41:00,7497.26,2022-04-01 15:17:00,2022-04-01 16:41:00
74,74,AAS162KE1008A,AAS096EL1016A,102.0,BB807,MC,R13ASC601,R14ASBM01,BB807_1,18.0,2022-04-01 08:23:00,2022-04-01 09:47:00,,2022-04-01 08:23:00,2022-04-01 09:47:00
75,75,AAB008YQ2041A,AAS096EL1016A,84.0,BB808,MC,,R14ASBE01,BB808_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,,2022-04-01 08:05:00,2022-04-01 09:29:00
76,76,ABW048AC1007A,AAS024MA0006A,901.699101,BB813,MC,R13BWH804,,BB813_1,817.699101,2022-04-01 21:42:41,2022-04-01 23:06:41,,2022-04-01 21:42:41,2022-04-01 23:06:41
77,77,AAS024MA0006A,ABW048AC1007A,84.0,BB813,MC,,R13BWH817,BB813_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7499.86,2022-04-01 08:05:00,2022-04-01 09:29:00
78,78,AAB008YQ2041A,AAS048TG2003A,84.0,BB815,MC,,R14ASA217,BB815_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.26,2022-04-01 08:05:00,2022-04-01 09:29:00
79,79,AAS162KE1008A,ABW048AC1007A,1024.0,BB825,MC,R13ASC801,R13BWH813,BB825_1,940.0,2022-04-01 23:45:00,2022-04-02 01:09:00,7499.86,2022-04-01 23:45:00,2022-04-02 01:09:00
80,80,AAW008Y62029A,AZA0086A1004A,342.0,BB828,MC,R13AWBN02,R12ZAA501,BB828_1,258.0,2022-04-01 12:23:00,2022-04-01 13:47:00,7497.08,2022-04-01 12:23:00,2022-04-01 13:47:00
81,81,AAB008YM2025A,ABW032YF1006B,520.0,BB838,MC,R13ABKT08,R13BWH715,BB838_1,436.0,2022-04-01 15:21:00,2022-04-01 16:45:00,7497.59,2022-04-01 15:21:00,2022-04-01 16:45:00
82,82,AAB008YQ2041A,AZA0086A1006A,84.0,BB839,MC,R13ABLN17,R12ZAA301,BB839_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.08,2022-04-01 08:05:00,2022-04-01 09:29:00
83,83,AAW008YM2004A,ABU008Y62011A,1281.0,BB844,MC,R13AWBT18,R13VGDJ11,BB844_1,1197.0,2022-04-02 04:02:00,2022-04-02 05:26:00,7507.74,2022-04-02 04:02:00,2022-04-02 05:26:00
84,84,AAB008YB2005A,AAB008YM2025A,1209.126002,BB845,MC,R14ABA703,R13ABKT06,BB845_2,1125.126002,2022-04-02 02:50:07,2022-04-02 04:14:07,7497.51,2022-04-02 02:50:07,2022-04-02 04:14:07
85,85,AAB008YM2025A,AAB008YB2005A,330.0,BB845,MC,R13ABKT06,R14ABA903,BB845_3,246.0,2022-04-01 12:11:00,2022-04-01 13:35:00,7501.8,2022-04-01 12:11:00,2022-04-01 13:35:00
86,86,AAB008YM2025A,ABW048AC1007A,-272.0,BB849,MC,R13ABKV05,R13BWH805,BB849_2,-356.0,2022-04-01 02:09:00,2022-04-01 03:33:00,7499.86,2022-04-01 02:09:00,2022-04-01 03:33:00
87,87,AAS162KE1008A,AZA0086A1006A,84.0,BB855,MC,R13ASC507,R12ZAA303,BB855_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.08,2022-04-01 08:05:00,2022-04-01 09:29:00
88,88,AAS162KE1008A,AAS008FG1018A,957.0,BB858,MC,R13ASC802,R14ASC803,BB858_1,873.0,2022-04-01 22:38:00,2022-04-02 00:02:00,7539.16,2022-04-01 22:38:00,2022-04-02 00:02:00
89,89,AAB008YQ2041A,ANI010YK3001A,84.0,BB866,MC,R13ABLN13,R13NIZW10,BB866_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.309999999999,2022-04-01 08:05:00,2022-04-01 09:29:00
90,90,AAB008YQ2041A,ANI010YK3001A,84.0,BB872,MC,R13ABLN11,R13NIZW08,BB872_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.309999999999,2022-04-01 08:05:00,2022-04-01 09:29:00
91,91,AAB008YQ2041A,ANI010YK3001A,84.0,BB875,MC,R13ABLN08,R13NIZW06,BB875_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.309999999999,2022-04-01 08:05:00,2022-04-01 09:29:00
92,92,AAS162KE1008A,ANI010YK3001A,1672.91489,BB879,"CWN,SC",R13ASC807,R13NIZJ09,BB879_2,1552.91489,2022-04-02 09:57:54,2022-04-02 11:57:54,7497.1,2022-04-02 09:57:54,2022-04-02 11:57:54
93,93,ABW048AC1007A,AAB008YM2025A,1154.699101,BB882,MC,R13BWH821,R13ABKT05,BB882_1,1070.699101,2022-04-02 01:55:41,2022-04-02 03:19:41,7497.51,2022-04-02 01:55:41,2022-04-02 03:19:41
94,94,AAB008YM2025A,ABW048AC1007A,337.0,BB882,MC,R13ABKT05,R13BWH801,BB882_2,253.0,2022-04-01 12:18:00,2022-04-01 13:42:00,7499.86,2022-04-01 12:18:00,2022-04-01 13:42:00
95,95,AAB008YQ2041A,ABU008Y62011A,66.0,BB887,MC,,R13VGDJ13,BB887_1,-18.0,2022-04-01 07:47:00,2022-04-01 09:11:00,7657.0,2022-04-01 07:47:00,2022-04-01 09:11:00
96,96,AAB008YQ3025A,AAS048TG2003A,405.85806,BB888,"CWN,SC",R13ABHZ04,R14ASA203,BB888_2,285.85806,2022-04-01 12:50:51,2022-04-01 14:50:51,7497.26,2022-04-01 12:50:51,2022-04-01 14:50:51
97,97,AAS096EL1016A,AAS024MA0006A,928.343913,BB889,MC,R14ASB203,,BB889_1,844.343913,2022-04-01 22:09:20,2022-04-01 23:33:20,,2022-04-01 22:09:20,2022-04-01 23:33:20
98,98,AAS024MA0006A,AAS096EL1016A,84.0,BB889,MC,,R14ASBA01,BB889_2,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,,2022-04-01 08:05:00,2022-04-01 09:29:00
99,99,AAB008YM2025A,ANI010YK3001A,862.0,BB890,MC,R13ABKT01,R13NIZT01,BB890_1,778.0,2022-04-01 21:03:00,2022-04-01 22:27:00,7497.22,2022-04-01 21:03:00,2022-04-01 22:27:00
100,100,AAS048TG2003A,AAB008YM2025A,1148.761325,BB891,MC,R14ASA206,R13ABKV08,BB891_1,1064.761325,2022-04-02 01:49:45,2022-04-02 03:13:45,7497.51,2022-04-02 01:49:45,2022-04-02 03:13:45
101,101,AAB008YM2025A,AAS048TG2003A,100.0,BB891,MC,R13ABKV08,R14ASA208,BB891_2,16.0,2022-04-01 08:21:00,2022-04-01 09:45:00,7497.26,2022-04-01 08:21:00,2022-04-01 09:45:00
102,102,AAS162KE1008A,ABW032YF1006B,285.0,BB893,MC,R13ASC701,R13BWH722,BB893_1,201.0,2022-04-01 11:26:00,2022-04-01 12:50:00,7497.59,2022-04-01 11:26:00,2022-04-01 12:50:00
103,103,AAS162KE1008A,AAB008YB2005A,314.0,BB894,MC,R13ASC702,R14ABA604,BB894_1,230.0,2022-04-01 11:55:00,2022-04-01 13:19:00,,2022-04-01 11:55:00,2022-04-01 13:19:00
104,104,AAB008YM2025A,AAS096EL1016A,223.0,BB896,MC,R13ABKT04,R14ASB601,BB896_1,139.0,2022-04-01 10:24:00,2022-04-01 11:48:00,,2022-04-01 10:24:00,2022-04-01 11:48:00
105,105,ANI010YK3001A,AAS024MA0006A,1088.820418,BB897,MC,R13NIZQ01,,BB897_2,1004.820418,2022-04-02 00:49:49,2022-04-02 02:13:49,,2022-04-02 00:49:49,2022-04-02 02:13:49
106,106,AAS024MA0006A,ANI010YK3001A,84.0,BB897,MC,,R13NIZQ07,BB897_3,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.22,2022-04-01 08:05:00,2022-04-01 09:29:00
107,107,AAB008YQ2041A,ABU008YQ2005A,452.0,BB903,"CWN,SC",R13ABLN04,R13VGDE01,BB903_1,332.0,2022-04-01 13:37:00,2022-04-01 15:37:00,7585.0,2022-04-01 13:37:00,2022-04-01 15:37:00
108,108,ABU008YQ2005A,ABW032YF1006B,1259.726464,BB903,"CWN,SC",R13VGDG02,R13BWH711,BB903_5,1139.726464,2022-04-02 03:04:43,2022-04-02 05:04:43,7497.59,2022-04-02 03:04:43,2022-04-02 05:04:43
109,109,AZA0086A1016A,AAB008YM2025A,980.930998,BB916,MC,R12ZAAM07,R13ABKV04,BB916_1,896.930998,2022-04-01 23:01:55,2022-04-02 00:25:55,7497.51,2022-04-01 23:01:55,2022-04-02 00:25:55
110,110,AAB008YM2025A,AZA0086A1016A,15.0,BB916,MC,R13ABKV04,R12ZAAM16,BB916_2,-69.0,2022-04-01 06:56:00,2022-04-01 08:20:00,7497.08,2022-04-01 06:56:00,2022-04-01 08:20:00
111,111,ANI020YU1001M,AAS008YQ2001B,206.0,BBA03,MC,R13NIV601,R13ASCC09,BBA03_1,122.0,2022-04-01 10:07:00,2022-04-01 11:31:00,7498.1,2022-04-01 10:07:00,2022-04-01 11:31:00
112,112,ABU153XT9002A,AZA0086A1002A,84.0,BBA09,MC,R12VGAK03,R12ZAAJ07,BBA09_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.08,2022-04-01 08:05:00,2022-04-01 09:29:00
113,113,AAS048TG2003A,ABU153XT9002A,874.402988,BBA11,MC,R14ASA204,R12VGAM01,BBA11_1,790.402988,2022-04-01 21:15:24,2022-04-01 22:39:24,7500.01,2022-04-01 21:15:24,2022-04-01 22:39:24
114,114,ABU153XT9002A,AAS048TG2003A,192.0,BBA11,MC,R12VGAM01,R14ASA211,BBA11_2,108.0,2022-04-01 09:53:00,2022-04-01 11:17:00,7497.26,2022-04-01 09:53:00,2022-04-01 11:17:00
115,115,AAS008YQ2001B,ABU153XT9002A,1099.118209,BBA12,MC,R13ASCI01,R12VGAM02,BBA12_1,1015.118209,2022-04-02 01:00:07,2022-04-02 02:24:07,7500.01,2022-04-02 01:00:07,2022-04-02 02:24:07
116,116,ABU153XT9002A,AAS008YQ2001B,625.0,BBA12,MC,R12VGAM02,R13ASCJ05,BBA12_2,541.0,2022-04-01 17:06:00,2022-04-01 18:30:00,7498.25,2022-04-01 17:06:00,2022-04-01 18:30:00
117,117,ANI020YU1001M,AHQ0442J4004A,84.0,BBA13,MC,,R11HQA104,BBA13_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7497.08,2022-04-01 08:05:00,2022-04-01 09:29:00
118,118,ANI020YU1001M,AAS048TG2003A,352.0,BBA18,MC,R13NIV702,R14ASA201,BBA18_1,268.0,2022-04-01 12:33:00,2022-04-01 13:57:00,7633.0,2022-04-01 12:33:00,2022-04-01 13:57:00
119,119,ANI020YU1001M,AAS008YQ2001B,84.0,BBA20,MC,,R13ASCC05,BBA20_1,0.0,2022-04-01 08:05:00,2022-04-01 09:29:00,7498.53,2022-04-01 08:05:00,2022-04-01 09:29:00
