arrival_time,bd_id,cust,end_time,entity,lot_number,oper,part_id,part_no,pin_pkg,process_time,prod_id,qty,start_time
15.000000,ABU096EA1001A,ICSI,1003.786807,BB217,R07BUBV01,2200,1091A07C21,A0801CB1021,FBGA-96LEA,848.786807,096EABU001,2640,155.000000
15.000000,ACD054TN1002B,ETRON,950.747205,BB219,R07CDAG10,2200,1091A07T21,A0801CB0756,TSOP2-54ME,847.747205,054TNCD026,2813,103.000000
15.000000,ABU096EA1001A,ICSI,312.149811,BB221,R07BUBF05,2200,1091A07C21,A0801CB1021,FBGA-96LEA,168.149811,096EABU001,523,144.000000
15.000000,AMS096EC3001B,MTI,1470.689516,BB223,R08MSKB04,2200,1091A06T21,A0801CB0824,FBGA-96UEC,1389.689516,096ECMS010,5559,81.000000
15.000000,AMS096EC3001B,MTI,1570.939070,BB231,R08MSKL06,2200,1091A06T21,A0801CB0824,FBGA-96UEC,1399.939070,096ECMS010,5600,171.000000
15.000000,AAB178NN2001A,WINBOND,1233.158736,BB443,R07ABLG04,2200,1091A07T21,A0801CB1332,VFBGA178JEU,1113.158736,178NNAB002,2160,120.000000
15.000000,ANV132X2C047A,PHISON,910.569544,BB445,R07NVFE48,2200,1091A07C41,A0801CB1176,STBGA132G4VT,835.569544,132X2NV192,1689,75.000000
15.000000,AAB066TN1003A,WINBOND,791.494102,BB449,R07ABKZ02,2200,1091A07T21,A0801CB0788,TSOP2-66ME,671.494102,066TNAB031,2880,120.000000
15.000000,AAB054TN1005A,WINBOND,779.326172,BB450,R07ABFT12,2200,1091A07T21,A0801CB0891,TSOP2-54ME,704.326172,054TNAB041,2880,75.000000
15.000000,ABU078EA1001A,ICSI,675.494997,BB455,R07BUB102,2200,1091A07C21,A0801CB1021,FBGA-78LEA,600.494997,078EABU001,2640,75.000000
15.000000,AAW024MA6022C,MXIC,1030.108172,BB456,R07AWCX01,2200,1091A07T41,A0801CB0533,MINIBGA24A4L,910.108172,024MAAW045,8558,120.000000
15.000000,AMS048TW1046A,MTI,309.431914,BB460,R05MSJC01,2200,1091A07T41,A0801CB1154,TSOP1-48AM,234.431914,048TWMS087,1533,75.000000
15.000000,AAB066TN1003A,WINBOND,791.494102,BB462,R07ABKZ01,2200,1091A07T21,A0801CB0788,TSOP2-66ME,671.494102,066TNAB031,2880,120.000000
15.000000,ABU048TG1002A,ICSI,1353.508432,BB471,R05BUBK01,2200,1091A10C41,A0801CB0325,TSOP1-48/48,1278.508432,048TGBU008,2559,75.000000
15.000000,AAB054TN1005A,WINBOND,779.326172,BB472,R07ABFT17,2200,1091A07T21,A0801CB0891,TSOP2-54ME,704.326172,054TNAB041,2880,75.000000
15.000000,AMS096EF2001A,MTI,1817.478460,BB475,R07MSIJ03,2200,1091A06T21,A0801CB1265,FBGA-96UEF,1737.478460,096EFMS006,4720,80.000000
15.000000,ACD084CC2002A,ETRON,1244.050949,BB485,R07CDAJ01,2200,1091A07T41,A0801CB0660,FBGA-84UC(2),1169.050949,084UCCD006,5600,75.000000
15.000000,ABU078EA1001A,ICSI,293.134357,BB487,R07BUB104,2200,1091A07C21,A0801CB1021,FBGA-78LEA,218.134357,078EABU001,959,75.000000
15.000000,ABU078EA1001A,ICSI,654.568656,BB496,R07BUBT01,2200,1091A07C21,A0801CB1021,FBGA-78LEA,579.568656,078EABU001,2548,75.000000
15.000000,AAW048TP1026E,MXIC,464.412617,BB498,R07AWCG01,2200,1091A08T41,A0801CB0831,TSOP1-48/48M,389.412617,048TPAW054,2160,75.000000
15.000000,AMS048TW1060A,MTI,524.032648,BB500,R07MSEJ01,2200,1091A07T41,A0801CB0564,TSOP1-48AM,211.032648,048TWMS079,1310,313.000000
15.000000,ABU054NO2009A,ICSI,1095.656090,BB507,R07BUAN06,2200,1091A07C21,A0801CB0373,VFBGA54B4L,942.656090,054NOBU012,4525,153.000000
15.000000,AMS096EF2001A,MTI,1887.572868,BB510,R07MSIA02,2200,1091A06T21,A0801CB1265,FBGA-96UEF,1812.572868,096EFMS006,4924,75.000000
15.000000,AAB066TN1003A,WINBOND,791.494102,BB511,R07ABKZ07,2200,1091A07T21,A0801CB0788,TSOP2-66ME,671.494102,066TNAB031,2880,120.000000
15.000000,AMS096EF2001A,MTI,1934.549216,BB513,R07MSID01,2200,1091A06T21,A0801CB1265,FBGA-96UEF,1840.549216,096EFMS006,5000,94.000000
15.000000,AMS096EF2001A,MTI,1827.681206,BB514,R07MSIA04,2200,1091A06T21,A0801CB1265,FBGA-96UEF,1746.681206,096EFMS006,4745,81.000000
15.000000,AAB178NN2001A,WINBOND,1208.772786,BB515,R07ABLF27,2200,1091A07T21,A0801CB1332,VFBGA178JEU,1133.772786,178NNAB002,2200,75.000000
15.000000,AMS096EC3001B,MTI,1077.536978,BB516,R08MSKL07,2200,1091A06T21,A0801CB0824,FBGA-96UEC,1002.536978,096ECMS010,3523,75.000000
15.000000,ABU078EA1001A,ICSI,707.494997,BB517,R07BUBA01,2200,1091A07C21,A0801CB1021,FBGA-78LEA,600.494997,078EABU001,2640,107.000000
15.000000,AMS096EC3001B,MTI,1692.587022,BB518,R08MSKK07,2200,1091A06T21,A0801CB0824,FBGA-96UEC,1593.587022,096ECMS010,5600,99.000000
15.000000,ABU060NL3002A,ICSI,1022.577112,BB531,R07BUB401,2200,1091A08C21,A0801CB0248,VFBGA60B4,902.577112,060NLBU005,3117,120.000000
15.000000,ABU078EA1001A,ICSI,675.494997,BB532,R07BUAV03,2200,1091A07C21,A0801CB1021,FBGA-78LEA,600.494997,078EABU001,2640,75.000000
